%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.080e+03	+3.220e+03	+6.303e+03	+0.607
0.200	+2.187e+03	+4.879e+03	+7.317e+03	+0.690
0.400	+2.161e+03	+4.913e+03	+6.647e+03	+0.695
0.600	+1.744e+03	+6.258e+03	+5.580e+03	+0.782
0.800	+2.211e+03	+5.387e+03	+5.407e+03	+0.709
1.000	+2.020e+03	+4.944e+03	+5.223e+03	+0.710
1.200	+1.671e+03	+5.878e+03	+4.615e+03	+0.779
1.400	+2.428e+03	+5.297e+03	+5.788e+03	+0.686
1.600	+1.328e+03	+5.587e+03	+5.223e+03	+0.808
1.800	+1.325e+03	+3.883e+03	+6.191e+03	+0.746
2.000	+1.878e+03	+3.092e+03	+8.005e+03	+0.622
2.200	+1.131e+03	+3.460e+03	+6.103e+03	+0.754
2.400	+5.398e+03	+3.695e+02	+4.338e+03	+0.064
2.600	+5.195e+03	-4.929e+02	+7.112e+03	-0.105
2.800	+2.552e+03	+5.081e+02	+7.365e+03	+0.166
3.000	+5.796e+03	+9.649e+02	+8.323e+03	+0.143
3.200	+5.965e+03	+2.607e+01	+6.870e+03	+0.004
3.400	+4.604e+03	+1.984e+02	+6.697e+03	+0.041
3.600	+4.472e+03	+7.300e+02	+5.709e+03	+0.140
3.800	+5.553e+03	+3.483e+02	+5.378e+03	+0.059
4.000	+3.857e+03	+1.527e+03	+4.982e+03	+0.284
4.200	+1.781e+03	+4.362e+03	+6.945e+03	+0.710
4.400	+2.566e+03	+4.342e+03	+5.523e+03	+0.629
4.600	+1.798e+03	+4.137e+03	+6.170e+03	+0.697
4.800	+1.959e+03	+3.581e+03	+6.519e+03	+0.646
5.000	+1.683e+03	+1.691e+03	+5.333e+03	+0.501
5.200	+1.385e+03	+4.251e+03	+6.408e+03	+0.754
5.400	+2.669e+03	+6.298e+03	+6.135e+03	+0.702
5.600	+1.272e+03	+4.109e+03	+4.804e+03	+0.764
5.800	+1.873e+03	+3.654e+03	+7.004e+03	+0.661
6.000	+2.371e+03	+4.256e+03	+6.401e+03	+0.642
6.200	+2.284e+03	+3.881e+03	+7.375e+03	+0.629
6.400	+2.307e+03	+4.763e+03	+5.979e+03	+0.674
6.600	+2.035e+03	+4.315e+03	+4.885e+03	+0.680
6.800	+1.492e+03	+3.851e+03	+6.919e+03	+0.721
