%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.292e+03	+4.833e+03	+7.682e+03	+0.789
0.200	+8.961e+02	+4.182e+03	+8.436e+03	+0.824
0.400	+1.201e+03	+5.921e+03	+5.004e+03	+0.831
0.600	+2.350e+03	+4.380e+03	+4.544e+03	+0.651
0.800	+2.731e+03	+5.836e+03	+5.653e+03	+0.681
1.000	+1.561e+03	+5.571e+03	+5.042e+03	+0.781
1.200	+6.729e+02	+4.800e+03	+4.321e+03	+0.877
1.400	+1.196e+03	+4.766e+03	+6.103e+03	+0.799
1.600	+1.920e+03	+4.724e+03	+7.025e+03	+0.711
1.800	+1.568e+03	+3.876e+03	+6.334e+03	+0.712
2.000	+1.711e+03	+4.597e+03	+6.132e+03	+0.729
2.200	+4.942e+02	+4.673e+03	+5.805e+03	+0.904
2.400	-8.126e+01	+5.817e+03	+4.648e+03	+1.014
2.600	+8.016e+02	+5.802e+03	+4.972e+03	+0.879
2.800	+1.537e+03	+5.487e+03	+5.476e+03	+0.781
3.000	+2.603e+03	+5.954e+03	+5.524e+03	+0.696
3.200	+1.647e+03	+4.432e+03	+6.418e+03	+0.729
3.400	+1.406e+03	+4.981e+03	+7.104e+03	+0.780
3.600	+1.969e+03	+4.764e+03	+6.430e+03	+0.708
3.800	+1.292e+03	+3.505e+03	+6.012e+03	+0.731
4.000	+1.637e+03	+5.265e+03	+6.650e+03	+0.763
4.200	+1.610e+03	+5.598e+03	+6.186e+03	+0.777
4.400	+1.304e+03	+5.325e+03	+5.744e+03	+0.803
4.600	+2.071e+03	+3.891e+03	+5.179e+03	+0.653
4.800	+1.266e+03	+4.170e+03	+9.246e+03	+0.767
5.000	+1.770e+03	+4.993e+03	+6.910e+03	+0.738
5.200	+2.229e+03	+4.308e+03	+5.453e+03	+0.659
5.400	+1.260e+03	+5.456e+03	+3.183e+03	+0.812
5.600	+2.053e+03	+4.227e+03	+4.420e+03	+0.673
5.800	+2.693e+03	+3.029e+03	+4.118e+03	+0.529
6.000	+2.391e+03	+5.558e+03	+5.536e+03	+0.699
6.200	+1.404e+03	+5.084e+03	+6.790e+03	+0.784
6.400	+2.230e+03	+5.097e+03	+5.573e+03	+0.696
6.600	+1.971e+03	+4.525e+03	+5.065e+03	+0.697
6.800	+1.708e+03	+3.499e+03	+8.638e+03	+0.672
7.000	+8.408e+02	+4.455e+03	+5.379e+03	+0.841
7.200	+1.670e+03	+5.389e+03	+5.991e+03	+0.763
7.400	+2.884e+03	+3.812e+03	+6.558e+03	+0.569
7.600	+2.489e+03	+4.863e+03	+6.658e+03	+0.661
7.800	+1.829e+03	+3.668e+03	+5.320e+03	+0.667
8.000	+9.091e+02	+6.997e+03	+7.647e+03	+0.885
8.200	+1.594e+03	+6.158e+03	+5.573e+03	+0.794
8.400	+1.574e+03	+3.346e+03	+4.683e+03	+0.680
8.600	+1.362e+03	+4.810e+03	+7.091e+03	+0.779
8.800	+2.485e+03	+3.322e+03	+7.600e+03	+0.572
9.000	+9.173e+02	+5.745e+03	+6.604e+03	+0.862
9.200	+1.558e+03	+5.435e+03	+5.733e+03	+0.777
9.400	+6.319e+01	+3.493e+03	+5.251e+03	+0.982
9.600	+1.792e+03	+3.306e+03	+5.624e+03	+0.649
9.800	+1.268e+03	+4.956e+03	+6.058e+03	+0.796
10.000	+8.569e+02	+6.695e+03	+5.961e+03	+0.887
10.200	+2.127e+03	+4.241e+03	+4.775e+03	+0.666
10.400	+1.582e+03	+3.922e+03	+7.434e+03	+0.713
10.600	+5.129e+02	+5.519e+03	+5.534e+03	+0.915
10.800	+9.028e+02	+4.937e+03	+4.184e+03	+0.845
11.000	+1.741e+03	+4.211e+03	+7.358e+03	+0.708
11.200	+2.854e+03	+4.458e+03	+6.633e+03	+0.610
11.400	+1.092e+03	+3.413e+03	+4.716e+03	+0.758
11.600	+9.670e+02	+5.205e+03	+4.785e+03	+0.843
11.800	+7.201e+02	+3.901e+03	+6.241e+03	+0.844
12.000	+2.110e+03	+2.232e+03	+4.325e+03	+0.514
12.200	+9.333e+02	+5.372e+03	+4.897e+03	+0.852
12.400	+1.158e+03	+3.323e+03	+7.623e+03	+0.742
12.600	+1.310e+03	+5.534e+03	+5.768e+03	+0.809
12.800	+2.567e+03	+5.625e+03	+4.154e+03	+0.687
13.000	+1.868e+03	+4.007e+03	+4.560e+03	+0.682
13.200	+1.238e+03	+5.934e+03	+4.739e+03	+0.827
13.400	+1.085e+03	+6.046e+03	+4.820e+03	+0.848
13.600	+2.126e+03	+3.664e+03	+6.502e+03	+0.633
13.800	+1.397e+03	+5.084e+03	+5.594e+03	+0.784
14.000	+3.238e+03	+5.539e+03	+5.195e+03	+0.631
14.200	+2.000e+03	+4.830e+03	+4.884e+03	+0.707
14.400	+2.976e+03	+5.036e+03	+6.927e+03	+0.629
14.600	+1.984e+03	+4.315e+03	+5.745e+03	+0.685
14.800	+2.066e+03	+5.990e+03	+7.221e+03	+0.744
15.000	+2.292e+03	+6.099e+03	+6.293e+03	+0.727
15.200	+9.447e+02	+6.193e+03	+6.706e+03	+0.868
15.400	+2.028e+03	+4.685e+03	+6.842e+03	+0.698
15.600	+2.229e+03	+6.162e+03	+4.801e+03	+0.734
15.800	+8.193e+02	+4.636e+03	+4.157e+03	+0.850
16.000	+1.863e+03	+5.532e+03	+5.349e+03	+0.748
16.200	+1.320e+03	+4.596e+03	+4.301e+03	+0.777
16.400	+2.155e+03	+4.444e+03	+6.981e+03	+0.673
16.600	+1.662e+03	+4.669e+03	+6.539e+03	+0.738
16.800	+1.408e+03	+4.972e+03	+4.737e+03	+0.779
17.000	+9.413e+02	+4.779e+03	+4.526e+03	+0.835
17.200	+1.551e+03	+4.828e+03	+6.675e+03	+0.757
17.400	+1.585e+03	+4.045e+03	+5.395e+03	+0.719
17.600	+3.374e+03	+5.945e+03	+8.255e+03	+0.638
17.800	+1.680e+03	+4.824e+03	+5.904e+03	+0.742
18.000	+1.174e+03	+3.876e+03	+6.469e+03	+0.767
18.200	+2.309e+03	+3.858e+03	+5.916e+03	+0.626
18.400	+3.167e+03	+3.927e+03	+5.923e+03	+0.554
18.600	+1.904e+03	+5.503e+03	+5.353e+03	+0.743
18.800	+2.045e+03	+6.370e+03	+4.179e+03	+0.757
19.000	+1.361e+03	+5.051e+03	+6.098e+03	+0.788
19.200	+2.680e+03	+3.600e+03	+5.068e+03	+0.573
19.400	+4.473e+03	+3.035e+03	+6.188e+03	+0.404
19.600	+4.627e+03	+9.257e+02	+5.975e+03	+0.167
19.800	+4.579e+03	+1.181e+03	+6.797e+03	+0.205
20.000	+6.061e+03	+2.047e+03	+4.762e+03	+0.252
20.200	+3.765e+03	+2.577e+03	+5.277e+03	+0.406
20.400	+5.562e+03	+9.272e+02	+6.996e+03	+0.143
20.600	+5.123e+03	+1.636e+03	+5.794e+03	+0.242
20.800	+5.055e+03	+1.725e+03	+3.922e+03	+0.254
21.000	+5.038e+03	+1.897e+03	+6.694e+03	+0.274
21.200	+3.621e+03	+5.315e+02	+7.026e+03	+0.128
21.400	+4.028e+03	+2.882e+03	+7.124e+03	+0.417
21.600	+5.153e+03	+1.455e+03	+6.016e+03	+0.220
21.800	+4.034e+03	+1.184e+03	+6.863e+03	+0.227
22.000	+7.209e+03	+1.895e+03	+6.528e+03	+0.208
22.200	+4.460e+03	+5.303e+02	+5.501e+03	+0.106
22.400	+4.987e+03	+1.018e+03	+7.190e+03	+0.169
22.600	+5.010e+03	+9.598e+02	+3.637e+03	+0.161
22.800	+4.352e+03	+3.675e+02	+6.786e+03	+0.078
23.000	+6.047e+03	+1.365e+03	+7.161e+03	+0.184
23.200	+6.547e+03	+1.595e+03	+5.389e+03	+0.196
23.400	+4.820e+03	+1.430e+03	+5.630e+03	+0.229
23.600	+5.541e+03	+6.537e+02	+6.426e+03	+0.106
23.800	+5.327e+03	+1.642e+02	+6.280e+03	+0.030
24.000	+5.586e+03	+6.748e+02	+5.589e+03	+0.108
24.200	+5.163e+03	+1.831e+03	+6.015e+03	+0.262
24.400	+4.101e+03	+1.727e+03	+7.218e+03	+0.296
24.600	+4.681e+03	+1.253e+03	+5.682e+03	+0.211
24.800	+5.936e+03	+3.196e+02	+4.032e+03	+0.051
25.000	+5.903e+03	+1.342e+03	+6.515e+03	+0.185
25.200	+6.046e+03	+1.262e+03	+5.063e+03	+0.173
25.400	+5.268e+03	+7.831e+02	+6.632e+03	+0.129
25.600	+5.501e+03	+2.481e+02	+6.146e+03	+0.043
25.800	+4.583e+03	+2.943e+02	+5.802e+03	+0.060
26.000	+3.838e+03	+5.444e+02	+5.518e+03	+0.124
26.200	+5.352e+03	+1.807e+03	+6.296e+03	+0.252
26.400	+5.224e+03	+1.601e+03	+7.781e+03	+0.235
26.600	+4.564e+03	+1.434e+03	+5.546e+03	+0.239
26.800	+4.862e+03	+7.069e+02	+6.090e+03	+0.127
27.000	+3.629e+03	+1.793e+03	+3.927e+03	+0.331
27.200	+5.397e+03	+3.055e+03	+7.112e+03	+0.361
27.400	+4.743e+03	+9.671e+02	+8.458e+03	+0.169
27.600	+4.698e+03	+8.951e+02	+6.808e+03	+0.160
27.800	+5.852e+03	-5.466e+02	+3.231e+03	-0.103
28.000	+3.467e+03	+2.310e+03	+4.881e+03	+0.400
28.200	+4.325e+03	+1.267e+03	+4.713e+03	+0.227
28.400	+5.585e+03	+6.095e+02	+5.790e+03	+0.098
28.600	+5.461e+03	+1.108e+03	+5.039e+03	+0.169
28.800	+5.568e+03	-5.107e+01	+4.907e+03	-0.009
29.000	+5.415e+03	+5.160e+02	+6.037e+03	+0.087
29.200	+4.552e+03	+4.576e+02	+8.605e+03	+0.091
29.400	+4.793e+03	+2.032e+02	+4.863e+03	+0.041
29.600	+5.260e+03	+2.707e+02	+7.697e+03	+0.049
29.800	+5.023e+03	-9.012e+01	+6.174e+03	-0.018
30.000	+4.195e+03	+6.600e+02	+8.412e+03	+0.136
30.200	+5.486e+03	+1.903e+02	+5.944e+03	+0.034
30.400	+4.889e+03	+1.370e+03	+8.246e+03	+0.219
30.600	+4.382e+03	+1.661e+03	+5.601e+03	+0.275
30.800	+6.132e+03	+1.014e+03	+3.052e+03	+0.142
31.000	+4.515e+03	+2.066e+03	+5.324e+03	+0.314
