%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.030e+03	+3.305e+03	+5.459e+03	+0.762
0.200	+2.289e+03	+3.593e+03	+5.919e+03	+0.611
0.400	+2.141e+03	+4.277e+03	+6.561e+03	+0.666
0.600	+5.459e+02	+4.513e+03	+2.696e+03	+0.892
0.800	+7.685e+02	+4.892e+03	+5.720e+03	+0.864
1.000	+8.557e+02	+4.883e+03	+5.746e+03	+0.851
1.200	+2.790e+03	+4.066e+03	+5.365e+03	+0.593
1.400	+3.881e+02	+2.414e+03	+3.928e+03	+0.861
1.600	+1.802e+03	+4.609e+03	+3.859e+03	+0.719
1.800	+1.896e+03	+3.814e+03	+3.620e+03	+0.668
2.000	+2.856e+03	+2.229e+03	+5.978e+03	+0.438
2.200	+2.499e+03	+5.131e+03	+3.298e+03	+0.672
2.400	+4.211e+02	+4.232e+03	+7.262e+03	+0.910
2.600	+9.349e+02	+5.493e+03	+5.618e+03	+0.855
2.800	+1.476e+03	+3.674e+03	+5.204e+03	+0.713
3.000	+1.717e+03	+4.750e+03	+7.479e+03	+0.734
3.200	+1.723e+03	+2.728e+03	+5.332e+03	+0.613
3.400	+6.574e+02	+2.680e+03	+5.585e+03	+0.803
3.600	+1.522e+03	+3.952e+03	+6.594e+03	+0.722
3.800	+1.997e+03	+4.360e+03	+5.365e+03	+0.686
4.000	+1.093e+03	+3.996e+03	+6.374e+03	+0.785
4.200	+1.058e+03	+2.579e+03	+4.724e+03	+0.709
4.400	+1.123e+03	+3.387e+03	+3.322e+03	+0.751
4.600	+1.308e+03	+2.373e+03	+5.865e+03	+0.645
4.800	+1.675e+03	+2.765e+03	+5.301e+03	+0.623
5.000	+2.376e+03	+2.616e+03	+3.838e+03	+0.524
5.200	+1.319e+03	+5.067e+03	+6.043e+03	+0.794
5.400	+1.047e+03	+6.084e+03	+5.508e+03	+0.853
5.600	+9.171e+02	+3.962e+03	+5.298e+03	+0.812
5.800	+1.800e+03	+4.540e+03	+5.393e+03	+0.716
6.000	+1.875e+03	+2.780e+03	+4.605e+03	+0.597
6.200	+1.357e+03	+3.855e+03	+5.152e+03	+0.740
6.400	+1.515e+03	+3.084e+03	+5.153e+03	+0.671
6.600	+1.550e+03	+3.182e+03	+5.046e+03	+0.672
6.800	+2.458e+03	+5.085e+03	+6.365e+03	+0.674
7.000	+1.332e+03	+3.750e+03	+7.218e+03	+0.738
7.200	+2.926e+03	+3.512e+03	+4.678e+03	+0.546
7.400	+8.512e+02	+4.081e+03	+4.498e+03	+0.827
7.600	+1.620e+03	+4.081e+03	+3.960e+03	+0.716
7.800	+2.258e+03	+3.852e+03	+7.593e+03	+0.630
8.000	+2.317e+03	+4.518e+03	+5.489e+03	+0.661
8.200	+2.756e+03	+3.156e+03	+5.815e+03	+0.534
8.400	+1.706e+03	+3.511e+03	+4.996e+03	+0.673
8.600	+1.679e+03	+3.314e+03	+5.881e+03	+0.664
8.800	+1.361e+03	+4.975e+03	+5.856e+03	+0.785
9.000	+2.066e+03	+5.007e+03	+5.342e+03	+0.708
9.200	+9.230e+02	+4.099e+03	+7.404e+03	+0.816
9.400	+7.609e+02	+3.957e+03	+3.936e+03	+0.839
9.600	+7.970e+02	+4.809e+03	+5.255e+03	+0.858
9.800	+2.215e+03	+2.415e+03	+7.239e+03	+0.522
10.000	+1.488e+03	+3.579e+03	+6.753e+03	+0.706
10.200	+1.694e+03	+3.197e+03	+5.449e+03	+0.654
10.400	+1.596e+03	+5.350e+03	+4.386e+03	+0.770
10.600	+1.633e+03	+5.167e+03	+4.193e+03	+0.760
10.800	+1.322e+03	+4.664e+03	+7.710e+03	+0.779
11.000	+1.662e+03	+2.800e+03	+3.594e+03	+0.627
11.200	+5.236e+02	+2.678e+03	+3.630e+03	+0.836
11.400	+1.714e+03	+3.530e+03	+4.635e+03	+0.673
11.600	+1.147e+03	+4.749e+03	+5.737e+03	+0.805
11.800	+2.008e+03	+3.715e+03	+4.704e+03	+0.649
12.000	+2.472e+03	+3.581e+03	+5.922e+03	+0.592
12.200	+2.223e+03	+3.026e+03	+4.590e+03	+0.577
12.400	+1.669e+03	+3.375e+03	+6.176e+03	+0.669
12.600	+1.124e+03	+5.242e+03	+5.745e+03	+0.823
12.800	+1.783e+03	+3.596e+03	+4.566e+03	+0.669
13.000	+8.205e+02	+3.132e+03	+4.067e+03	+0.792
13.200	+1.795e+03	+4.009e+03	+6.645e+03	+0.691
13.400	+1.479e+03	+2.806e+03	+5.853e+03	+0.655
13.600	+1.492e+03	+2.670e+03	+5.264e+03	+0.642
13.800	+1.777e+03	+2.323e+03	+5.185e+03	+0.567
14.000	+9.153e+02	+2.778e+03	+6.926e+03	+0.752
14.200	+2.342e+03	+3.137e+03	+3.166e+03	+0.573
14.400	+5.861e+02	+3.142e+03	+4.248e+03	+0.843
14.600	+1.139e+03	+4.344e+03	+5.641e+03	+0.792
14.800	+1.760e+03	+4.354e+03	+5.075e+03	+0.712
15.000	+2.180e+03	+3.810e+03	+8.090e+03	+0.636
15.200	+1.645e+03	+4.415e+03	+5.356e+03	+0.728
15.400	+1.853e+03	+1.769e+03	+5.384e+03	+0.488
15.600	+2.213e+03	+3.542e+03	+7.273e+03	+0.616
15.800	+2.846e+03	+4.370e+03	+4.051e+03	+0.606
16.000	+7.520e+02	+4.376e+03	+4.091e+03	+0.853
16.200	+1.991e+03	+4.373e+03	+7.563e+03	+0.687
16.400	+1.927e+03	+4.103e+03	+8.023e+03	+0.680
16.600	+1.985e+03	+5.572e+03	+7.568e+03	+0.737
16.800	+2.347e+03	+3.756e+03	+5.914e+03	+0.615
17.000	+1.124e+03	+2.512e+03	+5.925e+03	+0.691
17.200	+2.184e+03	+4.399e+03	+4.769e+03	+0.668
17.400	+1.041e+03	+4.158e+03	+3.910e+03	+0.800
17.600	+2.135e+03	+5.385e+03	+3.854e+03	+0.716
17.800	+1.996e+03	+3.478e+03	+6.483e+03	+0.635
18.000	+1.630e+03	+4.607e+03	+5.755e+03	+0.739
18.200	+1.807e+03	+3.332e+03	+5.158e+03	+0.648
