%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.155e+03	+2.018e+03	+6.342e+03	+0.390
0.200	+3.667e+03	+1.505e+03	+5.390e+03	+0.291
0.400	+4.247e+03	+8.245e+02	+4.722e+03	+0.163
0.600	+4.125e+03	+7.423e+02	+6.721e+03	+0.153
0.800	+2.954e+03	+4.587e+02	+5.357e+03	+0.134
1.000	+5.444e+03	+1.577e+03	+5.145e+03	+0.225
1.200	+4.113e+03	+7.734e+02	+5.245e+03	+0.158
1.400	+4.665e+03	+1.062e+03	+5.108e+03	+0.185
1.600	+4.541e+03	+1.454e+03	+5.868e+03	+0.243
1.800	+5.921e+03	+9.831e+02	+5.961e+03	+0.142
2.000	+2.520e+03	+5.883e+02	+5.463e+03	+0.189
2.200	+3.575e+03	+1.571e+03	+6.151e+03	+0.305
2.400	+5.591e+03	+7.147e+02	+5.466e+03	+0.113
2.600	+5.269e+03	+7.137e+02	+6.781e+03	+0.119
2.800	+5.624e+03	+5.991e+02	+3.560e+03	+0.096
3.000	+4.932e+03	+1.418e+03	+5.904e+03	+0.223
3.200	+4.150e+03	+3.390e+02	+6.461e+03	+0.076
3.400	+3.088e+03	+7.583e+02	+3.940e+03	+0.197
3.600	+3.686e+03	+4.651e+02	+5.663e+03	+0.112
3.800	+3.655e+03	+9.077e+02	+5.658e+03	+0.199
4.000	+4.831e+03	+3.923e+02	+5.072e+03	+0.075
4.200	+4.439e+03	+2.135e+02	+5.683e+03	+0.046
4.400	+4.534e+03	+8.835e+02	+6.513e+03	+0.163
4.600	+4.152e+03	+1.494e+03	+5.349e+03	+0.265
4.800	+4.601e+03	+6.444e+02	+5.540e+03	+0.123
5.000	+3.193e+03	+9.263e+02	+5.858e+03	+0.225
5.200	+2.892e+03	+1.128e+03	+5.522e+03	+0.281
5.400	+4.142e+03	+1.829e+03	+4.815e+03	+0.306
5.600	+4.549e+03	+8.114e+02	+5.856e+03	+0.151
5.800	+3.004e+03	+3.226e+02	+6.134e+03	+0.097
6.000	+4.332e+03	+6.169e+02	+4.562e+03	+0.125
6.200	+4.525e+03	+2.000e+03	+4.518e+03	+0.307
6.400	+3.577e+03	+1.437e+03	+6.348e+03	+0.287
6.600	+3.013e+03	+1.111e+03	+6.035e+03	+0.269
6.800	+4.709e+03	+1.789e+03	+4.669e+03	+0.275
7.000	+3.105e+03	+7.095e+02	+3.914e+03	+0.186
7.200	+3.751e+03	+6.957e+02	+5.363e+03	+0.156
7.400	+5.024e+03	+1.117e+03	+4.956e+03	+0.182
7.600	+3.505e+03	+9.489e+02	+5.878e+03	+0.213
7.800	+4.143e+03	+2.297e+01	+5.699e+03	+0.006
8.000	+3.994e+03	+5.134e+02	+4.939e+03	+0.114
8.200	+2.778e+03	+7.546e+02	+3.945e+03	+0.214
8.400	+5.070e+03	+1.272e+03	+3.925e+03	+0.201
8.600	+4.525e+03	+9.192e+02	+4.956e+03	+0.169
8.800	+3.868e+03	+8.561e+02	+4.989e+03	+0.181
9.000	+4.905e+03	+1.379e+03	+4.996e+03	+0.219
9.200	+5.127e+03	+1.048e+03	+5.860e+03	+0.170
9.400	+3.263e+03	+3.819e+02	+5.824e+03	+0.105
9.600	+3.731e+03	+1.227e+03	+4.534e+03	+0.247
9.800	+4.628e+03	+1.490e+03	+5.007e+03	+0.244
10.000	+3.438e+03	+1.810e+03	+5.066e+03	+0.345
10.200	+4.389e+03	+6.590e+02	+6.077e+03	+0.131
10.400	+4.722e+03	+1.127e+03	+4.117e+03	+0.193
10.600	+2.877e+03	+2.014e+03	+5.814e+03	+0.412
10.800	+3.698e+03	+5.149e+01	+5.891e+03	+0.014
11.000	+4.051e+03	+1.258e+03	+6.171e+03	+0.237
11.200	+4.941e+03	+1.234e+03	+6.426e+03	+0.200
11.400	+3.971e+03	+1.075e+03	+6.878e+03	+0.213
11.600	+3.244e+03	+1.754e+03	+5.677e+03	+0.351
