%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.918e+02	+4.832e+03	+6.715e+03	+0.844
0.200	+1.350e+03	+4.779e+03	+5.866e+03	+0.780
0.400	+1.092e+03	+5.634e+03	+3.584e+03	+0.838
0.600	+6.805e+02	+4.750e+03	+5.074e+03	+0.875
0.800	+7.125e+02	+4.518e+03	+6.474e+03	+0.864
1.000	+1.927e+03	+4.212e+03	+7.031e+03	+0.686
1.200	+1.765e+03	+3.087e+03	+8.319e+03	+0.636
1.400	+1.935e+03	+4.064e+03	+7.778e+03	+0.677
1.600	+3.941e+02	+3.278e+03	+5.854e+03	+0.893
1.800	+1.604e+03	+4.291e+03	+3.915e+03	+0.728
2.000	+2.567e+03	+3.784e+03	+5.699e+03	+0.596
2.200	+4.322e+03	+1.314e+03	+6.509e+03	+0.233
2.400	+4.918e+03	+5.772e+02	+7.554e+03	+0.105
2.600	+4.141e+03	+1.574e+03	+7.340e+03	+0.275
2.800	+5.581e+03	+1.910e+03	+7.381e+03	+0.255
3.000	+4.910e+03	+1.360e+03	+5.944e+03	+0.217
3.200	+5.712e+03	+6.071e+02	+8.124e+03	+0.096
3.400	+5.990e+03	+5.809e+02	+6.607e+03	+0.088
3.600	+4.627e+03	+9.053e+02	+4.272e+03	+0.164
3.800	+4.934e+03	+1.608e+03	+6.893e+03	+0.246
4.000	+4.662e+03	+1.302e+03	+8.049e+03	+0.218
4.200	+4.806e+03	+1.122e+03	+6.305e+03	+0.189
4.400	+4.246e+03	+4.455e+02	+5.382e+03	+0.095
4.600	+5.231e+03	+3.026e+02	+7.496e+03	+0.055
4.800	+4.949e+03	-7.287e+01	+7.174e+03	-0.015
5.000	+3.169e+03	+3.870e+02	+6.898e+03	+0.109
5.200	+4.245e+03	+8.968e+02	+6.801e+03	+0.174
5.400	+4.250e+03	+1.158e+03	+5.204e+03	+0.214
5.600	+4.366e+03	+1.365e+03	+4.608e+03	+0.238
5.800	+3.181e+03	+1.038e+03	+5.541e+03	+0.246
6.000	+5.102e+03	+8.520e+02	+8.473e+03	+0.143
6.200	+4.689e+03	+1.019e+02	+9.517e+03	+0.021
6.400	+6.109e+03	+1.322e+03	+6.961e+03	+0.178
6.600	+4.468e+03	+6.743e+02	+7.049e+03	+0.131
6.800	+4.373e+03	+1.665e+03	+7.348e+03	+0.276
7.000	+4.648e+03	+1.447e+03	+9.021e+03	+0.237
7.200	+4.946e+03	+1.649e+03	+5.239e+03	+0.250
7.400	+4.505e+03	+1.975e+03	+5.204e+03	+0.305
7.600	+4.875e+03	+7.945e+02	+6.999e+03	+0.140
7.800	+5.664e+03	+5.115e+02	+7.245e+03	+0.083
8.000	+6.046e+03	+1.006e+03	+7.768e+03	+0.143
8.200	+5.977e+03	+6.799e+01	+7.740e+03	+0.011
8.400	+6.491e+03	+1.316e+03	+3.882e+03	+0.169
8.600	+3.786e+03	+1.440e+03	+6.063e+03	+0.276
8.800	+4.949e+03	+9.598e+02	+5.968e+03	+0.162
9.000	+4.165e+03	+8.369e+02	+6.193e+03	+0.167
9.200	+4.464e+03	+1.004e+03	+7.451e+03	+0.184
9.400	+4.620e+03	+1.530e+03	+7.108e+03	+0.249
9.600	+4.508e+03	-6.478e+02	+6.292e+03	-0.168
9.800	+5.019e+03	+8.494e+02	+5.882e+03	+0.145
10.000	+4.230e+03	+1.600e+03	+6.813e+03	+0.274
10.200	+5.008e+03	+1.669e+03	+6.546e+03	+0.250
10.400	+4.493e+03	+3.657e+01	+6.176e+03	+0.008
10.600	+4.782e+03	+3.883e+02	+8.741e+03	+0.075
10.800	+3.926e+03	+1.484e+03	+5.458e+03	+0.274
11.000	+5.977e+03	+1.631e+03	+4.770e+03	+0.214
11.200	+4.133e+03	+1.522e+03	+9.462e+03	+0.269
11.400	+4.154e+03	+3.015e+02	+5.603e+03	+0.068
11.600	+5.860e+03	-3.098e+02	+6.343e+03	-0.056
11.800	+4.136e+03	+9.443e+02	+4.675e+03	+0.186
12.000	+4.598e+03	+1.789e+03	+6.732e+03	+0.280
12.200	+4.908e+03	+1.766e+03	+4.611e+03	+0.265
12.400	+5.575e+03	+1.645e+03	+7.056e+03	+0.228
12.600	+4.843e+03	+1.022e+03	+9.237e+03	+0.174
12.800	+5.241e+03	+1.917e+03	+7.006e+03	+0.268
13.000	+5.457e+03	+1.010e+03	+5.660e+03	+0.156
13.200	+5.560e+03	+1.597e+03	+6.467e+03	+0.223
13.400	+5.630e+03	+1.089e+03	+4.404e+03	+0.162
13.600	+4.143e+03	+3.845e+02	+9.392e+03	+0.085
13.800	+4.311e+03	+2.162e+03	+7.603e+03	+0.334
14.000	+6.278e+03	+1.074e+03	+5.283e+03	+0.146
14.200	+4.244e+03	+1.337e+02	+5.864e+03	+0.031
14.400	+4.632e+03	+5.323e+02	+7.433e+03	+0.103
14.600	+2.592e+03	+1.658e+03	+6.818e+03	+0.390
14.800	+5.385e+03	+1.987e+03	+4.832e+03	+0.270
15.000	+3.949e+03	+1.923e+03	+6.023e+03	+0.327
15.200	+5.583e+03	+9.757e+02	+6.545e+03	+0.149
15.400	+5.486e+03	+3.132e+02	+6.805e+03	+0.054
15.600	+6.534e+03	+1.278e+03	+6.217e+03	+0.164
15.800	+3.240e+03	+1.366e+03	+4.215e+03	+0.297
16.000	+3.810e+03	+1.513e+03	+5.364e+03	+0.284
16.200	+4.306e+03	+1.249e+03	+6.510e+03	+0.225
16.400	+3.939e+03	+2.425e+03	+6.699e+03	+0.381
16.600	+6.293e+03	+1.038e+03	+5.435e+03	+0.142
16.800	+5.798e+03	+2.209e+03	+6.546e+03	+0.276
17.000	+5.052e+03	+1.076e+03	+4.748e+03	+0.176
17.200	+5.581e+03	+1.249e+03	+9.035e+03	+0.183
17.400	+2.084e+03	+4.062e+03	+5.897e+03	+0.661
17.600	+1.325e+03	+4.415e+03	+6.117e+03	+0.769
17.800	+2.212e+03	+4.682e+03	+6.872e+03	+0.679
18.000	+2.432e+03	+3.658e+03	+5.744e+03	+0.601
18.200	+5.053e+03	+1.008e+03	+6.630e+03	+0.166
18.400	+5.640e+03	+4.050e+02	+6.057e+03	+0.067
18.600	+4.679e+03	+1.325e+03	+6.098e+03	+0.221
18.800	+5.934e+03	+9.011e+02	+7.534e+03	+0.132
19.000	+7.134e+03	+4.157e+02	+3.815e+03	+0.055
19.200	+4.975e+03	+1.933e+03	+5.628e+03	+0.280
19.400	+5.031e+03	+6.776e+02	+7.302e+03	+0.119
19.600	+5.313e+03	+1.709e+03	+5.829e+03	+0.243
