%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.647e+03	+2.831e+03	+4.899e+03	+0.632
0.200	+1.059e+03	+3.323e+03	+2.210e+03	+0.758
0.400	+1.050e+03	+3.591e+03	+4.869e+03	+0.774
0.600	+1.360e+03	+1.625e+03	+6.428e+03	+0.544
0.800	+1.753e+02	+3.134e+03	+4.594e+03	+0.947
1.000	+6.300e+02	+3.328e+03	+4.638e+03	+0.841
1.200	+1.137e+03	+2.907e+03	+4.689e+03	+0.719
1.400	+1.136e+03	+2.385e+03	+2.987e+03	+0.677
1.600	+1.311e+03	+2.866e+03	+4.753e+03	+0.686
1.800	+1.691e+03	+2.857e+03	+4.683e+03	+0.628
2.000	+1.677e+03	+3.362e+03	+3.728e+03	+0.667
2.200	-1.756e+01	+2.673e+03	+3.791e+03	+1.007
2.400	+5.067e+02	+3.861e+03	+3.618e+03	+0.884
2.600	+1.696e+03	+4.131e+03	+4.363e+03	+0.709
2.800	+1.807e+03	+2.468e+03	+5.013e+03	+0.577
3.000	+9.141e+02	+2.696e+03	+3.300e+03	+0.747
3.200	+1.761e+03	+2.759e+03	+4.759e+03	+0.610
3.400	+1.426e+03	+1.565e+03	+5.045e+03	+0.523
3.600	+1.147e+03	+2.350e+03	+5.224e+03	+0.672
3.800	+7.027e+02	+1.081e+03	+4.293e+03	+0.606
4.000	+5.892e+02	+1.742e+03	+3.263e+03	+0.747
4.200	+1.460e+03	+2.409e+03	+4.999e+03	+0.623
4.400	-1.017e+01	+1.912e+03	+4.712e+03	+1.005
4.600	+7.505e+02	+3.048e+03	+5.123e+03	+0.802
4.800	+1.121e+03	+2.841e+03	+4.264e+03	+0.717
5.000	+1.430e+03	+3.516e+03	+3.778e+03	+0.711
5.200	+8.448e+02	+2.220e+03	+2.636e+03	+0.724
5.400	+1.994e+03	+2.456e+03	+4.142e+03	+0.552
5.600	+2.109e+03	+1.983e+03	+3.605e+03	+0.485
5.800	+1.046e+03	+2.894e+03	+5.479e+03	+0.735
6.000	+4.018e+02	+3.948e+03	+4.984e+03	+0.908
6.200	+1.885e+03	+3.291e+03	+5.104e+03	+0.636
6.400	+1.425e+03	+1.658e+03	+3.210e+03	+0.538
6.600	+1.080e+03	+3.774e+03	+4.143e+03	+0.778
6.800	+1.220e+03	+2.672e+03	+3.833e+03	+0.687
7.000	+8.866e+02	+2.135e+03	+5.104e+03	+0.707
7.200	+1.983e+03	+3.134e+03	+4.950e+03	+0.612
7.400	+2.189e+03	+1.406e+03	+3.214e+03	+0.391
7.600	+1.161e+03	+2.798e+03	+3.588e+03	+0.707
7.800	+1.161e+03	+2.243e+03	+4.462e+03	+0.659
8.000	+9.838e+02	+3.029e+03	+4.868e+03	+0.755
8.200	+1.294e+03	+3.894e+03	+5.577e+03	+0.751
8.400	+9.459e+02	+2.929e+03	+3.207e+03	+0.756
8.600	+1.249e+03	+3.077e+03	+4.190e+03	+0.711
8.800	+9.728e+02	+2.401e+03	+4.251e+03	+0.712
9.000	+5.917e+02	+3.412e+03	+3.284e+03	+0.852
