%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.190e+03	+5.000e+02	+4.124e+03	+0.107
0.200	+1.617e+03	+3.197e+03	+4.149e+03	+0.664
0.400	+7.826e+02	+4.001e+03	+5.186e+03	+0.836
0.600	+2.477e+03	+3.616e+03	+5.992e+03	+0.593
0.800	+2.006e+03	+3.161e+03	+4.852e+03	+0.612
1.000	+2.151e+03	+1.698e+03	+5.597e+03	+0.441
1.200	+1.534e+03	+5.169e+03	+5.409e+03	+0.771
1.400	+7.863e+02	+4.301e+03	+6.612e+03	+0.845
1.600	+1.484e+03	+2.937e+03	+4.655e+03	+0.664
1.800	-3.104e+01	+3.225e+03	+4.948e+03	+1.010
2.000	+7.802e+02	+3.006e+03	+5.737e+03	+0.794
2.200	+3.058e+03	+1.931e+03	+4.358e+03	+0.387
2.400	+4.461e+03	+7.497e+02	+5.708e+03	+0.144
2.600	+4.772e+03	+3.592e+02	+6.136e+03	+0.070
2.800	+3.751e+03	+6.597e+02	+6.763e+03	+0.150
3.000	+4.531e+03	+1.996e+03	+4.454e+03	+0.306
3.200	+1.322e+03	+3.645e+03	+5.423e+03	+0.734
3.400	+1.840e+03	+4.969e+03	+5.989e+03	+0.730
3.600	+2.903e+03	+2.349e+03	+4.581e+03	+0.447
3.800	+5.700e+03	+1.404e+02	+4.911e+03	+0.024
4.000	+5.292e+03	+9.191e+02	+7.001e+03	+0.148
4.200	+3.908e+03	+6.021e+01	+3.595e+03	+0.015
4.400	+4.631e+03	-4.227e+01	+5.412e+03	-0.009
4.600	+4.014e+03	+3.753e+02	+3.971e+03	+0.086
4.800	+4.531e+03	+4.797e+02	+5.745e+03	+0.096
5.000	+3.359e+03	+4.110e+02	+5.305e+03	+0.109
5.200	+4.267e+03	+7.855e+02	+5.643e+03	+0.155
5.400	+4.118e+03	+5.022e+02	+5.877e+03	+0.109
5.600	+3.957e+03	+5.561e+02	+5.989e+03	+0.123
5.800	+4.627e+03	+1.015e+03	+6.788e+03	+0.180
6.000	+4.063e+03	+9.177e+02	+5.268e+03	+0.184
6.200	+5.201e+03	+4.701e+02	+6.043e+03	+0.083
6.400	+4.690e+03	+1.379e+03	+3.891e+03	+0.227
6.600	+5.093e+03	+6.090e+02	+6.092e+03	+0.107
6.800	+4.362e+03	+1.648e+03	+4.344e+03	+0.274
7.000	+4.436e+03	+1.100e+03	+4.290e+03	+0.199
7.200	+4.333e+03	+5.513e+02	+4.964e+03	+0.113
7.400	+4.190e+03	+1.605e+03	+6.832e+03	+0.277
7.600	+3.757e+03	+6.199e+02	+5.578e+03	+0.142
7.800	+3.718e+03	-1.286e+02	+5.471e+03	-0.036
8.000	+4.495e+03	+3.942e+02	+4.365e+03	+0.081
8.200	+4.857e+03	+1.029e+03	+5.061e+03	+0.175
8.400	+5.558e+03	+1.115e+03	+6.562e+03	+0.167
8.600	+4.444e+03	+6.085e+02	+3.775e+03	+0.120
8.800	+3.937e+03	+1.962e+03	+6.181e+03	+0.333
9.000	+4.484e+03	-3.212e+01	+5.945e+03	-0.007
9.200	+4.882e+03	+2.090e+03	+6.444e+03	+0.300
9.400	+4.430e+03	+1.254e+03	+5.068e+03	+0.221
9.600	+4.657e+03	+6.830e+02	+5.259e+03	+0.128
9.800	+3.020e+03	+1.847e+02	+4.516e+03	+0.058
10.000	+3.853e+03	+6.631e+02	+5.457e+03	+0.147
10.200	+3.815e+03	+2.078e+02	+4.037e+03	+0.052
10.400	+4.868e+03	+1.588e+03	+6.319e+03	+0.246
10.600	+6.368e+03	+1.559e+03	+5.969e+03	+0.197
10.800	+3.899e+03	+4.040e+02	+4.419e+03	+0.094
11.000	+4.590e+03	+7.760e+02	+5.988e+03	+0.145
11.200	+3.354e+03	+3.705e+02	+6.443e+03	+0.099
11.400	+3.857e+03	+1.875e+02	+4.945e+03	+0.046
11.600	+3.351e+03	+6.722e+02	+4.564e+03	+0.167
11.800	+4.473e+03	+8.704e+02	+7.388e+03	+0.163
12.000	+3.295e+03	+1.429e+03	+4.777e+03	+0.302
12.200	+4.401e+03	+8.746e+02	+5.070e+03	+0.166
12.400	+3.294e+03	+6.956e+02	+5.439e+03	+0.174
12.600	+4.478e+03	+4.281e+02	+5.140e+03	+0.087
12.800	+3.929e+03	+1.291e+03	+5.320e+03	+0.247
13.000	+4.868e+03	+7.749e+02	+7.333e+03	+0.137
13.200	+4.171e+03	+3.731e+02	+5.699e+03	+0.082
13.400	+3.167e+03	+3.228e+02	+5.625e+03	+0.092
13.600	+3.344e+03	+7.946e+02	+6.431e+03	+0.192
13.800	+4.644e+03	+4.535e+02	+4.817e+03	+0.089
