%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.885e+03	+1.645e+03	+4.727e+03	+0.252
0.200	+4.843e+03	+1.555e+03	+5.322e+03	+0.243
0.400	+4.568e+03	+1.478e+03	+4.829e+03	+0.244
0.600	+3.203e+03	+1.495e+03	+6.051e+03	+0.318
0.800	+3.057e+03	+1.330e+03	+5.375e+03	+0.303
1.000	+2.922e+03	+9.662e+02	+6.444e+03	+0.248
1.200	+4.697e+03	+2.310e+02	+5.077e+03	+0.047
1.400	+2.924e+03	+1.139e+03	+4.242e+03	+0.280
1.600	+5.125e+03	+1.194e+03	+3.771e+03	+0.189
1.800	+4.139e+03	+1.180e+03	+6.052e+03	+0.222
2.000	+3.576e+03	+1.062e+03	+4.015e+03	+0.229
2.200	+3.876e+03	+1.753e+03	+4.122e+03	+0.311
2.400	+3.462e+03	+1.140e+03	+4.477e+03	+0.248
2.600	+3.661e+03	+1.882e+03	+5.118e+03	+0.340
2.800	+1.522e+03	+2.530e+03	+3.985e+03	+0.624
3.000	+1.280e+03	+3.707e+03	+6.171e+03	+0.743
3.200	+1.822e+03	+3.534e+03	+6.280e+03	+0.660
3.400	+1.718e+03	+2.935e+03	+6.202e+03	+0.631
3.600	+8.721e+02	+2.969e+03	+6.098e+03	+0.773
3.800	+1.817e+03	+4.242e+03	+5.183e+03	+0.700
4.000	+1.513e+03	+1.949e+03	+4.207e+03	+0.563
4.200	+1.172e+03	+3.019e+03	+4.336e+03	+0.720
4.400	+1.147e+03	+3.281e+03	+5.427e+03	+0.741
4.600	+1.475e+03	+3.041e+03	+5.862e+03	+0.673
4.800	+7.419e+02	+3.157e+03	+4.846e+03	+0.810
5.000	+9.214e+02	+2.974e+03	+4.614e+03	+0.763
5.200	+1.063e+03	+3.747e+03	+6.122e+03	+0.779
5.400	+9.485e+02	+2.795e+03	+6.894e+03	+0.747
5.600	+1.295e+03	+4.339e+03	+6.127e+03	+0.770
5.800	+6.915e+02	+2.401e+03	+3.882e+03	+0.776
6.000	+8.667e+02	+2.943e+03	+4.936e+03	+0.773
6.200	+7.702e+02	+3.462e+03	+4.744e+03	+0.818
6.400	+1.144e+03	+1.855e+03	+5.279e+03	+0.619
6.600	+1.420e+03	+3.706e+03	+2.886e+03	+0.723
6.800	+8.876e+02	+2.650e+03	+3.874e+03	+0.749
7.000	+1.159e+03	+2.979e+03	+4.436e+03	+0.720
7.200	+1.674e+03	+2.474e+03	+5.170e+03	+0.596
7.400	+2.079e+03	+3.066e+03	+5.950e+03	+0.596
7.600	+1.456e+03	+2.725e+03	+5.118e+03	+0.652
7.800	+1.587e+03	+3.307e+03	+3.558e+03	+0.676
8.000	+1.470e+03	+2.708e+03	+5.442e+03	+0.648
8.200	+9.987e+02	+3.624e+03	+3.433e+03	+0.784
8.400	+5.413e+02	+3.801e+03	+5.833e+03	+0.875
8.600	+9.744e+02	+3.024e+03	+5.769e+03	+0.756
8.800	+1.344e+03	+2.639e+03	+6.232e+03	+0.663
9.000	+7.508e+02	+4.103e+03	+5.556e+03	+0.845
9.200	+1.450e+03	+3.937e+03	+4.904e+03	+0.731
9.400	+2.415e+03	+4.099e+03	+3.542e+03	+0.629
9.600	+8.883e+02	+3.762e+03	+5.028e+03	+0.809
9.800	+1.550e+03	+4.279e+03	+4.040e+03	+0.734
10.000	+1.424e+03	+3.719e+03	+4.261e+03	+0.723
10.200	+5.403e+02	+3.928e+03	+4.281e+03	+0.879
10.400	+1.103e+03	+2.944e+03	+5.528e+03	+0.727
10.600	+1.311e+03	+2.717e+03	+3.338e+03	+0.675
10.800	+1.643e+03	+2.701e+03	+5.150e+03	+0.622
11.000	+1.082e+03	+2.943e+03	+5.222e+03	+0.731
11.200	+1.345e+03	+3.619e+03	+4.552e+03	+0.729
11.400	+9.430e+02	+3.869e+03	+4.919e+03	+0.804
11.600	+1.201e+03	+2.451e+03	+5.534e+03	+0.671
11.800	+1.682e+03	+3.314e+03	+5.211e+03	+0.663
12.000	+7.830e+02	+4.430e+03	+4.955e+03	+0.850
12.200	+1.063e+03	+3.804e+03	+4.379e+03	+0.782
12.400	+8.870e+02	+4.342e+03	+5.090e+03	+0.830
12.600	+7.034e+02	+4.143e+03	+6.102e+03	+0.855
12.800	+1.276e+03	+2.833e+03	+3.847e+03	+0.689
13.000	+1.247e+03	+3.699e+03	+5.924e+03	+0.748
13.200	+4.381e+02	+5.195e+03	+4.883e+03	+0.922
13.400	+7.489e+02	+2.607e+03	+3.599e+03	+0.777
13.600	+1.196e+03	+3.203e+03	+5.242e+03	+0.728
13.800	+1.244e+03	+2.983e+03	+5.836e+03	+0.706
14.000	+1.439e+03	+3.791e+03	+3.908e+03	+0.725
14.200	+1.093e+03	+4.782e+03	+4.846e+03	+0.814
14.400	+1.824e+03	+2.348e+03	+3.822e+03	+0.563
14.600	+1.522e+03	+1.990e+03	+6.047e+03	+0.567
14.800	+7.042e+02	+1.907e+03	+4.814e+03	+0.730
15.000	+1.113e+03	+3.355e+03	+4.827e+03	+0.751
15.200	+1.711e+03	+3.075e+03	+3.989e+03	+0.643
15.400	+1.507e+03	+4.131e+03	+4.161e+03	+0.733
15.600	+1.075e+03	+3.131e+03	+4.160e+03	+0.744
15.800	+9.695e+02	+3.115e+03	+4.680e+03	+0.763
16.000	+7.321e+02	+3.924e+03	+5.459e+03	+0.843
16.200	+1.784e+03	+3.778e+03	+5.479e+03	+0.679
16.400	+1.519e+03	+3.370e+03	+4.415e+03	+0.689
16.600	+9.185e+02	+2.348e+03	+5.482e+03	+0.719
16.800	+1.351e+03	+3.463e+03	+4.085e+03	+0.719
17.000	+1.127e+03	+2.912e+03	+5.272e+03	+0.721
17.200	+1.310e+03	+3.423e+03	+3.529e+03	+0.723
17.400	+1.452e+03	+2.536e+03	+4.910e+03	+0.636
17.600	+1.643e+03	+2.322e+03	+3.939e+03	+0.586
17.800	+1.239e+03	+1.510e+03	+4.912e+03	+0.549
18.000	+4.166e+02	+3.770e+02	+4.875e+03	+0.475
18.200	+1.165e+03	+2.973e+03	+4.255e+03	+0.718
18.400	+1.939e+03	+3.646e+03	+6.046e+03	+0.653
18.600	+1.679e+03	+3.845e+03	+4.079e+03	+0.696
18.800	+1.232e+03	+1.820e+03	+4.910e+03	+0.596
19.000	+1.676e+03	+3.622e+03	+4.239e+03	+0.684
19.200	+1.584e+03	+4.622e+03	+3.633e+03	+0.745
19.400	+6.279e+02	+3.130e+03	+5.271e+03	+0.833
19.600	+1.952e+02	+3.049e+03	+3.218e+03	+0.940
19.800	+1.213e+03	+3.112e+03	+3.871e+03	+0.720
20.000	+6.174e+02	+3.875e+03	+4.608e+03	+0.863
20.200	+1.553e+03	+3.364e+03	+4.320e+03	+0.684
20.400	+1.934e+03	+3.922e+03	+4.638e+03	+0.670
20.600	+1.332e+03	+3.055e+03	+5.247e+03	+0.696
20.800	+1.781e+03	+3.187e+03	+4.380e+03	+0.641
21.000	+1.268e+03	+2.545e+03	+3.624e+03	+0.668
21.200	+2.177e+03	+3.555e+03	+3.514e+03	+0.620
21.400	+1.937e+03	+3.138e+03	+5.551e+03	+0.618
21.600	+1.405e+03	+3.632e+03	+4.714e+03	+0.721
21.800	+9.286e+02	+4.082e+03	+6.401e+03	+0.815
22.000	+6.407e+02	+3.170e+03	+4.345e+03	+0.832
22.200	+1.467e+03	+3.372e+03	+6.107e+03	+0.697
22.400	+1.439e+03	+2.000e+03	+5.964e+03	+0.581
22.600	+1.070e+03	+3.115e+03	+5.185e+03	+0.744
22.800	+3.618e+02	+2.617e+03	+4.313e+03	+0.879
23.000	+4.874e+02	+4.185e+03	+4.317e+03	+0.896
23.200	+5.534e+01	+3.224e+03	+5.002e+03	+0.983
23.400	+1.174e+03	+2.628e+03	+4.730e+03	+0.691
23.600	+2.167e+03	+3.816e+03	+4.811e+03	+0.638
23.800	-3.002e+02	+2.681e+03	+5.477e+03	+1.126
24.000	+6.198e+02	+2.509e+03	+4.147e+03	+0.802
24.200	+1.570e+03	+3.184e+03	+5.961e+03	+0.670
24.400	+5.648e+02	+2.681e+03	+4.284e+03	+0.826
24.600	+1.100e+03	+3.784e+03	+4.704e+03	+0.775
24.800	-1.715e+01	+2.361e+03	+6.461e+03	+1.007
25.000	-1.907e+02	+2.401e+03	+6.644e+03	+1.086
25.200	+1.140e+03	+4.094e+03	+5.516e+03	+0.782
25.400	+1.245e+03	+2.116e+03	+4.815e+03	+0.630
25.600	+9.144e+02	+3.083e+03	+5.280e+03	+0.771
25.800	+1.683e+03	+4.206e+03	+4.337e+03	+0.714
26.000	+1.595e+03	+4.232e+03	+4.254e+03	+0.726
26.200	+2.018e+03	+3.008e+03	+4.755e+03	+0.598
26.400	+1.607e+03	+3.927e+03	+4.674e+03	+0.710
26.600	+1.438e+03	+3.807e+03	+5.361e+03	+0.726
26.800	+9.762e+02	+2.062e+03	+5.697e+03	+0.679
27.000	+1.123e+03	+3.301e+03	+4.881e+03	+0.746
