%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.547e+03	+4.864e+03	+7.521e+03	+0.759
0.200	+1.829e+03	+3.258e+03	+4.298e+03	+0.640
0.400	+1.256e+03	+6.036e+03	+4.367e+03	+0.828
0.600	+1.733e+03	+4.349e+03	+3.740e+03	+0.715
0.800	+1.847e+03	+5.761e+03	+5.601e+03	+0.757
1.000	+2.882e+03	+5.445e+03	+5.970e+03	+0.654
1.200	+1.493e+03	+3.044e+03	+2.246e+03	+0.671
1.400	+1.407e+03	+4.977e+03	+7.247e+03	+0.780
1.600	+9.477e+02	+3.885e+03	+5.350e+03	+0.804
1.800	+1.515e+03	+5.487e+03	+8.038e+03	+0.784
2.000	+1.326e+03	+3.637e+03	+6.185e+03	+0.733
2.200	+1.249e+03	+5.166e+03	+5.346e+03	+0.805
2.400	+2.059e+03	+6.003e+03	+4.453e+03	+0.745
2.600	+1.852e+03	+5.592e+03	+5.860e+03	+0.751
2.800	+1.661e+03	+4.198e+03	+5.998e+03	+0.716
3.000	+2.717e+03	+4.140e+03	+4.750e+03	+0.604
3.200	+6.609e+02	+4.941e+03	+6.359e+03	+0.882
3.400	+1.363e+03	+4.561e+03	+5.591e+03	+0.770
3.600	+1.426e+03	+4.449e+03	+6.558e+03	+0.757
3.800	+1.792e+03	+4.525e+03	+5.399e+03	+0.716
4.000	+7.431e+02	+2.905e+03	+6.431e+03	+0.796
4.200	+1.770e+03	+4.097e+03	+6.871e+03	+0.698
4.400	+1.823e+03	+5.168e+03	+5.101e+03	+0.739
4.600	+1.425e+03	+4.470e+03	+5.432e+03	+0.758
4.800	+2.036e+03	+5.085e+03	+6.664e+03	+0.714
5.000	+1.781e+03	+5.344e+03	+4.206e+03	+0.750
5.200	+7.819e+02	+4.663e+03	+5.876e+03	+0.856
5.400	+1.453e+03	+5.821e+03	+6.005e+03	+0.800
5.600	+2.673e+03	+6.587e+03	+5.905e+03	+0.711
5.800	+1.922e+03	+4.271e+03	+5.299e+03	+0.690
6.000	+2.673e+03	+4.134e+03	+5.563e+03	+0.607
6.200	+1.312e+03	+5.224e+03	+6.426e+03	+0.799
6.400	+1.896e+03	+6.451e+03	+4.748e+03	+0.773
6.600	+1.951e+03	+6.237e+03	+5.668e+03	+0.762
6.800	+1.356e+03	+4.513e+03	+4.618e+03	+0.769
7.000	+1.727e+03	+4.244e+03	+6.346e+03	+0.711
7.200	+2.392e+03	+4.706e+03	+5.438e+03	+0.663
7.400	+1.073e+03	+5.157e+03	+5.930e+03	+0.828
7.600	+8.935e+02	+3.273e+03	+4.751e+03	+0.786
7.800	+2.418e+03	+5.278e+03	+6.142e+03	+0.686
8.000	+1.716e+03	+3.850e+03	+3.991e+03	+0.692
8.200	+1.370e+03	+4.485e+03	+5.176e+03	+0.766
8.400	+2.786e+03	+4.792e+03	+6.626e+03	+0.632
8.600	+1.378e+03	+5.491e+03	+6.154e+03	+0.799
8.800	+2.211e+03	+4.715e+03	+3.787e+03	+0.681
9.000	+6.406e+02	+4.859e+03	+6.121e+03	+0.884
9.200	+1.993e+03	+3.668e+03	+7.254e+03	+0.648
9.400	+2.409e+03	+5.028e+03	+6.933e+03	+0.676
9.600	+3.712e+03	+2.976e+03	+5.319e+03	+0.445
9.800	+4.615e+03	+9.512e+02	+4.349e+03	+0.171
10.000	+5.735e+03	+7.777e+02	+4.754e+03	+0.119
10.200	+3.990e+03	+1.175e+03	+3.570e+03	+0.227
10.400	+4.559e+03	+1.654e+03	+6.673e+03	+0.266
10.600	+5.039e+03	+2.977e+02	+6.146e+03	+0.056
10.800	+5.854e+03	+1.222e+03	+5.468e+03	+0.173
11.000	+2.648e+03	+1.624e+03	+6.162e+03	+0.380
11.200	+5.363e+03	+2.267e+03	+5.314e+03	+0.297
11.400	+3.386e+03	+2.310e+02	+5.644e+03	+0.064
11.600	+6.131e+03	+1.475e+02	+5.425e+03	+0.023
11.800	+3.963e+03	+9.958e+02	+5.445e+03	+0.201
12.000	+5.680e+03	+9.245e+02	+7.048e+03	+0.140
12.200	+6.593e+03	-3.188e+02	+4.610e+03	-0.051
12.400	+3.508e+03	+7.174e+02	+3.606e+03	+0.170
12.600	+6.330e+03	+6.943e+02	+6.485e+03	+0.099
12.800	+3.682e+03	-2.047e+02	+7.779e+03	-0.059
13.000	+4.675e+03	+7.869e+02	+5.444e+03	+0.144
13.200	+4.240e+03	+1.892e+03	+6.516e+03	+0.309
13.400	+5.733e+03	+1.780e+03	+7.326e+03	+0.237
13.600	+4.167e+03	+1.343e+03	+7.617e+03	+0.244
13.800	+3.619e+03	+1.348e+03	+5.024e+03	+0.271
14.000	+5.859e+03	+4.715e+02	+4.249e+03	+0.074
14.200	+4.833e+03	+5.768e+02	+5.390e+03	+0.107
14.400	+4.328e+03	+6.092e+02	+7.086e+03	+0.123
14.600	+5.389e+03	-1.322e+01	+4.740e+03	-0.002
14.800	+3.420e+03	+1.248e+03	+7.305e+03	+0.267
15.000	+5.841e+03	+9.494e+02	+6.409e+03	+0.140
15.200	+5.168e+03	+1.469e+03	+2.925e+03	+0.221
15.400	+5.459e+03	+1.361e+03	+5.145e+03	+0.200
15.600	+4.731e+03	+5.353e+00	+5.328e+03	+0.001
15.800	+6.012e+03	+1.267e+03	+5.443e+03	+0.174
16.000	+4.653e+03	+1.216e+03	+7.104e+03	+0.207
16.200	+6.528e+03	+2.078e+03	+3.277e+03	+0.241
16.400	+4.835e+03	+1.266e+03	+6.259e+03	+0.208
16.600	+4.789e+03	+1.133e+03	+5.385e+03	+0.191
16.800	+6.975e+03	+6.201e+02	+5.897e+03	+0.082
17.000	+5.287e+03	+1.628e+03	+5.402e+03	+0.235
17.200	+4.906e+03	+1.280e+03	+6.471e+03	+0.207
17.400	+3.942e+03	+1.281e+03	+6.826e+03	+0.245
