%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.671e+03	+2.923e+02	+4.621e+03	+0.059
0.200	+3.473e+03	+7.985e+02	+5.651e+03	+0.187
0.400	+2.939e+03	+1.159e+03	+2.961e+03	+0.283
0.600	+4.466e+03	+8.941e+02	+3.705e+03	+0.167
0.800	+4.871e+03	-6.801e+01	+4.285e+03	-0.014
1.000	+4.530e+03	+8.202e+02	+4.749e+03	+0.153
1.200	+3.449e+03	+4.199e+02	+4.588e+03	+0.109
1.400	+3.868e+03	+1.242e+03	+5.594e+03	+0.243
1.600	+5.209e+03	+3.922e+02	+4.843e+03	+0.070
1.800	+6.208e+03	+5.537e+02	+5.035e+03	+0.082
2.000	+3.344e+03	+1.124e+03	+4.437e+03	+0.252
2.200	+4.490e+03	+1.143e+03	+5.812e+03	+0.203
2.400	+3.901e+03	+9.131e+02	+4.326e+03	+0.190
2.600	+4.577e+03	+8.587e+02	+5.324e+03	+0.158
2.800	+1.994e+03	+4.730e+03	+5.171e+03	+0.703
3.000	+1.806e+03	+3.243e+03	+4.096e+03	+0.642
3.200	+7.979e+02	+3.347e+03	+5.747e+03	+0.808
3.400	+1.585e+03	+2.719e+03	+5.843e+03	+0.632
3.600	+1.324e+03	+2.930e+03	+5.368e+03	+0.689
3.800	+2.418e+03	+3.694e+03	+4.708e+03	+0.604
4.000	+2.133e+03	+3.417e+03	+5.579e+03	+0.616
4.200	+1.596e+03	+4.663e+03	+3.293e+03	+0.745
4.400	+1.522e+03	+2.995e+03	+6.201e+03	+0.663
4.600	+6.461e+02	+3.985e+03	+4.473e+03	+0.860
4.800	+1.249e+03	+4.272e+03	+6.052e+03	+0.774
5.000	+1.136e+03	+3.410e+03	+3.208e+03	+0.750
5.200	+1.292e+03	+2.410e+03	+4.254e+03	+0.651
5.400	+1.770e+03	+1.782e+03	+4.557e+03	+0.502
5.600	+3.747e+03	+1.756e+03	+4.560e+03	+0.319
5.800	+5.030e+03	+6.714e+02	+4.762e+03	+0.118
6.000	+4.779e+03	+1.370e+02	+4.339e+03	+0.028
6.200	+4.063e+03	+6.097e+01	+4.542e+03	+0.015
6.400	+3.422e+03	+8.291e+02	+4.416e+03	+0.195
6.600	+3.743e+03	+7.570e+02	+5.295e+03	+0.168
6.800	+4.043e+03	+8.780e+02	+5.726e+03	+0.178
7.000	+4.148e+03	+1.231e+03	+4.482e+03	+0.229
7.200	+5.002e+03	+5.430e+02	+5.723e+03	+0.098
7.400	+5.841e+03	+9.564e+02	+4.056e+03	+0.141
7.600	+3.500e+03	+1.995e+01	+3.341e+03	+0.006
7.800	+4.424e+03	+4.480e+02	+3.618e+03	+0.092
8.000	+3.180e+03	+3.576e+02	+3.601e+03	+0.101
8.200	+4.933e+03	+1.049e+03	+4.160e+03	+0.175
8.400	+4.309e+03	+6.087e+02	+4.207e+03	+0.124
8.600	+3.976e+03	+9.050e+02	+4.572e+03	+0.185
8.800	+5.670e+03	-3.046e+02	+3.285e+03	-0.057
9.000	+3.801e+03	+5.978e+02	+5.883e+03	+0.136
9.200	+4.488e+03	+5.886e+02	+4.362e+03	+0.116
9.400	+3.955e+03	+5.823e+02	+2.471e+03	+0.128
9.600	+2.659e+03	+2.561e+03	+5.317e+03	+0.491
9.800	+9.168e+02	+3.446e+03	+4.021e+03	+0.790
10.000	+1.459e+03	+3.939e+03	+5.313e+03	+0.730
10.200	+1.884e+03	+3.269e+03	+4.104e+03	+0.634
10.400	+8.688e+02	+3.660e+03	+3.659e+03	+0.808
10.600	+1.940e+03	+3.964e+03	+3.806e+03	+0.671
10.800	+1.082e+03	+2.714e+03	+4.138e+03	+0.715
11.000	+1.668e+03	+4.227e+03	+4.968e+03	+0.717
11.200	+1.594e+03	+3.552e+03	+3.774e+03	+0.690
11.400	+2.868e+03	+2.760e+03	+3.598e+03	+0.490
11.600	+1.401e+03	+3.928e+03	+3.503e+03	+0.737
11.800	+3.656e+03	+1.394e+03	+4.650e+03	+0.276
12.000	+4.208e+03	-2.649e+01	+6.146e+03	-0.006
12.200	+2.812e+03	+9.999e+02	+4.431e+03	+0.262
12.400	+4.650e+03	+7.517e+02	+2.780e+03	+0.139
12.600	+4.759e+03	+6.072e+02	+3.784e+03	+0.113
12.800	+5.402e+03	+2.361e+02	+5.895e+03	+0.042
13.000	+3.404e+03	+1.670e+03	+4.861e+03	+0.329
13.200	+5.121e+03	+9.843e+01	+3.220e+03	+0.019
13.400	+3.095e+03	+6.882e+02	+6.024e+03	+0.182
13.600	+4.375e+03	+5.207e+02	+5.754e+03	+0.106
13.800	+4.703e+03	+5.594e+02	+5.307e+03	+0.106
14.000	+3.654e+03	+1.396e+03	+5.554e+03	+0.276
14.200	+3.455e+03	+1.431e+03	+5.223e+03	+0.293
14.400	+4.353e+03	+1.686e+03	+4.831e+03	+0.279
14.600	+4.693e+03	+5.108e+02	+5.147e+03	+0.098
14.800	+5.475e+03	+1.624e+02	+2.881e+03	+0.029
15.000	+3.405e+03	+1.607e+03	+5.615e+03	+0.321
15.200	+4.234e+03	+4.184e+02	+4.638e+03	+0.090
15.400	+3.646e+03	+2.688e+02	+5.004e+03	+0.069
15.600	+4.009e+03	+2.235e+02	+4.207e+03	+0.053
15.800	+4.466e+03	+9.063e+02	+5.618e+03	+0.169
16.000	+3.425e+03	+4.534e+02	+4.838e+03	+0.117
16.200	+2.581e+03	+5.610e+02	+5.307e+03	+0.179
16.400	+3.798e+03	-4.209e+01	+4.334e+03	-0.011
16.600	+4.187e+03	+7.312e+01	+6.782e+03	+0.017
16.800	+2.767e+03	+7.295e+02	+4.253e+03	+0.209
17.000	+3.617e+03	-2.719e+02	+4.475e+03	-0.081
17.200	+1.743e+03	+2.723e+03	+4.135e+03	+0.610
17.400	+1.825e+03	+3.503e+03	+4.153e+03	+0.657
17.600	+4.915e+03	+6.887e+02	+3.797e+03	+0.123
17.800	+3.684e+03	+5.708e+02	+5.032e+03	+0.134
18.000	+4.071e+03	+1.050e+03	+5.355e+03	+0.205
18.200	+3.310e+03	+5.035e+02	+4.132e+03	+0.132
18.400	+4.548e+03	+7.866e+02	+3.831e+03	+0.147
18.600	+4.002e+03	+6.258e+02	+3.803e+03	+0.135
18.800	+3.757e+03	+1.499e+02	+3.522e+03	+0.038
19.000	+3.679e+03	+1.011e+03	+4.645e+03	+0.216
19.200	+4.397e+03	+1.401e+01	+4.138e+03	+0.003
19.400	+3.602e+03	+7.384e+02	+3.491e+03	+0.170
19.600	+3.812e+03	+5.921e+02	+4.965e+03	+0.134
19.800	+3.746e+03	+1.324e+02	+4.568e+03	+0.034
20.000	+3.929e+03	+1.221e+03	+5.256e+03	+0.237
20.200	+3.353e+03	+5.620e+02	+3.359e+03	+0.144
20.400	+3.562e+03	+7.064e+02	+4.375e+03	+0.166
20.600	+4.531e+03	+4.558e+02	+5.317e+03	+0.091
20.800	+4.949e+03	+3.265e+02	+5.159e+03	+0.062
21.000	+3.288e+03	+8.431e+02	+4.862e+03	+0.204
21.200	+4.022e+03	-9.899e+01	+2.865e+03	-0.025
21.400	+3.383e+03	+1.489e+03	+5.609e+03	+0.306
21.600	+4.106e+03	+1.000e+03	+5.359e+03	+0.196
21.800	+4.288e+03	+8.128e+02	+5.363e+03	+0.159
22.000	+4.248e+03	+1.212e+03	+4.390e+03	+0.222
22.200	+4.441e+03	+6.768e+02	+4.785e+03	+0.132
22.400	+3.852e+03	+7.855e+02	+4.411e+03	+0.169
22.600	+4.696e+03	+1.538e+03	+4.722e+03	+0.247
22.800	+4.123e+03	+1.501e+03	+3.661e+03	+0.267
23.000	+5.094e+03	+1.017e+03	+5.037e+03	+0.166
23.200	+4.496e+03	+2.363e+02	+5.221e+03	+0.050
23.400	+3.656e+03	+1.557e+03	+4.651e+03	+0.299
23.600	+5.016e+03	-8.062e+01	+4.190e+03	-0.016
23.800	+3.216e+03	+9.984e+02	+4.931e+03	+0.237
24.000	+4.238e+03	+5.450e+02	+3.427e+03	+0.114
24.200	+3.606e+03	+3.640e+02	+6.503e+03	+0.092
24.400	+4.037e+03	+1.083e+03	+4.033e+03	+0.212
