%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.470e+03	+3.850e+03	+6.230e+03	+0.724
0.200	+1.302e+03	+4.039e+03	+5.704e+03	+0.756
0.400	+2.346e+03	+4.184e+03	+4.875e+03	+0.641
0.600	+1.498e+03	+3.678e+03	+5.087e+03	+0.711
0.800	+1.789e+03	+3.856e+03	+4.189e+03	+0.683
1.000	+1.253e+03	+3.549e+03	+4.941e+03	+0.739
1.200	+1.540e+03	+2.877e+03	+5.139e+03	+0.651
1.400	+2.347e+03	+3.242e+03	+5.471e+03	+0.580
1.600	+2.021e+03	+3.907e+03	+5.384e+03	+0.659
1.800	+1.617e+03	+1.428e+03	+4.471e+03	+0.469
2.000	+2.260e+03	+2.212e+03	+4.977e+03	+0.495
2.200	+2.132e+03	+2.620e+03	+3.162e+03	+0.551
2.400	+1.977e+03	+3.471e+03	+3.989e+03	+0.637
2.600	+7.929e+02	+2.556e+03	+5.638e+03	+0.763
2.800	+1.610e+03	+3.029e+03	+3.486e+03	+0.653
3.000	+6.495e+02	+2.343e+03	+7.221e+03	+0.783
3.200	+2.030e+03	+3.821e+03	+5.836e+03	+0.653
3.400	+2.510e+03	+3.158e+03	+3.738e+03	+0.557
3.600	+1.160e+03	+2.726e+03	+6.302e+03	+0.702
3.800	+1.673e+03	+3.123e+03	+5.249e+03	+0.651
4.000	+1.775e+03	+4.450e+03	+4.576e+03	+0.715
4.200	+9.484e+02	+3.418e+03	+5.071e+03	+0.783
4.400	+1.718e+03	+5.590e+03	+5.138e+03	+0.765
4.600	+2.258e+03	+4.364e+03	+3.992e+03	+0.659
4.800	+9.143e+02	+5.027e+03	+5.211e+03	+0.846
5.000	+1.641e+03	+3.754e+03	+5.914e+03	+0.696
5.200	+1.461e+03	+4.942e+03	+3.059e+03	+0.772
5.400	+1.169e+03	+3.971e+03	+3.736e+03	+0.773
5.600	+1.348e+03	+3.505e+03	+4.269e+03	+0.722
5.800	+1.872e+03	+4.012e+03	+4.848e+03	+0.682
6.000	+8.245e+02	+3.888e+03	+5.536e+03	+0.825
6.200	+1.625e+03	+3.379e+03	+4.008e+03	+0.675
6.400	+2.707e+03	+3.359e+03	+4.944e+03	+0.554
6.600	+9.533e+02	+3.744e+03	+4.729e+03	+0.797
6.800	+1.406e+03	+3.614e+03	+6.229e+03	+0.720
7.000	+7.376e+02	+3.147e+03	+3.678e+03	+0.810
7.200	+1.739e+03	+3.599e+03	+7.254e+03	+0.674
7.400	+1.779e+03	+3.605e+03	+4.158e+03	+0.670
7.600	+1.364e+03	+3.499e+03	+7.073e+03	+0.720
7.800	+1.679e+03	+2.368e+03	+5.914e+03	+0.585
8.000	+1.148e+03	+3.301e+03	+6.113e+03	+0.742
8.200	+1.177e+03	+3.408e+03	+4.352e+03	+0.743
8.400	+1.636e+03	+4.462e+03	+5.174e+03	+0.732
8.600	+1.279e+03	+3.227e+03	+5.851e+03	+0.716
8.800	+1.104e+03	+4.552e+03	+4.237e+03	+0.805
9.000	+1.620e+03	+3.393e+03	+4.749e+03	+0.677
9.200	+6.659e+02	+4.048e+03	+5.569e+03	+0.859
9.400	+1.604e+03	+3.380e+03	+3.975e+03	+0.678
9.600	+2.404e+03	+2.870e+03	+6.085e+03	+0.544
9.800	+1.014e+03	+3.282e+03	+4.188e+03	+0.764
10.000	+1.852e+03	+4.761e+03	+4.536e+03	+0.720
10.200	+1.845e+03	+3.666e+03	+5.652e+03	+0.665
10.400	+2.389e+03	+3.457e+03	+5.647e+03	+0.591
10.600	+1.352e+03	+3.142e+03	+5.896e+03	+0.699
10.800	+1.075e+03	+2.444e+03	+3.941e+03	+0.694
11.000	+1.194e+03	+3.454e+03	+4.703e+03	+0.743
11.200	+1.204e+03	+4.211e+03	+5.064e+03	+0.778
11.400	+3.867e+03	+1.334e+03	+6.468e+03	+0.257
11.600	+3.054e+03	+1.312e+03	+3.844e+03	+0.301
11.800	+2.873e+03	+2.785e+02	+6.027e+03	+0.088
12.000	+4.688e+03	+7.701e+02	+5.415e+03	+0.141
12.200	+4.054e+03	+1.283e+03	+4.207e+03	+0.240
12.400	+4.483e+03	+1.544e+03	+5.575e+03	+0.256
12.600	+4.161e+03	+2.120e+03	+4.480e+03	+0.338
12.800	+5.050e+03	+9.731e+02	+3.914e+03	+0.162
13.000	+4.675e+03	+7.718e+02	+3.644e+03	+0.142
13.200	+3.496e+03	+6.599e+02	+5.947e+03	+0.159
13.400	+4.677e+03	+1.328e+03	+4.251e+03	+0.221
13.600	+4.491e+03	+5.136e+02	+5.015e+03	+0.103
13.800	+3.341e+03	+1.304e+03	+6.411e+03	+0.281
14.000	+4.384e+03	+1.420e+03	+5.252e+03	+0.245
14.200	+5.234e+03	+1.154e+03	+4.008e+03	+0.181
14.400	+3.333e+03	+1.008e+03	+4.919e+03	+0.232
14.600	+3.216e+03	+1.143e+03	+4.987e+03	+0.262
14.800	+3.700e+03	+8.406e+02	+3.868e+03	+0.185
15.000	+5.513e+03	+1.133e+03	+4.998e+03	+0.171
15.200	+4.505e+03	+3.414e+02	+6.243e+03	+0.070
15.400	+4.049e+03	+1.357e+03	+4.616e+03	+0.251
15.600	+4.881e+03	+1.392e+03	+4.837e+03	+0.222
15.800	+3.606e+03	+9.842e+02	+6.410e+03	+0.214
16.000	+3.847e+03	+1.674e+03	+5.532e+03	+0.303
16.200	+4.302e+03	+3.593e+02	+4.791e+03	+0.077
16.400	+4.326e+03	+2.891e+02	+3.652e+03	+0.063
16.600	+3.630e+03	+2.549e+03	+5.310e+03	+0.413
16.800	+7.427e+02	+5.099e+03	+5.698e+03	+0.873
17.000	+9.712e+02	+2.621e+03	+5.392e+03	+0.730
17.200	+1.055e+03	+4.420e+03	+5.011e+03	+0.807
17.400	+1.430e+03	+3.618e+03	+4.662e+03	+0.717
17.600	+1.493e+03	+3.622e+03	+5.325e+03	+0.708
17.800	+1.133e+03	+4.460e+03	+5.985e+03	+0.797
18.000	+1.412e+03	+3.244e+03	+5.716e+03	+0.697
18.200	+1.733e+03	+2.906e+03	+3.972e+03	+0.627
18.400	+1.672e+03	+4.471e+03	+4.990e+03	+0.728
18.600	+1.738e+03	+2.007e+03	+6.001e+03	+0.536
18.800	+1.210e+03	+4.028e+03	+4.009e+03	+0.769
19.000	+1.630e+03	+3.206e+03	+4.871e+03	+0.663
19.200	+1.518e+03	+4.472e+03	+6.226e+03	+0.747
19.400	+2.154e+03	+3.064e+03	+4.378e+03	+0.587
19.600	+2.064e+03	+2.122e+03	+5.879e+03	+0.507
19.800	+1.364e+03	+4.038e+03	+5.253e+03	+0.748
20.000	+1.542e+03	+4.000e+03	+5.945e+03	+0.722
20.200	+1.625e+03	+4.376e+03	+5.288e+03	+0.729
20.400	+2.137e+03	+3.905e+03	+4.968e+03	+0.646
20.600	+1.025e+03	+3.551e+03	+5.383e+03	+0.776
20.800	+1.487e+03	+2.223e+03	+4.795e+03	+0.599
21.000	+1.443e+03	+3.640e+03	+4.676e+03	+0.716
21.200	+1.086e+03	+2.753e+03	+4.184e+03	+0.717
21.400	+1.244e+03	+2.901e+03	+4.232e+03	+0.700
21.600	+1.731e+03	+3.643e+03	+6.382e+03	+0.678
21.800	+2.370e+03	+4.211e+03	+3.626e+03	+0.640
22.000	+8.867e+02	+3.987e+03	+5.309e+03	+0.818
22.200	+1.140e+03	+3.412e+03	+4.741e+03	+0.750
22.400	+1.905e+03	+2.897e+03	+5.847e+03	+0.603
22.600	+1.034e+03	+4.012e+03	+4.969e+03	+0.795
22.800	+2.141e+03	+2.865e+03	+3.736e+03	+0.572
23.000	+1.634e+03	+2.733e+03	+5.145e+03	+0.626
23.200	+2.405e+03	+4.209e+03	+4.524e+03	+0.636
23.400	+2.097e+03	+2.659e+03	+5.924e+03	+0.559
23.600	+1.378e+03	+2.958e+03	+5.203e+03	+0.682
23.800	+2.178e+03	+4.691e+03	+4.841e+03	+0.683
24.000	+1.728e+03	+2.867e+03	+4.943e+03	+0.624
24.200	+2.147e+03	+3.892e+03	+4.592e+03	+0.645
24.400	+1.480e+03	+3.223e+03	+4.555e+03	+0.685
24.600	+2.239e+03	+4.682e+03	+6.414e+03	+0.677
24.800	+1.231e+03	+4.093e+03	+5.890e+03	+0.769
25.000	+1.372e+03	+3.384e+03	+6.454e+03	+0.711
25.200	+1.532e+03	+3.730e+03	+6.330e+03	+0.709
25.400	+8.518e+02	+3.163e+03	+5.076e+03	+0.788
25.600	+1.500e+03	+3.390e+03	+6.282e+03	+0.693
