%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.313e+03	+3.213e+03	+4.135e+03	+0.710
0.200	+4.183e+02	+4.518e+03	+4.717e+03	+0.915
0.400	+1.909e+03	+3.250e+03	+5.349e+03	+0.630
0.600	+5.427e+02	+3.346e+03	+6.087e+03	+0.860
0.800	+1.429e+03	+3.903e+03	+6.261e+03	+0.732
1.000	+1.223e+03	+4.549e+03	+7.618e+03	+0.788
1.200	+1.113e+03	+4.658e+03	+4.951e+03	+0.807
1.400	+1.573e+03	+3.913e+03	+4.813e+03	+0.713
1.600	+1.359e+03	+3.266e+03	+5.941e+03	+0.706
1.800	+1.888e+03	+2.969e+03	+3.322e+03	+0.611
2.000	+6.659e+02	+3.055e+03	+4.951e+03	+0.821
2.200	+1.109e+03	+3.252e+03	+4.409e+03	+0.746
2.400	+1.400e+03	+3.220e+03	+7.021e+03	+0.697
2.600	+1.714e+03	+3.589e+03	+4.296e+03	+0.677
2.800	+1.314e+03	+4.267e+03	+7.264e+03	+0.764
3.000	+7.903e+02	+4.916e+03	+6.391e+03	+0.862
3.200	+1.426e+03	+3.034e+03	+4.413e+03	+0.680
3.400	+1.023e+03	+4.057e+03	+4.516e+03	+0.799
3.600	+4.594e+02	+3.970e+03	+4.732e+03	+0.896
3.800	+6.904e+02	+3.824e+03	+6.389e+03	+0.847
4.000	+1.149e+03	+3.583e+03	+6.202e+03	+0.757
4.200	+2.349e+02	+2.841e+03	+4.954e+03	+0.924
4.400	+1.862e+03	+3.974e+03	+4.654e+03	+0.681
4.600	+1.408e+03	+4.861e+03	+6.153e+03	+0.775
4.800	+9.849e+02	+3.717e+03	+4.414e+03	+0.791
5.000	+1.058e+03	+2.721e+03	+5.109e+03	+0.720
5.200	+1.749e+03	+4.081e+03	+6.204e+03	+0.700
5.400	+1.301e+03	+3.929e+03	+4.601e+03	+0.751
5.600	+1.811e+03	+2.827e+03	+4.166e+03	+0.610
5.800	+1.449e+03	+3.833e+03	+5.025e+03	+0.726
6.000	+6.312e+02	+5.570e+03	+6.033e+03	+0.898
6.200	+1.721e+03	+4.385e+03	+6.834e+03	+0.718
6.400	+6.322e+02	+4.281e+03	+3.857e+03	+0.871
6.600	+1.200e+03	+4.124e+03	+5.756e+03	+0.775
6.800	+1.066e+03	+3.192e+03	+4.633e+03	+0.750
7.000	+1.185e+03	+4.181e+03	+5.909e+03	+0.779
7.200	+1.251e+03	+3.979e+03	+6.049e+03	+0.761
7.400	+1.320e+03	+4.179e+03	+3.674e+03	+0.760
7.600	+1.788e+03	+2.204e+03	+6.336e+03	+0.552
7.800	+1.691e+03	+3.033e+03	+4.426e+03	+0.642
8.000	+3.244e+02	+5.079e+03	+3.726e+03	+0.940
8.200	+1.222e+03	+4.911e+03	+4.900e+03	+0.801
8.400	-2.704e+02	+3.695e+03	+5.221e+03	+1.079
8.600	+1.568e+03	+4.636e+03	+5.605e+03	+0.747
8.800	+1.336e+03	+3.690e+03	+4.902e+03	+0.734
9.000	+2.030e+03	+4.055e+03	+6.115e+03	+0.666
9.200	+1.305e+03	+2.703e+03	+5.899e+03	+0.674
9.400	-5.599e+01	+2.839e+03	+5.054e+03	+1.020
9.600	+1.175e+03	+4.193e+03	+6.385e+03	+0.781
9.800	+2.137e+03	+2.913e+03	+5.006e+03	+0.577
10.000	+1.071e+03	+4.072e+03	+3.908e+03	+0.792
10.200	+1.300e+03	+3.585e+03	+5.049e+03	+0.734
10.400	+4.885e+02	+5.238e+03	+5.048e+03	+0.915
10.600	+7.601e+02	+3.682e+03	+4.213e+03	+0.829
10.800	+7.692e+02	+4.191e+03	+5.646e+03	+0.845
11.000	+9.597e+01	+3.214e+03	+5.541e+03	+0.971
11.200	+1.229e+03	+3.944e+03	+6.010e+03	+0.762
11.400	+1.241e+03	+4.372e+03	+3.729e+03	+0.779
11.600	+6.645e+02	+4.110e+03	+4.138e+03	+0.861
11.800	+1.301e+03	+4.376e+03	+5.086e+03	+0.771
12.000	+1.552e+03	+4.551e+03	+6.577e+03	+0.746
12.200	+5.956e+02	+4.241e+03	+3.923e+03	+0.877
12.400	+1.830e+03	+3.463e+03	+5.470e+03	+0.654
12.600	+1.134e+03	+4.518e+03	+5.643e+03	+0.799
