%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.222e+03	+1.299e+03	+4.761e+03	+0.173
0.200	+3.353e+03	+6.728e+02	+8.795e+03	+0.167
0.400	+5.835e+03	+1.426e+03	+7.632e+03	+0.196
0.600	+4.901e+03	+6.708e+02	+6.107e+03	+0.120
0.800	+5.739e+03	+1.486e+03	+7.560e+03	+0.206
1.000	+5.807e+03	+1.282e+03	+6.031e+03	+0.181
1.200	+5.516e+03	+1.410e+03	+7.077e+03	+0.204
1.400	+3.604e+03	+6.374e+02	+8.614e+03	+0.150
1.600	+2.878e+03	+4.884e+02	+5.476e+03	+0.145
1.800	+5.130e+03	+8.439e+02	+6.164e+03	+0.141
2.000	+5.061e+03	+7.694e+02	+3.960e+03	+0.132
2.200	+4.528e+03	+1.225e+03	+6.196e+03	+0.213
2.400	+6.368e+03	+1.250e+03	+6.363e+03	+0.164
2.600	+4.597e+03	+8.747e+02	+7.419e+03	+0.160
2.800	+3.927e+03	+1.356e+03	+5.094e+03	+0.257
3.000	+4.722e+03	+1.420e+03	+7.370e+03	+0.231
3.200	+3.312e+03	+3.233e+02	+6.955e+03	+0.089
3.400	+3.905e+03	+1.774e+03	+7.758e+03	+0.312
3.600	+3.600e+03	+6.458e+02	+6.901e+03	+0.152
3.800	+6.107e+03	-5.725e+01	+6.130e+03	-0.009
4.000	+4.866e+03	+7.062e+01	+6.606e+03	+0.014
4.200	+5.921e+03	+1.753e+03	+9.367e+03	+0.228
4.400	+3.931e+03	+1.339e+03	+6.830e+03	+0.254
4.600	+5.804e+03	+1.030e+03	+7.753e+03	+0.151
4.800	+2.673e+03	+7.953e+02	+8.041e+03	+0.229
5.000	+4.060e+03	+6.139e+02	+5.978e+03	+0.131
5.200	+3.835e+03	+2.271e+03	+6.782e+03	+0.372
5.400	+4.232e+03	+7.617e+02	+7.062e+03	+0.153
5.600	+5.447e+03	+1.689e+03	+8.433e+03	+0.237
5.800	+4.160e+03	+1.255e+03	+6.640e+03	+0.232
6.000	+4.308e+03	+7.458e+02	+7.523e+03	+0.148
6.200	+4.423e+03	+3.364e+02	+7.777e+03	+0.071
6.400	+5.128e+03	+1.726e+03	+4.889e+03	+0.252
6.600	+4.463e+03	+7.583e+02	+8.843e+03	+0.145
6.800	+3.127e+03	+3.496e+02	+5.193e+03	+0.101
7.000	+5.281e+03	+8.896e+02	+7.525e+03	+0.144
7.200	+2.647e+03	+1.387e+03	+6.727e+03	+0.344
7.400	+2.781e+03	+5.238e+02	+6.428e+03	+0.159
7.600	+5.214e+03	+1.606e+03	+6.138e+03	+0.235
7.800	+4.598e+03	+1.743e+03	+5.470e+03	+0.275
8.000	+4.798e+03	+1.464e+03	+7.278e+03	+0.234
8.200	+5.164e+03	+7.752e+02	+6.707e+03	+0.131
8.400	+3.856e+03	+3.717e+01	+6.466e+03	+0.010
8.600	+3.537e+03	+1.323e+03	+6.112e+03	+0.272
8.800	+5.423e+03	+9.829e+02	+5.289e+03	+0.153
9.000	+4.415e+03	+4.649e+02	+6.628e+03	+0.095
9.200	+3.624e+03	+2.233e+02	+7.493e+03	+0.058
9.400	+4.576e+03	+1.682e+03	+7.151e+03	+0.269
9.600	+4.814e+03	+7.508e+02	+6.374e+03	+0.135
9.800	+5.470e+03	+9.250e+02	+7.464e+03	+0.145
10.000	+3.903e+03	-1.066e+02	+6.567e+03	-0.028
10.200	+6.254e+03	+2.002e+02	+6.420e+03	+0.031
10.400	+2.354e+03	+1.165e+03	+6.600e+03	+0.331
10.600	+4.518e+03	+4.134e+02	+6.139e+03	+0.084
10.800	+4.115e+03	+4.885e+02	+6.739e+03	+0.106
11.000	+4.053e+03	+9.213e+02	+4.781e+03	+0.185
