%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.892e+03	+6.691e+03	+5.814e+03	+0.780
0.200	+1.708e+03	+2.574e+03	+6.862e+03	+0.601
0.400	+2.369e+03	+5.199e+03	+3.891e+03	+0.687
0.600	+7.216e+02	+4.271e+03	+3.763e+03	+0.855
0.800	+1.469e+03	+3.646e+03	+8.169e+03	+0.713
1.000	+2.315e+03	+3.218e+03	+4.597e+03	+0.582
1.200	+4.270e+03	+1.644e+03	+3.374e+03	+0.278
1.400	+4.345e+03	+1.755e+03	+4.722e+03	+0.288
1.600	+4.288e+03	+1.797e+03	+6.173e+03	+0.295
1.800	+2.306e+03	+1.586e+03	+7.284e+03	+0.407
2.000	+3.015e+03	+1.211e+03	+5.622e+03	+0.287
2.200	+2.170e+03	+1.445e+03	+6.220e+03	+0.400
2.400	+2.945e+03	+1.188e+03	+7.393e+03	+0.287
2.600	+4.401e+03	+1.351e+03	+5.995e+03	+0.235
2.800	+3.884e+03	+3.080e+02	+6.330e+03	+0.073
3.000	+4.576e+03	+7.223e+02	+5.447e+03	+0.136
3.200	+3.569e+03	+7.295e+02	+7.546e+03	+0.170
3.400	+4.101e+03	+2.263e+03	+4.374e+03	+0.356
3.600	+2.161e+03	+3.635e+03	+4.469e+03	+0.627
3.800	+2.482e+03	+2.972e+03	+4.249e+03	+0.545
4.000	+4.100e+03	+1.346e+03	+6.198e+03	+0.247
4.200	+4.681e+03	+8.292e+02	+5.013e+03	+0.150
4.400	+5.569e+03	+6.963e+02	+4.783e+03	+0.111
4.600	+3.273e+03	+1.735e+03	+5.416e+03	+0.346
4.800	+4.386e+03	+8.987e+02	+4.223e+03	+0.170
5.000	+3.117e+03	+2.237e+02	+4.865e+03	+0.067
5.200	+3.045e+03	+1.041e+03	+4.111e+03	+0.255
5.400	+5.156e+03	+1.121e+03	+7.500e+03	+0.179
5.600	+3.849e+03	+1.777e+03	+4.681e+03	+0.316
5.800	+3.222e+03	+3.872e+02	+4.010e+03	+0.107
6.000	+4.365e+03	+1.327e+03	+4.617e+03	+0.233
6.200	+2.297e+03	+1.329e+03	+6.103e+03	+0.366
6.400	+2.373e+03	+1.784e+03	+6.036e+03	+0.429
6.600	+3.264e+03	+9.499e+02	+6.767e+03	+0.225
6.800	+4.345e+03	+9.483e+02	+3.537e+03	+0.179
7.000	+5.336e+03	+1.210e+03	+4.747e+03	+0.185
7.200	+5.387e+03	+3.928e+02	+5.921e+03	+0.068
7.400	+4.867e+03	+1.748e+03	+5.945e+03	+0.264
7.600	+4.697e+03	+5.395e+02	+7.133e+03	+0.103
7.800	+1.631e+03	+1.537e+03	+7.879e+03	+0.485
8.000	+4.241e+03	+1.902e+03	+4.385e+03	+0.310
8.200	+5.256e+03	+5.658e+02	+3.558e+03	+0.097
8.400	+3.746e+03	+1.747e+03	+6.722e+03	+0.318
8.600	+5.594e+03	+1.490e+03	+5.466e+03	+0.210
8.800	+8.804e+02	+5.324e+03	+7.608e+03	+0.858
9.000	+1.592e+03	+3.766e+03	+6.014e+03	+0.703
9.200	+1.664e+03	+3.165e+03	+6.004e+03	+0.655
9.400	+2.282e+03	+4.512e+03	+3.217e+03	+0.664
9.600	+2.973e+03	+2.717e+03	+5.214e+03	+0.477
9.800	+1.414e+03	+1.679e+03	+7.236e+03	+0.543
10.000	+4.940e+03	+1.939e+03	+4.529e+03	+0.282
10.200	+3.379e+03	+1.534e+03	+4.143e+03	+0.312
10.400	+3.911e+03	+1.014e+03	+4.833e+03	+0.206
10.600	+3.613e+03	+1.318e+03	+6.894e+03	+0.267
10.800	+5.084e+03	+1.678e+03	+4.758e+03	+0.248
11.000	+2.614e+03	+9.595e+02	+6.202e+03	+0.269
11.200	+3.412e+03	+1.419e+03	+4.916e+03	+0.294
11.400	+3.995e+03	+1.031e+03	+5.143e+03	+0.205
11.600	+4.058e+03	+1.719e+03	+3.819e+03	+0.298
11.800	+3.381e+03	+1.120e+03	+5.331e+03	+0.249
12.000	+4.102e+03	+9.128e+02	+3.499e+03	+0.182
12.200	+4.275e+03	+1.256e+03	+6.267e+03	+0.227
12.400	+3.227e+03	+5.942e+02	+8.074e+03	+0.156
12.600	+4.695e+03	+1.046e+03	+5.933e+03	+0.182
12.800	+3.852e+03	+9.423e+02	+4.984e+03	+0.197
13.000	+4.743e+03	+1.262e+03	+4.871e+03	+0.210
13.200	+4.901e+03	+1.198e+03	+3.559e+03	+0.196
13.400	+3.333e+03	+1.912e+03	+5.805e+03	+0.365
13.600	+3.838e+03	+1.243e+03	+3.628e+03	+0.245
13.800	+2.175e+03	+4.378e+03	+5.024e+03	+0.668
14.000	+1.665e+03	+3.821e+03	+6.860e+03	+0.696
14.200	+1.213e+03	+5.938e+03	+4.467e+03	+0.830
14.400	+2.043e+03	+2.403e+03	+5.796e+03	+0.540
14.600	+2.467e+03	+3.265e+03	+5.751e+03	+0.570
14.800	+1.619e+03	+4.532e+03	+4.851e+03	+0.737
15.000	+1.372e+03	+3.149e+03	+4.620e+03	+0.696
15.200	+1.488e+03	+3.883e+03	+4.924e+03	+0.723
15.400	+2.495e+03	+3.726e+03	+5.171e+03	+0.599
15.600	+2.745e+03	+4.308e+03	+5.093e+03	+0.611
15.800	+3.754e+03	+2.018e+03	+6.932e+03	+0.350
16.000	+3.898e+03	+1.856e+03	+7.231e+03	+0.323
16.200	+3.375e+03	+1.864e+03	+5.597e+03	+0.356
16.400	+3.954e+03	+1.279e+03	+5.345e+03	+0.244
16.600	+4.994e+03	+1.718e+03	+6.182e+03	+0.256
16.800	+3.237e+03	+1.985e+03	+3.895e+03	+0.380
17.000	+1.538e+03	+2.714e+03	+8.720e+03	+0.638
17.200	+1.789e+03	+4.583e+03	+7.384e+03	+0.719
17.400	+2.882e+03	+3.261e+03	+5.830e+03	+0.531
17.600	+6.609e+02	+4.950e+03	+5.983e+03	+0.882
17.800	+2.488e+03	+2.392e+03	+6.092e+03	+0.490
18.000	+4.266e+03	+1.781e+03	+6.032e+03	+0.295
18.200	+3.721e+03	+1.985e+03	+5.365e+03	+0.348
18.400	+3.968e+03	+2.083e+03	+7.178e+03	+0.344
18.600	+4.102e+03	+1.577e+03	+5.943e+03	+0.278
18.800	+3.943e+03	+1.568e+03	+6.619e+03	+0.285
19.000	+4.597e+03	+2.011e+03	+5.480e+03	+0.304
19.200	+2.473e+03	+1.306e+03	+4.407e+03	+0.346
19.400	+3.894e+03	+1.916e+03	+6.632e+03	+0.330
19.600	+4.129e+03	+1.546e+03	+6.082e+03	+0.272
19.800	+3.469e+03	+1.973e+03	+4.222e+03	+0.363
20.000	+3.914e+03	+7.364e+02	+6.141e+03	+0.158
20.200	+5.694e+03	+7.384e+02	+7.601e+03	+0.115
20.400	+5.285e+03	+6.840e+02	+4.752e+03	+0.115
20.600	+3.032e+03	+1.634e+03	+6.620e+03	+0.350
20.800	+4.936e+03	+1.903e+03	+4.479e+03	+0.278
21.000	+4.410e+03	+1.761e+03	+3.681e+03	+0.285
21.200	+4.082e+03	+1.325e+03	+6.203e+03	+0.245
21.400	+4.594e+03	+7.114e+02	+5.203e+03	+0.134
21.600	+5.282e+03	+1.737e+03	+5.497e+03	+0.247
21.800	+3.045e+03	+1.647e+03	+5.334e+03	+0.351
22.000	+4.712e+03	+1.764e+03	+2.917e+03	+0.272
22.200	+2.423e+03	-1.546e+02	+5.749e+03	-0.068
22.400	+6.460e+03	+2.589e+01	+6.375e+03	+0.004
22.600	+5.128e+03	+1.669e+03	+4.871e+03	+0.246
22.800	+5.198e+03	+1.187e+03	+6.397e+03	+0.186
23.000	+3.482e+03	+1.550e+03	+5.781e+03	+0.308
23.200	+6.586e+02	+4.647e+03	+5.439e+03	+0.876
23.400	+1.661e+03	+2.820e+03	+5.915e+03	+0.629
23.600	+7.095e+02	+4.345e+03	+5.272e+03	+0.860
23.800	+1.930e+03	+4.556e+03	+6.537e+03	+0.702
24.000	+2.969e+03	+3.836e+03	+6.331e+03	+0.564
24.200	+1.620e+03	+3.246e+03	+6.242e+03	+0.667
24.400	+1.642e+03	+5.776e+03	+5.108e+03	+0.779
24.600	+1.634e+03	+3.847e+03	+4.296e+03	+0.702
24.800	+1.627e+03	+3.429e+03	+7.167e+03	+0.678
25.000	+2.751e+03	+4.720e+03	+3.945e+03	+0.632
25.200	+3.272e+03	+1.782e+03	+5.176e+03	+0.353
25.400	+4.359e+03	+1.359e+03	+7.355e+03	+0.238
25.600	+5.204e+03	+1.336e+03	+7.021e+03	+0.204
25.800	+4.896e+03	+1.287e+03	+6.162e+03	+0.208
26.000	+3.518e+03	+2.121e+03	+6.219e+03	+0.376
26.200	+5.427e+03	+1.423e+03	+3.706e+03	+0.208
26.400	+4.739e+03	+5.767e+02	+4.550e+03	+0.108
26.600	+5.050e+03	+8.149e+02	+6.628e+03	+0.139
26.800	+3.069e+03	+1.265e+03	+5.177e+03	+0.292
27.000	+5.643e+03	+8.684e+02	+5.936e+03	+0.133
27.200	+4.237e+03	+2.087e+03	+5.953e+03	+0.330
27.400	+3.928e+03	+1.061e+03	+5.645e+03	+0.213
27.600	+4.207e+03	+1.119e+03	+4.213e+03	+0.210
27.800	+3.434e+03	+1.270e+03	+7.852e+03	+0.270
28.000	+3.627e+03	+1.257e+03	+4.048e+03	+0.257
28.200	+4.524e+03	+5.027e+02	+4.158e+03	+0.100
28.400	+3.174e+03	+1.551e+03	+6.324e+03	+0.328
28.600	+4.209e+03	+1.216e+03	+5.243e+03	+0.224
28.800	+3.205e+03	+1.135e+03	+7.467e+03	+0.262
29.000	+4.903e+03	+1.596e+03	+7.315e+03	+0.246
29.200	+3.840e+03	+1.870e+03	+4.439e+03	+0.327
29.400	+5.324e+03	+1.290e+03	+4.858e+03	+0.195
29.600	+5.392e+03	+1.155e+03	+2.245e+03	+0.176
29.800	+3.360e+03	+1.542e+03	+3.713e+03	+0.315
30.000	+4.930e+03	+1.655e+03	+5.068e+03	+0.251
30.200	+4.863e+03	+7.028e+02	+5.512e+03	+0.126
30.400	+4.119e+03	+1.347e+03	+7.209e+03	+0.246
30.600	+3.366e+03	+1.102e+03	+5.459e+03	+0.247
30.800	+4.022e+03	+1.754e+03	+6.865e+03	+0.304
31.000	+3.549e+03	+1.025e+03	+6.031e+03	+0.224
31.200	+5.030e+03	+8.378e+01	+5.104e+03	+0.016
31.400	+3.266e+03	-1.887e+02	+6.089e+03	-0.061
31.600	+4.117e+03	+5.923e+02	+6.108e+03	+0.126
31.800	+3.438e+03	+1.105e+03	+4.680e+03	+0.243
32.000	+3.210e+03	+2.104e+03	+4.496e+03	+0.396
32.200	+6.149e+03	+7.408e+02	+5.379e+03	+0.108
32.400	+4.524e+03	+1.799e+03	+5.065e+03	+0.284
32.600	+4.923e+03	+1.132e+03	+6.454e+03	+0.187
32.800	+3.860e+03	+1.673e+03	+5.976e+03	+0.302
33.000	+4.550e+03	+1.369e+03	+4.348e+03	+0.231
