%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.728e+03	+1.852e+03	+4.465e+03	+0.281
0.200	+3.811e+03	+7.901e+02	+5.822e+03	+0.172
0.400	+4.998e+03	+9.703e+02	+7.900e+03	+0.163
0.600	+5.352e+03	+2.526e+03	+4.034e+03	+0.321
0.800	+4.544e+03	+1.914e+03	+5.259e+03	+0.296
1.000	+3.255e+03	+9.927e+02	+4.974e+03	+0.234
1.200	+4.438e+03	+1.324e+03	+6.358e+03	+0.230
1.400	+2.850e+03	+2.960e+02	+6.558e+03	+0.094
1.600	+4.728e+03	+7.331e+02	+5.963e+03	+0.134
1.800	+4.538e+03	+1.183e+03	+5.362e+03	+0.207
2.000	+4.503e+03	+2.391e+03	+4.892e+03	+0.347
2.200	+4.422e+03	+2.285e+03	+3.491e+03	+0.341
2.400	+5.134e+03	+2.278e+03	+6.263e+03	+0.307
2.600	+4.684e+03	+1.350e+03	+5.152e+03	+0.224
2.800	+5.373e+03	+8.012e+02	+5.913e+03	+0.130
3.000	+3.440e+03	+9.462e+02	+6.047e+03	+0.216
3.200	+3.772e+03	+1.147e+03	+6.412e+03	+0.233
3.400	+5.843e+03	+2.215e+03	+4.693e+03	+0.275
3.600	+6.761e+03	+3.520e+02	+5.578e+03	+0.049
3.800	+4.564e+03	+1.973e+03	+7.167e+03	+0.302
4.000	+4.062e+03	+1.015e+03	+4.463e+03	+0.200
4.200	+3.948e+03	+1.724e+03	+4.656e+03	+0.304
4.400	+3.883e+03	+5.534e+02	+4.500e+03	+0.125
4.600	+3.600e+03	+8.588e+02	+5.000e+03	+0.193
4.800	+5.137e+03	+1.606e+03	+5.580e+03	+0.238
5.000	+4.254e+03	+9.316e+02	+5.736e+03	+0.180
5.200	+4.139e+03	+2.246e+03	+4.425e+03	+0.352
5.400	+5.495e+03	+9.980e+02	+4.568e+03	+0.154
5.600	+4.114e+03	+1.255e+03	+6.901e+03	+0.234
5.800	+6.224e+03	+7.314e+02	+6.126e+03	+0.105
6.000	+5.722e+03	+8.794e+02	+5.085e+03	+0.133
6.200	+5.445e+03	+1.124e+03	+6.704e+03	+0.171
6.400	+3.606e+03	+1.725e+03	+6.209e+03	+0.324
6.600	+3.956e+03	+1.555e+03	+3.261e+03	+0.282
6.800	+5.850e+03	+1.075e+03	+6.719e+03	+0.155
7.000	+3.976e+03	+9.889e+02	+5.597e+03	+0.199
7.200	+3.818e+03	+1.152e+03	+2.631e+03	+0.232
7.400	+4.329e+03	+9.481e+02	+5.425e+03	+0.180
7.600	+3.820e+03	+1.828e+03	+5.386e+03	+0.324
7.800	+4.300e+03	+6.532e+02	+4.845e+03	+0.132
8.000	+4.624e+03	+1.417e+03	+7.465e+03	+0.235
8.200	+5.897e+03	+1.696e+03	+3.051e+03	+0.223
8.400	+5.716e+03	+1.609e+03	+4.939e+03	+0.220
8.600	+3.224e+03	+1.138e+03	+5.605e+03	+0.261
8.800	+4.435e+03	+1.583e+03	+5.231e+03	+0.263
9.000	+3.523e+03	+1.063e+03	+4.977e+03	+0.232
9.200	+2.234e+03	+1.670e+03	+6.191e+03	+0.428
9.400	+5.008e+03	+1.504e+03	+5.238e+03	+0.231
9.600	+4.860e+03	+9.581e+02	+6.909e+03	+0.165
9.800	+3.967e+03	+6.367e+02	+6.147e+03	+0.138
10.000	+3.171e+03	+1.536e+03	+6.413e+03	+0.326
10.200	+4.209e+03	+3.753e+02	+4.727e+03	+0.082
10.400	+3.762e+03	+1.329e+03	+6.140e+03	+0.261
10.600	+3.912e+03	+1.504e+03	+7.364e+03	+0.278
10.800	+3.929e+03	+9.169e+02	+6.249e+03	+0.189
11.000	+4.353e+03	+1.399e+03	+7.108e+03	+0.243
11.200	+3.908e+03	+1.515e+03	+4.684e+03	+0.279
11.400	+5.265e+03	+1.101e+03	+5.252e+03	+0.173
11.600	+3.861e+03	+9.487e+02	+6.193e+03	+0.197
11.800	+4.110e+03	+1.913e+03	+3.550e+03	+0.318
12.000	+4.879e+03	+1.028e+03	+5.014e+03	+0.174
12.200	+3.027e+03	+1.332e+03	+5.885e+03	+0.306
12.400	+4.052e+03	+1.853e+03	+6.246e+03	+0.314
12.600	+4.626e+03	+1.706e+03	+5.089e+03	+0.269
12.800	+3.143e+03	+1.865e+03	+3.802e+03	+0.372
