%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.161e+03	+1.039e+03	+5.638e+03	+0.200
0.200	+5.015e+03	+1.324e+03	+7.662e+03	+0.209
0.400	+3.912e+03	+9.768e+02	+7.982e+03	+0.200
0.600	+5.260e+03	+9.207e+01	+8.276e+03	+0.017
0.800	+5.281e+03	+2.394e+02	+6.904e+03	+0.043
1.000	+3.770e+03	+1.233e+03	+6.717e+03	+0.246
1.200	+4.540e+03	+4.583e+01	+7.807e+03	+0.010
1.400	+5.553e+03	+9.828e+02	+6.642e+03	+0.150
1.600	+6.152e+03	+1.485e+03	+5.932e+03	+0.194
1.800	+3.816e+03	+1.333e+03	+5.371e+03	+0.259
2.000	+5.431e+03	+8.597e+02	+8.470e+03	+0.137
2.200	+3.649e+03	+6.640e+02	+4.852e+03	+0.154
2.400	+4.370e+03	+1.396e+03	+8.761e+03	+0.242
2.600	+4.466e+03	+1.363e+03	+6.790e+03	+0.234
2.800	+5.442e+03	-3.623e+02	+6.855e+03	-0.071
3.000	+6.439e+03	+7.886e+02	+7.549e+03	+0.109
3.200	+6.400e+03	+1.581e+03	+5.902e+03	+0.198
3.400	+4.365e+03	+2.711e+02	+6.331e+03	+0.058
3.600	+5.385e+03	+1.769e+03	+5.256e+03	+0.247
3.800	+4.080e+03	+2.207e+03	+7.752e+03	+0.351
4.000	+6.405e+03	+7.321e+02	+7.255e+03	+0.103
4.200	+6.164e+03	+1.264e+03	+9.154e+03	+0.170
4.400	+4.343e+03	+2.672e+02	+5.898e+03	+0.058
4.600	+5.042e+03	+4.910e+02	+5.209e+03	+0.089
4.800	+4.174e+03	+8.397e+02	+6.472e+03	+0.167
5.000	+5.359e+03	+1.476e+03	+5.692e+03	+0.216
5.200	+6.382e+03	+5.210e+02	+5.720e+03	+0.075
5.400	+4.897e+03	+1.003e+03	+5.659e+03	+0.170
5.600	+5.162e+03	+7.179e+02	+7.299e+03	+0.122
5.800	+6.039e+03	+1.301e+03	+7.869e+03	+0.177
6.000	+5.080e+03	+1.018e+03	+6.480e+03	+0.167
6.200	+4.179e+03	+1.407e+03	+7.414e+03	+0.252
6.400	+5.448e+03	-1.971e+02	+4.438e+03	-0.038
6.600	+4.509e+03	+4.198e+02	+6.121e+03	+0.085
6.800	+4.688e+03	+7.131e+02	+6.226e+03	+0.132
7.000	+6.532e+03	+7.073e+02	+8.109e+03	+0.098
7.200	+3.811e+03	+4.613e+02	+5.303e+03	+0.108
7.400	+4.989e+03	+6.177e+02	+5.124e+03	+0.110
7.600	+5.175e+03	+7.417e+02	+6.967e+03	+0.125
7.800	+4.119e+03	+1.165e+03	+5.754e+03	+0.221
8.000	+4.899e+03	+1.576e+03	+6.269e+03	+0.243
8.200	+5.115e+03	-1.374e+02	+7.412e+03	-0.028
8.400	+4.643e+03	+7.617e+02	+5.898e+03	+0.141
8.600	+6.508e+03	-3.399e+01	+8.812e+03	-0.005
8.800	+4.756e+03	+1.561e+03	+6.017e+03	+0.247
9.000	+5.354e+03	+7.270e+02	+7.304e+03	+0.120
9.200	+4.292e+03	+1.207e+03	+6.608e+03	+0.220
9.400	+4.332e+03	+1.678e+03	+7.136e+03	+0.279
9.600	+3.875e+03	+4.018e+02	+7.631e+03	+0.094
9.800	+3.747e+03	+9.319e+02	+5.816e+03	+0.199
10.000	+4.534e+03	+9.518e+02	+6.348e+03	+0.174
10.200	+4.568e+03	+1.336e+03	+5.504e+03	+0.226
10.400	+5.391e+03	+1.282e+03	+7.126e+03	+0.192
10.600	+4.574e+03	+1.227e+03	+6.766e+03	+0.212
10.800	+5.917e+03	+1.768e+03	+7.147e+03	+0.230
11.000	+5.091e+03	+1.222e+03	+7.393e+03	+0.194
11.200	+4.218e+03	+1.178e+03	+8.558e+03	+0.218
11.400	+3.718e+03	+3.938e+02	+6.109e+03	+0.096
11.600	+5.784e+03	+2.096e+03	+6.499e+03	+0.266
11.800	+4.684e+03	+1.178e+03	+7.394e+03	+0.201
