%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.435e+03	+1.938e+03	+5.549e+03	+0.361
0.200	+2.848e+03	+4.702e+02	+7.109e+03	+0.142
0.400	+4.843e+03	+8.990e+02	+4.460e+03	+0.157
0.600	+4.348e+03	+1.230e+03	+5.623e+03	+0.220
0.800	+3.433e+03	+9.475e+02	+5.516e+03	+0.216
1.000	+3.987e+03	+1.343e+03	+6.950e+03	+0.252
1.200	+3.686e+03	+4.451e+02	+5.227e+03	+0.108
1.400	+2.893e+03	+2.309e+03	+4.963e+03	+0.444
1.600	+4.018e+03	+6.128e+02	+4.992e+03	+0.132
1.800	+3.010e+03	+1.006e+03	+5.392e+03	+0.251
2.000	+5.418e+03	+1.468e+03	+6.051e+03	+0.213
2.200	+3.860e+03	+7.544e+02	+5.642e+03	+0.163
2.400	+4.471e+03	+1.306e+03	+6.320e+03	+0.226
2.600	+2.950e+03	+5.567e+02	+4.965e+03	+0.159
2.800	+4.979e+03	+1.611e+03	+6.887e+03	+0.245
3.000	+3.823e+03	+1.660e+03	+6.056e+03	+0.303
3.200	+4.555e+03	+1.313e+03	+5.280e+03	+0.224
3.400	+3.259e+03	+1.549e+03	+4.598e+03	+0.322
3.600	+4.133e+03	+3.446e+02	+6.168e+03	+0.077
3.800	+3.780e+03	+1.581e+02	+5.310e+03	+0.040
4.000	+4.342e+03	+5.677e+02	+4.355e+03	+0.116
4.200	+2.381e+03	+1.350e+03	+4.629e+03	+0.362
4.400	+3.688e+03	+6.766e+02	+5.203e+03	+0.155
4.600	+1.984e+03	+3.019e+03	+6.785e+03	+0.603
4.800	+7.512e+02	+4.061e+03	+5.719e+03	+0.844
5.000	+9.273e+02	+4.476e+03	+4.151e+03	+0.828
5.200	+1.621e+03	+3.168e+03	+6.917e+03	+0.661
5.400	+1.774e+03	+3.748e+03	+5.041e+03	+0.679
5.600	+1.869e+03	+3.600e+03	+5.958e+03	+0.658
5.800	+1.069e+03	+4.339e+03	+5.003e+03	+0.802
6.000	+9.528e+02	+2.473e+03	+6.398e+03	+0.722
6.200	+1.900e+03	+4.706e+03	+6.826e+03	+0.712
6.400	+1.260e+03	+3.423e+03	+4.867e+03	+0.731
6.600	+1.514e+03	+3.413e+03	+4.975e+03	+0.693
6.800	+1.147e+03	+4.399e+03	+6.127e+03	+0.793
7.000	+1.214e+03	+3.736e+03	+6.456e+03	+0.755
7.200	+1.706e+03	+2.776e+03	+6.524e+03	+0.619
7.400	+1.587e+03	+4.638e+03	+5.665e+03	+0.745
7.600	+1.021e+03	+3.183e+03	+7.356e+03	+0.757
7.800	+1.889e+03	+4.358e+03	+5.218e+03	+0.698
8.000	+1.476e+03	+3.881e+03	+6.007e+03	+0.724
8.200	+1.940e+03	+4.803e+03	+5.580e+03	+0.712
8.400	+1.634e+03	+3.097e+03	+7.069e+03	+0.655
8.600	+1.908e+03	+3.693e+03	+6.771e+03	+0.659
8.800	+1.664e+03	+4.271e+03	+5.143e+03	+0.720
9.000	+2.488e+03	+4.279e+03	+5.289e+03	+0.632
9.200	+2.058e+03	+3.668e+03	+6.951e+03	+0.641
9.400	+6.263e+02	+4.019e+03	+3.384e+03	+0.865
9.600	+1.785e+03	+4.044e+03	+4.123e+03	+0.694
9.800	+1.899e+03	+4.607e+03	+4.584e+03	+0.708
10.000	+1.563e+03	+2.818e+03	+6.200e+03	+0.643
10.200	+1.395e+03	+4.045e+03	+5.978e+03	+0.744
10.400	+1.812e+03	+4.758e+03	+5.455e+03	+0.724
10.600	+1.377e+03	+3.565e+03	+5.134e+03	+0.721
10.800	+1.485e+03	+2.901e+03	+5.111e+03	+0.661
11.000	+1.098e+03	+6.000e+03	+4.536e+03	+0.845
11.200	+2.314e+03	+3.494e+03	+5.980e+03	+0.602
11.400	+8.911e+02	+2.979e+03	+4.477e+03	+0.770
11.600	+1.725e+03	+4.345e+03	+5.908e+03	+0.716
11.800	+9.479e+02	+3.399e+03	+5.396e+03	+0.782
12.000	+1.352e+03	+4.900e+03	+7.281e+03	+0.784
12.200	+1.999e+03	+4.465e+03	+5.306e+03	+0.691
12.400	+1.168e+03	+3.814e+03	+5.137e+03	+0.766
12.600	+2.086e+03	+5.097e+03	+4.878e+03	+0.710
12.800	+2.915e+03	+5.520e+03	+6.690e+03	+0.654
13.000	+1.131e+03	+4.036e+03	+6.468e+03	+0.781
13.200	+1.811e+03	+3.166e+03	+4.784e+03	+0.636
13.400	+2.079e+03	+3.685e+03	+4.690e+03	+0.639
13.600	+1.945e+03	+4.074e+03	+4.946e+03	+0.677
13.800	+2.950e+03	+2.774e+03	+6.643e+03	+0.485
14.000	+2.996e+03	+4.299e+03	+5.499e+03	+0.589
14.200	+1.008e+03	+4.832e+03	+4.853e+03	+0.827
14.400	+1.290e+03	+3.554e+03	+3.614e+03	+0.734
14.600	+2.081e+03	+4.471e+03	+4.745e+03	+0.682
14.800	+1.159e+03	+4.387e+03	+5.960e+03	+0.791
15.000	+1.790e+03	+3.253e+03	+4.814e+03	+0.645
15.200	+1.664e+03	+3.534e+03	+6.741e+03	+0.680
15.400	+2.704e+03	+4.311e+03	+5.576e+03	+0.615
15.600	+1.012e+03	+3.170e+03	+6.863e+03	+0.758
15.800	+3.191e+03	+1.607e+03	+5.021e+03	+0.335
16.000	+3.786e+03	+1.877e+03	+5.757e+03	+0.331
16.200	+4.388e+03	+2.175e+03	+7.162e+03	+0.331
16.400	+4.748e+03	+1.186e+03	+5.609e+03	+0.200
16.600	+2.829e+03	+8.062e+02	+7.250e+03	+0.222
16.800	+3.508e+03	+1.149e+03	+4.518e+03	+0.247
17.000	+1.749e+03	+1.018e+03	+5.766e+03	+0.368
17.200	+3.712e+03	+1.155e+03	+4.676e+03	+0.237
17.400	+4.079e+03	+7.640e+02	+5.591e+03	+0.158
17.600	+5.445e+03	+9.865e+02	+5.057e+03	+0.153
17.800	+4.149e+03	+6.724e+02	+5.025e+03	+0.139
18.000	+2.789e+03	+1.365e+03	+3.837e+03	+0.329
18.200	+4.583e+03	-5.786e+01	+4.264e+03	-0.013
18.400	+3.801e+03	+1.175e+03	+6.415e+03	+0.236
18.600	+3.600e+03	+1.932e+03	+5.200e+03	+0.349
18.800	+3.716e+03	+5.367e+02	+5.762e+03	+0.126
