%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.768e+03	+2.118e+02	+3.566e+03	+0.053
0.200	+2.836e+03	+1.027e+03	+4.146e+03	+0.266
0.400	+1.897e+03	+1.933e+03	+3.890e+03	+0.505
0.600	+8.946e+02	+3.502e+03	+4.277e+03	+0.797
0.800	+9.803e+02	+2.500e+03	+3.242e+03	+0.718
1.000	+1.711e+03	+3.321e+03	+2.831e+03	+0.660
1.200	+6.916e+02	+4.703e+03	+3.800e+03	+0.872
1.400	+4.357e+02	+3.203e+03	+4.830e+03	+0.880
1.600	+2.133e+03	+2.622e+03	+4.972e+03	+0.551
1.800	+1.216e+03	+2.582e+03	+4.811e+03	+0.680
2.000	+8.880e+02	+3.841e+03	+4.090e+03	+0.812
2.200	+1.569e+03	+4.675e+03	+4.580e+03	+0.749
2.400	+9.966e+02	+4.557e+03	+5.408e+03	+0.821
2.600	+8.182e+02	+2.942e+03	+3.417e+03	+0.782
2.800	+3.063e+03	+2.184e+03	+4.539e+03	+0.416
3.000	+2.450e+03	+1.021e+03	+5.137e+03	+0.294
3.200	+4.006e+03	+1.318e+03	+4.765e+03	+0.248
3.400	+8.534e+02	+3.601e+03	+4.358e+03	+0.808
3.600	+1.139e+03	+4.088e+03	+4.064e+03	+0.782
3.800	+1.420e+03	+4.865e+03	+4.195e+03	+0.774
4.000	+1.482e+03	+3.002e+03	+4.675e+03	+0.669
4.200	+1.899e+03	+3.749e+03	+4.368e+03	+0.664
4.400	+8.866e+02	+3.354e+03	+5.953e+03	+0.791
4.600	+1.025e+03	+5.021e+03	+3.534e+03	+0.830
4.800	+2.651e+03	+1.497e+03	+4.227e+03	+0.361
5.000	+3.248e+03	+6.974e+02	+4.948e+03	+0.177
5.200	+4.637e+03	+8.088e+02	+5.298e+03	+0.149
5.400	+4.157e+03	+4.953e+02	+4.186e+03	+0.106
5.600	+2.913e+03	+1.368e+03	+2.989e+03	+0.320
5.800	+3.342e+03	+6.979e+02	+4.035e+03	+0.173
6.000	+3.684e+03	+5.274e+02	+4.440e+03	+0.125
6.200	+3.535e+03	+6.941e+02	+4.385e+03	+0.164
6.400	+3.491e+03	+3.638e+02	+5.784e+03	+0.094
6.600	+3.066e+03	+9.351e+02	+3.489e+03	+0.234
6.800	+3.336e+03	+1.125e+03	+4.376e+03	+0.252
7.000	+3.097e+03	+7.664e+02	+4.098e+03	+0.198
7.200	+4.477e+03	+8.014e+02	+2.348e+03	+0.152
7.400	+2.030e+03	+2.027e+02	+5.656e+03	+0.091
7.600	+4.672e+03	+1.304e+03	+6.069e+03	+0.218
7.800	+3.764e+03	+7.043e+02	+3.650e+03	+0.158
8.000	+3.609e+03	-1.231e+02	+5.613e+03	-0.035
8.200	+4.125e+03	+2.917e+02	+5.498e+03	+0.066
8.400	+2.116e+03	+1.480e+03	+4.468e+03	+0.412
8.600	+3.142e+03	+1.016e+03	+5.279e+03	+0.244
8.800	+3.037e+03	+7.787e+02	+4.714e+03	+0.204
9.000	+3.276e+03	+2.899e+02	+4.893e+03	+0.081
9.200	+4.350e+03	+9.863e+02	+4.155e+03	+0.185
9.400	+3.845e+03	+5.261e+02	+2.798e+03	+0.120
9.600	+3.652e+03	+1.161e+02	+5.503e+03	+0.031
9.800	+3.966e+03	+1.342e+03	+5.752e+03	+0.253
10.000	+2.605e+03	+1.031e+03	+5.390e+03	+0.284
10.200	+2.639e+03	-2.745e+01	+3.462e+03	-0.011
10.400	+1.605e+03	+1.589e+03	+5.308e+03	+0.498
10.600	+5.543e+02	+3.438e+03	+5.560e+03	+0.861
10.800	+8.516e+02	+3.800e+03	+5.964e+03	+0.817
11.000	+1.631e+03	+3.364e+03	+4.131e+03	+0.673
11.200	+1.224e+03	+2.954e+03	+4.847e+03	+0.707
11.400	+3.187e+03	+1.161e+03	+4.346e+03	+0.267
11.600	+2.721e+03	+3.377e+02	+4.164e+03	+0.110
11.800	+4.328e+03	+5.407e+02	+4.623e+03	+0.111
12.000	+3.017e+03	+4.874e+02	+3.455e+03	+0.139
12.200	+4.346e+03	+1.585e+03	+5.074e+03	+0.267
12.400	+4.254e+03	+9.859e+02	+4.148e+03	+0.188
12.600	+3.834e+03	-3.622e+02	+5.215e+03	-0.104
12.800	+2.025e+03	+1.327e+03	+5.530e+03	+0.396
13.000	+1.462e+03	+3.584e+03	+3.453e+03	+0.710
13.200	+1.430e+03	+3.636e+03	+4.071e+03	+0.718
