%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.253e+03	+3.877e+03	+4.296e+03	+0.632
0.200	+7.910e+02	+3.576e+03	+5.124e+03	+0.819
0.400	+2.612e+03	+4.363e+03	+6.219e+03	+0.626
0.600	+1.969e+03	+4.724e+03	+5.164e+03	+0.706
0.800	+1.247e+03	+3.561e+03	+6.712e+03	+0.741
1.000	+2.243e+03	+3.870e+03	+6.811e+03	+0.633
1.200	+1.193e+03	+2.324e+03	+6.475e+03	+0.661
1.400	+1.759e+03	+4.210e+03	+6.086e+03	+0.705
1.600	+2.718e+02	+5.698e+03	+6.535e+03	+0.954
1.800	+7.461e+02	+3.751e+03	+4.418e+03	+0.834
2.000	+2.111e+03	+4.859e+03	+6.620e+03	+0.697
2.200	+1.577e+03	+3.866e+03	+6.013e+03	+0.710
2.400	+2.877e+03	+6.147e+03	+6.058e+03	+0.681
2.600	+2.271e+03	+2.427e+03	+4.240e+03	+0.517
2.800	+1.126e+03	+4.221e+03	+7.638e+03	+0.789
3.000	+1.394e+03	+3.677e+03	+6.565e+03	+0.725
3.200	+3.340e+03	+4.105e+03	+4.736e+03	+0.551
3.400	+1.843e+03	+2.820e+03	+4.998e+03	+0.605
3.600	+2.103e+03	+4.203e+03	+5.788e+03	+0.666
3.800	+2.219e+03	+5.707e+03	+4.029e+03	+0.720
4.000	+2.041e+03	+3.954e+03	+7.367e+03	+0.659
4.200	+2.038e+03	+3.926e+03	+5.311e+03	+0.658
4.400	+1.534e+03	+4.437e+03	+6.605e+03	+0.743
4.600	+2.147e+03	+4.803e+03	+7.751e+03	+0.691
4.800	+1.013e+03	+4.832e+03	+4.714e+03	+0.827
5.000	+1.422e+03	+5.004e+03	+6.068e+03	+0.779
5.200	+1.254e+03	+4.191e+03	+6.255e+03	+0.770
5.400	+2.091e+03	+3.418e+03	+6.682e+03	+0.620
5.600	+2.417e+03	+3.924e+03	+7.839e+03	+0.619
5.800	+1.501e+03	+4.873e+03	+6.187e+03	+0.765
6.000	+1.007e+03	+3.018e+03	+5.404e+03	+0.750
6.200	+1.925e+03	+3.474e+03	+6.779e+03	+0.644
6.400	+2.313e+03	+3.417e+03	+6.578e+03	+0.596
6.600	+2.124e+03	+4.324e+03	+7.632e+03	+0.671
6.800	+9.019e+02	+4.911e+03	+6.453e+03	+0.845
7.000	+2.294e+03	+2.774e+03	+5.559e+03	+0.547
7.200	+9.065e+02	+4.142e+03	+5.883e+03	+0.820
7.400	+2.169e+03	+5.266e+03	+4.449e+03	+0.708
7.600	+2.371e+03	+3.933e+03	+5.280e+03	+0.624
7.800	+1.474e+03	+3.917e+03	+5.218e+03	+0.726
8.000	+2.489e+03	+4.735e+03	+7.380e+03	+0.655
8.200	+1.632e+03	+4.736e+03	+6.863e+03	+0.744
8.400	+2.111e+03	+3.992e+03	+3.988e+03	+0.654
