%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.307e+03	+4.924e+03	+6.820e+03	+0.681
0.200	+2.485e+03	+3.938e+03	+4.657e+03	+0.613
0.400	+1.454e+03	+4.591e+03	+6.538e+03	+0.759
0.600	+3.310e+03	+3.174e+03	+7.077e+03	+0.489
0.800	+1.277e+03	+5.504e+03	+7.778e+03	+0.812
1.000	+1.869e+03	+4.399e+03	+6.914e+03	+0.702
1.200	+2.250e+03	+5.510e+03	+5.727e+03	+0.710
1.400	+1.159e+03	+3.321e+03	+7.474e+03	+0.741
1.600	+2.105e+03	+6.242e+03	+5.819e+03	+0.748
1.800	+1.919e+03	+5.933e+03	+5.212e+03	+0.756
2.000	+3.129e+03	+3.961e+03	+7.365e+03	+0.559
2.200	+1.085e+03	+4.844e+03	+7.947e+03	+0.817
2.400	+2.980e+03	+4.495e+03	+7.641e+03	+0.601
2.600	+2.519e+03	+5.713e+03	+6.776e+03	+0.694
2.800	+2.457e+03	+4.040e+03	+8.852e+03	+0.622
3.000	+2.444e+03	+6.272e+03	+8.392e+03	+0.720
3.200	+1.633e+03	+4.650e+03	+8.091e+03	+0.740
3.400	+2.351e+03	+6.912e+03	+6.678e+03	+0.746
3.600	+2.138e+03	+5.431e+03	+6.703e+03	+0.717
3.800	+2.449e+03	+5.369e+03	+7.721e+03	+0.687
4.000	+1.324e+03	+5.380e+03	+7.746e+03	+0.803
4.200	+2.243e+03	+5.974e+03	+8.806e+03	+0.727
4.400	+1.811e+03	+4.152e+03	+7.461e+03	+0.696
4.600	+1.826e+03	+5.358e+03	+7.428e+03	+0.746
4.800	+1.017e+03	+6.357e+03	+7.541e+03	+0.862
5.000	+2.066e+03	+5.196e+03	+6.621e+03	+0.715
5.200	+1.833e+03	+4.139e+03	+4.690e+03	+0.693
5.400	+1.696e+03	+4.354e+03	+6.817e+03	+0.720
5.600	+1.544e+03	+5.412e+03	+6.083e+03	+0.778
5.800	+3.568e+03	+6.342e+03	+4.692e+03	+0.640
6.000	+2.216e+03	+6.671e+03	+6.388e+03	+0.751
6.200	+9.859e+02	+3.824e+03	+8.339e+03	+0.795
6.400	+2.075e+03	+3.624e+03	+6.672e+03	+0.636
6.600	+1.188e+03	+3.058e+03	+6.300e+03	+0.720
6.800	+1.704e+03	+4.376e+03	+4.603e+03	+0.720
7.000	+2.072e+03	+4.861e+03	+5.490e+03	+0.701
7.200	+2.325e+03	+4.658e+03	+7.908e+03	+0.667
7.400	+4.770e+02	+6.338e+03	+3.993e+03	+0.930
7.600	+1.876e+03	+4.997e+03	+5.886e+03	+0.727
7.800	+1.582e+03	+4.354e+03	+5.289e+03	+0.733
8.000	+2.248e+03	+6.158e+03	+4.622e+03	+0.733
8.200	+1.387e+03	+5.123e+03	+7.952e+03	+0.787
8.400	+1.401e+03	+4.037e+03	+5.674e+03	+0.742
8.600	+2.061e+03	+4.577e+03	+5.484e+03	+0.690
8.800	+2.417e+03	+4.174e+03	+5.952e+03	+0.633
9.000	+1.079e+03	+5.340e+03	+5.975e+03	+0.832
9.200	+2.991e+03	+4.770e+03	+5.424e+03	+0.615
9.400	+2.644e+03	+4.336e+03	+6.228e+03	+0.621
9.600	+2.042e+03	+5.305e+03	+6.448e+03	+0.722
9.800	+2.173e+03	+4.074e+03	+7.279e+03	+0.652
10.000	+1.854e+03	+3.819e+03	+8.168e+03	+0.673
10.200	+2.389e+03	+4.474e+03	+5.381e+03	+0.652
10.400	+1.429e+03	+7.385e+03	+7.690e+03	+0.838
10.600	+1.368e+03	+4.460e+03	+7.102e+03	+0.765
10.800	+2.970e+03	+5.319e+03	+7.672e+03	+0.642
11.000	+2.999e+03	+2.632e+03	+6.474e+03	+0.467
11.200	+2.798e+03	+4.325e+03	+7.917e+03	+0.607
11.400	+1.650e+03	+5.859e+03	+9.049e+03	+0.780
11.600	+2.269e+03	+5.264e+03	+5.723e+03	+0.699
11.800	-3.393e+02	+6.129e+03	+6.895e+03	+1.059
12.000	+2.535e+03	+5.880e+03	+5.161e+03	+0.699
12.200	+2.129e+03	+4.894e+03	+7.765e+03	+0.697
12.400	+3.279e+03	+5.304e+03	+3.268e+03	+0.618
12.600	+1.569e+03	+3.958e+03	+7.234e+03	+0.716
12.800	+2.497e+03	+5.148e+03	+4.549e+03	+0.673
13.000	+1.907e+03	+4.968e+03	+6.834e+03	+0.723
13.200	+1.936e+03	+5.667e+03	+7.759e+03	+0.745
13.400	+1.783e+03	+7.592e+03	+6.507e+03	+0.810
13.600	+3.054e+03	+5.527e+03	+8.084e+03	+0.644
13.800	+2.401e+03	+6.047e+03	+6.676e+03	+0.716
14.000	+1.927e+03	+4.718e+03	+3.963e+03	+0.710
14.200	+2.728e+03	+5.300e+03	+6.286e+03	+0.660
14.400	+2.187e+03	+4.859e+03	+7.174e+03	+0.690
14.600	+1.233e+03	+5.802e+03	+7.499e+03	+0.825
14.800	+2.881e+03	+3.474e+03	+6.518e+03	+0.547
15.000	+1.800e+03	+3.636e+03	+4.219e+03	+0.669
15.200	+1.450e+03	+4.595e+03	+6.334e+03	+0.760
15.400	+2.008e+03	+5.822e+03	+8.135e+03	+0.744
15.600	+1.363e+03	+5.518e+03	+6.332e+03	+0.802
15.800	+3.153e+03	+5.002e+03	+6.026e+03	+0.613
16.000	+1.541e+03	+4.186e+03	+6.715e+03	+0.731
16.200	+1.836e+03	+4.699e+03	+5.468e+03	+0.719
16.400	+2.269e+03	+5.245e+03	+6.280e+03	+0.698
16.600	+2.162e+03	+3.300e+03	+6.357e+03	+0.604
16.800	+3.252e+03	+4.782e+03	+5.086e+03	+0.595
17.000	+2.420e+03	+4.551e+03	+6.312e+03	+0.653
17.200	+1.655e+03	+6.563e+03	+4.871e+03	+0.799
17.400	+2.379e+03	+5.654e+03	+5.594e+03	+0.704
17.600	+2.463e+03	+3.541e+03	+5.410e+03	+0.590
17.800	+3.969e+03	+4.634e+03	+7.490e+03	+0.539
18.000	+1.694e+03	+4.340e+03	+5.338e+03	+0.719
18.200	+2.719e+03	+4.719e+03	+5.387e+03	+0.634
18.400	+3.049e+03	+3.993e+03	+5.196e+03	+0.567
18.600	+1.798e+03	+5.841e+03	+8.246e+03	+0.765
18.800	+2.515e+03	+5.362e+03	+7.433e+03	+0.681
19.000	+2.266e+03	+4.209e+03	+7.407e+03	+0.650
19.200	+2.469e+03	+3.320e+03	+6.220e+03	+0.573
19.400	+1.430e+03	+5.269e+03	+7.524e+03	+0.787
19.600	+1.996e+03	+3.444e+03	+6.615e+03	+0.633
