%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.045e+03	+5.891e+02	+4.031e+03	+0.105
0.200	+3.086e+03	+7.110e+02	+4.598e+03	+0.187
0.400	+4.098e+03	+9.059e+02	+4.529e+03	+0.181
0.600	+4.478e+03	+1.740e+03	+3.974e+03	+0.280
0.800	+3.763e+03	+3.488e+02	+4.159e+03	+0.085
1.000	+4.450e+03	+8.593e+02	+5.475e+03	+0.162
1.200	+3.590e+03	+1.992e+02	+3.914e+03	+0.053
1.400	+3.055e+03	+9.725e+02	+5.329e+03	+0.241
1.600	+1.012e+03	+4.047e+03	+5.142e+03	+0.800
1.800	+1.453e+03	+4.881e+03	+5.175e+03	+0.771
2.000	+5.843e+02	+2.273e+03	+2.259e+03	+0.796
2.200	+9.668e+02	+2.818e+03	+4.841e+03	+0.745
2.400	+1.529e+03	+4.562e+03	+5.728e+03	+0.749
2.600	+1.769e+03	+3.885e+03	+7.419e+03	+0.687
2.800	+1.985e+03	+4.561e+03	+5.446e+03	+0.697
3.000	+1.426e+03	+2.919e+03	+5.029e+03	+0.672
3.200	+3.316e+02	+3.821e+03	+5.111e+03	+0.920
3.400	+1.781e+03	+3.835e+03	+4.320e+03	+0.683
3.600	+3.525e+03	+4.662e+02	+5.512e+03	+0.117
3.800	+3.731e+03	+1.438e+03	+4.404e+03	+0.278
4.000	+1.345e+03	+4.020e+03	+4.019e+03	+0.749
4.200	+1.544e+03	+2.110e+03	+5.991e+03	+0.578
4.400	+1.122e+03	+3.613e+03	+4.719e+03	+0.763
4.600	+1.151e+03	+2.733e+03	+3.691e+03	+0.704
4.800	+8.669e+02	+4.619e+03	+3.982e+03	+0.842
5.000	+1.413e+03	+3.818e+03	+3.398e+03	+0.730
5.200	+3.871e+02	+2.540e+03	+5.472e+03	+0.868
5.400	+1.210e+03	+4.667e+03	+3.951e+03	+0.794
5.600	+9.840e+02	+4.115e+03	+5.559e+03	+0.807
5.800	+1.228e+03	+2.892e+03	+4.846e+03	+0.702
6.000	+1.418e+03	+4.419e+03	+5.405e+03	+0.757
6.200	+4.586e+02	+4.628e+03	+4.238e+03	+0.910
6.400	+2.134e+03	+3.772e+03	+5.045e+03	+0.639
6.600	+1.552e+03	+4.259e+03	+4.087e+03	+0.733
6.800	+2.620e+03	+2.284e+03	+4.612e+03	+0.466
7.000	+3.583e+03	+4.033e+02	+4.752e+03	+0.101
7.200	+3.443e+03	+9.307e+02	+3.976e+03	+0.213
7.400	+4.811e+03	+1.281e+03	+3.785e+03	+0.210
7.600	+1.599e+03	+3.673e+02	+3.942e+03	+0.187
7.800	+4.375e+03	+1.046e+03	+3.254e+03	+0.193
8.000	+4.343e+03	+1.020e+03	+4.910e+03	+0.190
8.200	+3.459e+03	+6.239e+02	+5.462e+03	+0.153
8.400	+4.180e+03	+1.286e+03	+4.644e+03	+0.235
8.600	+3.631e+03	+1.312e+03	+4.961e+03	+0.265
8.800	+4.423e+03	+1.682e+02	+2.851e+03	+0.037
9.000	+3.065e+03	+7.200e+02	+4.381e+03	+0.190
9.200	+3.206e+03	+9.794e+02	+5.522e+03	+0.234
9.400	+4.238e+03	+6.615e+02	+4.999e+03	+0.135
9.600	+4.680e+03	+7.158e+02	+3.935e+03	+0.133
9.800	+3.238e+03	+1.369e+03	+5.302e+03	+0.297
10.000	+3.669e+03	+1.032e+03	+4.642e+03	+0.220
10.200	+4.279e+03	+9.023e+02	+3.040e+03	+0.174
10.400	+3.029e+03	+1.242e+03	+4.145e+03	+0.291
10.600	+4.389e+03	+8.905e+02	+4.686e+03	+0.169
10.800	+4.000e+03	+3.171e+02	+5.621e+03	+0.073
11.000	+3.735e+03	+9.995e+02	+4.089e+03	+0.211
11.200	+4.979e+03	+1.413e+03	+4.386e+03	+0.221
11.400	+3.824e+03	+1.736e+03	+4.577e+03	+0.312
11.600	+4.435e+03	+2.738e+02	+4.591e+03	+0.058
11.800	+1.776e+03	+2.801e+03	+4.116e+03	+0.612
12.000	+5.963e+02	+3.758e+03	+3.996e+03	+0.863
12.200	+1.755e+03	+3.783e+03	+4.567e+03	+0.683
12.400	+7.275e+02	+3.864e+03	+4.450e+03	+0.842
