%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.151e+03	+1.951e+03	+5.149e+03	+0.320
0.200	+3.145e+03	+1.381e+03	+6.048e+03	+0.305
0.400	+4.717e+03	+1.167e+03	+4.787e+03	+0.198
0.600	+4.698e+03	+1.198e+03	+3.745e+03	+0.203
0.800	+3.322e+03	+1.971e+03	+6.535e+03	+0.372
1.000	+3.155e+03	+1.079e+03	+3.624e+03	+0.255
1.200	+4.294e+03	+4.575e+02	+4.268e+03	+0.096
1.400	+5.057e+03	+3.582e+02	+4.548e+03	+0.066
1.600	+4.251e+03	+1.226e+03	+4.069e+03	+0.224
1.800	+3.166e+03	+1.299e+03	+4.850e+03	+0.291
2.000	+2.389e+03	+1.377e+03	+5.317e+03	+0.366
2.200	+3.128e+03	+7.438e+02	+5.507e+03	+0.192
2.400	+3.055e+03	+1.850e+03	+4.647e+03	+0.377
2.600	+3.967e+03	+7.357e+02	+3.903e+03	+0.156
2.800	+3.742e+03	+1.262e+03	+4.407e+03	+0.252
3.000	+3.064e+03	-5.483e+02	+5.976e+03	-0.218
3.200	+4.579e+03	+1.006e+03	+5.095e+03	+0.180
3.400	+4.038e+03	+4.782e+02	+5.120e+03	+0.106
3.600	+3.944e+03	-2.758e+02	+3.862e+03	-0.075
3.800	+3.452e+03	+1.173e+03	+5.082e+03	+0.254
4.000	+3.073e+03	+1.251e+03	+6.092e+03	+0.289
4.200	+3.289e+03	+8.155e+02	+6.667e+03	+0.199
4.400	+3.953e+03	+1.297e+03	+4.216e+03	+0.247
4.600	+4.466e+03	+7.962e+02	+3.825e+03	+0.151
4.800	+3.930e+03	+5.308e+02	+5.860e+03	+0.119
5.000	+3.727e+03	+1.415e+03	+4.290e+03	+0.275
5.200	+3.768e+03	+6.512e+02	+4.345e+03	+0.147
5.400	+4.126e+03	+1.251e+03	+5.609e+03	+0.233
5.600	+3.889e+03	+1.251e+02	+5.042e+03	+0.031
5.800	+3.321e+03	+5.898e+02	+5.095e+03	+0.151
6.000	+5.283e+03	+1.702e+03	+4.782e+03	+0.244
6.200	+3.589e+03	+6.919e+02	+4.005e+03	+0.162
6.400	+4.580e+03	+8.349e+02	+5.210e+03	+0.154
6.600	+3.981e+03	+6.125e+02	+3.893e+03	+0.133
6.800	+2.827e+03	+9.287e+02	+4.039e+03	+0.247
7.000	+3.590e+03	+6.446e+02	+5.508e+03	+0.152
7.200	+5.336e+03	+1.672e+02	+4.881e+03	+0.030
7.400	+4.768e+03	+1.991e+03	+4.816e+03	+0.295
7.600	+3.198e+03	+9.554e+02	+6.113e+03	+0.230
7.800	+3.360e+03	+1.805e+03	+6.551e+03	+0.350
8.000	+3.187e+03	+9.177e+02	+3.713e+03	+0.224
8.200	+3.043e+03	+1.295e+03	+4.472e+03	+0.299
8.400	+5.164e+03	+7.955e+02	+4.516e+03	+0.133
8.600	+3.877e+03	+1.532e+03	+3.685e+03	+0.283
8.800	+3.649e+03	+5.980e+02	+5.554e+03	+0.141
9.000	+3.321e+03	+1.233e+03	+5.711e+03	+0.271
9.200	+3.864e+03	+1.579e+03	+4.383e+03	+0.290
9.400	+4.096e+03	+1.036e+03	+6.935e+03	+0.202
9.600	+3.926e+03	+1.425e+03	+4.756e+03	+0.266
9.800	+2.925e+03	+8.278e+02	+6.439e+03	+0.221
10.000	+3.100e+03	+6.319e+02	+4.320e+03	+0.169
10.200	+2.255e+03	+1.651e+03	+5.603e+03	+0.423
10.400	+3.865e+03	+1.273e+03	+3.488e+03	+0.248
10.600	+1.718e+03	+8.009e+02	+4.099e+03	+0.318
10.800	+3.230e+03	+1.016e+03	+3.849e+03	+0.239
11.000	+5.320e+03	+1.079e+03	+5.742e+03	+0.169
11.200	+2.999e+03	+4.694e+02	+5.136e+03	+0.135
11.400	+4.212e+03	+1.013e+03	+6.011e+03	+0.194
11.600	+3.740e+03	+1.459e+03	+5.855e+03	+0.281
11.800	+5.005e+03	+1.355e+03	+4.931e+03	+0.213
