%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.406e+03	+3.421e+02	+3.973e+03	+0.124
0.200	+3.878e+03	+9.247e+02	+3.654e+03	+0.193
0.400	+2.650e+03	+9.752e+02	+4.839e+03	+0.269
0.600	+4.232e+03	+9.560e+02	+4.770e+03	+0.184
0.800	+2.592e+03	+1.569e+03	+5.250e+03	+0.377
1.000	+4.373e+03	+8.485e+01	+4.425e+03	+0.019
1.200	+3.078e+03	+7.907e+02	+4.845e+03	+0.204
1.400	+3.633e+03	+5.783e+02	+4.040e+03	+0.137
1.600	+4.409e+03	+9.528e+02	+3.280e+03	+0.178
1.800	+4.163e+03	+8.927e+01	+4.468e+03	+0.021
2.000	+3.453e+03	+6.402e+02	+3.264e+03	+0.156
2.200	+3.294e+03	-1.392e+02	+3.463e+03	-0.044
2.400	+4.744e+03	+3.226e+02	+3.181e+03	+0.064
2.600	+3.962e+03	+1.188e+03	+5.178e+03	+0.231
2.800	+3.913e+03	-1.446e+02	+4.164e+03	-0.038
3.000	+4.238e+03	+8.937e+02	+4.329e+03	+0.174
3.200	+4.179e+03	-1.507e+02	+3.881e+03	-0.037
3.400	+3.755e+03	+1.264e+03	+5.341e+03	+0.252
3.600	+3.910e+03	+7.624e+02	+2.509e+03	+0.163
3.800	+4.824e+03	+4.124e+02	+4.888e+03	+0.079
4.000	+2.597e+03	+7.083e+02	+3.463e+03	+0.214
4.200	+4.890e+03	+9.443e+02	+5.207e+03	+0.162
4.400	+3.456e+03	+1.186e+03	+2.526e+03	+0.255
4.600	+4.968e+03	+7.743e+02	+3.754e+03	+0.135
4.800	+4.517e+03	+7.273e+01	+2.229e+03	+0.016
5.000	+4.015e+03	+3.868e+02	+4.454e+03	+0.088
5.200	+4.043e+03	+6.865e+02	+3.190e+03	+0.145
5.400	+3.577e+03	+6.450e+02	+5.311e+03	+0.153
5.600	+3.059e+03	+9.650e+02	+4.556e+03	+0.240
5.800	+3.477e+03	+2.523e+02	+3.904e+03	+0.068
6.000	+3.966e+03	+1.346e+03	+3.421e+03	+0.253
6.200	+4.254e+03	+6.239e+02	+4.787e+03	+0.128
6.400	+3.664e+03	+1.367e+03	+3.942e+03	+0.272
6.600	+4.125e+03	+4.999e+02	+5.023e+03	+0.108
6.800	+4.174e+03	+4.538e+02	+4.631e+03	+0.098
7.000	+3.765e+03	+7.654e+02	+4.689e+03	+0.169
7.200	+3.859e+03	+8.917e+02	+4.045e+03	+0.188
7.400	+2.540e+03	+1.130e+03	+3.007e+03	+0.308
7.600	+3.799e+03	+1.437e+03	+3.909e+03	+0.274
7.800	+4.441e+03	+5.774e+02	+1.795e+03	+0.115
8.000	+3.661e+03	+7.937e+02	+2.234e+03	+0.178
8.200	+4.085e+03	+1.606e+03	+3.958e+03	+0.282
8.400	+3.619e+03	+1.398e+03	+4.105e+03	+0.279
8.600	+3.012e+03	+4.818e+02	+5.157e+03	+0.138
8.800	+4.393e+03	+1.342e+03	+3.671e+03	+0.234
9.000	+4.583e+03	+1.027e+03	+4.267e+03	+0.183
9.200	+4.266e+03	+9.284e+02	+5.327e+03	+0.179
9.400	+4.552e+03	+1.189e+03	+3.524e+03	+0.207
9.600	+4.930e+03	+1.282e+03	+5.285e+03	+0.206
9.800	+3.241e+03	+7.134e+02	+5.712e+03	+0.180
