%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.810e+03	+1.110e+03	+8.459e+03	+0.187
0.200	+4.415e+03	+3.897e+02	+5.967e+03	+0.081
0.400	+3.576e+03	+1.204e+03	+7.206e+03	+0.252
0.600	+2.466e+03	+2.642e+03	+5.390e+03	+0.517
0.800	+3.695e+03	+3.680e+02	+5.839e+03	+0.091
1.000	+3.741e+03	+1.069e+03	+7.288e+03	+0.222
1.200	+3.954e+03	+9.283e+02	+7.546e+03	+0.190
1.400	+5.350e+03	-1.065e+01	+6.192e+03	-0.002
1.600	+3.408e+03	+1.720e+03	+5.006e+03	+0.335
1.800	+3.166e+03	+1.119e+03	+7.260e+03	+0.261
2.000	+2.989e+03	+6.129e+02	+6.397e+03	+0.170
2.200	+3.946e+03	+1.408e+03	+7.564e+03	+0.263
2.400	+4.020e+03	-4.018e+02	+5.799e+03	-0.111
2.600	+4.561e+03	+1.643e+03	+6.160e+03	+0.265
2.800	+3.248e+03	+1.419e+03	+6.771e+03	+0.304
3.000	+4.951e+03	+1.206e+03	+6.253e+03	+0.196
3.200	+3.710e+03	+9.171e+02	+5.164e+03	+0.198
3.400	+6.099e+03	+2.098e+03	+6.284e+03	+0.256
3.600	+4.846e+03	+1.919e+03	+5.780e+03	+0.284
3.800	+3.352e+03	+1.067e+03	+6.031e+03	+0.242
4.000	+4.598e+03	-6.965e+01	+5.940e+03	-0.015
4.200	+5.631e+03	+1.148e+03	+6.568e+03	+0.169
4.400	+2.601e+03	+9.978e+02	+6.013e+03	+0.277
4.600	+3.626e+03	+3.637e+02	+5.929e+03	+0.091
4.800	+3.940e+03	+4.209e+02	+5.773e+03	+0.097
5.000	+2.556e+03	+2.570e+02	+7.482e+03	+0.091
5.200	+4.798e+03	+4.458e+02	+3.963e+03	+0.085
5.400	+2.328e+03	+3.474e+02	+7.382e+03	+0.130
5.600	+3.098e+03	+1.295e+03	+6.411e+03	+0.295
5.800	+5.100e+03	+4.667e+02	+5.465e+03	+0.084
6.000	+2.706e+03	+5.400e+02	+4.158e+03	+0.166
6.200	+3.473e+03	+2.271e+03	+6.813e+03	+0.395
6.400	+3.654e+03	+1.010e+03	+6.830e+03	+0.217
6.600	+4.299e+03	+8.299e+02	+5.523e+03	+0.162
6.800	+4.449e+03	+1.865e+03	+5.803e+03	+0.295
7.000	+3.797e+03	+1.177e+03	+6.548e+03	+0.237
7.200	+3.814e+03	+9.617e+02	+6.896e+03	+0.201
7.400	+4.567e+03	+6.147e+02	+6.333e+03	+0.119
7.600	+2.532e+03	+1.604e+03	+8.438e+03	+0.388
7.800	+5.164e+03	+9.199e+02	+6.265e+03	+0.151
8.000	+3.960e+03	+1.421e+03	+5.785e+03	+0.264
8.200	+5.396e+03	+1.275e+03	+7.165e+03	+0.191
8.400	+4.702e+03	+1.429e+03	+4.753e+03	+0.233
8.600	+3.995e+03	+1.344e+03	+4.424e+03	+0.252
8.800	+3.398e+03	+1.950e+03	+6.830e+03	+0.365
9.000	+3.946e+03	+3.187e+02	+5.570e+03	+0.075
9.200	+4.838e+03	+8.408e+02	+5.003e+03	+0.148
9.400	+3.165e+03	+1.286e+03	+5.781e+03	+0.289
9.600	+4.133e+03	+8.377e+02	+7.044e+03	+0.169
9.800	+3.207e+03	+9.572e+02	+6.287e+03	+0.230
10.000	+5.984e+03	+4.865e+02	+5.865e+03	+0.075
10.200	+4.690e+03	-4.270e+01	+6.110e+03	-0.009
10.400	+5.674e+03	+2.353e+03	+3.879e+03	+0.293
10.600	+3.375e+03	+7.144e+02	+6.675e+03	+0.175
10.800	+5.720e+03	+2.471e+03	+4.536e+03	+0.302
11.000	+2.583e+03	+1.557e+03	+5.959e+03	+0.376
11.200	+4.726e+03	+1.047e+03	+5.912e+03	+0.181
11.400	+4.318e+03	+1.441e+03	+4.782e+03	+0.250
11.600	+4.584e+03	+1.521e+03	+4.968e+03	+0.249
11.800	+2.344e+03	+2.585e+03	+3.735e+03	+0.524
12.000	+4.699e+03	+1.313e+03	+5.200e+03	+0.218
12.200	+4.112e+03	+1.782e+03	+6.339e+03	+0.302
12.400	+3.866e+03	+1.136e+03	+5.943e+03	+0.227
