%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	-2.259e+01	+7.527e+03	+9.835e+03	+1.003
0.100	+6.885e+01	+6.655e+03	+8.212e+03	+0.990
0.200	+1.164e+03	+5.120e+03	+6.894e+03	+0.815
0.300	-1.837e+02	+6.148e+03	+9.766e+03	+1.031
0.400	+1.210e+03	+8.087e+03	+8.475e+03	+0.870
0.500	+3.763e+02	+7.452e+03	+7.747e+03	+0.952
0.600	+2.842e+02	+8.740e+03	+8.251e+03	+0.969
0.700	+1.408e+03	+5.507e+03	+7.743e+03	+0.796
0.800	+8.079e+02	+7.232e+03	+7.239e+03	+0.900
0.900	-4.054e+02	+7.538e+03	+9.200e+03	+1.057
1.000	+1.004e+03	+7.167e+03	+7.243e+03	+0.877
1.100	+1.327e+02	+5.729e+03	+7.753e+03	+0.977
1.200	+1.496e+02	+9.249e+03	+7.997e+03	+0.984
1.300	+1.264e+03	+6.926e+03	+8.952e+03	+0.846
1.400	-2.498e+02	+5.408e+03	+1.059e+04	+1.048
1.500	-1.219e+03	+7.426e+03	+1.030e+04	+1.196
1.600	+1.374e+03	+5.984e+03	+8.298e+03	+0.813
1.700	+1.222e+03	+6.207e+03	+9.876e+03	+0.835
1.800	+1.235e+03	+6.529e+03	+9.576e+03	+0.841
1.900	+5.284e+02	+6.031e+03	+8.900e+03	+0.919
2.000	+7.362e+02	+6.374e+03	+8.274e+03	+0.896
2.100	+1.864e+03	+5.950e+03	+7.396e+03	+0.761
2.200	+2.742e+02	+7.152e+03	+7.212e+03	+0.963
2.300	+2.337e+02	+6.255e+03	+1.002e+04	+0.964
2.400	+1.585e+02	+6.963e+03	+8.327e+03	+0.978
2.500	-1.005e+01	+7.024e+03	+8.216e+03	+1.001
2.600	-3.247e+02	+6.394e+03	+7.494e+03	+1.054
2.700	-1.913e+02	+4.530e+03	+8.945e+03	+1.044
2.800	+7.001e+02	+8.728e+03	+8.015e+03	+0.926
2.900	+1.546e+03	+6.956e+03	+8.031e+03	+0.818
3.000	+4.809e+02	+5.217e+03	+8.523e+03	+0.916
3.100	+1.166e+03	+6.174e+03	+8.002e+03	+0.841
3.200	-5.874e+02	+7.207e+03	+7.511e+03	+1.089
3.300	+4.220e+02	+7.145e+03	+8.229e+03	+0.944
3.400	+1.041e+03	+8.405e+03	+8.585e+03	+0.890
3.500	+1.353e+03	+4.692e+03	+8.728e+03	+0.776
3.600	-3.229e+02	+6.458e+03	+6.930e+03	+1.053
3.700	+3.457e+02	+7.023e+03	+9.722e+03	+0.953
3.800	+1.641e+03	+5.428e+03	+8.574e+03	+0.768
3.900	+7.551e+02	+6.582e+03	+7.555e+03	+0.897
4.000	-8.769e+01	+6.910e+03	+8.614e+03	+1.013
4.100	-2.559e+02	+6.926e+03	+9.447e+03	+1.038
4.200	+5.694e+02	+6.474e+03	+7.619e+03	+0.919
4.300	+1.166e+03	+5.745e+03	+9.062e+03	+0.831
4.400	+1.019e+03	+6.775e+03	+6.534e+03	+0.869
4.500	+1.063e+02	+9.907e+03	+9.090e+03	+0.989
4.600	+9.460e+02	+7.411e+03	+7.212e+03	+0.887
4.700	+9.356e+02	+5.556e+03	+7.721e+03	+0.856
4.800	+1.910e+03	+6.870e+03	+8.869e+03	+0.782
4.900	+1.704e+02	+5.538e+03	+7.571e+03	+0.970
5.000	+1.040e+02	+8.527e+03	+8.110e+03	+0.988
5.100	-1.161e+03	+5.571e+03	+8.835e+03	+1.263
5.200	+1.091e+03	+6.194e+03	+9.237e+03	+0.850
5.300	+1.414e+03	+6.759e+03	+7.103e+03	+0.827
5.400	+3.238e+02	+7.512e+03	+9.551e+03	+0.959
5.500	+5.459e+02	+7.937e+03	+8.731e+03	+0.936
5.600	+5.211e+02	+5.930e+03	+8.797e+03	+0.919
5.700	+5.505e+02	+6.188e+03	+8.019e+03	+0.918
5.800	+1.705e+03	+8.689e+03	+8.195e+03	+0.836
5.900	+9.224e+02	+8.691e+03	+7.645e+03	+0.904
6.000	+3.920e+02	+5.755e+03	+8.979e+03	+0.936
6.100	+7.452e+02	+5.621e+03	+7.066e+03	+0.883
6.200	-2.278e+02	+7.078e+03	+8.344e+03	+1.033
6.300	+5.795e+02	+6.363e+03	+8.061e+03	+0.917
6.400	+2.045e+02	+7.732e+03	+6.471e+03	+0.974
6.500	+9.902e+02	+5.586e+03	+7.874e+03	+0.849
6.600	-9.354e+02	+8.174e+03	+9.647e+03	+1.129
6.700	+6.218e+02	+6.648e+03	+9.338e+03	+0.914
6.800	+2.621e+02	+8.038e+03	+1.032e+04	+0.968
6.900	+4.624e+02	+5.851e+03	+9.231e+03	+0.927
7.000	-1.062e+03	+6.724e+03	+6.544e+03	+1.187
7.100	-1.784e+02	+7.176e+03	+9.061e+03	+1.025
7.200	-3.242e+02	+7.026e+03	+9.122e+03	+1.048
7.300	-5.673e+02	+5.892e+03	+9.244e+03	+1.107
7.400	+4.577e+02	+4.957e+03	+8.609e+03	+0.915
7.500	+4.417e+02	+6.929e+03	+8.285e+03	+0.940
7.600	+9.381e+01	+7.931e+03	+8.005e+03	+0.988
7.700	+1.217e+03	+4.891e+03	+9.106e+03	+0.801
7.800	+4.469e+02	+7.821e+03	+8.222e+03	+0.946
7.900	-9.918e+02	+6.823e+03	+8.286e+03	+1.170
8.000	-8.470e+00	+6.278e+03	+9.413e+03	+1.001
8.100	-3.198e+01	+5.862e+03	+9.320e+03	+1.005
8.200	-2.416e+01	+6.146e+03	+7.591e+03	+1.004
8.300	+5.586e+02	+6.932e+03	+9.285e+03	+0.925
8.400	+1.087e+03	+6.879e+03	+8.872e+03	+0.864
8.500	+4.880e+02	+7.951e+03	+7.554e+03	+0.942
