%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.300e+03	+3.527e+03	+7.241e+03	+0.451
0.100	+2.580e+03	+4.211e+03	+8.179e+03	+0.620
0.200	+4.169e+03	+3.683e+03	+5.932e+03	+0.469
0.300	+3.497e+03	+4.353e+03	+6.240e+03	+0.555
0.400	+3.622e+03	+1.854e+03	+6.592e+03	+0.339
0.500	+5.707e+03	-2.570e+01	+4.286e+03	-0.005
0.600	+7.793e+03	+1.531e+03	+5.113e+03	+0.164
0.700	+6.814e+03	+8.986e+02	+6.701e+03	+0.117
0.800	+3.615e+03	+7.400e+02	+6.331e+03	+0.170
0.900	+6.075e+03	+8.024e+02	+8.229e+03	+0.117
1.000	+5.205e+03	+2.111e+03	+7.599e+03	+0.289
1.100	+5.540e+03	+1.056e+03	+6.008e+03	+0.160
1.200	+2.058e+03	+3.092e+03	+6.308e+03	+0.600
1.300	+2.773e+03	+2.841e+03	+6.364e+03	+0.506
1.400	+2.648e+03	+3.885e+03	+6.299e+03	+0.595
1.500	+2.487e+03	+2.947e+03	+6.480e+03	+0.542
1.600	+3.893e+03	+3.725e+03	+6.415e+03	+0.489
1.700	+1.558e+03	+3.706e+03	+6.052e+03	+0.704
1.800	+2.752e+03	+3.969e+03	+7.294e+03	+0.591
1.900	+3.007e+03	+4.989e+03	+5.257e+03	+0.624
2.000	+1.698e+03	+3.405e+03	+6.271e+03	+0.667
2.100	+2.787e+03	+3.712e+03	+6.651e+03	+0.571
2.200	+2.965e+03	+3.994e+03	+6.094e+03	+0.574
2.300	+2.216e+03	+3.401e+03	+5.844e+03	+0.605
2.400	+2.392e+03	+5.388e+03	+5.950e+03	+0.693
2.500	+3.047e+03	+4.554e+03	+6.858e+03	+0.599
2.600	-8.596e+01	+5.717e+03	+7.535e+03	+1.015
2.700	-4.654e+02	+6.715e+03	+7.737e+03	+1.074
2.800	+7.080e+02	+6.648e+03	+6.632e+03	+0.904
2.900	+7.970e+02	+6.664e+03	+7.449e+03	+0.893
3.000	+8.738e+02	+5.478e+03	+8.329e+03	+0.862
3.100	+1.035e+03	+6.844e+03	+7.180e+03	+0.869
3.200	+7.101e+02	+6.240e+03	+7.093e+03	+0.898
3.300	+1.062e+03	+6.807e+03	+7.056e+03	+0.865
3.400	+1.207e+03	+5.836e+03	+7.088e+03	+0.829
3.500	+6.670e+02	+5.300e+03	+6.259e+03	+0.888
3.600	+4.369e+02	+6.600e+03	+7.300e+03	+0.938
3.700	+1.548e+03	+6.089e+03	+6.756e+03	+0.797
3.800	+4.202e+02	+5.590e+03	+5.572e+03	+0.930
3.900	+1.093e+03	+6.849e+03	+6.792e+03	+0.862
4.000	+6.896e+01	+5.735e+03	+7.057e+03	+0.988
4.100	+1.283e+03	+5.721e+03	+7.665e+03	+0.817
4.200	+5.373e+02	+4.887e+03	+7.966e+03	+0.901
4.300	+6.299e+02	+5.095e+03	+5.955e+03	+0.890
4.400	+5.548e+02	+5.500e+03	+5.496e+03	+0.908
4.500	+5.770e+02	+6.266e+03	+7.000e+03	+0.916
4.600	+1.305e+03	+5.888e+03	+8.158e+03	+0.819
4.700	+2.137e+01	+6.638e+03	+6.708e+03	+0.997
4.800	+1.133e+03	+6.724e+03	+8.306e+03	+0.856
