%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.412e+03	+7.687e+03	+8.227e+03	+0.845
0.100	+1.078e+03	+6.847e+03	+5.041e+03	+0.864
0.200	+3.581e+02	+6.828e+03	+7.565e+03	+0.950
0.300	+1.459e+03	+7.116e+03	+5.873e+03	+0.830
0.400	+9.141e+02	+7.426e+03	+7.664e+03	+0.890
0.500	+7.878e+02	+7.330e+03	+5.711e+03	+0.903
0.600	+1.538e+03	+5.029e+03	+7.226e+03	+0.766
0.700	+4.099e+03	+3.445e+03	+7.801e+03	+0.457
0.800	+2.328e+03	+4.326e+03	+7.716e+03	+0.650
0.900	+3.083e+03	+5.150e+03	+8.593e+03	+0.626
1.000	+2.295e+03	+5.464e+03	+7.362e+03	+0.704
1.100	+2.636e+03	+4.942e+03	+7.365e+03	+0.652
1.200	+1.840e+03	+4.343e+03	+7.361e+03	+0.702
1.300	+3.094e+03	+3.863e+03	+8.692e+03	+0.555
1.400	+2.270e+03	+5.292e+03	+7.337e+03	+0.700
1.500	+3.069e+03	+4.950e+03	+8.827e+03	+0.617
1.600	+4.819e+03	+2.139e+03	+8.529e+03	+0.307
1.700	+6.067e+03	+1.282e+03	+4.978e+03	+0.174
1.800	+7.641e+03	-6.540e+02	+7.952e+03	-0.094
1.900	+6.583e+03	+7.447e+02	+7.298e+03	+0.102
2.000	+8.318e+03	+1.263e+03	+8.691e+03	+0.132
2.100	+6.554e+03	+8.808e+02	+8.551e+03	+0.118
2.200	+6.539e+03	+9.914e+02	+8.343e+03	+0.132
2.300	+8.964e+03	+5.356e+02	+8.885e+03	+0.056
2.400	+8.414e+03	+7.063e+02	+9.862e+03	+0.077
2.500	+5.617e+03	+3.969e+02	+7.505e+03	+0.066
2.600	+6.888e+03	+1.299e+03	+9.133e+03	+0.159
2.700	+7.596e+03	+8.366e+02	+7.782e+03	+0.099
2.800	+6.533e+03	+4.333e+02	+5.790e+03	+0.062
2.900	+7.968e+03	+9.267e+02	+7.946e+03	+0.104
3.000	+2.972e+03	+4.596e+03	+6.114e+03	+0.607
3.100	+1.618e+03	+5.718e+03	+9.612e+03	+0.779
3.200	-1.885e+02	+5.468e+03	+7.822e+03	+1.036
3.300	+1.493e+02	+6.783e+03	+5.659e+03	+0.978
3.400	+1.287e+03	+6.471e+03	+7.480e+03	+0.834
3.500	+1.317e+03	+6.039e+03	+6.500e+03	+0.821
3.600	+1.407e+03	+6.858e+03	+8.557e+03	+0.830
3.700	-1.521e+03	+7.493e+03	+7.902e+03	+1.255
3.800	+1.231e+03	+7.853e+03	+8.709e+03	+0.865
3.900	+9.768e+02	+6.027e+03	+7.783e+03	+0.861
4.000	+1.952e+03	+4.299e+03	+7.126e+03	+0.688
4.100	+2.503e+03	+5.391e+03	+7.692e+03	+0.683
4.200	+2.945e+03	+4.204e+03	+8.376e+03	+0.588
4.300	+2.809e+03	+5.543e+03	+6.422e+03	+0.664
4.400	+2.023e+03	+4.078e+03	+9.920e+03	+0.668
4.500	+3.693e+03	+5.127e+03	+6.475e+03	+0.581
4.600	+3.483e+03	+4.908e+03	+7.442e+03	+0.585
4.700	+2.670e+03	+3.506e+03	+7.268e+03	+0.568
4.800	+2.026e+03	+4.679e+03	+7.032e+03	+0.698
4.900	+2.641e+03	+5.413e+03	+7.626e+03	+0.672
5.000	+2.998e+03	+3.178e+03	+8.351e+03	+0.515
5.100	+3.376e+03	+5.372e+03	+6.408e+03	+0.614
5.200	+3.579e+03	+4.205e+03	+7.961e+03	+0.540
5.300	+3.209e+03	+4.266e+03	+8.659e+03	+0.571
5.400	+2.841e+03	+1.776e+03	+6.356e+03	+0.385
5.500	+3.063e+03	+4.566e+03	+6.443e+03	+0.599
5.600	+3.725e+03	+2.908e+03	+7.944e+03	+0.438
5.700	+2.277e+03	+3.799e+03	+7.367e+03	+0.625
5.800	+3.610e+03	+3.776e+03	+7.202e+03	+0.511
5.900	+2.795e+03	+4.350e+03	+8.453e+03	+0.609
6.000	+2.145e+03	+3.904e+03	+7.520e+03	+0.645
6.100	+3.527e+03	+3.768e+03	+7.415e+03	+0.517
6.200	+3.326e+03	+4.112e+03	+9.412e+03	+0.553
6.300	+3.773e+03	+4.811e+03	+5.564e+03	+0.560
6.400	+1.796e+03	+5.042e+03	+7.000e+03	+0.737
6.500	+2.745e+03	+4.321e+03	+6.850e+03	+0.612
6.600	+2.516e+03	+4.807e+03	+9.671e+03	+0.656
6.700	+3.076e+03	+4.120e+03	+7.671e+03	+0.573
6.800	+3.205e+03	+5.248e+03	+7.671e+03	+0.621
6.900	+3.497e+03	+3.136e+03	+7.109e+03	+0.473
7.000	+4.200e+03	+4.197e+03	+7.574e+03	+0.500
7.100	+2.523e+03	+4.710e+03	+7.314e+03	+0.651
7.200	+3.481e+03	+3.265e+03	+8.070e+03	+0.484
7.300	+2.294e+03	+6.937e+03	+7.084e+03	+0.751
7.400	+3.421e+02	+9.869e+03	+6.336e+03	+0.966
7.500	+9.752e+02	+8.985e+03	+9.945e+03	+0.902
7.600	+1.085e+03	+7.121e+03	+7.406e+03	+0.868
7.700	+1.164e+03	+6.927e+03	+5.512e+03	+0.856
7.800	+9.181e+02	+6.272e+03	+6.686e+03	+0.872
7.900	+1.044e+03	+5.624e+03	+7.587e+03	+0.843
8.000	+1.182e+03	+5.723e+03	+5.020e+03	+0.829
8.100	+6.349e+02	+6.178e+03	+8.535e+03	+0.907
8.200	+3.921e+01	+6.688e+03	+7.382e+03	+0.994
8.300	+1.973e+03	+6.284e+03	+7.962e+03	+0.761
8.400	+1.220e+03	+5.764e+03	+8.177e+03	+0.825
8.500	+3.959e+02	+6.362e+03	+5.647e+03	+0.941
8.600	+9.773e+02	+8.210e+03	+5.595e+03	+0.894
8.700	+1.305e+02	+6.783e+03	+8.996e+03	+0.981
8.800	+8.553e+02	+5.358e+03	+7.186e+03	+0.862
8.900	+2.121e+02	+6.148e+03	+6.356e+03	+0.967
9.000	+2.002e+03	+8.432e+03	+6.180e+03	+0.808
9.100	+9.659e+02	+7.702e+03	+6.854e+03	+0.889
9.200	-1.350e+02	+6.533e+03	+9.401e+03	+1.021
9.300	+1.998e+03	+7.775e+03	+6.564e+03	+0.796
9.400	+2.196e+02	+5.588e+03	+7.827e+03	+0.962
9.500	+1.095e+03	+8.041e+03	+8.448e+03	+0.880
9.600	+7.781e+02	+5.977e+03	+7.393e+03	+0.885
9.700	+2.217e+03	+2.713e+03	+7.374e+03	+0.550
9.800	+3.803e+03	+4.528e+03	+7.743e+03	+0.544
9.900	+1.919e+03	+4.010e+03	+5.737e+03	+0.676
10.000	+2.874e+03	+4.812e+03	+7.664e+03	+0.626
10.100	+3.942e+03	+3.355e+03	+8.624e+03	+0.460
10.200	+8.519e+03	+1.092e+03	+7.633e+03	+0.114
10.300	+8.489e+03	+8.741e+02	+9.114e+03	+0.093
10.400	+4.840e+03	+3.472e+03	+7.827e+03	+0.418
10.500	+1.540e+03	+6.117e+03	+6.575e+03	+0.799
10.600	-1.546e+02	+7.650e+03	+6.881e+03	+1.021
10.700	-6.550e+02	+6.613e+03	+5.891e+03	+1.110
10.800	+7.077e+02	+6.244e+03	+6.794e+03	+0.898
10.900	+2.084e+02	+8.764e+03	+6.462e+03	+0.977
11.000	+1.741e+03	+6.823e+03	+6.226e+03	+0.797
11.100	+1.004e+03	+5.248e+03	+7.543e+03	+0.839
11.200	+1.508e+02	+7.653e+03	+8.113e+03	+0.981
11.300	+5.417e+02	+7.183e+03	+8.504e+03	+0.930
11.400	+1.687e+03	+5.621e+03	+8.481e+03	+0.769
11.500	-4.039e+02	+6.954e+03	+9.245e+03	+1.062
11.600	+3.838e+02	+5.946e+03	+8.372e+03	+0.939
11.700	-3.141e+02	+6.339e+03	+6.737e+03	+1.052
11.800	-2.459e+02	+5.786e+03	+7.156e+03	+1.044
11.900	+1.682e+03	+9.478e+03	+8.195e+03	+0.849
12.000	+9.224e+02	+6.566e+03	+7.678e+03	+0.877
12.100	-8.989e+01	+8.179e+03	+9.495e+03	+1.011
12.200	+1.343e+03	+7.257e+03	+7.640e+03	+0.844
12.300	+1.229e+03	+6.498e+03	+5.175e+03	+0.841
12.400	+1.076e+03	+7.302e+03	+7.617e+03	+0.872
12.500	+4.982e+02	+7.290e+03	+7.098e+03	+0.936
12.600	+1.969e+03	+8.173e+03	+7.140e+03	+0.806
12.700	+4.768e+02	+7.043e+03	+8.109e+03	+0.937
12.800	-1.079e+03	+7.320e+03	+6.563e+03	+1.173
12.900	+1.800e+03	+6.768e+03	+8.271e+03	+0.790
13.000	+8.301e+02	+6.939e+03	+9.803e+03	+0.893
13.100	+1.377e+03	+6.181e+03	+5.703e+03	+0.818
13.200	+5.575e+02	+6.077e+03	+8.020e+03	+0.916
13.300	+1.762e+03	+6.068e+03	+7.542e+03	+0.775
13.400	+8.106e+02	+8.016e+03	+6.766e+03	+0.908
13.500	+1.707e+03	+6.791e+03	+8.487e+03	+0.799
13.600	-4.184e+02	+6.285e+03	+7.886e+03	+1.071
13.700	+1.972e+03	+8.346e+03	+7.172e+03	+0.809
13.800	+5.090e+02	+6.354e+03	+6.869e+03	+0.926
13.900	+4.466e+02	+7.069e+03	+7.657e+03	+0.941
14.000	+1.230e+03	+5.988e+03	+7.270e+03	+0.830
14.100	-3.831e+02	+7.661e+03	+8.637e+03	+1.053
14.200	+8.352e+02	+7.940e+03	+6.864e+03	+0.905
14.300	+1.230e+03	+7.322e+03	+6.998e+03	+0.856
14.400	+9.802e+02	+5.495e+03	+7.180e+03	+0.849
14.500	+5.055e+02	+6.467e+03	+7.301e+03	+0.927
14.600	+1.368e+03	+6.172e+03	+8.968e+03	+0.819
14.700	+1.507e+03	+7.687e+03	+9.051e+03	+0.836
14.800	+8.831e+02	+5.561e+03	+8.179e+03	+0.863
14.900	+2.273e+03	+6.320e+03	+9.196e+03	+0.735
15.000	+3.025e+03	+5.146e+03	+7.232e+03	+0.630
15.100	+7.525e+03	+4.966e+02	+7.523e+03	+0.062
15.200	+6.790e+03	+6.277e+02	+1.020e+04	+0.085
15.300	+7.465e+03	+5.932e+02	+6.945e+03	+0.074
15.400	+7.632e+03	+1.019e+03	+6.450e+03	+0.118
15.500	+7.316e+03	-2.884e+02	+7.767e+03	-0.041
15.600	+2.828e+03	+3.356e+03	+7.347e+03	+0.543
15.700	+2.291e+03	+4.853e+03	+7.908e+03	+0.679
15.800	+2.671e+03	+5.197e+03	+7.459e+03	+0.661
15.900	+2.735e+03	+3.910e+03	+9.603e+03	+0.588
16.000	+1.801e+03	+4.643e+03	+6.950e+03	+0.721
16.100	+2.840e+03	+5.313e+03	+6.120e+03	+0.652
16.200	+3.416e+03	+5.456e+03	+6.638e+03	+0.615
16.300	+2.226e+03	+2.929e+03	+7.781e+03	+0.568
16.400	+3.090e+03	+4.745e+03	+7.861e+03	+0.606
16.500	+3.215e+03	+3.680e+03	+6.905e+03	+0.534
16.600	+2.702e+03	+3.499e+03	+6.346e+03	+0.564
16.700	+2.531e+03	+4.107e+03	+5.904e+03	+0.619
16.800	+2.786e+03	+3.130e+03	+8.412e+03	+0.529
16.900	+3.714e+03	+4.400e+03	+6.663e+03	+0.542
17.000	+2.460e+03	+4.759e+03	+6.823e+03	+0.659
17.100	+3.283e+03	+4.845e+03	+9.692e+03	+0.596
17.200	+1.551e+03	+4.536e+03	+8.894e+03	+0.745
17.300	+2.603e+03	+4.043e+03	+7.117e+03	+0.608
17.400	+2.521e+03	+4.491e+03	+7.042e+03	+0.640
17.500	+2.104e+03	+5.026e+03	+8.465e+03	+0.705
17.600	+2.199e+03	+4.254e+03	+6.680e+03	+0.659
17.700	+2.851e+03	+4.842e+03	+6.145e+03	+0.629
17.800	+3.571e+03	+3.860e+03	+7.582e+03	+0.519
17.900	+1.642e+03	+3.748e+03	+6.812e+03	+0.695
18.000	+4.142e+03	+4.191e+03	+6.195e+03	+0.503
18.100	+2.113e+03	+4.571e+03	+5.814e+03	+0.684
18.200	+2.538e+03	+3.661e+03	+6.600e+03	+0.591
18.300	+1.947e+03	+6.356e+03	+8.746e+03	+0.766
18.400	+1.008e+03	+3.672e+03	+7.416e+03	+0.785
18.500	+1.842e+03	+4.436e+03	+8.563e+03	+0.707
