%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.166e+03	+5.442e+03	+8.896e+03	+0.566
0.100	+3.743e+03	+6.004e+03	+1.114e+04	+0.616
0.200	+3.580e+03	+4.393e+03	+9.465e+03	+0.551
0.300	+2.934e+03	+5.622e+03	+7.601e+03	+0.657
0.400	+3.579e+03	+2.843e+03	+1.264e+04	+0.443
0.500	+3.905e+03	+3.886e+03	+8.750e+03	+0.499
0.600	+3.490e+03	+3.985e+03	+9.166e+03	+0.533
0.700	+4.439e+03	+5.793e+03	+9.964e+03	+0.566
0.800	+4.540e+03	+4.699e+03	+9.385e+03	+0.509
0.900	+3.780e+03	+5.134e+03	+9.834e+03	+0.576
1.000	+4.900e+03	+4.027e+03	+8.881e+03	+0.451
1.100	+4.500e+03	+3.867e+03	+1.159e+04	+0.462
1.200	+3.598e+03	+3.774e+03	+9.890e+03	+0.512
1.300	+3.917e+03	+5.169e+03	+9.409e+03	+0.569
1.400	+2.417e+03	+3.896e+03	+7.535e+03	+0.617
1.500	+4.234e+03	+5.832e+03	+1.019e+04	+0.579
1.600	+3.858e+03	+5.794e+03	+1.164e+04	+0.600
1.700	+5.026e+03	+5.299e+03	+8.835e+03	+0.513
1.800	+2.381e+03	+6.592e+03	+9.691e+03	+0.735
1.900	+4.779e+03	+4.021e+03	+9.032e+03	+0.457
2.000	+4.152e+03	+5.959e+03	+8.834e+03	+0.589
2.100	+3.518e+03	+5.432e+03	+1.030e+04	+0.607
2.200	+4.206e+03	+4.858e+03	+7.988e+03	+0.536
2.300	+5.194e+03	+3.410e+03	+9.093e+03	+0.396
2.400	+7.541e+03	+1.386e+03	+1.379e+04	+0.155
2.500	+8.808e+03	+1.338e+03	+1.024e+04	+0.132
2.600	+6.770e+03	+1.011e+03	+1.267e+04	+0.130
2.700	+8.690e+03	+3.110e+03	+9.182e+03	+0.264
2.800	+8.451e+03	+8.597e+02	+8.279e+03	+0.092
2.900	+6.720e+03	+1.087e+03	+1.069e+04	+0.139
3.000	+1.032e+04	-6.019e+02	+1.231e+04	-0.062
3.100	+8.976e+03	+1.862e+03	+1.162e+04	+0.172
3.200	+8.127e+03	+4.862e+02	+9.804e+03	+0.056
3.300	+8.524e+03	+1.047e+03	+8.978e+03	+0.109
3.400	+6.299e+03	+4.861e+03	+9.965e+03	+0.436
3.500	+4.157e+03	+4.662e+03	+6.988e+03	+0.529
3.600	+5.161e+03	+5.460e+03	+1.024e+04	+0.514
3.700	+4.000e+03	+5.903e+03	+8.822e+03	+0.596
3.800	+4.658e+03	+4.317e+03	+1.236e+04	+0.481
3.900	+5.556e+03	+4.482e+03	+9.163e+03	+0.446
4.000	+2.987e+03	+4.150e+03	+9.481e+03	+0.581
4.100	+4.770e+03	+5.027e+03	+1.129e+04	+0.513
