%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.645e+03	-3.817e+02	+8.900e+03	-0.073
0.100	+6.053e+03	+6.773e+02	+6.256e+03	+0.101
0.200	+8.813e+03	+7.284e+02	+5.793e+03	+0.076
0.300	+6.183e+03	+9.029e+02	+8.360e+03	+0.127
0.400	+6.143e+03	-1.845e+02	+7.575e+03	-0.031
0.500	+7.589e+03	+4.491e+01	+7.974e+03	+0.006
0.600	+6.526e+03	-2.687e+02	+7.633e+03	-0.043
0.700	+8.500e+03	+9.272e+02	+6.080e+03	+0.098
0.800	+2.889e+03	+4.266e+03	+5.588e+03	+0.596
0.900	+3.851e+03	+2.263e+03	+7.212e+03	+0.370
1.000	+3.123e+03	+4.843e+03	+6.757e+03	+0.608
1.100	+2.226e+03	+3.639e+03	+7.233e+03	+0.620
1.200	+4.624e+03	+4.530e+03	+6.034e+03	+0.495
1.300	+3.335e+03	+3.964e+03	+7.385e+03	+0.543
1.400	+2.543e+03	+4.913e+03	+5.487e+03	+0.659
1.500	+2.787e+03	+4.357e+03	+7.469e+03	+0.610
1.600	+6.409e+03	+8.282e+02	+7.067e+03	+0.114
1.700	+5.878e+03	+1.335e+03	+9.151e+03	+0.185
1.800	+7.411e+03	+8.694e+02	+7.541e+03	+0.105
1.900	+5.045e+03	-1.077e+02	+6.841e+03	-0.022
2.000	+6.137e+03	+1.037e+03	+6.427e+03	+0.145
2.100	+6.368e+03	+6.459e+02	+6.543e+03	+0.092
2.200	+7.884e+03	+8.962e+02	+6.765e+03	+0.102
2.300	+5.888e+03	+1.220e+03	+6.319e+03	+0.172
2.400	+7.392e+03	+3.717e+02	+7.015e+03	+0.048
2.500	+7.846e+03	+7.294e+02	+6.839e+03	+0.085
2.600	+5.967e+03	+5.405e+02	+7.471e+03	+0.083
2.700	+6.652e+03	+3.191e+02	+7.089e+03	+0.046
2.800	+6.481e+03	+5.859e+02	+7.129e+03	+0.083
2.900	+5.454e+03	+1.251e+03	+7.215e+03	+0.187
3.000	+5.172e+03	+1.425e+03	+5.799e+03	+0.216
3.100	+6.175e+03	+1.284e+03	+6.465e+03	+0.172
3.200	+7.256e+03	+1.891e+02	+7.701e+03	+0.025
3.300	+6.544e+03	+7.016e+02	+7.119e+03	+0.097
3.400	+5.789e+03	+9.621e+02	+6.593e+03	+0.143
3.500	+6.092e+03	+1.328e+03	+7.824e+03	+0.179
3.600	+5.829e+03	-7.167e+02	+7.152e+03	-0.140
3.700	+4.840e+03	-1.799e+02	+5.260e+03	-0.039
3.800	+6.598e+03	+7.214e+02	+5.923e+03	+0.099
3.900	+6.913e+03	+7.577e+02	+6.493e+03	+0.099
4.000	+5.684e+03	+1.369e+03	+8.819e+03	+0.194
4.100	+7.762e+03	+7.386e+02	+7.531e+03	+0.087
4.200	+7.478e+03	+2.997e+02	+6.169e+03	+0.039
4.300	+6.755e+03	+2.777e+03	+7.586e+03	+0.291
4.400	+2.232e+03	+4.523e+03	+5.755e+03	+0.670
4.500	+3.110e+03	+2.511e+03	+6.730e+03	+0.447
4.600	+3.762e+03	+4.674e+03	+7.038e+03	+0.554
4.700	+3.620e+03	+2.961e+03	+8.022e+03	+0.450
4.800	+1.908e+03	+4.462e+03	+6.124e+03	+0.700
4.900	+4.270e+03	+3.684e+03	+5.863e+03	+0.463
5.000	+2.245e+03	+3.294e+03	+6.439e+03	+0.595
5.100	+2.067e+03	+4.236e+03	+4.837e+03	+0.672
5.200	+3.211e+03	+4.290e+03	+4.121e+03	+0.572
5.300	+5.578e+03	+1.486e+03	+6.068e+03	+0.210
5.400	+6.948e+03	+9.244e+02	+5.590e+03	+0.117
5.500	+8.475e+03	+1.075e+03	+8.910e+03	+0.113
5.600	+7.960e+03	+1.296e+03	+6.844e+03	+0.140
5.700	+7.131e+03	+2.028e+03	+8.365e+03	+0.221
5.800	+6.192e+03	+1.121e+03	+7.821e+03	+0.153
5.900	+6.426e+03	-1.584e+02	+8.644e+03	-0.025
6.000	+7.098e+03	+1.329e+02	+8.894e+03	+0.018
6.100	+7.183e+03	-1.272e+02	+8.642e+03	-0.018
6.200	+5.750e+03	-1.865e+02	+8.142e+03	-0.034
6.300	+7.377e+03	+3.525e+01	+9.838e+03	+0.005
6.400	+6.310e+03	-1.936e+02	+6.650e+03	-0.032
6.500	+6.241e+03	+1.664e+03	+6.015e+03	+0.211
6.600	+6.173e+03	+2.977e+02	+7.003e+03	+0.046
6.700	+7.454e+03	+7.737e+02	+7.821e+03	+0.094
6.800	+7.815e+03	+7.995e+02	+5.692e+03	+0.093
6.900	+7.950e+03	+8.447e+02	+9.294e+03	+0.096
7.000	+7.237e+03	-4.464e+01	+8.236e+03	-0.006
7.100	+7.278e+03	+1.383e+03	+7.022e+03	+0.160
7.200	+7.049e+03	+1.032e+03	+6.476e+03	+0.128
7.300	+7.133e+03	+4.473e+02	+8.893e+03	+0.059
7.400	+5.350e+03	-1.206e+03	+6.314e+03	-0.291
7.500	+6.174e+03	+9.095e+02	+7.960e+03	+0.128
7.600	+4.261e+03	+3.289e+03	+6.469e+03	+0.436
7.700	+3.200e+03	+2.633e+03	+6.386e+03	+0.451
7.800	+2.188e+03	+3.345e+03	+7.770e+03	+0.605
7.900	+2.493e+03	+4.405e+03	+7.487e+03	+0.639
8.000	+3.246e+03	+3.864e+03	+8.133e+03	+0.543
8.100	+2.645e+03	+4.220e+03	+5.745e+03	+0.615
8.200	+3.599e+03	+3.546e+03	+7.058e+03	+0.496
8.300	+4.211e+03	+3.505e+03	+6.979e+03	+0.454
8.400	+2.831e+03	+4.441e+03	+7.300e+03	+0.611
8.500	+2.981e+03	+3.504e+03	+6.871e+03	+0.540
8.600	+2.072e+03	+4.392e+03	+8.308e+03	+0.679
8.700	+1.950e+03	+5.926e+03	+5.720e+03	+0.752
8.800	+2.927e+03	+2.975e+03	+5.470e+03	+0.504
8.900	+2.403e+03	+3.758e+03	+5.256e+03	+0.610
9.000	+2.570e+03	+4.228e+03	+5.224e+03	+0.622
9.100	+2.558e+03	+4.068e+03	+6.213e+03	+0.614
9.200	+3.779e+03	+3.443e+03	+5.351e+03	+0.477
9.300	+3.184e+03	+5.426e+03	+6.914e+03	+0.630
9.400	-1.974e+02	+6.186e+03	+7.657e+03	+1.033
9.500	+3.020e+02	+5.503e+03	+8.836e+03	+0.948
9.600	+1.012e+03	+6.873e+03	+7.158e+03	+0.872
9.700	+2.297e+02	+6.011e+03	+7.688e+03	+0.963
9.800	+2.165e+02	+5.084e+03	+6.769e+03	+0.959
9.900	+7.520e+02	+7.325e+03	+7.784e+03	+0.907
10.000	+1.234e+03	+7.043e+03	+7.489e+03	+0.851
10.100	-4.465e+02	+6.958e+03	+6.791e+03	+1.069
10.200	+4.019e+02	+6.867e+03	+8.206e+03	+0.945
10.300	+1.021e+03	+5.710e+03	+8.054e+03	+0.848
10.400	+4.607e+03	+2.564e+03	+6.164e+03	+0.358
10.500	+6.860e+03	+2.293e+03	+7.125e+03	+0.251
10.600	+6.509e+03	+3.163e+02	+8.089e+03	+0.046
10.700	+6.637e+03	+3.062e+02	+6.336e+03	+0.044
10.800	+6.723e+03	+1.341e+02	+7.787e+03	+0.020
10.900	+6.264e+03	+8.323e+02	+7.622e+03	+0.117
11.000	+7.248e+03	+2.967e+02	+6.605e+03	+0.039
11.100	+6.274e+03	+1.292e+03	+5.568e+03	+0.171
11.200	+7.732e+03	+7.060e+02	+8.759e+03	+0.084
11.300	+7.701e+03	+1.121e+02	+7.431e+03	+0.014
11.400	+5.615e+03	+6.889e+02	+6.426e+03	+0.109
11.500	+5.318e+03	+2.879e+03	+6.150e+03	+0.351
11.600	+2.588e+03	+2.845e+03	+7.396e+03	+0.524
11.700	+2.861e+03	+3.646e+03	+5.857e+03	+0.560
11.800	+2.840e+03	+4.245e+03	+6.572e+03	+0.599
11.900	+2.895e+03	+3.312e+03	+7.611e+03	+0.534
12.000	+3.253e+03	+3.173e+03	+8.142e+03	+0.494
12.100	+3.082e+03	+2.476e+03	+4.671e+03	+0.445
12.200	+2.765e+03	+3.644e+03	+5.643e+03	+0.569
12.300	+1.812e+03	+4.635e+03	+5.752e+03	+0.719
12.400	+2.335e+03	+3.530e+03	+6.408e+03	+0.602
12.500	+3.499e+03	+3.975e+03	+9.192e+03	+0.532
12.600	+1.886e+03	+4.184e+03	+7.338e+03	+0.689
12.700	+3.343e+03	+4.304e+03	+8.518e+03	+0.563
12.800	+2.521e+03	+4.900e+03	+8.105e+03	+0.660
12.900	+2.585e+03	+4.166e+03	+7.349e+03	+0.617
13.000	+1.791e+03	+3.727e+03	+7.589e+03	+0.675
13.100	+1.760e+03	+2.283e+03	+5.500e+03	+0.565
13.200	+3.682e+03	+4.200e+03	+6.339e+03	+0.533
13.300	+3.448e+03	+3.442e+03	+5.397e+03	+0.500
13.400	+2.710e+03	+4.517e+03	+6.339e+03	+0.625
13.500	+3.037e+03	+3.410e+03	+6.692e+03	+0.529
13.600	+4.193e+03	+2.714e+03	+6.123e+03	+0.393
13.700	+3.416e+03	+3.628e+03	+6.997e+03	+0.515
13.800	+2.787e+03	+3.541e+03	+6.781e+03	+0.560
13.900	+3.026e+03	+3.800e+03	+6.414e+03	+0.557
14.000	+5.648e+03	+2.102e+03	+7.217e+03	+0.271
14.100	+6.941e+03	-1.779e+01	+6.779e+03	-0.003
14.200	+7.095e+03	+1.162e+02	+8.445e+03	+0.016
14.300	+6.703e+03	+6.053e+02	+7.440e+03	+0.083
14.400	+5.979e+03	+1.771e+03	+6.952e+03	+0.229
14.500	+5.555e+03	+1.541e+02	+7.898e+03	+0.027
14.600	+2.357e+03	+4.184e+03	+6.718e+03	+0.640
14.700	-3.219e+02	+7.226e+03	+6.983e+03	+1.047
14.800	+3.349e+02	+6.744e+03	+6.633e+03	+0.953
14.900	+3.448e+02	+6.610e+03	+7.528e+03	+0.950
15.000	+4.651e+02	+6.291e+03	+8.232e+03	+0.931
15.100	+1.688e+02	+8.255e+03	+7.282e+03	+0.980
15.200	-5.987e+01	+6.154e+03	+7.574e+03	+1.010
15.300	-1.608e+02	+5.753e+03	+9.522e+03	+1.029
15.400	-6.201e+01	+5.764e+03	+6.889e+03	+1.011
15.500	+1.108e+03	+6.875e+03	+7.550e+03	+0.861
15.600	+7.036e+02	+6.492e+03	+7.069e+03	+0.902
15.700	+2.008e+03	+4.638e+03	+7.432e+03	+0.698
15.800	+2.713e+03	+3.751e+03	+7.060e+03	+0.580
15.900	+2.192e+03	+5.656e+03	+7.167e+03	+0.721
16.000	+1.065e+03	+4.380e+03	+6.087e+03	+0.804
16.100	+3.112e+03	+3.614e+03	+7.342e+03	+0.537
16.200	+3.803e+03	+4.351e+03	+5.227e+03	+0.534
16.300	+3.595e+03	+4.069e+03	+5.761e+03	+0.531
16.400	+2.596e+03	+2.629e+03	+7.252e+03	+0.503
