%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.882e+03	+5.345e+03	+4.683e+03	+0.579
0.100	+3.583e+03	+2.741e+03	+6.736e+03	+0.433
0.200	+3.453e+03	+4.672e+03	+6.691e+03	+0.575
0.300	+3.869e+03	+4.404e+03	+7.111e+03	+0.532
0.400	+3.883e+03	+3.753e+03	+7.828e+03	+0.491
0.500	+4.290e+03	+4.879e+03	+5.839e+03	+0.532
0.600	+3.688e+03	+4.535e+03	+7.351e+03	+0.552
0.700	+2.780e+03	+2.616e+03	+7.730e+03	+0.485
0.800	+1.849e+03	+6.406e+03	+7.527e+03	+0.776
0.900	+2.091e+02	+5.263e+03	+9.283e+03	+0.962
1.000	-2.295e+02	+7.235e+03	+5.782e+03	+1.033
1.100	+1.215e+03	+7.454e+03	+6.896e+03	+0.860
1.200	+1.693e+03	+6.475e+03	+7.963e+03	+0.793
1.300	+1.850e+01	+5.325e+03	+7.165e+03	+0.997
1.400	+8.664e+02	+6.950e+03	+7.554e+03	+0.889
1.500	+1.541e+03	+6.498e+03	+9.246e+03	+0.808
1.600	+9.066e+02	+7.077e+03	+9.587e+03	+0.886
1.700	+6.006e+02	+6.897e+03	+6.942e+03	+0.920
1.800	+5.453e+02	+7.980e+03	+7.872e+03	+0.936
1.900	+1.841e+03	+5.893e+03	+9.511e+03	+0.762
2.000	+4.033e+03	+4.201e+03	+7.579e+03	+0.510
2.100	+3.856e+03	+3.758e+03	+6.879e+03	+0.494
2.200	+3.246e+03	+4.704e+03	+6.658e+03	+0.592
2.300	+1.988e+03	+3.970e+03	+8.529e+03	+0.666
2.400	+3.792e+03	+5.260e+03	+5.860e+03	+0.581
2.500	+4.796e+03	+3.555e+03	+6.047e+03	+0.426
2.600	+3.389e+03	+4.893e+03	+8.275e+03	+0.591
2.700	+2.555e+03	+4.549e+03	+6.135e+03	+0.640
2.800	+4.617e+03	+5.283e+03	+9.158e+03	+0.534
2.900	+5.209e+03	+5.656e+03	+8.113e+03	+0.521
3.000	+3.342e+03	+4.586e+03	+8.408e+03	+0.578
3.100	+4.563e+03	+4.411e+03	+7.780e+03	+0.492
3.200	+3.371e+03	+5.061e+03	+5.155e+03	+0.600
3.300	+3.949e+03	+4.943e+03	+6.814e+03	+0.556
3.400	+4.130e+03	+4.014e+03	+7.465e+03	+0.493
3.500	+3.312e+03	+3.940e+03	+7.401e+03	+0.543
3.600	+3.767e+03	+4.185e+03	+5.275e+03	+0.526
3.700	+3.359e+03	+4.460e+03	+7.497e+03	+0.570
3.800	+2.898e+03	+3.920e+03	+6.282e+03	+0.575
3.900	+3.903e+03	+4.286e+03	+7.710e+03	+0.523
4.000	+3.888e+03	+3.908e+03	+7.245e+03	+0.501
4.100	+2.944e+03	+3.748e+03	+7.923e+03	+0.560
4.200	+3.773e+03	+5.344e+03	+7.129e+03	+0.586
4.300	+2.772e+03	+4.204e+03	+7.227e+03	+0.603
4.400	+3.952e+03	+3.225e+03	+7.172e+03	+0.449
4.500	+4.105e+03	+4.690e+03	+7.060e+03	+0.533
4.600	+4.031e+03	+3.855e+03	+5.128e+03	+0.489
4.700	+1.363e+03	+7.379e+03	+5.639e+03	+0.844
4.800	+7.080e+02	+5.943e+03	+7.728e+03	+0.894
4.900	+1.435e+03	+7.157e+03	+8.383e+03	+0.833
5.000	+4.707e+02	+4.927e+03	+7.591e+03	+0.913
5.100	-7.193e+02	+7.187e+03	+8.110e+03	+1.111
5.200	+1.841e+03	+7.392e+03	+8.340e+03	+0.801
5.300	-2.380e+02	+5.226e+03	+7.078e+03	+1.048
5.400	+4.749e+02	+8.041e+03	+8.382e+03	+0.944
5.500	+2.237e+03	+5.561e+03	+7.623e+03	+0.713
5.600	+1.671e+03	+5.861e+03	+7.776e+03	+0.778
5.700	+1.634e+03	+6.458e+03	+9.041e+03	+0.798
5.800	+1.916e+03	+7.077e+03	+7.933e+03	+0.787
5.900	+1.125e+03	+8.864e+03	+8.202e+03	+0.887
6.000	-6.588e+02	+6.366e+03	+8.385e+03	+1.115
6.100	+1.064e+03	+5.070e+03	+7.255e+03	+0.827
6.200	+8.843e+02	+7.241e+03	+5.711e+03	+0.891
6.300	-2.698e+02	+7.029e+03	+8.771e+03	+1.040
6.400	+1.855e+03	+6.867e+03	+6.798e+03	+0.787
6.500	+4.056e+03	+5.121e+03	+6.584e+03	+0.558
6.600	+3.374e+03	+4.503e+03	+8.976e+03	+0.572
6.700	+3.557e+02	+7.280e+03	+7.665e+03	+0.953
6.800	+1.717e+03	+7.776e+03	+7.890e+03	+0.819
6.900	+1.562e+03	+5.830e+03	+8.017e+03	+0.789
7.000	+5.277e+03	+4.125e+03	+6.172e+03	+0.439
7.100	+3.649e+03	+3.745e+03	+8.403e+03	+0.507
7.200	+3.677e+03	+4.514e+03	+4.897e+03	+0.551
7.300	+4.705e+03	+4.446e+03	+7.883e+03	+0.486
7.400	+3.134e+03	+4.111e+03	+6.818e+03	+0.567
7.500	+4.373e+03	+4.375e+03	+7.159e+03	+0.500
7.600	+4.179e+03	+4.601e+03	+8.941e+03	+0.524
7.700	+3.561e+03	+4.805e+03	+6.443e+03	+0.574
7.800	+2.934e+03	+3.574e+03	+6.970e+03	+0.549
7.900	+3.787e+03	+3.912e+03	+7.548e+03	+0.508
8.000	+3.365e+03	+4.550e+03	+5.492e+03	+0.575
8.100	+3.117e+03	+2.669e+03	+7.224e+03	+0.461
8.200	+4.152e+03	+3.951e+03	+7.096e+03	+0.488
8.300	+4.415e+03	+3.742e+03	+5.002e+03	+0.459
8.400	+2.757e+03	+4.958e+03	+6.353e+03	+0.643
8.500	+9.660e+02	+7.320e+03	+7.027e+03	+0.883
8.600	+7.190e+02	+7.582e+03	+9.105e+03	+0.913
8.700	+1.057e+03	+7.046e+03	+8.198e+03	+0.870
8.800	+2.780e+02	+5.197e+03	+6.532e+03	+0.949
8.900	+1.846e+03	+7.942e+03	+7.623e+03	+0.811
9.000	+3.805e+02	+7.164e+03	+8.358e+03	+0.950
9.100	-1.136e+02	+5.792e+03	+6.809e+03	+1.020
9.200	+9.808e+02	+8.028e+03	+7.736e+03	+0.891
9.300	+4.366e+02	+5.787e+03	+7.996e+03	+0.930
9.400	+1.520e+03	+7.201e+03	+8.075e+03	+0.826
9.500	+9.620e+02	+6.657e+03	+6.311e+03	+0.874
9.600	-3.672e+02	+5.943e+03	+7.477e+03	+1.066
9.700	+1.578e+03	+7.028e+03	+9.274e+03	+0.817
9.800	+1.989e+02	+7.288e+03	+5.614e+03	+0.973
9.900	+9.614e+02	+6.065e+03	+8.737e+03	+0.863
10.000	+2.523e+03	+7.049e+03	+7.888e+03	+0.736
10.100	+3.714e+02	+8.628e+03	+8.159e+03	+0.959
10.200	+3.929e+02	+6.781e+03	+9.072e+03	+0.945
10.300	+2.576e+02	+6.433e+03	+9.042e+03	+0.961
10.400	+2.089e+02	+6.002e+03	+7.061e+03	+0.966
10.500	+9.304e+02	+6.334e+03	+9.789e+03	+0.872
10.600	+8.391e+02	+7.396e+03	+8.246e+03	+0.898
10.700	+9.540e+02	+6.594e+03	+8.122e+03	+0.874
10.800	-8.114e+01	+6.972e+03	+6.638e+03	+1.012
10.900	+7.850e+02	+7.387e+03	+7.497e+03	+0.904
11.000	+6.046e+02	+5.057e+03	+9.393e+03	+0.893
11.100	+5.754e+02	+6.187e+03	+8.289e+03	+0.915
11.200	+1.931e+03	+7.715e+03	+8.471e+03	+0.800
11.300	+3.644e+02	+6.376e+03	+7.566e+03	+0.946
11.400	+1.421e+03	+8.587e+03	+7.690e+03	+0.858
11.500	+1.154e+03	+8.001e+03	+7.596e+03	+0.874
11.600	+7.477e+02	+5.635e+03	+7.684e+03	+0.883
11.700	+2.251e+00	+7.065e+03	+9.637e+03	+1.000
11.800	+6.975e+02	+6.431e+03	+7.030e+03	+0.902
11.900	+1.966e+02	+6.286e+03	+8.659e+03	+0.970
12.000	+3.142e+02	+8.676e+03	+7.858e+03	+0.965
12.100	-7.338e+02	+6.976e+03	+7.973e+03	+1.118
12.200	+2.192e+03	+5.536e+03	+5.157e+03	+0.716
12.300	+1.161e+03	+6.901e+03	+8.117e+03	+0.856
12.400	+1.393e+03	+5.943e+03	+7.292e+03	+0.810
12.500	+1.736e+03	+7.755e+03	+6.782e+03	+0.817
12.600	+2.001e+03	+7.255e+03	+1.015e+04	+0.784
12.700	+1.156e+03	+6.122e+03	+8.395e+03	+0.841
12.800	-2.771e+02	+7.027e+03	+9.232e+03	+1.041
12.900	+1.035e+03	+5.703e+03	+7.533e+03	+0.846
13.000	+7.843e+02	+5.759e+03	+8.570e+03	+0.880
13.100	+1.044e+03	+6.600e+03	+8.745e+03	+0.863
13.200	+1.012e+03	+6.001e+03	+6.730e+03	+0.856
13.300	+1.100e+03	+7.049e+03	+7.430e+03	+0.865
13.400	+7.349e+02	+7.219e+03	+7.479e+03	+0.908
13.500	-4.054e+02	+8.263e+03	+8.265e+03	+1.052
13.600	-1.226e+02	+5.629e+03	+8.518e+03	+1.022
13.700	+2.838e+02	+7.319e+03	+8.606e+03	+0.963
13.800	+2.858e+02	+6.626e+03	+8.717e+03	+0.959
13.900	+2.254e+03	+7.022e+03	+7.450e+03	+0.757
14.000	+3.591e+02	+7.430e+03	+8.650e+03	+0.954
14.100	+6.530e+02	+5.940e+03	+9.228e+03	+0.901
14.200	+7.124e+02	+5.660e+03	+7.007e+03	+0.888
14.300	+4.182e+02	+7.042e+03	+7.818e+03	+0.944
14.400	+1.948e+03	+5.636e+03	+6.960e+03	+0.743
14.500	+9.138e+02	+7.122e+03	+7.587e+03	+0.886
14.600	+2.545e+03	+4.918e+03	+7.736e+03	+0.659
14.700	+4.476e+03	+3.539e+03	+6.052e+03	+0.442
14.800	+3.570e+03	+3.313e+03	+1.017e+04	+0.481
14.900	+4.036e+03	+4.593e+03	+5.516e+03	+0.532
15.000	+8.303e+03	-7.334e+02	+7.614e+03	-0.097
15.100	+5.510e+03	+1.080e+02	+7.267e+03	+0.019
15.200	+6.435e+03	+1.258e+03	+7.314e+03	+0.163
15.300	+6.243e+03	+7.507e+02	+7.623e+03	+0.107
15.400	+6.664e+03	+6.677e+02	+7.055e+03	+0.091
15.500	+7.713e+03	+1.567e+03	+6.825e+03	+0.169
15.600	+3.777e+03	+1.875e+03	+7.513e+03	+0.332
15.700	+2.382e+03	+4.418e+03	+6.171e+03	+0.650
15.800	+3.515e+03	+3.157e+03	+7.303e+03	+0.473
15.900	+3.226e+03	+3.244e+03	+9.499e+03	+0.501
16.000	+4.972e+03	+4.684e+03	+7.114e+03	+0.485
16.100	+4.029e+03	+5.441e+03	+9.024e+03	+0.575
