%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.528e+03	+2.751e+03	+7.317e+03	+0.438
0.100	+5.261e+03	+2.809e+03	+9.008e+03	+0.348
0.200	+3.618e+03	+4.407e+03	+9.366e+03	+0.549
0.300	+4.878e+03	+3.503e+03	+8.926e+03	+0.418
0.400	+4.679e+03	+3.272e+03	+6.193e+03	+0.412
0.500	+3.515e+03	+6.173e+03	+6.749e+03	+0.637
0.600	+1.707e+03	+6.078e+03	+7.042e+03	+0.781
0.700	+1.065e+03	+6.672e+03	+9.043e+03	+0.862
0.800	+2.109e+03	+7.609e+03	+8.502e+03	+0.783
0.900	+6.548e+02	+6.811e+03	+7.716e+03	+0.912
1.000	+2.188e+03	+7.464e+03	+7.803e+03	+0.773
1.100	+7.247e+02	+7.009e+03	+6.911e+03	+0.906
1.200	+1.124e+03	+7.470e+03	+9.576e+03	+0.869
1.300	+8.414e+02	+5.962e+03	+9.104e+03	+0.876
1.400	+9.295e+02	+7.736e+03	+8.614e+03	+0.893
1.500	+3.977e+02	+6.599e+03	+9.001e+03	+0.943
1.600	+2.054e+03	+7.166e+03	+6.702e+03	+0.777
1.700	-6.517e+02	+8.522e+03	+9.307e+03	+1.083
1.800	-4.987e+02	+6.575e+03	+7.077e+03	+1.082
1.900	+1.796e+03	+8.592e+03	+8.851e+03	+0.827
2.000	+5.875e+02	+5.237e+03	+7.773e+03	+0.899
2.100	+5.143e+01	+6.747e+03	+8.602e+03	+0.992
2.200	+1.898e+03	+7.953e+03	+8.713e+03	+0.807
2.300	+1.337e+03	+7.785e+03	+9.707e+03	+0.853
2.400	+2.660e+02	+7.413e+03	+6.446e+03	+0.965
2.500	+2.137e+03	+7.710e+03	+9.443e+03	+0.783
2.600	+7.932e+02	+6.822e+03	+8.867e+03	+0.896
2.700	+3.263e+02	+7.822e+03	+8.165e+03	+0.960
2.800	+2.584e+03	+3.175e+03	+9.522e+03	+0.551
2.900	+4.644e+03	+3.417e+03	+7.666e+03	+0.424
3.000	+5.158e+03	+2.761e+03	+7.650e+03	+0.349
3.100	+5.153e+03	+2.768e+03	+9.441e+03	+0.349
