%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.657e+03	+5.955e+03	+7.910e+03	+0.620
0.100	+3.762e+03	+3.412e+03	+8.627e+03	+0.476
0.200	+3.510e+03	+3.442e+03	+8.253e+03	+0.495
0.300	+3.027e+03	+3.105e+03	+5.595e+03	+0.506
0.400	+3.202e+03	+3.404e+03	+8.182e+03	+0.515
0.500	+4.558e+03	+2.986e+03	+8.645e+03	+0.396
0.600	+2.003e+03	+2.882e+03	+7.416e+03	+0.590
0.700	+4.827e+03	+3.873e+03	+5.808e+03	+0.445
0.800	+2.644e+03	+3.135e+03	+9.302e+03	+0.543
0.900	+3.834e+03	+4.132e+03	+7.710e+03	+0.519
1.000	+4.565e+03	+3.662e+03	+7.645e+03	+0.445
1.100	+2.606e+03	+3.553e+03	+9.375e+03	+0.577
1.200	+3.416e+03	+3.184e+03	+7.217e+03	+0.482
1.300	+3.079e+03	+3.626e+03	+6.888e+03	+0.541
1.400	+2.107e+03	+4.431e+03	+8.919e+03	+0.678
1.500	+3.359e+03	+3.368e+03	+6.480e+03	+0.501
1.600	+3.815e+03	+3.970e+03	+7.685e+03	+0.510
1.700	+2.841e+03	+2.901e+03	+8.160e+03	+0.505
1.800	+5.374e+03	+4.902e+03	+6.938e+03	+0.477
1.900	+3.812e+03	+3.400e+03	+5.659e+03	+0.471
2.000	+3.566e+03	+2.760e+03	+7.154e+03	+0.436
2.100	+3.322e+03	+3.647e+03	+7.199e+03	+0.523
2.200	+3.320e+03	+4.539e+03	+9.503e+03	+0.578
2.300	+2.992e+03	+3.266e+03	+5.199e+03	+0.522
2.400	+3.241e+02	+5.305e+03	+8.017e+03	+0.942
2.500	+7.108e+02	+6.415e+03	+7.640e+03	+0.900
2.600	+7.067e+02	+6.232e+03	+8.605e+03	+0.898
2.700	-6.117e+02	+5.736e+03	+6.879e+03	+1.119
2.800	+2.544e+03	+4.677e+03	+6.077e+03	+0.648
