%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.176e+03	+4.419e+03	+8.988e+03	+0.514
0.100	+3.579e+03	+3.767e+03	+6.178e+03	+0.513
0.200	+3.145e+03	+4.257e+03	+8.906e+03	+0.575
0.300	+4.330e+03	+3.684e+03	+6.210e+03	+0.460
0.400	+4.785e+03	+3.151e+03	+7.384e+03	+0.397
0.500	+3.768e+03	+4.280e+03	+8.474e+03	+0.532
0.600	+4.124e+03	+4.207e+03	+6.848e+03	+0.505
0.700	+5.086e+03	+4.945e+03	+7.006e+03	+0.493
0.800	+3.266e+03	+4.050e+03	+7.082e+03	+0.554
0.900	+4.538e+03	+2.852e+03	+8.666e+03	+0.386
1.000	+3.704e+03	+3.499e+03	+9.109e+03	+0.486
1.100	+4.441e+03	+3.664e+03	+9.717e+03	+0.452
1.200	+4.607e+03	+3.698e+03	+7.429e+03	+0.445
1.300	+4.049e+03	+4.388e+03	+8.928e+03	+0.520
1.400	+4.672e+03	+3.700e+03	+9.204e+03	+0.442
1.500	+3.701e+03	+4.483e+03	+8.103e+03	+0.548
1.600	+3.077e+03	+4.053e+03	+6.632e+03	+0.568
1.700	+3.764e+03	+3.327e+03	+7.925e+03	+0.469
1.800	+4.255e+03	+4.786e+03	+7.398e+03	+0.529
1.900	+4.189e+03	+3.598e+03	+6.778e+03	+0.462
2.000	+3.665e+03	+4.883e+03	+8.034e+03	+0.571
2.100	+4.883e+03	+3.343e+03	+8.260e+03	+0.406
2.200	+3.827e+03	+3.624e+03	+7.739e+03	+0.486
2.300	+2.137e+03	+4.911e+03	+5.883e+03	+0.697
2.400	+2.182e+03	+7.483e+03	+7.640e+03	+0.774
2.500	+7.276e+02	+5.497e+03	+7.982e+03	+0.883
2.600	+9.393e+01	+5.639e+03	+6.774e+03	+0.984
2.700	+1.549e+03	+6.560e+03	+4.776e+03	+0.809
2.800	+1.278e+03	+7.887e+03	+5.431e+03	+0.861
2.900	+9.030e+02	+7.174e+03	+7.230e+03	+0.888
3.000	+1.514e+02	+6.110e+03	+7.285e+03	+0.976
3.100	+1.100e+03	+7.224e+03	+6.998e+03	+0.868
3.200	+9.804e+02	+6.436e+03	+7.770e+03	+0.868
3.300	+7.770e+02	+6.901e+03	+5.577e+03	+0.899
3.400	-4.596e+01	+7.539e+03	+6.899e+03	+1.006
3.500	+1.337e+03	+7.160e+03	+6.447e+03	+0.843
3.600	+1.528e+03	+6.595e+03	+5.927e+03	+0.812
3.700	+5.465e+02	+6.310e+03	+5.525e+03	+0.920
3.800	+6.720e+02	+7.905e+03	+6.928e+03	+0.922
3.900	-2.068e+02	+5.451e+03	+7.303e+03	+1.039
4.000	+2.533e+03	+5.576e+03	+5.634e+03	+0.688
4.100	+6.803e+02	+6.874e+03	+7.483e+03	+0.910
4.200	+1.062e+03	+6.151e+03	+6.497e+03	+0.853
4.300	+1.740e+02	+5.834e+03	+7.169e+03	+0.971
4.400	+1.604e+03	+5.910e+03	+7.483e+03	+0.787
4.500	+5.265e+02	+5.605e+03	+6.866e+03	+0.914
4.600	+9.402e+02	+6.621e+03	+7.741e+03	+0.876
