%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.779e+01	+5.766e+03	+7.851e+03	+0.993
0.100	+1.136e+03	+5.593e+03	+7.995e+03	+0.831
0.200	+1.011e+03	+7.650e+03	+8.645e+03	+0.883
0.300	+5.473e+03	+2.042e+03	+5.875e+03	+0.272
0.400	+7.030e+03	+1.255e+03	+6.934e+03	+0.152
0.500	+5.124e+03	+6.677e+01	+5.035e+03	+0.013
0.600	+5.410e+03	+5.121e+02	+8.655e+03	+0.086
0.700	+4.882e+03	+1.634e+03	+6.949e+03	+0.251
0.800	+7.050e+03	+1.089e+02	+4.441e+03	+0.015
0.900	+6.012e+03	+6.707e+02	+6.432e+03	+0.100
1.000	+6.252e+03	+6.648e+02	+5.667e+03	+0.096
1.100	+5.558e+03	+1.231e+03	+6.289e+03	+0.181
1.200	+6.718e+03	+1.224e+03	+7.234e+03	+0.154
1.300	+5.492e+03	+1.031e+03	+5.854e+03	+0.158
1.400	+6.697e+03	+1.189e+03	+6.171e+03	+0.151
1.500	+5.349e+03	+1.205e+03	+6.364e+03	+0.184
1.600	+6.155e+03	+1.494e+03	+5.620e+03	+0.195
1.700	+5.687e+03	+3.228e+02	+6.581e+03	+0.054
1.800	+5.852e+03	+1.959e+03	+5.768e+03	+0.251
1.900	+6.485e+03	+1.041e+03	+5.801e+03	+0.138
2.000	+6.125e+03	-1.569e+02	+5.568e+03	-0.026
2.100	+7.692e+03	+8.680e+02	+7.305e+03	+0.101
2.200	+5.055e+03	+1.183e+03	+6.998e+03	+0.190
2.300	+4.780e+03	+1.280e+03	+5.908e+03	+0.211
2.400	+6.212e+03	+1.602e+03	+6.276e+03	+0.205
2.500	+6.126e+03	+1.454e+02	+6.267e+03	+0.023
2.600	+6.178e+03	+9.103e+02	+3.967e+03	+0.128
2.700	+4.295e+03	+1.205e+03	+7.052e+03	+0.219
2.800	+6.618e+03	+5.682e+02	+5.534e+03	+0.079
