%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.826e+03	+5.326e+03	+8.686e+03	+0.582
0.100	+7.745e+03	+7.958e+02	+7.012e+03	+0.093
0.200	+8.526e+03	+9.000e+02	+9.310e+03	+0.095
0.300	+7.494e+03	+6.335e+02	+7.776e+03	+0.078
0.400	+8.494e+03	+1.496e+03	+5.695e+03	+0.150
0.500	+7.258e+03	+2.122e+03	+7.580e+03	+0.226
0.600	+9.011e+03	-7.318e+02	+8.629e+03	-0.088
0.700	+6.359e+03	+1.343e+02	+7.891e+03	+0.021
0.800	+6.576e+03	+1.506e+03	+7.285e+03	+0.186
0.900	+9.048e+03	+5.359e+02	+7.504e+03	+0.056
1.000	+5.961e+03	+4.655e+02	+9.746e+03	+0.072
1.100	+6.533e+03	-2.665e+02	+8.742e+03	-0.043
1.200	+7.562e+03	+1.288e+03	+9.067e+03	+0.146
1.300	+5.813e+03	+9.520e+01	+6.203e+03	+0.016
1.400	+7.287e+03	+9.939e+02	+6.544e+03	+0.120
1.500	+7.080e+03	+1.547e+03	+4.048e+03	+0.179
1.600	+7.238e+03	+4.845e+02	+7.386e+03	+0.063
1.700	+7.215e+03	+5.444e+02	+6.827e+03	+0.070
1.800	+7.207e+03	+3.587e+01	+8.055e+03	+0.005
1.900	+4.744e+03	+1.959e+03	+6.483e+03	+0.292
2.000	+6.133e+03	+1.442e+03	+7.931e+03	+0.190
2.100	+7.453e+03	+1.585e+03	+6.014e+03	+0.175
2.200	+6.412e+03	+1.436e+03	+8.282e+03	+0.183
2.300	+5.159e+03	+3.873e+03	+7.892e+03	+0.429
2.400	+3.240e+03	+5.145e+03	+7.283e+03	+0.614
2.500	+4.780e+03	+5.416e+03	+7.502e+03	+0.531
2.600	+4.119e+03	+3.664e+03	+7.475e+03	+0.471
2.700	+4.005e+03	+4.444e+03	+9.148e+03	+0.526
2.800	+4.776e+03	+4.593e+03	+7.568e+03	+0.490
2.900	+3.994e+03	+5.158e+03	+7.351e+03	+0.564
3.000	+3.437e+03	+5.029e+03	+8.314e+03	+0.594
3.100	+3.453e+03	+3.383e+03	+9.015e+03	+0.495
3.200	+2.323e+03	+7.633e+03	+8.198e+03	+0.767
3.300	+1.248e+03	+8.304e+03	+9.730e+03	+0.869
3.400	+3.503e+02	+6.485e+03	+1.056e+04	+0.949
3.500	+8.176e+02	+7.935e+03	+1.104e+04	+0.907
3.600	-5.858e+02	+7.763e+03	+1.011e+04	+1.082
3.700	-1.040e+02	+6.041e+03	+8.636e+03	+1.018
3.800	+9.077e+02	+8.236e+03	+7.691e+03	+0.901
3.900	-1.657e+02	+8.658e+03	+9.439e+03	+1.020
4.000	+2.796e+03	+6.363e+03	+9.730e+03	+0.695
4.100	-1.873e+01	+1.011e+04	+9.430e+03	+1.002
4.200	-1.801e+02	+1.078e+04	+9.773e+03	+1.017
4.300	+1.121e+03	+8.961e+03	+8.303e+03	+0.889
4.400	+1.442e+03	+8.300e+03	+1.029e+04	+0.852
4.500	+9.778e+02	+8.447e+03	+1.205e+04	+0.896
4.600	+1.500e+03	+8.407e+03	+8.062e+03	+0.849
4.700	+1.015e+03	+8.819e+03	+9.932e+03	+0.897
4.800	+1.748e+03	+7.758e+03	+6.201e+03	+0.816
4.900	+9.871e+02	+5.851e+03	+1.074e+04	+0.856
5.000	+1.328e+03	+8.345e+03	+9.663e+03	+0.863
5.100	+1.991e+03	+7.311e+03	+9.157e+03	+0.786
5.200	+4.237e+02	+7.676e+03	+7.981e+03	+0.948
