%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.191e+03	+2.475e+03	+7.799e+03	+0.286
0.200	+3.274e+03	+2.054e+03	+8.379e+03	+0.386
0.400	+4.822e+03	+1.047e+03	+4.361e+03	+0.178
0.600	+6.206e+03	+2.384e+03	+6.672e+03	+0.277
0.800	+5.897e+03	+2.041e+03	+7.706e+03	+0.257
1.000	+5.366e+03	+1.305e+03	+7.384e+03	+0.196
1.200	+5.944e+03	+1.991e+03	+5.678e+03	+0.251
1.400	+6.767e+03	+1.806e+03	+7.638e+03	+0.211
1.600	+5.365e+03	+1.214e+03	+8.008e+03	+0.185
1.800	+5.127e+03	+7.282e+02	+4.472e+03	+0.124
2.000	+5.886e+03	-1.806e+02	+5.117e+03	-0.032
2.200	+4.370e+03	+7.792e+02	+6.560e+03	+0.151
2.400	+6.201e+03	+8.586e+02	+7.308e+03	+0.122
2.600	+3.433e+03	+2.274e+03	+8.595e+03	+0.398
2.800	+3.068e+03	+8.085e+02	+5.699e+03	+0.209
3.000	+4.886e+03	+1.296e+03	+5.693e+03	+0.210
3.200	+5.477e+03	+8.456e+02	+5.272e+03	+0.134
3.400	+5.073e+03	+1.002e+03	+6.829e+03	+0.165
3.600	+5.724e+03	+1.329e+03	+6.678e+03	+0.188
3.800	+3.557e+03	+1.497e+03	+7.436e+03	+0.296
4.000	+4.211e+03	+1.253e+03	+7.022e+03	+0.229
4.200	+3.976e+03	+2.523e+03	+5.276e+03	+0.388
4.400	+3.380e+03	+2.387e+03	+6.068e+03	+0.414
4.600	+6.385e+03	+1.631e+03	+6.753e+03	+0.203
4.800	+5.609e+03	+2.647e+02	+5.024e+03	+0.045
5.000	+6.035e+03	+1.036e+03	+6.534e+03	+0.146
5.200	+4.980e+03	+8.866e+02	+6.125e+03	+0.151
5.400	+5.523e+03	+5.501e+02	+3.257e+03	+0.091
5.600	+7.109e+03	+8.798e+02	+5.768e+03	+0.110
5.800	+5.588e+03	+9.064e+02	+5.102e+03	+0.140
6.000	+2.055e+03	+1.047e+03	+8.708e+03	+0.337
6.200	+6.175e+03	+2.456e+03	+6.863e+03	+0.285
6.400	+6.003e+03	+1.610e+03	+6.390e+03	+0.211
6.600	+4.692e+03	+1.566e+03	+7.231e+03	+0.250
6.800	+6.942e+03	+2.703e+02	+6.200e+03	+0.037
7.000	+5.949e+03	+5.291e+02	+7.578e+03	+0.082
7.200	+5.331e+03	+1.848e+03	+6.515e+03	+0.257
7.400	+5.007e+03	+6.411e+02	+5.478e+03	+0.113
7.600	+5.142e+03	+1.295e+03	+5.617e+03	+0.201
7.800	+6.020e+03	+1.852e+03	+8.355e+03	+0.235
8.000	+5.687e+03	+1.858e+03	+6.821e+03	+0.246
8.200	+3.668e+03	+1.859e+03	+4.855e+03	+0.336
8.400	+4.303e+03	+2.040e+03	+6.270e+03	+0.322
8.600	+5.220e+03	+1.775e+03	+6.641e+03	+0.254
8.800	+6.220e+03	+1.854e+03	+6.347e+03	+0.230
9.000	+4.003e+03	+1.727e+03	+5.609e+03	+0.301
9.200	+4.231e+03	+2.565e+03	+6.850e+03	+0.377
9.400	+4.765e+03	+3.964e+02	+5.476e+03	+0.077
9.600	+2.582e+03	+6.248e+02	+6.416e+03	+0.195
9.800	+5.506e+03	+2.034e+03	+4.866e+03	+0.270
10.000	+4.257e+03	+1.538e+03	+6.331e+03	+0.265
10.200	+4.814e+03	+1.862e+03	+4.132e+03	+0.279
10.400	+4.353e+03	+3.501e+02	+6.412e+03	+0.074
10.600	+5.336e+03	+1.269e+03	+5.175e+03	+0.192
10.800	+3.936e+03	+1.601e+03	+7.331e+03	+0.289
11.000	+4.432e+03	+5.796e+02	+5.504e+03	+0.116
11.200	+5.983e+03	+1.633e+03	+5.713e+03	+0.214
11.400	+4.299e+03	+6.129e+02	+4.879e+03	+0.125
11.600	+6.692e+03	+1.449e+03	+6.185e+03	+0.178
11.800	+5.173e+03	+1.254e+03	+6.994e+03	+0.195
12.000	+4.998e+03	+1.546e+03	+4.816e+03	+0.236
12.200	+5.313e+03	+1.617e+03	+7.707e+03	+0.233
12.400	+4.609e+03	+9.870e+02	+6.129e+03	+0.176
12.600	+5.435e+03	+1.352e+03	+5.596e+03	+0.199
12.800	+5.776e+03	-1.392e+02	+6.965e+03	-0.025
13.000	+5.946e+03	+1.525e+03	+4.520e+03	+0.204
13.200	+4.764e+03	+1.576e+03	+7.657e+03	+0.249
