%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.250e+03	+1.269e+03	+4.528e+03	+0.230
0.200	+4.287e+03	-5.750e+02	+3.469e+03	-0.155
0.400	+5.122e+03	+1.533e+03	+4.056e+03	+0.230
0.600	+6.901e+03	+1.525e+03	+5.831e+03	+0.181
0.800	+6.329e+03	+4.765e+02	+7.722e+03	+0.070
1.000	+4.507e+03	+1.543e+03	+5.093e+03	+0.255
1.200	+5.277e+03	+2.270e+03	+5.705e+03	+0.301
1.400	+6.895e+03	+2.934e+03	+8.244e+03	+0.299
1.600	+4.745e+03	+1.103e+03	+4.933e+03	+0.189
1.800	+7.012e+03	+2.317e+02	+3.409e+03	+0.032
2.000	+4.563e+03	+5.971e+02	+7.884e+03	+0.116
2.200	+3.985e+03	+1.816e+03	+6.338e+03	+0.313
2.400	+5.407e+03	+1.259e+03	+4.287e+03	+0.189
2.600	+7.141e+03	+3.791e+02	+7.251e+03	+0.050
2.800	+7.227e+03	+2.253e+03	+7.867e+03	+0.238
3.000	+7.623e+03	+1.078e+03	+9.050e+03	+0.124
3.200	+5.777e+03	+1.827e+03	+7.162e+03	+0.240
3.400	+5.361e+03	+1.922e+03	+7.109e+03	+0.264
3.600	+5.287e+03	+1.018e+03	+5.178e+03	+0.161
3.800	+6.439e+03	+1.940e+03	+6.798e+03	+0.232
4.000	+5.866e+03	+2.254e+03	+6.306e+03	+0.278
4.200	+7.442e+03	+1.170e+03	+6.844e+03	+0.136
4.400	+5.131e+03	+8.938e+02	+8.620e+03	+0.148
4.600	+6.972e+03	+2.939e+02	+5.851e+03	+0.040
4.800	+4.563e+03	+1.509e+03	+6.268e+03	+0.248
5.000	+5.787e+03	-6.635e+02	+6.185e+03	-0.130
5.200	+3.162e+03	+1.264e+03	+6.202e+03	+0.286
5.400	+7.034e+03	+1.654e+03	+7.961e+03	+0.190
5.600	+7.077e+03	+1.394e+03	+7.438e+03	+0.165
5.800	+3.849e+03	+2.695e+03	+2.199e+03	+0.412
6.000	+5.516e+03	+1.267e+03	+5.227e+03	+0.187
6.200	+5.440e+03	+8.906e+02	+7.190e+03	+0.141
6.400	+5.162e+03	+1.052e+03	+6.643e+03	+0.169
6.600	+2.807e+03	+2.550e+03	+5.193e+03	+0.476
6.800	+5.362e+03	+1.782e+03	+4.415e+03	+0.249
7.000	+5.082e+03	+1.044e+03	+6.438e+03	+0.170
7.200	+5.429e+03	+3.169e+02	+7.096e+03	+0.055
7.400	+6.975e+03	+1.007e+03	+6.654e+03	+0.126
7.600	+5.145e+03	+9.494e+02	+7.184e+03	+0.156
7.800	+6.688e+03	+1.159e+03	+4.459e+03	+0.148
8.000	+6.388e+03	+2.848e+03	+6.109e+03	+0.308
8.200	+4.901e+03	+2.465e+03	+9.022e+03	+0.335
8.400	+4.289e+03	+1.151e+03	+7.924e+03	+0.212
8.600	+5.985e+03	+9.481e+02	+6.860e+03	+0.137
8.800	+6.812e+03	+5.515e+02	+4.975e+03	+0.075
9.000	+4.606e+03	+2.385e+03	+3.859e+03	+0.341
9.200	+4.945e+03	+2.874e+01	+7.650e+03	+0.006
9.400	+7.448e+03	+1.933e+03	+4.632e+03	+0.206
9.600	+5.420e+03	+6.501e+02	+7.096e+03	+0.107
9.800	+4.697e+03	+2.864e+03	+5.447e+03	+0.379
10.000	+4.868e+03	+2.167e+03	+6.867e+03	+0.308
10.200	+5.041e+03	+2.533e+02	+4.335e+03	+0.048
10.400	+6.781e+03	+1.627e+03	+5.953e+03	+0.193
10.600	+5.587e+03	+9.356e+02	+5.586e+03	+0.143
10.800	+5.199e+03	+1.687e+03	+5.943e+03	+0.245
11.000	+3.582e+03	+4.399e+02	+5.946e+03	+0.109
11.200	+6.244e+03	+9.319e+02	+6.281e+03	+0.130
11.400	+4.283e+03	+1.903e+03	+7.991e+03	+0.308
11.600	+5.543e+03	+5.084e+02	+4.232e+03	+0.084
11.800	+5.706e+03	+1.608e+03	+5.323e+03	+0.220
12.000	+6.974e+03	+1.450e+03	+6.833e+03	+0.172
12.200	+5.285e+03	+2.993e+03	+7.469e+03	+0.362
12.400	+5.803e+03	+8.241e+02	+5.396e+03	+0.124
12.600	+3.416e+03	+2.159e+02	+9.558e+03	+0.059
12.800	+7.322e+03	+2.296e+03	+7.027e+03	+0.239
13.000	+6.673e+03	+7.555e+02	+5.690e+03	+0.102
13.200	+6.227e+03	+3.630e+03	+5.683e+03	+0.368
13.400	+4.321e+03	+4.553e+02	+4.243e+03	+0.095
13.600	+5.983e+03	+1.014e+03	+4.807e+03	+0.145
13.800	+4.557e+03	-1.211e+03	+5.154e+03	-0.362
14.000	+4.984e+03	+1.447e+03	+7.873e+03	+0.225
14.200	+5.454e+03	+7.757e+02	+7.205e+03	+0.125
14.400	+6.613e+03	+1.635e+03	+3.923e+03	+0.198
14.600	+4.149e+03	-1.560e+02	+5.647e+03	-0.039
