%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.282e+03	-5.528e+02	+5.017e+03	-0.148
0.200	+5.260e+03	+1.026e+03	+5.717e+03	+0.163
0.400	+5.738e+03	+1.325e+03	+5.197e+03	+0.188
0.600	+3.456e+03	-4.585e+02	+4.306e+03	-0.153
0.800	+3.322e+03	+5.303e+02	+6.420e+03	+0.138
1.000	+5.858e+03	+1.030e+03	+4.707e+03	+0.150
1.200	+4.798e+03	+1.306e+03	+6.188e+03	+0.214
1.400	+3.506e+03	+1.508e+03	+6.405e+03	+0.301
1.600	+6.441e+03	+9.756e+02	+8.903e+03	+0.132
1.800	+4.736e+03	+3.246e+02	+3.749e+03	+0.064
2.000	+4.789e+03	-5.845e+02	+5.236e+03	-0.139
2.200	+6.042e+03	+1.137e+03	+4.388e+03	+0.158
2.400	+5.321e+03	+2.532e+02	+6.740e+03	+0.045
2.600	+4.944e+03	+1.050e+02	+6.336e+03	+0.021
2.800	+6.050e+03	-2.855e+02	+4.869e+03	-0.050
3.000	+6.331e+03	+5.118e+02	+7.856e+03	+0.075
3.200	+4.269e+03	+6.615e+02	+7.913e+03	+0.134
3.400	+4.435e+03	+8.985e+02	+6.142e+03	+0.168
3.600	+7.450e+03	+2.770e+02	+5.717e+03	+0.036
3.800	+5.419e+03	+7.154e+02	+7.315e+03	+0.117
4.000	+3.441e+03	+9.993e+02	+7.121e+03	+0.225
4.200	+4.990e+03	+2.227e+03	+6.542e+03	+0.309
4.400	+2.695e+03	+1.795e+03	+8.525e+03	+0.400
4.600	+4.348e+03	+1.992e+01	+3.693e+03	+0.005
4.800	+3.268e+03	+3.096e+01	+6.702e+03	+0.009
5.000	+5.383e+03	+2.129e+02	+6.848e+03	+0.038
5.200	+3.662e+03	+1.046e+03	+5.497e+03	+0.222
5.400	+4.470e+03	+1.544e+03	+5.366e+03	+0.257
5.600	+3.498e+03	+1.302e+03	+2.294e+03	+0.271
5.800	+5.086e+03	+3.290e+02	+8.400e+03	+0.061
6.000	+4.673e+03	+4.081e+02	+7.278e+03	+0.080
6.200	+4.625e+03	+4.237e+02	+6.912e+03	+0.084
6.400	+5.353e+03	+1.026e+03	+3.539e+03	+0.161
6.600	+5.392e+03	+1.408e+03	+8.112e+03	+0.207
6.800	+4.066e+03	-6.956e+02	+6.873e+03	-0.206
7.000	+3.586e+03	+1.013e+03	+3.725e+03	+0.220
7.200	+4.455e+03	+3.454e+02	+9.370e+03	+0.072
7.400	+2.992e+03	+1.517e+03	+5.471e+03	+0.337
7.600	+4.949e+03	+7.508e+02	+8.929e+03	+0.132
7.800	+4.331e+03	+7.883e+02	+5.497e+03	+0.154
8.000	+4.995e+03	+5.524e+02	+8.312e+03	+0.100
8.200	+2.479e+03	+1.468e+03	+6.347e+03	+0.372
8.400	+5.942e+03	-1.191e+02	+6.498e+03	-0.020
8.600	+4.859e+03	+5.328e+02	+5.492e+03	+0.099
8.800	+3.773e+03	+4.959e+01	+5.709e+03	+0.013
9.000	+4.659e+03	+1.367e+03	+8.113e+03	+0.227
9.200	+4.065e+03	+3.636e+02	+5.370e+03	+0.082
9.400	+3.805e+03	+1.581e+03	+5.673e+03	+0.294
9.600	+6.147e+03	-9.009e+00	+6.205e+03	-0.001
9.800	+5.763e+03	-2.571e+02	+4.190e+03	-0.047
10.000	+6.511e+03	+5.646e+02	+6.295e+03	+0.080
10.200	+4.857e+03	+1.368e+03	+5.429e+03	+0.220
10.400	+4.008e+03	+2.033e+02	+6.072e+03	+0.048
10.600	+3.236e+03	+9.675e+01	+6.038e+03	+0.029
10.800	+4.572e+03	+3.741e+01	+6.395e+03	+0.008
11.000	+2.783e+03	-8.913e+02	+6.564e+03	-0.471
11.200	+3.599e+03	+1.103e+03	+7.091e+03	+0.235
11.400	+3.660e+03	-3.396e+02	+4.958e+03	-0.102
11.600	+3.837e+03	-5.027e+02	+6.212e+03	-0.151
11.800	+5.877e+03	+1.897e+03	+7.160e+03	+0.244
12.000	+4.653e+03	+1.266e+03	+7.676e+03	+0.214
12.200	+3.439e+03	+6.691e+02	+6.262e+03	+0.163
12.400	+4.262e+03	+1.105e+03	+6.100e+03	+0.206
12.600	+5.275e+03	-3.002e+02	+6.538e+03	-0.060
12.800	+1.366e+03	+1.380e+03	+4.289e+03	+0.503
13.000	+5.265e+03	+3.448e+02	+6.096e+03	+0.061
13.200	+5.414e+03	+1.308e+03	+6.149e+03	+0.195
13.400	+3.896e+03	-1.016e+03	+7.354e+03	-0.353
13.600	+5.485e+03	+1.052e+03	+5.823e+03	+0.161
13.800	+4.116e+03	+1.157e+03	+5.506e+03	+0.219
14.000	+2.587e+03	+4.937e+02	+6.258e+03	+0.160
14.200	+3.928e+03	+6.758e+02	+6.358e+03	+0.147
14.400	+1.416e+03	+3.745e+02	+6.132e+03	+0.209
14.600	+5.697e+03	-4.231e+02	+7.717e+03	-0.080
14.800	+3.684e+03	+9.773e+02	+7.993e+03	+0.210
15.000	+5.152e+03	+7.234e+02	+2.286e+03	+0.123
15.200	+5.259e+03	-1.458e+03	+5.271e+03	-0.383
15.400	+5.121e+03	+1.229e+02	+4.472e+03	+0.023
15.600	+4.958e+03	+2.057e+03	+7.174e+03	+0.293
15.800	+4.803e+03	-9.681e+02	+5.238e+03	-0.252
16.000	+6.606e+03	+4.822e+02	+5.546e+03	+0.068
16.200	+4.323e+03	+1.211e+03	+6.217e+03	+0.219
16.400	+5.263e+03	+1.386e+03	+4.337e+03	+0.209
16.600	+3.907e+03	+7.701e+02	+5.021e+03	+0.165
16.800	+4.988e+03	+1.826e+03	+7.188e+03	+0.268
17.000	+5.044e+03	+1.251e+02	+6.351e+03	+0.024
17.200	+3.532e+03	+1.099e+02	+5.181e+03	+0.030
17.400	+5.133e+03	-1.051e+01	+6.322e+03	-0.002
17.600	+4.852e+03	+6.044e+02	+6.643e+03	+0.111
17.800	+5.472e+03	+1.209e+01	+7.654e+03	+0.002
18.000	+2.923e+03	+2.927e+02	+7.110e+03	+0.091
18.200	+5.324e+03	+1.454e+03	+9.259e+03	+0.214
18.400	+6.826e+03	+2.833e+01	+5.949e+03	+0.004
18.600	+3.829e+03	+8.786e+02	+6.282e+03	+0.187
