%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.531e+03	+4.995e+02	+6.618e+03	+0.099
0.200	+4.313e+03	+1.591e+03	+5.151e+03	+0.269
0.400	+5.909e+03	+6.130e+02	+6.257e+03	+0.094
0.600	+3.441e+03	+1.844e+03	+5.267e+03	+0.349
0.800	+3.824e+03	+5.825e+02	+5.686e+03	+0.132
1.000	+5.203e+03	+8.345e+02	+5.783e+03	+0.138
1.200	+6.260e+03	+5.443e+02	+5.337e+03	+0.080
1.400	+2.127e+03	+9.214e+02	+6.006e+03	+0.302
1.600	+4.522e+03	+1.388e+03	+9.398e+03	+0.235
1.800	+3.945e+03	-1.226e+02	+6.770e+03	-0.032
2.000	+3.499e+03	+4.737e+02	+4.978e+03	+0.119
2.200	+3.845e+03	+3.170e+02	+6.060e+03	+0.076
2.400	+4.299e+03	+1.148e+03	+6.495e+03	+0.211
2.600	+3.786e+03	+1.946e+03	+3.070e+03	+0.340
2.800	+5.807e+03	+1.160e+03	+4.241e+03	+0.166
3.000	+4.118e+03	+1.040e+03	+8.480e+03	+0.202
3.200	+4.690e+03	+1.089e+03	+6.627e+03	+0.188
3.400	+4.661e+03	+1.250e+03	+5.591e+03	+0.211
3.600	+4.349e+03	-9.180e+00	+6.457e+03	-0.002
3.800	+3.156e+03	+1.749e+03	+5.919e+03	+0.357
4.000	+3.282e+03	+7.188e+02	+7.663e+03	+0.180
4.200	+4.021e+03	+1.810e+03	+7.923e+03	+0.310
4.400	+3.363e+03	+7.711e+02	+2.824e+03	+0.187
4.600	+3.098e+03	+1.152e+03	+6.731e+03	+0.271
4.800	+2.952e+03	+8.611e+02	+5.305e+03	+0.226
5.000	+4.772e+03	-7.078e+02	+8.243e+03	-0.174
5.200	+4.264e+03	+5.981e+02	+6.901e+03	+0.123
5.400	+3.455e+03	+2.196e+03	+6.420e+03	+0.389
5.600	+4.908e+03	+1.728e+03	+6.670e+03	+0.260
5.800	+4.493e+03	+1.601e+03	+3.641e+03	+0.263
6.000	+5.180e+03	+2.741e+03	+4.285e+03	+0.346
6.200	+5.160e+03	+7.818e+02	+7.693e+03	+0.132
6.400	+4.247e+03	+1.063e+03	+4.784e+03	+0.200
6.600	+4.533e+03	+3.974e+02	+7.074e+03	+0.081
6.800	+5.298e+03	-1.251e+00	+4.732e+03	-0.000
7.000	+2.897e+03	-7.692e+02	+6.240e+03	-0.361
7.200	+5.124e+03	+2.576e+03	+3.836e+03	+0.335
7.400	+4.438e+03	+1.348e+03	+5.760e+03	+0.233
7.600	+3.053e+03	+2.519e+03	+5.099e+03	+0.452
7.800	+4.323e+03	-5.077e+02	+6.014e+03	-0.133
8.000	+5.158e+03	+1.846e+03	+6.723e+03	+0.264
8.200	+4.077e+03	+1.154e+03	+6.559e+03	+0.221
8.400	+4.587e+03	+7.831e+02	+6.071e+03	+0.146
8.600	+1.761e+03	+1.246e+03	+7.079e+03	+0.414
8.800	+5.823e+03	+1.318e+03	+7.929e+03	+0.185
9.000	+4.135e+03	+8.853e+02	+6.849e+03	+0.176
9.200	+8.503e+02	+3.108e+02	+6.792e+03	+0.268
9.400	+4.519e+03	+1.597e+03	+7.425e+03	+0.261
9.600	+3.220e+03	+1.052e+03	+6.118e+03	+0.246
9.800	+2.953e+03	+1.232e+03	+4.713e+03	+0.294
10.000	+3.113e+03	+7.523e+02	+6.981e+03	+0.195
10.200	+4.781e+03	+1.433e+01	+5.577e+03	+0.003
10.400	+4.525e+03	+6.940e+02	+8.554e+03	+0.133
10.600	+3.035e+03	+1.341e+03	+5.630e+03	+0.306
10.800	+4.630e+03	+1.799e+03	+7.560e+03	+0.280
