%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.139e+03	+7.595e+02	+4.618e+03	+0.129
0.200	+4.482e+03	+6.449e+02	+5.605e+03	+0.126
0.400	+3.594e+03	+1.831e+03	+5.822e+03	+0.337
0.600	+4.482e+03	+1.099e+03	+4.479e+03	+0.197
0.800	+5.781e+03	+1.308e+03	+6.742e+03	+0.185
1.000	+4.938e+03	-4.480e+02	+5.202e+03	-0.100
1.200	+4.972e+03	+1.937e+03	+6.438e+03	+0.280
1.400	+4.719e+03	+1.839e+03	+6.334e+03	+0.280
1.600	+3.500e+03	+1.816e+03	+7.113e+03	+0.342
1.800	+4.823e+03	+1.672e+03	+5.114e+03	+0.257
2.000	+4.301e+03	+9.646e+02	+4.843e+03	+0.183
2.200	+4.183e+03	+1.144e+02	+5.871e+03	+0.027
2.400	+3.788e+03	+1.020e+03	+4.572e+03	+0.212
2.600	+3.381e+03	+1.577e+03	+5.232e+03	+0.318
2.800	+4.786e+03	+7.568e+02	+6.566e+03	+0.137
3.000	+5.304e+03	+6.824e+02	+3.687e+03	+0.114
3.200	+4.364e+03	+1.668e+03	+5.623e+03	+0.277
3.400	+4.926e+03	+1.895e+03	+6.272e+03	+0.278
3.600	+4.529e+03	+1.040e+03	+4.832e+03	+0.187
3.800	+3.666e+03	+4.324e+02	+5.726e+03	+0.106
4.000	+4.096e+03	+1.340e+03	+6.750e+03	+0.246
4.200	+3.714e+03	+3.507e+02	+4.620e+03	+0.086
4.400	+4.448e+03	+1.590e+03	+6.421e+03	+0.263
4.600	+4.157e+03	+2.241e+03	+3.770e+03	+0.350
4.800	+3.388e+03	+1.777e+03	+5.032e+03	+0.344
5.000	+4.236e+03	+1.305e+03	+4.401e+03	+0.236
5.200	+5.557e+03	+1.213e+03	+5.055e+03	+0.179
5.400	+4.725e+03	+1.419e+03	+5.704e+03	+0.231
5.600	+3.308e+03	+5.304e+02	+6.640e+03	+0.138
5.800	+3.811e+03	+1.290e+03	+6.867e+03	+0.253
6.000	+4.175e+03	+1.048e+03	+5.284e+03	+0.201
6.200	+4.989e+03	+1.182e+03	+6.716e+03	+0.192
6.400	+4.825e+03	+9.904e+02	+3.843e+03	+0.170
6.600	+6.395e+03	+7.432e+02	+3.838e+03	+0.104
6.800	+6.027e+03	-4.357e+02	+7.314e+03	-0.078
7.000	+4.877e+03	+5.747e+02	+5.637e+03	+0.105
7.200	+4.830e+03	+1.222e+03	+7.265e+03	+0.202
7.400	+4.802e+03	+1.248e+03	+6.224e+03	+0.206
7.600	+5.184e+03	+6.901e+02	+5.934e+03	+0.117
7.800	+3.813e+03	+1.301e+02	+5.470e+03	+0.033
8.000	+4.036e+03	+1.288e+03	+5.819e+03	+0.242
8.200	+4.456e+03	+8.712e+02	+4.969e+03	+0.164
8.400	+4.898e+03	+1.428e+03	+4.428e+03	+0.226
8.600	+3.761e+03	+1.156e+03	+4.155e+03	+0.235
8.800	+3.514e+03	+1.376e+03	+4.125e+03	+0.281
9.000	+4.483e+03	+2.936e+03	+5.895e+03	+0.396
9.200	+3.697e+03	+6.648e+02	+6.641e+03	+0.152
9.400	+5.045e+03	+2.097e+03	+5.943e+03	+0.294
9.600	+5.487e+03	+3.205e+02	+4.300e+03	+0.055
