%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.644e+03	+7.813e+02	+6.776e+03	+0.177
0.200	+3.697e+03	-6.306e+01	+7.111e+03	-0.017
0.400	+3.823e+03	+1.411e+02	+6.026e+03	+0.036
0.600	+4.578e+03	+1.320e+03	+5.928e+03	+0.224
0.800	+3.262e+03	+1.997e+02	+4.822e+03	+0.058
1.000	+4.563e+03	+7.763e+02	+5.989e+03	+0.145
1.200	+3.832e+03	+6.066e+02	+5.575e+03	+0.137
1.400	+4.375e+03	+8.296e+02	+4.833e+03	+0.159
1.600	+5.203e+03	+1.124e+03	+5.994e+03	+0.178
1.800	+2.014e+03	+5.206e+02	+7.514e+03	+0.205
2.000	+4.686e+03	-2.808e+02	+3.739e+03	-0.064
2.200	+4.720e+03	-4.749e+02	+3.213e+03	-0.112
2.400	+3.705e+03	-6.271e+01	+5.367e+03	-0.017
2.600	+5.651e+03	+4.397e+02	+6.316e+03	+0.072
2.800	+3.541e+03	+1.482e+03	+4.554e+03	+0.295
3.000	+4.854e+03	+6.874e+02	+6.991e+03	+0.124
3.200	+3.176e+03	+1.836e+03	+7.431e+03	+0.366
3.400	+2.796e+03	+2.136e+02	+5.110e+03	+0.071
3.600	+4.323e+03	+9.526e+02	+4.844e+03	+0.181
3.800	+5.604e+03	+4.881e+02	+4.636e+03	+0.080
4.000	+3.802e+03	+1.616e+03	+5.507e+03	+0.298
4.200	+4.040e+03	+1.012e+03	+3.469e+03	+0.200
4.400	+4.456e+03	+9.265e+02	+4.389e+03	+0.172
4.600	+2.880e+03	-1.326e+02	+4.869e+03	-0.048
4.800	+4.693e+03	+8.104e+02	+7.707e+03	+0.147
5.000	+5.093e+03	-5.954e+02	+6.040e+03	-0.132
5.200	+4.345e+03	-7.088e+01	+4.853e+03	-0.017
5.400	+3.939e+03	+4.189e+02	+5.537e+03	+0.096
5.600	+3.973e+03	-1.241e+02	+4.577e+03	-0.032
5.800	+5.795e+03	+1.094e+03	+5.679e+03	+0.159
6.000	+6.133e+03	+3.823e+01	+3.723e+03	+0.006
6.200	+5.298e+03	-5.281e+02	+6.123e+03	-0.111
6.400	+4.318e+03	+1.053e+03	+4.736e+03	+0.196
6.600	+3.637e+03	+1.918e+02	+5.916e+03	+0.050
6.800	+2.924e+03	+7.884e+02	+3.280e+03	+0.212
7.000	+3.136e+03	+7.944e+02	+6.973e+03	+0.202
7.200	+5.125e+03	-6.452e+01	+5.149e+03	-0.013
7.400	+4.763e+03	+1.638e+03	+7.018e+03	+0.256
7.600	+5.561e+03	+1.657e+01	+4.859e+03	+0.003
7.800	+4.887e+03	+1.661e+02	+5.927e+03	+0.033
8.000	+2.781e+03	+3.332e+02	+5.113e+03	+0.107
8.200	+3.220e+03	-4.165e+01	+4.863e+03	-0.013
8.400	+3.950e+03	-6.664e+01	+4.921e+03	-0.017
8.600	+3.497e+03	+4.949e+02	+5.063e+03	+0.124
8.800	+4.776e+03	+6.023e+01	+4.286e+03	+0.012
9.000	+6.139e+03	+1.149e+03	+4.732e+03	+0.158
9.200	+3.305e+03	-1.447e+02	+4.710e+03	-0.046
9.400	+5.623e+03	+1.938e+03	+1.008e+04	+0.256
9.600	+4.885e+03	+8.307e+02	+5.508e+03	+0.145
9.800	+3.292e+03	+2.513e+02	+3.410e+03	+0.071
10.000	+5.093e+03	+4.403e+02	+3.667e+03	+0.080
10.200	+5.082e+03	-2.554e+02	+3.644e+03	-0.053
10.400	+5.423e+03	-1.624e+03	+3.746e+03	-0.428
10.600	+4.783e+03	+1.813e+02	+5.094e+03	+0.037
10.800	+4.159e+03	-1.387e+02	+3.808e+03	-0.034
11.000	+4.088e+03	+8.025e+02	+5.545e+03	+0.164
11.200	+4.802e+03	+9.418e+02	+6.364e+03	+0.164
11.400	+2.603e+03	+5.003e+02	+4.365e+03	+0.161
11.600	+4.215e+03	+9.877e+02	+4.814e+03	+0.190
11.800	+3.888e+03	-7.691e+02	+6.833e+03	-0.247
12.000	+5.455e+03	+1.599e+03	+3.588e+03	+0.227
12.200	+4.503e+03	+1.301e+03	+5.467e+03	+0.224
12.400	+4.073e+03	+1.652e+02	+5.002e+03	+0.039
12.600	+2.311e+03	-5.624e+02	+4.653e+03	-0.322
12.800	+4.765e+03	+1.552e+03	+4.110e+03	+0.246
13.000	+5.221e+03	+1.405e+03	+4.403e+03	+0.212
13.200	+3.298e+03	-3.312e+02	+7.320e+03	-0.112
13.400	+3.302e+03	+7.225e+02	+5.223e+03	+0.180
13.600	+4.374e+03	+2.882e+02	+5.725e+03	+0.062
13.800	+3.645e+03	+7.849e+02	+6.030e+03	+0.177
14.000	+4.151e+03	-3.301e+02	+6.754e+03	-0.086
14.200	+4.108e+03	+1.693e+01	+4.680e+03	+0.004
14.400	+3.502e+03	-3.065e+02	+6.107e+03	-0.096
14.600	+2.661e+03	-1.999e+02	+6.045e+03	-0.081
14.800	+4.321e+03	+1.637e+03	+6.954e+03	+0.275
15.000	+3.484e+03	+3.999e+02	+6.892e+03	+0.103
15.200	+3.538e+03	-5.603e+02	+5.347e+03	-0.188
15.400	+2.876e+03	+3.822e+02	+6.432e+03	+0.117
15.600	+2.966e+03	+5.822e+02	+6.517e+03	+0.164
15.800	+4.165e+03	+4.215e+02	+7.628e+03	+0.092
16.000	+5.155e+03	+1.716e+03	+4.392e+03	+0.250
16.200	+4.735e+03	+4.469e+02	+3.367e+03	+0.086
16.400	+4.530e+03	+3.548e+02	+5.976e+03	+0.073
16.600	+3.790e+03	+1.013e+03	+6.784e+03	+0.211
16.800	+2.276e+03	+6.972e+02	+3.552e+03	+0.235
17.000	+3.968e+03	+1.357e+03	+5.814e+03	+0.255
17.200	+4.469e+03	+1.069e+03	+4.761e+03	+0.193
17.400	+4.384e+03	+4.674e+02	+4.584e+03	+0.096
17.600	+5.411e+03	+4.046e+02	+6.175e+03	+0.070
17.800	+4.136e+03	+1.092e+03	+5.486e+03	+0.209
18.000	+3.574e+03	+3.544e+02	+4.619e+03	+0.090
18.200	+5.240e+03	+4.571e+01	+5.297e+03	+0.009
18.400	+3.550e+03	+6.405e+02	+4.692e+03	+0.153
18.600	+5.340e+03	-8.623e+01	+6.486e+03	-0.016
18.800	+2.714e+03	+2.483e+02	+6.852e+03	+0.084
19.000	+4.451e+03	+1.323e+03	+6.716e+03	+0.229
19.200	+5.138e+03	-2.295e+01	+5.770e+03	-0.004
19.400	+4.455e+03	+1.278e+03	+4.649e+03	+0.223
19.600	+6.303e+03	+1.732e+03	+6.370e+03	+0.216
19.800	+6.706e+03	-6.987e+02	+6.601e+03	-0.116
20.000	+4.014e+03	+4.983e+02	+4.583e+03	+0.110
20.200	+5.485e+03	+1.412e+03	+4.171e+03	+0.205
20.400	+4.664e+03	+7.854e+02	+8.074e+03	+0.144
20.600	+3.405e+03	+2.752e+02	+6.459e+03	+0.075
20.800	+3.803e+03	+1.267e+02	+5.550e+03	+0.032
21.000	+4.736e+03	+9.303e+02	+5.666e+03	+0.164
21.200	+3.619e+03	+7.863e+02	+7.216e+03	+0.178
21.400	+3.468e+03	+1.444e+03	+5.669e+03	+0.294
21.600	+3.746e+03	-7.859e+02	+7.088e+03	-0.266
21.800	+2.976e+03	+1.455e+03	+5.485e+03	+0.328
22.000	+1.142e+03	-3.097e+02	+7.693e+03	-0.372
22.200	+5.301e+03	+4.503e+02	+8.569e+03	+0.078
22.400	+3.836e+03	+1.593e+03	+4.453e+03	+0.293
22.600	+1.608e+03	+1.497e+03	+6.634e+03	+0.482
22.800	+3.467e+03	-5.945e+02	+7.031e+03	-0.207
23.000	+3.535e+03	+6.509e+02	+4.176e+03	+0.155
23.200	+3.278e+03	-7.967e+01	+6.102e+03	-0.025
23.400	+5.070e+03	+1.842e+03	+7.927e+03	+0.267
23.600	+3.979e+03	+8.352e+01	+5.080e+03	+0.021
23.800	+3.821e+03	+2.671e+02	+6.024e+03	+0.065
24.000	+4.287e+03	-5.131e+01	+6.586e+03	-0.012
24.200	+4.874e+03	+6.101e+02	+4.388e+03	+0.111
24.400	+3.179e+03	-8.286e+01	+6.540e+03	-0.027
