%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.076e+03	+3.403e+02	+6.417e+03	+0.077
0.200	+5.460e+03	+6.590e+02	+6.332e+03	+0.108
0.400	+4.567e+03	+1.692e+03	+5.086e+03	+0.270
0.600	+4.756e+03	+1.476e+03	+4.562e+03	+0.237
0.800	+5.119e+03	+1.097e+03	+6.761e+03	+0.176
1.000	+3.580e+03	+1.638e+03	+4.145e+03	+0.314
1.200	+5.179e+03	+1.153e+03	+5.299e+03	+0.182
1.400	+2.379e+03	+2.475e+03	+4.359e+03	+0.510
1.600	+3.246e+03	+3.562e+01	+4.847e+03	+0.011
1.800	+3.741e+03	+1.183e+03	+3.147e+03	+0.240
2.000	+4.146e+03	+1.373e+03	+5.147e+03	+0.249
2.200	+4.054e+03	+1.803e+03	+5.891e+03	+0.308
2.400	+5.014e+03	+8.858e+02	+4.872e+03	+0.150
2.600	+3.373e+03	+2.207e+03	+5.422e+03	+0.395
2.800	+3.403e+03	+8.040e+02	+4.043e+03	+0.191
3.000	+4.299e+03	+1.544e+03	+6.801e+03	+0.264
3.200	+2.631e+03	+1.410e+03	+4.259e+03	+0.349
3.400	+5.101e+03	+1.593e+03	+2.756e+03	+0.238
3.600	+4.971e+03	+8.322e+02	+7.221e+03	+0.143
3.800	+4.148e+03	+1.686e+02	+4.946e+03	+0.039
4.000	+5.504e+03	+8.403e+02	+3.792e+03	+0.132
4.200	+4.228e+03	+1.390e+03	+5.903e+03	+0.247
4.400	+4.788e+03	+1.906e+03	+4.901e+03	+0.285
4.600	+4.083e+03	+1.460e+03	+4.893e+03	+0.263
4.800	+3.026e+03	+1.257e+03	+3.751e+03	+0.294
5.000	+5.200e+03	+9.366e+02	+5.552e+03	+0.153
5.200	+4.604e+03	+6.018e+02	+3.316e+03	+0.116
5.400	+4.511e+03	+1.683e+03	+5.536e+03	+0.272
5.600	+3.645e+03	+7.723e+02	+4.844e+03	+0.175
5.800	+4.701e+03	+2.188e+02	+5.271e+03	+0.044
6.000	+3.653e+03	+1.228e+03	+7.091e+03	+0.252
6.200	+2.637e+03	+2.201e+03	+7.033e+03	+0.455
6.400	+3.662e+03	+1.448e+03	+7.356e+03	+0.283
6.600	+4.232e+03	+1.081e+03	+4.419e+03	+0.203
6.800	+4.881e+03	+5.226e+02	+4.067e+03	+0.097
7.000	+2.598e+03	+1.005e+03	+3.990e+03	+0.279
7.200	+3.292e+03	+3.104e+02	+4.884e+03	+0.086
7.400	+4.183e+03	+1.424e+03	+4.296e+03	+0.254
7.600	+4.085e+03	+5.301e+02	+5.200e+03	+0.115
7.800	+3.426e+03	+1.101e+03	+5.189e+03	+0.243
8.000	+5.979e+03	+4.579e+02	+4.672e+03	+0.071
8.200	+3.244e+03	+1.438e+03	+7.107e+03	+0.307
8.400	+2.741e+03	+9.703e+02	+7.651e+03	+0.261
8.600	+4.769e+03	+1.497e+03	+4.849e+03	+0.239
