%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.000e+03	+1.552e+03	+7.802e+03	+0.341
0.200	+3.871e+03	+1.635e+03	+6.778e+03	+0.297
0.400	+5.001e+03	+6.512e+02	+6.466e+03	+0.115
0.600	+4.214e+03	+8.450e+02	+6.804e+03	+0.167
0.800	+3.890e+03	+9.472e+02	+5.070e+03	+0.196
1.000	+3.629e+03	-2.625e+02	+6.076e+03	-0.078
1.200	+4.907e+03	+1.590e+03	+6.583e+03	+0.245
1.400	+6.013e+03	+1.245e+03	+6.786e+03	+0.172
1.600	+6.372e+03	+5.867e+02	+5.680e+03	+0.084
1.800	+5.514e+03	+5.367e+02	+6.003e+03	+0.089
2.000	+6.162e+03	+2.156e+03	+7.688e+03	+0.259
2.200	+3.011e+03	+1.164e+03	+6.864e+03	+0.279
2.400	+3.352e+03	+1.754e+03	+5.258e+03	+0.343
2.600	+5.912e+03	+7.319e+02	+6.643e+03	+0.110
2.800	+3.468e+03	+8.832e+02	+6.210e+03	+0.203
3.000	+4.879e+03	+9.031e+02	+5.992e+03	+0.156
3.200	+5.059e+03	+1.661e+03	+6.163e+03	+0.247
3.400	+4.855e+03	+3.627e+02	+5.099e+03	+0.070
3.600	+4.113e+03	+1.911e+03	+5.758e+03	+0.317
3.800	+3.796e+03	+4.698e+02	+3.769e+03	+0.110
4.000	+1.920e+03	+3.240e+03	+6.737e+03	+0.628
4.200	+5.128e+03	+2.985e+02	+4.643e+03	+0.055
4.400	+4.123e+03	+1.512e+03	+5.664e+03	+0.268
4.600	+6.138e+03	+2.254e+03	+5.390e+03	+0.269
4.800	+4.245e+03	+1.481e+03	+5.046e+03	+0.259
5.000	+3.997e+03	+8.389e+02	+4.685e+03	+0.173
5.200	+3.659e+03	+1.474e+03	+8.084e+03	+0.287
5.400	+5.397e+03	+1.705e+03	+6.918e+03	+0.240
5.600	+3.599e+03	+3.798e+02	+8.088e+03	+0.095
5.800	+3.087e+03	+1.852e+03	+6.569e+03	+0.375
6.000	+4.415e+03	+2.074e+03	+8.001e+03	+0.320
6.200	+4.694e+03	+3.958e+02	+7.684e+03	+0.078
6.400	+3.905e+03	-2.123e+02	+6.381e+03	-0.058
6.600	+4.675e+03	+3.570e+02	+5.791e+03	+0.071
6.800	+9.667e+02	+1.955e+03	+6.110e+03	+0.669
7.000	+3.380e+03	+6.180e+02	+5.457e+03	+0.155
7.200	+5.312e+03	+1.075e+03	+5.206e+03	+0.168
7.400	+5.043e+03	+8.525e+02	+5.116e+03	+0.145
7.600	+3.234e+03	+7.287e+02	+7.339e+03	+0.184
7.800	+3.956e+03	+1.830e+03	+4.434e+03	+0.316
8.000	+6.351e+03	+1.545e+03	+6.743e+03	+0.196
8.200	+3.707e+03	+2.442e+02	+8.068e+03	+0.062
8.400	+4.534e+03	+1.889e+02	+4.976e+03	+0.040
8.600	+4.336e+03	+2.034e+03	+7.131e+03	+0.319
8.800	+4.394e+03	+9.982e+02	+6.928e+03	+0.185
9.000	+4.105e+03	+1.890e+03	+4.506e+03	+0.315
9.200	+5.692e+03	-1.448e+02	+8.468e+03	-0.026
9.400	+4.027e+03	+1.592e+03	+8.085e+03	+0.283
9.600	+3.079e+03	-1.816e+02	+7.562e+03	-0.063
9.800	+4.189e+03	+1.019e+03	+6.923e+03	+0.196
10.000	+2.217e+03	+4.600e+02	+7.684e+03	+0.172
10.200	+4.764e+03	+1.673e+03	+9.234e+03	+0.260
10.400	+5.999e+03	+1.101e+03	+5.999e+03	+0.155
10.600	+4.178e+03	+7.202e+02	+4.266e+03	+0.147
10.800	+3.786e+03	+9.988e+02	+6.766e+03	+0.209
11.000	+3.638e+03	+6.632e+02	+6.066e+03	+0.154
11.200	+5.461e+03	+5.368e+02	+6.629e+03	+0.089
11.400	+2.875e+03	+1.068e+03	+7.587e+03	+0.271
11.600	+3.184e+03	+2.133e+02	+9.033e+03	+0.063
11.800	+6.104e+03	+3.994e+00	+5.279e+03	+0.001
12.000	+4.362e+03	+9.157e+02	+3.386e+03	+0.174
12.200	+5.263e+03	+1.405e+03	+4.868e+03	+0.211
12.400	+4.564e+03	+9.074e+02	+3.895e+03	+0.166
12.600	+5.513e+03	+2.061e+03	+6.768e+03	+0.272
12.800	+6.993e+03	+1.243e+03	+7.744e+03	+0.151
13.000	+2.312e+03	+9.326e+02	+6.454e+03	+0.287
13.200	+4.447e+03	+1.713e+03	+4.790e+03	+0.278
13.400	+3.316e+03	+1.730e+03	+9.954e+03	+0.343
13.600	+3.442e+03	+4.623e+02	+6.344e+03	+0.118
13.800	+6.916e+03	+1.733e+03	+6.489e+03	+0.200
14.000	+3.504e+03	+1.510e+03	+5.018e+03	+0.301
14.200	+4.395e+03	+9.567e+02	+6.400e+03	+0.179
14.400	+3.633e+03	+7.650e+02	+1.053e+04	+0.174
14.600	+3.594e+03	+1.453e+03	+7.814e+03	+0.288
14.800	+3.744e+03	-6.947e+01	+5.246e+03	-0.019
15.000	+4.217e+03	+3.631e+02	+5.979e+03	+0.079
