%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.920e+03	+2.538e+02	+4.040e+03	+0.035
0.200	+6.262e+03	+9.612e+02	+5.063e+03	+0.133
0.400	+4.062e+03	+1.720e+03	+5.572e+03	+0.297
0.600	+7.870e+03	+1.053e+03	+6.484e+03	+0.118
0.800	+3.812e+03	+4.343e+02	+5.248e+03	+0.102
1.000	+5.149e+03	+1.979e+02	+4.464e+03	+0.037
1.200	+5.207e+03	+9.467e+02	+3.897e+03	+0.154
1.400	+5.541e+03	+1.533e+03	+5.728e+03	+0.217
1.600	+3.941e+02	+3.886e+03	+6.182e+03	+0.908
1.800	+1.666e+03	+4.442e+03	+4.632e+03	+0.727
2.000	+5.548e+03	+1.004e+03	+4.446e+03	+0.153
2.200	+4.514e+03	+8.021e+02	+4.661e+03	+0.151
2.400	+4.602e+03	+1.086e+03	+5.205e+03	+0.191
2.600	+6.434e+03	+6.261e+02	+6.153e+03	+0.089
2.800	+5.300e+03	+1.367e+03	+7.425e+03	+0.205
3.000	+2.998e+03	+3.606e+03	+5.885e+03	+0.546
3.200	+2.093e+03	+4.093e+03	+4.860e+03	+0.662
3.400	+1.010e+03	+2.029e+03	+5.857e+03	+0.668
3.600	+1.794e+03	+5.175e+03	+9.096e+03	+0.743
3.800	+2.147e+03	+4.220e+03	+2.235e+03	+0.663
4.000	+2.102e+03	+4.634e+03	+2.808e+03	+0.688
4.200	+1.858e+03	+2.352e+03	+4.887e+03	+0.559
4.400	+1.657e+03	+5.560e+03	+6.583e+03	+0.770
4.600	+9.344e+02	+4.242e+03	+7.806e+03	+0.819
4.800	+1.323e+03	+5.505e+03	+7.429e+03	+0.806
5.000	-4.308e+02	+4.858e+03	+6.199e+03	+1.097
5.200	+1.467e+03	+4.113e+03	+4.461e+03	+0.737
5.400	+1.323e+03	+3.796e+03	+6.455e+03	+0.742
5.600	+1.658e+03	+5.019e+03	+7.431e+03	+0.752
5.800	+9.069e+02	+4.501e+03	+5.599e+03	+0.832
6.000	+1.245e+03	+2.972e+03	+1.025e+04	+0.705
6.200	+1.749e+03	+5.509e+03	+5.997e+03	+0.759
6.400	+2.682e+03	+4.381e+03	+6.381e+03	+0.620
6.600	+5.829e+02	+5.997e+03	+4.262e+03	+0.911
6.800	+1.824e+03	+3.298e+03	+7.275e+03	+0.644
7.000	+2.133e+03	+3.587e+03	+3.123e+03	+0.627
7.200	+1.782e+03	+3.293e+03	+6.372e+03	+0.649
7.400	+2.353e+03	+5.944e+03	+5.608e+03	+0.716
7.600	+1.293e+03	+4.107e+03	+5.969e+03	+0.760
7.800	+8.944e+02	+4.399e+03	+7.481e+03	+0.831
8.000	+1.752e+03	+3.868e+03	+6.052e+03	+0.688
8.200	+2.129e+03	+3.683e+03	+6.352e+03	+0.634
8.400	+9.773e+02	+2.774e+03	+7.583e+03	+0.739
8.600	+1.147e+03	+5.773e+03	+4.429e+03	+0.834
8.800	+1.454e+03	+4.016e+03	+8.134e+03	+0.734
9.000	+5.427e+02	+4.071e+03	+5.694e+03	+0.882
9.200	+2.950e+03	+5.589e+03	+5.923e+03	+0.655
9.400	+3.164e+03	+5.044e+03	+4.070e+03	+0.615
