%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.840e+03	+8.682e+02	+5.898e+03	+0.152
0.200	+7.273e+03	+2.365e+02	+5.468e+03	+0.031
0.400	+5.155e+03	+1.546e+03	+6.651e+03	+0.231
0.600	+4.274e+03	+1.756e+03	+7.422e+03	+0.291
0.800	+4.362e+03	+4.083e+02	+5.362e+03	+0.086
1.000	+6.675e+03	+8.485e+02	+4.307e+03	+0.113
1.200	+6.738e+03	+1.963e+03	+6.913e+03	+0.226
1.400	+6.685e+03	-3.491e+02	+5.813e+03	-0.055
1.600	+6.650e+03	+3.912e+02	+5.458e+03	+0.056
1.800	+5.450e+03	+1.291e+03	+8.507e+03	+0.191
2.000	+4.006e+03	+1.210e+03	+7.593e+03	+0.232
2.200	+6.098e+03	+7.182e+02	+3.459e+03	+0.105
2.400	+6.196e+03	+1.424e+03	+5.912e+03	+0.187
2.600	+7.089e+03	+2.015e+02	+5.361e+03	+0.028
2.800	+6.804e+03	-5.269e+02	+7.078e+03	-0.084
3.000	+6.103e+03	+1.612e+03	+7.489e+03	+0.209
3.200	+4.889e+03	+1.280e+03	+7.836e+03	+0.207
3.400	+5.869e+03	+2.308e+02	+7.447e+03	+0.038
3.600	+5.239e+03	+2.011e+03	+6.957e+03	+0.277
3.800	+4.665e+03	-8.958e+02	+5.717e+03	-0.238
4.000	+4.826e+03	-6.165e+02	+7.761e+03	-0.146
4.200	+6.838e+03	+2.702e+03	+6.528e+03	+0.283
4.400	+4.401e+03	+5.271e+02	+5.708e+03	+0.107
4.600	+6.598e+03	+1.370e+03	+4.370e+03	+0.172
4.800	+7.453e+03	+1.742e+03	+4.399e+03	+0.189
5.000	+5.207e+03	+3.945e+02	+8.133e+03	+0.070
5.200	+7.855e+03	-7.507e+02	+5.081e+03	-0.106
5.400	+6.905e+03	+9.749e+02	+7.936e+03	+0.124
5.600	+6.807e+03	+1.962e+03	+5.412e+03	+0.224
5.800	+7.093e+03	-3.197e+02	+6.099e+03	-0.047
6.000	+6.397e+03	+1.877e+03	+7.390e+03	+0.227
6.200	+7.695e+03	+1.540e+03	+7.018e+03	+0.167
6.400	+5.075e+03	+1.279e+03	+7.170e+03	+0.201
6.600	+5.257e+03	+5.253e+02	+5.697e+03	+0.091
6.800	+5.852e+03	+2.297e+03	+7.427e+03	+0.282
7.000	+6.153e+03	+1.175e+03	+6.240e+03	+0.160
7.200	+4.793e+03	-2.003e+01	+4.651e+03	-0.004
7.400	+6.014e+03	+1.476e+03	+5.836e+03	+0.197
7.600	+3.924e+03	+4.840e+02	+7.629e+03	+0.110
7.800	+5.080e+03	+5.888e+02	+6.413e+03	+0.104
8.000	+5.144e+03	+5.513e+02	+6.822e+03	+0.097
8.200	+5.650e+03	+7.093e+01	+6.088e+03	+0.012
8.400	+6.015e+03	+1.744e+03	+6.135e+03	+0.225
8.600	+6.039e+03	+1.654e+03	+7.394e+03	+0.215
8.800	+5.681e+03	-3.782e+02	+5.920e+03	-0.071
9.000	+7.498e+03	+3.362e+02	+8.679e+03	+0.043
9.200	+5.115e+03	+1.274e+03	+4.491e+03	+0.199
9.400	+3.525e+03	+2.292e+01	+5.640e+03	+0.006
9.600	+7.973e+03	+1.486e+03	+4.462e+03	+0.157
9.800	+6.452e+03	+5.424e+02	+7.104e+03	+0.078
10.000	+5.714e+03	+5.503e+02	+8.758e+03	+0.088
10.200	+5.759e+03	+1.619e+03	+7.726e+03	+0.219
10.400	+3.977e+03	+3.655e+02	+5.810e+03	+0.084
10.600	+6.130e+03	-2.974e+01	+5.832e+03	-0.005
10.800	+6.127e+03	+1.329e+02	+5.469e+03	+0.021
11.000	+7.162e+03	+1.210e+03	+7.084e+03	+0.145
11.200	+5.569e+03	+1.961e+03	+7.156e+03	+0.260
11.400	+5.070e+03	+1.185e+03	+5.279e+03	+0.189
11.600	+4.375e+03	+8.501e+02	+8.019e+03	+0.163
11.800	+6.055e+03	+4.068e+02	+6.558e+03	+0.063
12.000	+5.911e+03	+2.689e+03	+7.185e+03	+0.313
12.200	+6.747e+03	+4.868e+02	+7.687e+03	+0.067
12.400	+4.920e+03	+1.899e+03	+5.282e+03	+0.278
12.600	+7.421e+03	+6.585e+02	+6.049e+03	+0.081
12.800	+3.749e+03	+1.752e+03	+4.967e+03	+0.318
13.000	+5.814e+03	+1.733e+03	+7.274e+03	+0.230
13.200	+4.991e+03	+1.049e+03	+6.396e+03	+0.174
13.400	+5.837e+03	+2.511e+03	+6.986e+03	+0.301
13.600	+6.951e+03	+7.468e+02	+7.795e+03	+0.097
13.800	+7.102e+03	+7.967e+02	+5.487e+03	+0.101
14.000	+7.361e+03	+5.083e+02	+8.266e+03	+0.065
14.200	+6.414e+03	+8.688e+02	+7.196e+03	+0.119
