%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.516e+03	+9.387e+02	+6.986e+03	+0.172
0.200	+4.588e+03	+2.561e+03	+4.164e+03	+0.358
0.400	+4.563e+03	+1.095e+03	+4.539e+03	+0.194
0.600	+3.916e+03	+1.405e+03	+4.025e+03	+0.264
0.800	+5.602e+03	+1.140e+02	+7.078e+03	+0.020
1.000	+4.179e+03	+3.144e+02	+4.702e+03	+0.070
1.200	+3.953e+03	+7.577e+02	+6.509e+03	+0.161
1.400	+5.077e+03	+9.669e+02	+5.288e+03	+0.160
1.600	+4.251e+03	+2.241e+02	+4.203e+03	+0.050
1.800	+4.221e+03	+3.525e+02	+6.216e+03	+0.077
2.000	+5.049e+03	+1.496e+03	+7.787e+03	+0.229
2.200	+3.756e+03	+2.636e+02	+6.070e+03	+0.066
2.400	+3.624e+03	+9.483e+02	+4.419e+03	+0.207
2.600	+4.956e+03	+1.562e+03	+4.517e+03	+0.240
2.800	+5.154e+03	+1.631e+03	+5.229e+03	+0.240
3.000	+4.823e+03	+2.886e+03	+5.128e+03	+0.374
3.200	+3.771e+03	+4.062e+02	+4.384e+03	+0.097
3.400	+3.953e+03	+1.366e+03	+4.678e+03	+0.257
3.600	+3.130e+03	+5.254e+02	+5.956e+03	+0.144
3.800	+4.227e+03	+7.096e+02	+6.461e+03	+0.144
4.000	+5.220e+03	-3.461e+02	+9.459e+03	-0.071
4.200	+4.611e+03	+7.989e+02	+5.499e+03	+0.148
4.400	+5.615e+03	+1.606e+03	+6.359e+03	+0.222
4.600	+5.171e+03	+2.610e+01	+5.811e+03	+0.005
4.800	+4.433e+03	-1.366e+02	+5.100e+03	-0.032
5.000	+4.951e+03	+1.264e+03	+5.319e+03	+0.203
5.200	+4.909e+03	+6.874e+02	+3.875e+03	+0.123
5.400	+4.578e+03	+9.683e+02	+5.363e+03	+0.175
5.600	+5.870e+03	+5.784e+02	+6.723e+03	+0.090
5.800	+4.062e+03	+1.123e+03	+5.866e+03	+0.217
6.000	+5.725e+03	-8.848e+01	+6.130e+03	-0.016
6.200	+3.996e+03	+2.128e+03	+6.150e+03	+0.347
6.400	+4.679e+03	-5.979e+02	+4.732e+03	-0.147
6.600	+3.747e+03	+1.159e+03	+4.864e+03	+0.236
6.800	+5.699e+03	-6.365e+02	+2.399e+03	-0.126
7.000	+2.611e+03	-2.918e+02	+7.641e+03	-0.126
7.200	+4.457e+03	+4.799e+02	+7.331e+03	+0.097
7.400	+5.530e+03	+1.095e+03	+5.582e+03	+0.165
7.600	+2.748e+03	+6.116e+02	+7.113e+03	+0.182
7.800	+3.691e+03	+1.147e+03	+3.919e+03	+0.237
8.000	+4.476e+03	+1.120e+03	+3.803e+03	+0.200
8.200	+4.030e+03	+1.487e+03	+5.248e+03	+0.270
8.400	+5.401e+03	+1.201e+03	+6.856e+03	+0.182
8.600	+1.236e+03	+1.454e+03	+6.823e+03	+0.540
8.800	+2.862e+03	+5.678e+02	+4.999e+03	+0.166
9.000	+3.752e+03	+5.247e+02	+7.719e+03	+0.123
9.200	+6.492e+03	+3.811e+02	+4.532e+03	+0.055
9.400	+5.024e+03	+8.950e+02	+3.785e+03	+0.151
9.600	+4.080e+03	+7.168e+02	+6.204e+03	+0.149
9.800	+4.239e+03	+1.067e+03	+5.309e+03	+0.201
10.000	+6.783e+03	+1.043e+03	+5.155e+03	+0.133
10.200	+3.840e+03	+1.312e+03	+4.206e+03	+0.255
10.400	+5.060e+03	+1.695e+03	+3.622e+03	+0.251
10.600	+4.613e+03	+5.200e+02	+7.424e+03	+0.101
10.800	+3.956e+03	+8.119e+02	+5.373e+03	+0.170
11.000	+5.047e+03	+1.428e+03	+5.372e+03	+0.221
11.200	+4.060e+03	+2.528e+03	+3.518e+03	+0.384
11.400	+3.903e+03	+4.680e+02	+4.598e+03	+0.107
11.600	+3.733e+03	+2.470e+03	+5.922e+03	+0.398
11.800	+4.617e+03	+1.522e+02	+5.140e+03	+0.032
12.000	+5.754e+03	-9.940e+01	+6.020e+03	-0.018
12.200	+6.286e+03	+1.330e+03	+3.913e+03	+0.175
12.400	+3.642e+03	+1.005e+03	+4.100e+03	+0.216
12.600	+5.277e+03	+7.729e+02	+4.713e+03	+0.128
12.800	+4.626e+03	+1.166e+03	+4.794e+03	+0.201
13.000	+5.671e+03	-1.849e+02	+3.942e+03	-0.034
13.200	+3.651e+03	+3.758e+02	+5.920e+03	+0.093
13.400	+3.793e+03	+7.480e+02	+4.672e+03	+0.165
13.600	+4.404e+03	+1.269e+03	+3.602e+03	+0.224
13.800	+4.759e+03	+2.211e+03	+4.078e+03	+0.317
14.000	+4.941e+03	+6.960e+02	+6.290e+03	+0.123
14.200	+6.539e+03	+8.766e+02	+7.813e+03	+0.118
14.400	+2.918e+03	-1.999e+02	+5.535e+03	-0.074
14.600	+4.262e+03	+1.634e+03	+3.957e+03	+0.277
14.800	+3.647e+03	+4.410e+02	+6.245e+03	+0.108
15.000	+3.516e+03	-4.531e+02	+3.954e+03	-0.148
15.200	+4.187e+03	-4.561e+01	+7.368e+03	-0.011
15.400	+3.693e+03	+8.497e+02	+6.030e+03	+0.187
15.600	+4.183e+03	+2.019e+03	+6.014e+03	+0.326
15.800	+2.954e+03	+1.600e+03	+4.717e+03	+0.351
16.000	+5.604e+03	+1.647e+03	+3.376e+03	+0.227
16.200	+4.556e+03	+3.906e+02	+3.763e+03	+0.079
16.400	+5.203e+03	+2.836e+02	+5.952e+03	+0.052
16.600	+4.681e+03	+8.391e+02	+4.338e+03	+0.152
16.800	+3.989e+03	-7.180e+02	+5.553e+03	-0.219
17.000	+2.318e+03	+8.333e+02	+7.690e+03	+0.264
17.200	+5.647e+03	+2.764e+02	+5.717e+03	+0.047
17.400	+4.410e+03	-2.250e+02	+3.285e+03	-0.054
17.600	+5.227e+03	+1.258e+03	+5.316e+03	+0.194
17.800	+6.329e+03	+6.866e+02	+6.666e+03	+0.098
18.000	+3.223e+03	+8.369e+02	+5.904e+03	+0.206
18.200	+3.092e+03	+5.689e+02	+3.618e+03	+0.155
18.400	+4.235e+03	+2.122e+03	+7.190e+03	+0.334
18.600	+4.607e+03	+2.355e+03	+7.243e+03	+0.338
18.800	+3.559e+03	-2.485e+01	+5.464e+03	-0.007
19.000	+1.985e+03	+5.798e+02	+5.722e+03	+0.226
19.200	+4.103e+03	-1.100e+03	+5.464e+03	-0.366
19.400	+5.462e+03	+1.338e+03	+8.036e+03	+0.197
19.600	+3.913e+03	+1.331e+03	+4.307e+03	+0.254
19.800	+5.267e+03	+5.285e+02	+6.775e+03	+0.091
20.000	+4.518e+03	+1.060e+03	+5.931e+03	+0.190
20.200	+3.593e+03	+1.825e+03	+6.490e+03	+0.337
20.400	+4.441e+03	+2.247e+03	+4.230e+03	+0.336
20.600	+4.907e+03	+1.025e+03	+6.237e+03	+0.173
20.800	+5.100e+03	+5.926e+02	+6.737e+03	+0.104
21.000	+4.580e+03	+1.126e+03	+6.242e+03	+0.197
21.200	+3.108e+03	+1.071e+03	+4.722e+03	+0.256
21.400	+3.626e+03	+9.135e+02	+2.693e+03	+0.201
21.600	+5.229e+03	+1.285e+03	+2.285e+03	+0.197
21.800	+3.385e+03	+7.573e+02	+6.422e+03	+0.183
22.000	+4.259e+03	+2.388e+03	+6.095e+03	+0.359
22.200	+5.263e+03	+1.209e+03	+5.507e+03	+0.187
22.400	+2.924e+03	+5.300e+02	+4.919e+03	+0.153
22.600	+4.603e+03	+1.858e+03	+5.693e+03	+0.288
22.800	+4.345e+03	+2.219e+03	+3.735e+03	+0.338
23.000	+4.473e+03	+7.332e+02	+5.635e+03	+0.141
23.200	+4.903e+03	-3.342e+02	+5.606e+03	-0.073
23.400	+3.255e+03	-8.132e+02	+3.204e+03	-0.333
23.600	+4.217e+03	+5.065e+02	+4.889e+03	+0.107
23.800	+3.803e+03	+6.366e+02	+6.063e+03	+0.143
24.000	+4.251e+03	+4.803e+02	+3.744e+03	+0.102
24.200	+4.946e+03	+1.505e+03	+4.149e+03	+0.233
24.400	+4.001e+03	+1.032e+03	+5.929e+03	+0.205
24.600	+3.429e+03	+5.203e+02	+4.746e+03	+0.132
24.800	+5.693e+03	+1.091e+03	+3.390e+03	+0.161
25.000	+2.069e+03	+2.572e+03	+5.010e+03	+0.554
25.200	+5.192e+03	+9.055e+02	+4.523e+03	+0.148
25.400	+3.810e+03	+8.488e+02	+6.281e+03	+0.182
25.600	+4.390e+03	+1.069e+03	+6.069e+03	+0.196
25.800	+5.927e+03	-2.190e+02	+6.092e+03	-0.038
26.000	+4.330e+03	+1.961e+03	+4.999e+03	+0.312
26.200	+5.173e+03	+1.864e+03	+4.836e+03	+0.265
26.400	+2.719e+03	+1.827e+03	+5.628e+03	+0.402
26.600	+3.367e+03	+1.121e+03	+7.092e+03	+0.250
26.800	+3.214e+03	+2.808e+02	+6.224e+03	+0.080
27.000	+2.311e+03	+1.282e+03	+5.447e+03	+0.357
27.200	+2.499e+03	+3.690e+03	+4.683e+03	+0.596
27.400	+1.114e+03	+4.096e+03	+6.412e+03	+0.786
27.600	+3.966e+03	-1.528e+02	+3.902e+03	-0.040
27.800	+4.117e+03	+6.853e+02	+4.403e+03	+0.143
28.000	+3.733e+03	+8.270e+02	+3.234e+03	+0.181
28.200	+3.922e+03	+7.134e+02	+6.836e+03	+0.154
28.400	+5.166e+03	+2.326e+02	+4.436e+03	+0.043
28.600	+4.511e+03	+1.346e+03	+7.032e+03	+0.230
28.800	+4.394e+03	+1.039e+03	+4.822e+03	+0.191
29.000	+4.213e+03	+4.824e+01	+8.288e+03	+0.011
29.200	+3.458e+03	+7.685e+02	+6.207e+03	+0.182
29.400	+2.922e+03	+1.356e+03	+5.204e+03	+0.317
29.600	+3.790e+03	+2.959e+02	+3.161e+03	+0.072
29.800	+3.476e+03	+9.391e+02	+5.353e+03	+0.213
30.000	+4.961e+03	-3.222e+02	+4.815e+03	-0.069
30.200	+2.556e+03	+2.957e+03	+5.592e+03	+0.536
30.400	+1.016e+03	+1.947e+03	+6.152e+03	+0.657
30.600	+2.017e+02	+3.692e+03	+6.027e+03	+0.948
30.800	+1.543e+03	+4.937e+03	+6.114e+03	+0.762
31.000	+1.777e+03	+4.306e+03	+6.434e+03	+0.708
31.200	+1.779e+03	+3.744e+03	+5.710e+03	+0.678
31.400	+1.718e+03	+3.334e+03	+4.630e+03	+0.660
31.600	+1.483e+03	+4.048e+03	+5.204e+03	+0.732
31.800	+2.128e+03	+4.457e+03	+4.192e+03	+0.677
32.000	+2.324e+01	+1.803e+03	+4.560e+03	+0.987
32.200	+9.136e+02	+3.891e+03	+5.447e+03	+0.810
32.400	+1.283e+03	+5.023e+03	+3.154e+03	+0.796
32.600	+4.286e+03	+2.076e+03	+4.746e+03	+0.326
32.800	+5.023e+03	+1.050e+03	+4.293e+03	+0.173
