%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.868e+03	+4.410e+03	+3.614e+03	+0.702
0.200	+1.939e+03	+4.777e+03	+3.803e+03	+0.711
0.400	+3.228e+02	+3.821e+03	+2.009e+03	+0.922
0.600	+1.086e+03	+4.407e+03	+2.724e+03	+0.802
0.800	+7.689e+02	+2.936e+03	+4.798e+03	+0.792
1.000	+3.421e+03	+8.182e+02	+4.332e+03	+0.193
1.200	+3.908e+03	-5.453e+02	+3.292e+03	-0.162
1.400	+3.877e+03	+1.004e+03	+5.844e+03	+0.206
1.600	+4.026e+03	+1.516e+03	+5.557e+03	+0.273
1.800	+4.739e+03	+9.459e+02	+3.929e+03	+0.166
2.000	+3.544e+03	+6.187e+02	+4.716e+03	+0.149
2.200	+4.579e+03	+1.930e+03	+5.624e+03	+0.296
2.400	+3.222e+03	+1.846e+03	+4.636e+03	+0.364
2.600	+3.922e+03	+8.482e+02	+4.707e+03	+0.178
2.800	+4.259e+03	+1.462e+03	+5.163e+03	+0.256
3.000	+3.408e+03	+8.809e+02	+4.146e+03	+0.205
3.200	+4.208e+03	+9.844e+02	+3.472e+03	+0.190
3.400	+4.356e+03	+1.301e+03	+3.730e+03	+0.230
3.600	+4.813e+03	+1.328e+03	+4.002e+03	+0.216
3.800	+4.656e+03	+5.597e+02	+3.134e+03	+0.107
4.000	+3.051e+03	+1.158e+03	+4.879e+03	+0.275
4.200	+5.103e+03	+4.233e+00	+4.692e+03	+0.001
4.400	+4.463e+03	+1.269e+03	+4.739e+03	+0.221
4.600	+2.956e+03	+1.978e+03	+3.772e+03	+0.401
4.800	+3.519e+03	+8.254e+02	+3.870e+03	+0.190
5.000	+1.695e+03	+1.539e+03	+4.468e+03	+0.476
5.200	+3.496e+03	+8.652e+02	+4.117e+03	+0.198
5.400	+3.230e+03	+9.769e+02	+5.658e+03	+0.232
5.600	+3.193e+03	+7.652e+02	+4.338e+03	+0.193
5.800	+3.260e+03	+4.298e+01	+4.523e+03	+0.013
6.000	+4.529e+03	+8.256e+02	+4.591e+03	+0.154
6.200	+4.282e+03	+1.105e+03	+5.260e+03	+0.205
6.400	+4.541e+03	+4.130e+02	+3.937e+03	+0.083
6.600	+4.742e+03	+1.025e+03	+4.087e+03	+0.178
6.800	+4.708e+03	+4.548e+02	+3.887e+03	+0.088
7.000	+3.372e+03	+3.743e+02	+5.038e+03	+0.100
7.200	+4.307e+03	+5.616e+02	+3.310e+03	+0.115
7.400	+4.437e+03	+6.693e+02	+4.151e+03	+0.131
7.600	+5.166e+03	+1.081e+03	+6.189e+03	+0.173
7.800	+3.838e+03	+1.548e+03	+4.757e+03	+0.287
8.000	+5.558e+03	+1.226e+03	+4.056e+03	+0.181
8.200	+3.074e+03	+1.311e+03	+3.889e+03	+0.299
8.400	+5.301e+03	+1.096e+03	+3.608e+03	+0.171
8.600	+4.195e+03	+1.989e+03	+6.239e+03	+0.322
8.800	+3.692e+03	+1.366e+03	+2.187e+03	+0.270
9.000	+3.785e+03	+1.989e+02	+3.660e+03	+0.050
9.200	+5.090e+03	+9.579e+02	+3.731e+03	+0.158
9.400	+3.395e+03	+1.336e+03	+5.127e+03	+0.282
9.600	+4.963e+03	+5.712e+02	+3.881e+03	+0.103
9.800	+3.593e+03	+6.460e+02	+4.471e+03	+0.152
10.000	+4.095e+03	+1.747e+03	+4.130e+03	+0.299
10.200	+4.676e+03	-4.619e+00	+5.476e+03	-0.001
10.400	+2.737e+03	+1.543e+01	+4.691e+03	+0.006
10.600	+4.266e+03	+1.620e+03	+5.943e+03	+0.275
10.800	+4.734e+03	+5.270e+02	+4.149e+03	+0.100
11.000	+2.971e+03	+1.881e+03	+5.163e+03	+0.388
11.200	+4.469e+03	+8.127e+02	+3.316e+03	+0.154
11.400	+5.199e+03	+1.154e+03	+3.116e+03	+0.182
11.600	+5.124e+03	+4.725e+02	+3.252e+03	+0.084
11.800	+2.690e+03	+1.354e+03	+2.808e+03	+0.335
12.000	+4.722e+03	+1.252e+03	+5.635e+03	+0.210
12.200	+4.320e+03	+9.565e+02	+4.525e+03	+0.181
12.400	+2.876e+03	+1.342e+03	+3.433e+03	+0.318
12.600	+4.296e+03	+1.421e+03	+2.155e+03	+0.249
12.800	+4.251e+03	+7.717e+02	+2.432e+03	+0.154
13.000	+3.740e+03	+1.319e+03	+3.828e+03	+0.261
13.200	+2.764e+03	+4.492e+02	+4.956e+03	+0.140
13.400	+2.609e+03	+1.383e+03	+3.556e+03	+0.346
13.600	+4.659e+03	+8.055e+02	+2.839e+03	+0.147
13.800	+5.503e+03	+7.237e+02	+4.560e+03	+0.116
14.000	+3.788e+03	+8.296e+02	+5.088e+03	+0.180
14.200	+4.554e+03	+1.827e+03	+5.264e+03	+0.286
14.400	+3.102e+03	+8.784e+02	+3.031e+03	+0.221
14.600	+4.022e+03	+1.634e+03	+5.993e+03	+0.289
14.800	+4.006e+03	+1.232e+03	+3.259e+03	+0.235
15.000	+3.554e+03	+9.253e+02	+4.557e+03	+0.207
15.200	+4.054e+03	+8.760e+02	+3.477e+03	+0.178
15.400	+2.624e+03	+5.096e+02	+2.637e+03	+0.163
15.600	+4.109e+03	+1.492e+02	+4.650e+03	+0.035
15.800	+4.586e+03	-5.360e+01	+2.816e+03	-0.012
16.000	+4.562e+03	+1.471e+03	+5.559e+03	+0.244
16.200	+4.356e+03	+9.165e+02	+6.464e+03	+0.174
16.400	+3.961e+03	+1.038e+03	+5.258e+03	+0.208
16.600	+3.526e+03	+1.247e+03	+4.358e+03	+0.261
16.800	+2.903e+03	+8.303e+02	+3.883e+03	+0.222
17.000	+3.884e+03	+8.104e+02	+3.508e+03	+0.173
17.200	+4.346e+03	+1.581e+03	+3.106e+03	+0.267
17.400	+4.062e+03	+1.919e+03	+3.489e+03	+0.321
17.600	+2.939e+03	+6.208e+02	+3.262e+03	+0.174
17.800	+5.097e+03	+1.716e+03	+3.999e+03	+0.252
18.000	+4.279e+03	+1.607e+03	+4.759e+03	+0.273
18.200	+4.929e+03	+1.664e+03	+3.680e+03	+0.252
18.400	+3.771e+03	+1.565e+03	+3.328e+03	+0.293
18.600	+4.303e+03	+3.669e+02	+3.222e+03	+0.079
18.800	+4.220e+03	+1.844e+03	+3.946e+03	+0.304
19.000	+3.648e+03	+7.189e+02	+5.107e+03	+0.165
19.200	+4.219e+03	+7.072e+02	+5.432e+03	+0.144
19.400	+3.692e+03	+9.007e+02	+2.963e+03	+0.196
19.600	+5.376e+03	+1.974e+03	+6.143e+03	+0.269
19.800	+4.568e+03	+9.632e+02	+2.424e+03	+0.174
20.000	+4.612e+03	+9.644e+02	+4.009e+03	+0.173
20.200	+3.767e+03	+1.507e+03	+5.033e+03	+0.286
20.400	+5.392e+03	+1.592e+03	+4.560e+03	+0.228
20.600	+4.573e+03	+1.404e+03	+4.334e+03	+0.235
20.800	+4.141e+03	+1.139e+03	+4.661e+03	+0.216
21.000	+5.595e+03	+1.540e+03	+2.880e+03	+0.216
21.200	+4.585e+03	+1.190e+03	+4.468e+03	+0.206
21.400	+3.750e+03	+1.001e+03	+4.483e+03	+0.211
21.600	+2.349e+03	+2.498e+03	+5.548e+03	+0.515
21.800	+4.078e+03	+4.918e+02	+5.122e+03	+0.108
22.000	+2.860e+03	+7.071e+02	+3.195e+03	+0.198
22.200	+3.932e+03	+1.513e+03	+2.455e+03	+0.278
