%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.619e+03	+1.711e+03	+6.742e+03	+0.321
0.200	+5.190e+03	+1.474e+03	+4.429e+03	+0.221
0.400	+6.079e+03	+9.426e+02	+4.677e+03	+0.134
0.600	+5.308e+03	+1.398e+03	+2.754e+03	+0.208
0.800	+4.594e+03	-8.517e+02	+5.400e+03	-0.228
1.000	+6.332e+03	+6.745e+02	+5.374e+03	+0.096
1.200	+3.421e+03	+6.663e+02	+5.819e+03	+0.163
1.400	+6.858e+03	+1.514e+03	+3.849e+03	+0.181
1.600	+5.489e+03	+9.856e+02	+4.669e+03	+0.152
1.800	+5.591e+03	+5.971e+02	+5.643e+03	+0.096
2.000	+5.457e+03	+3.474e+02	+2.619e+03	+0.060
2.200	+5.916e+03	+1.561e+03	+5.330e+03	+0.209
2.400	+4.493e+03	+8.327e+02	+5.633e+03	+0.156
2.600	+5.417e+03	+1.061e+03	+7.264e+03	+0.164
2.800	+4.269e+03	+2.060e+03	+8.334e+03	+0.325
3.000	+7.208e+03	+1.503e+03	+6.014e+03	+0.173
3.200	+3.768e+03	+1.344e+03	+4.971e+03	+0.263
3.400	+3.862e+03	+1.109e+03	+4.578e+03	+0.223
3.600	+2.415e+03	-2.144e+02	+5.974e+03	-0.097
3.800	+5.873e+03	+6.257e+02	+8.021e+03	+0.096
4.000	+4.341e+03	+8.755e+02	+5.008e+03	+0.168
4.200	+6.666e+03	+6.169e+02	+7.178e+03	+0.085
4.400	+6.077e+03	+1.801e+02	+5.923e+03	+0.029
4.600	+6.790e+03	+2.094e+03	+6.021e+03	+0.236
4.800	+4.878e+03	+1.353e+03	+5.674e+03	+0.217
5.000	+4.253e+03	+2.657e+03	+6.194e+03	+0.385
5.200	+2.541e+03	+1.354e+03	+2.978e+03	+0.348
5.400	+7.888e+03	+2.947e+02	+4.532e+03	+0.036
5.600	+6.323e+03	+1.195e+03	+5.994e+03	+0.159
5.800	+6.897e+03	+1.708e+03	+6.039e+03	+0.198
6.000	+4.137e+03	+1.480e+03	+6.040e+03	+0.263
6.200	+5.304e+03	+3.350e+03	+3.993e+03	+0.387
6.400	+5.502e+03	-2.156e+01	+4.157e+03	-0.004
6.600	+5.467e+03	+1.935e+02	+3.375e+03	+0.034
6.800	+5.607e+03	+1.724e+03	+4.520e+03	+0.235
7.000	+6.099e+03	+9.419e+02	+6.617e+03	+0.134
7.200	+5.480e+03	-4.090e+02	+6.192e+03	-0.081
7.400	+4.159e+03	+9.657e+02	+4.873e+03	+0.188
7.600	+5.484e+03	+1.383e+03	+8.437e+03	+0.201
7.800	+6.452e+03	+3.488e+02	+4.764e+03	+0.051
8.000	+4.632e+03	+1.198e+03	+6.257e+03	+0.205
8.200	+4.167e+03	+1.094e+03	+3.286e+03	+0.208
8.400	+4.483e+03	+2.256e+03	+5.282e+03	+0.335
8.600	+3.830e+03	+1.231e+03	+5.935e+03	+0.243
8.800	+3.688e+03	+2.029e+03	+6.396e+03	+0.355
9.000	+6.082e+03	+1.056e+03	+6.423e+03	+0.148
9.200	+7.857e+03	+9.247e+02	+5.465e+03	+0.105
9.400	+5.631e+03	+1.776e+03	+5.067e+03	+0.240
9.600	+3.463e+03	+3.046e+02	+6.166e+03	+0.081
9.800	+4.057e+03	+2.041e+03	+6.856e+03	+0.335
10.000	+3.754e+03	+3.478e+02	+5.836e+03	+0.085
10.200	+4.919e+03	+1.936e+02	+4.619e+03	+0.038
10.400	+6.652e+03	+4.543e+02	+7.052e+03	+0.064
10.600	+3.867e+03	+1.081e+03	+4.223e+03	+0.219
10.800	+5.725e+03	+6.727e+02	+5.560e+03	+0.105
11.000	+5.307e+03	+2.545e+03	+6.151e+03	+0.324
11.200	+6.845e+03	+2.721e+03	+5.760e+03	+0.284
11.400	+2.299e+03	+5.200e+02	+8.378e+03	+0.184
11.600	+5.827e+03	+1.155e+03	+5.256e+03	+0.165
11.800	+4.325e+03	+1.556e+03	+5.995e+03	+0.264
12.000	+4.297e+03	+1.290e+03	+7.490e+03	+0.231
12.200	+5.614e+03	+5.699e+02	+6.396e+03	+0.092
12.400	+6.440e+03	+8.245e+01	+4.240e+03	+0.013
