%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.430e+02	+2.811e+03	+5.147e+03	+0.791
0.200	+8.519e+02	+3.554e+03	+2.758e+03	+0.807
0.400	+1.780e+03	+2.351e+03	+5.241e+03	+0.569
0.600	+1.877e+03	+2.924e+03	+5.844e+03	+0.609
0.800	+2.017e+03	+3.608e+03	+4.031e+03	+0.641
1.000	+1.750e+03	+3.218e+03	+5.009e+03	+0.648
1.200	+7.407e+02	+3.499e+03	+6.709e+03	+0.825
1.400	+1.141e+03	+3.794e+03	+4.632e+03	+0.769
1.600	+1.478e+03	+3.659e+03	+3.832e+03	+0.712
1.800	+1.574e+03	+9.804e+02	+4.853e+03	+0.384
2.000	+5.812e+03	+3.143e+02	+4.356e+03	+0.051
2.200	+2.989e+03	+1.025e+03	+5.895e+03	+0.255
2.400	+3.552e+03	+1.688e+03	+4.317e+03	+0.322
2.600	+3.506e+03	+1.655e+02	+5.127e+03	+0.045
2.800	+5.035e+03	+1.309e+03	+2.545e+03	+0.206
3.000	+2.945e+03	+5.289e+02	+6.416e+03	+0.152
3.200	+3.088e+03	+3.168e+02	+6.510e+03	+0.093
3.400	+3.817e+03	+9.493e+02	+4.714e+03	+0.199
3.600	+3.613e+03	+3.537e+02	+4.707e+03	+0.089
3.800	+4.293e+03	+1.396e+03	+5.676e+03	+0.245
4.000	+3.514e+03	+8.711e+02	+3.705e+03	+0.199
4.200	+3.378e+03	+5.581e+02	+6.493e+03	+0.142
4.400	+3.759e+03	+1.131e+03	+5.067e+03	+0.231
4.600	+4.451e+03	-2.237e+00	+4.597e+03	-0.001
4.800	+5.021e+03	+1.801e+03	+5.444e+03	+0.264
5.000	+2.825e+03	+1.108e+03	+5.155e+03	+0.282
5.200	+2.158e+03	+8.573e+01	+4.390e+03	+0.038
5.400	+2.761e+03	+7.851e+02	+5.408e+03	+0.221
5.600	+2.292e+03	+1.546e+03	+5.966e+03	+0.403
5.800	+4.324e+03	+1.569e+03	+1.928e+03	+0.266
6.000	+2.757e+03	+8.828e+02	+4.648e+03	+0.243
6.200	+3.743e+03	+2.957e+02	+5.320e+03	+0.073
6.400	+3.525e+03	+1.044e+03	+4.351e+03	+0.229
6.600	+2.718e+03	+7.358e+02	+5.114e+03	+0.213
6.800	+4.445e+03	+1.341e+03	+3.486e+03	+0.232
7.000	+2.458e+03	+1.419e+03	+4.294e+03	+0.366
7.200	+2.817e+03	-2.275e+02	+5.026e+03	-0.088
7.400	+2.504e+03	+8.331e+02	+6.833e+03	+0.250
7.600	+2.396e+03	+1.675e+03	+4.851e+03	+0.411
7.800	+3.547e+03	+1.043e+03	+4.864e+03	+0.227
8.000	+3.879e+03	+9.744e+02	+4.462e+03	+0.201
8.200	+2.819e+03	+1.518e+03	+4.663e+03	+0.350
8.400	+3.171e+03	+8.308e+02	+3.633e+03	+0.208
8.600	+2.023e+03	+1.054e+03	+5.039e+03	+0.342
8.800	+2.525e+03	+8.381e+02	+4.468e+03	+0.249
9.000	+3.732e+03	+6.804e+02	+4.641e+03	+0.154
9.200	+4.039e+03	+1.038e+03	+5.732e+03	+0.204
9.400	+2.925e+03	+4.361e+02	+5.918e+03	+0.130
9.600	+3.604e+03	+7.643e+02	+3.586e+03	+0.175
9.800	+3.427e+03	+1.072e+03	+4.094e+03	+0.238
10.000	+2.758e+03	+8.888e+02	+3.880e+03	+0.244
10.200	+2.651e+03	+1.086e+03	+4.767e+03	+0.291
10.400	+3.075e+03	+1.128e+03	+4.644e+03	+0.268
10.600	+4.347e+03	+1.262e+03	+5.651e+03	+0.225
10.800	+3.891e+03	+1.816e+03	+4.233e+03	+0.318
11.000	+3.513e+03	+7.504e+02	+2.432e+03	+0.176
11.200	+3.030e+03	+7.472e+02	+4.388e+03	+0.198
11.400	+3.614e+03	+9.722e+02	+2.869e+03	+0.212
11.600	+3.591e+03	+1.492e+03	+4.041e+03	+0.293
11.800	+2.801e+03	-1.347e+02	+4.511e+03	-0.051
12.000	+3.261e+03	+1.394e+03	+4.901e+03	+0.299
12.200	+4.762e+03	+1.351e+02	+4.554e+03	+0.028
12.400	+2.750e+03	+2.337e+02	+4.402e+03	+0.078
12.600	+2.676e+03	+5.187e+02	+5.816e+03	+0.162
12.800	+2.088e+03	+9.931e+02	+5.020e+03	+0.322
