%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.716e+03	+1.121e+03	+7.035e+03	+0.127
0.200	+4.240e+03	+9.342e+02	+6.306e+03	+0.181
0.400	+4.492e+03	+9.539e+02	+5.622e+03	+0.175
0.600	+3.666e+03	+3.095e+02	+4.391e+03	+0.078
0.800	+6.375e+03	+8.555e+02	+6.898e+03	+0.118
1.000	+4.543e+03	+5.013e+02	+4.557e+03	+0.099
1.200	+3.710e+03	+9.179e+02	+4.826e+03	+0.198
1.400	+4.143e+03	+1.883e+03	+5.891e+03	+0.312
1.600	+1.617e+03	+4.572e+03	+6.280e+03	+0.739
1.800	+1.450e+03	+4.085e+03	+4.540e+03	+0.738
2.000	+2.367e+03	+3.098e+03	+6.732e+03	+0.567
2.200	-8.585e+00	+4.187e+03	+7.875e+03	+1.002
2.400	+3.508e+03	+2.605e+03	+6.840e+03	+0.426
2.600	+6.047e+03	+1.265e+03	+6.261e+03	+0.173
2.800	+6.090e+03	+1.204e+03	+6.299e+03	+0.165
3.000	+4.775e+03	+7.069e+02	+1.890e+03	+0.129
3.200	+5.386e+03	+2.774e+02	+8.877e+03	+0.049
3.400	+5.753e+03	+8.591e+02	+5.358e+03	+0.130
3.600	+3.732e+03	+1.886e+03	+5.953e+03	+0.336
3.800	+4.172e+03	+5.963e+02	+7.491e+03	+0.125
4.000	+5.201e+03	+5.153e+02	+5.496e+03	+0.090
4.200	+3.642e+03	+1.052e+03	+5.819e+03	+0.224
4.400	+4.893e+03	-6.847e+02	+5.978e+03	-0.163
4.600	+5.726e+03	+1.037e+03	+4.437e+03	+0.153
4.800	+4.329e+03	+1.134e+03	+3.222e+03	+0.208
5.000	+6.762e+03	+1.191e+03	+4.920e+03	+0.150
5.200	+2.769e+03	+1.181e+03	+7.646e+03	+0.299
5.400	+3.711e+03	+4.122e+02	+5.591e+03	+0.100
5.600	+5.060e+03	+1.141e+03	+7.810e+03	+0.184
5.800	+4.271e+03	+6.139e+01	+5.567e+03	+0.014
6.000	+5.972e+03	-8.001e+02	+5.116e+03	-0.155
6.200	+5.160e+03	+7.820e+02	+5.800e+03	+0.132
6.400	+2.155e+03	+2.417e+03	+5.509e+03	+0.529
6.600	+5.907e+03	+7.262e+02	+4.124e+03	+0.109
6.800	+5.521e+03	-1.092e+03	+4.010e+03	-0.246
7.000	+3.396e+03	+1.201e+03	+6.323e+03	+0.261
7.200	+4.461e+03	+5.291e+02	+6.114e+03	+0.106
7.400	+4.617e+03	+7.098e+02	+5.181e+03	+0.133
7.600	+4.980e+03	+4.210e+02	+5.171e+03	+0.078
7.800	+4.125e+03	+9.380e+02	+6.670e+03	+0.185
8.000	+4.118e+03	+7.704e+02	+5.419e+03	+0.158
8.200	+5.889e+03	+4.629e+02	+5.378e+03	+0.073
8.400	+5.840e+03	+1.224e+03	+6.352e+03	+0.173
8.600	+5.363e+03	+1.235e+03	+4.724e+03	+0.187
8.800	+5.547e+03	+4.473e+02	+5.148e+03	+0.075
9.000	+3.191e+03	+9.826e+02	+4.474e+03	+0.235
9.200	+5.662e+03	+3.420e+02	+7.874e+03	+0.057
9.400	+6.177e+03	+4.433e+02	+5.212e+03	+0.067
9.600	+4.098e+03	+5.841e+02	+5.589e+03	+0.125
9.800	+3.286e+03	+1.022e+03	+4.148e+03	+0.237
