%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.794e+03	-1.414e+03	+7.960e+03	-0.418
0.200	+3.532e+03	+2.963e+02	+6.942e+03	+0.077
0.400	+6.268e+03	+6.674e+02	+8.603e+03	+0.096
0.600	+4.114e+03	+6.732e+02	+5.319e+03	+0.141
0.800	+4.882e+03	+2.940e+02	+6.229e+03	+0.057
1.000	+6.313e+03	+4.773e+02	+5.842e+03	+0.070
1.200	+4.532e+03	+1.522e+03	+6.048e+03	+0.251
1.400	+5.014e+03	+8.946e+02	+8.368e+03	+0.151
1.600	+4.590e+03	+6.571e+02	+6.694e+03	+0.125
1.800	+6.781e+03	+1.241e+03	+5.367e+03	+0.155
2.000	+5.271e+03	-7.498e+02	+9.460e+03	-0.166
2.200	+1.125e+03	-1.651e+02	+7.023e+03	-0.172
2.400	+1.325e+03	+2.085e+02	+5.132e+03	+0.136
2.600	+4.674e+03	+1.116e+03	+7.045e+03	+0.193
2.800	+5.218e+03	+4.480e+02	+4.928e+03	+0.079
3.000	+6.287e+03	+4.434e+02	+5.217e+03	+0.066
3.200	+4.413e+03	+3.877e+02	+7.228e+03	+0.081
3.400	+5.097e+03	+1.091e+03	+7.678e+03	+0.176
3.600	+4.630e+03	+7.519e+02	+7.478e+03	+0.140
3.800	+6.050e+03	+1.381e+03	+5.656e+03	+0.186
4.000	+6.771e+03	+4.005e+02	+5.085e+03	+0.056
4.200	+2.682e+03	+2.416e+02	+6.427e+03	+0.083
4.400	+2.753e+03	+9.444e+02	+6.560e+03	+0.255
4.600	+5.243e+03	-5.595e+02	+6.593e+03	-0.119
4.800	+4.567e+03	+7.637e+02	+7.681e+03	+0.143
5.000	+5.586e+03	+1.850e+03	+6.317e+03	+0.249
5.200	+3.769e+03	+1.939e+03	+4.519e+03	+0.340
5.400	+4.990e+03	+2.000e+03	+4.208e+03	+0.286
5.600	+5.406e+03	+5.875e+02	+4.232e+03	+0.098
5.800	+3.249e+03	+8.499e+02	+6.872e+03	+0.207
6.000	+4.906e+03	+6.307e+02	+3.647e+03	+0.114
6.200	+4.362e+03	+1.014e+03	+4.842e+03	+0.189
6.400	+6.841e+03	+9.988e+02	+8.934e+03	+0.127
6.600	+5.044e+03	+1.831e+03	+7.007e+03	+0.266
6.800	+4.406e+03	+1.562e+03	+4.648e+03	+0.262
7.000	+4.141e+03	+9.993e+02	+2.179e+03	+0.194
7.200	+5.817e+03	+1.147e+03	+5.774e+03	+0.165
7.400	+4.469e+03	+1.712e+03	+4.375e+03	+0.277
7.600	+5.539e+03	+2.277e+03	+4.374e+03	+0.291
7.800	+3.771e+03	+1.079e+03	+5.510e+03	+0.223
8.000	+5.638e+03	+2.278e+03	+5.458e+03	+0.288
