%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.806e+03	+2.517e+02	+8.966e+03	+0.036
0.200	+3.979e+03	+8.094e+02	+8.126e+03	+0.169
0.400	+3.351e+03	+5.299e+02	+3.250e+03	+0.137
0.600	+3.798e+03	+1.726e+03	+5.597e+03	+0.312
0.800	+4.428e+03	+2.595e+03	+6.814e+03	+0.369
1.000	+6.537e+03	+2.572e+02	+6.616e+03	+0.038
1.200	+4.988e+03	+9.353e+02	+6.293e+03	+0.158
1.400	+5.713e+03	+6.481e+02	+5.791e+03	+0.102
1.600	+5.100e+03	+7.025e+02	+7.680e+03	+0.121
1.800	+7.122e+03	+8.657e+02	+6.711e+03	+0.108
2.000	+5.037e+03	+1.697e+03	+6.667e+03	+0.252
2.200	+4.926e+03	+1.804e+03	+5.546e+03	+0.268
2.400	+3.817e+03	+6.955e+02	+5.109e+03	+0.154
2.600	+5.076e+03	+1.991e+03	+5.408e+03	+0.282
2.800	+4.386e+03	+8.741e+02	+4.548e+03	+0.166
3.000	+5.572e+03	+8.327e+02	+6.459e+03	+0.130
3.200	+3.201e+03	+7.979e+02	+4.805e+03	+0.200
3.400	+3.773e+03	+4.088e+02	+8.142e+03	+0.098
3.600	+3.867e+03	+5.180e+02	+5.233e+03	+0.118
3.800	+4.940e+03	+1.166e+03	+8.925e+03	+0.191
4.000	+4.666e+03	+8.182e+02	+5.843e+03	+0.149
4.200	+4.430e+03	+4.807e+02	+7.963e+03	+0.098
4.400	+4.015e+03	+5.631e+02	+5.226e+03	+0.123
4.600	+6.043e+03	+7.481e+02	+3.479e+03	+0.110
4.800	+6.280e+03	+1.526e+03	+8.111e+03	+0.195
5.000	+4.922e+03	+3.219e+02	+7.461e+03	+0.061
5.200	+4.968e+03	-1.012e+03	+5.114e+03	-0.256
5.400	+4.817e+03	+7.183e+02	+9.146e+03	+0.130
5.600	+6.275e+03	+1.510e+03	+4.774e+03	+0.194
5.800	+5.384e+03	+1.175e+03	+7.491e+03	+0.179
6.000	+4.767e+03	+1.670e+03	+6.596e+03	+0.259
6.200	+4.807e+03	+8.253e+02	+3.577e+03	+0.147
6.400	+3.271e+03	+8.775e+02	+5.468e+03	+0.212
6.600	+4.999e+03	+1.202e+03	+4.735e+03	+0.194
6.800	+4.007e+03	+2.058e+03	+6.159e+03	+0.339
7.000	+3.219e+03	+1.364e+03	+5.298e+03	+0.298
7.200	+3.727e+03	+1.208e+03	+7.073e+03	+0.245
7.400	+4.712e+03	+1.507e+03	+3.875e+03	+0.242
7.600	+6.368e+03	+1.653e+03	+5.042e+03	+0.206
7.800	+4.390e+03	+1.528e+03	+7.764e+03	+0.258
8.000	+4.880e+03	+8.910e+02	+7.192e+03	+0.154
8.200	+4.901e+03	+2.208e+03	+6.578e+03	+0.311
8.400	+3.941e+03	+1.424e+03	+6.459e+03	+0.265
8.600	+4.482e+03	+1.410e+03	+6.043e+03	+0.239
8.800	+5.042e+03	+6.197e+02	+8.074e+03	+0.109
9.000	+4.888e+03	-1.871e+02	+6.582e+03	-0.040
9.200	+5.974e+03	+2.140e+03	+3.985e+03	+0.264
9.400	+6.370e+03	+7.114e+02	+5.591e+03	+0.100
9.600	+6.339e+03	-2.636e+02	+5.771e+03	-0.043
9.800	+4.270e+03	+4.829e+02	+7.326e+03	+0.102
10.000	+5.271e+03	+7.934e+02	+3.616e+03	+0.131
10.200	+5.195e+03	+3.223e+02	+7.500e+03	+0.058
10.400	+3.055e+03	+3.250e+01	+5.071e+03	+0.011
10.600	+4.115e+03	+1.061e+03	+5.413e+03	+0.205
10.800	+4.732e+03	+1.230e+03	+5.611e+03	+0.206
11.000	+5.445e+03	+1.915e+03	+4.348e+03	+0.260
11.200	+6.858e+03	+1.160e+03	+7.649e+03	+0.145
11.400	+4.919e+03	+4.740e+02	+8.195e+03	+0.088
11.600	+2.312e+03	+7.578e+02	+8.690e+03	+0.247
