%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.130e+03	+4.264e+02	+3.385e+03	+0.077
0.200	+4.617e+03	-4.649e+02	+5.794e+03	-0.112
0.400	+5.361e+03	+8.470e+02	+3.820e+03	+0.136
0.600	+5.897e+03	+1.448e+03	+5.632e+03	+0.197
0.800	+5.963e+03	-9.603e+01	+4.912e+03	-0.016
1.000	+8.280e+03	+1.949e+03	+6.585e+03	+0.191
1.200	+5.912e+03	+1.544e+03	+7.303e+03	+0.207
1.400	+6.370e+03	+6.681e+02	+8.060e+03	+0.095
1.600	+5.571e+03	+1.160e+03	+4.818e+03	+0.172
1.800	+3.147e+03	+4.709e+02	+5.734e+03	+0.130
2.000	+4.947e+03	+1.480e+03	+8.271e+03	+0.230
2.200	+5.385e+03	+1.241e+03	+6.519e+03	+0.187
2.400	+4.683e+03	+1.053e+03	+3.591e+03	+0.184
2.600	+7.287e+03	+1.040e+03	+4.420e+03	+0.125
2.800	+5.261e+03	+6.321e+02	+6.453e+03	+0.107
3.000	+5.899e+03	+1.738e+02	+6.046e+03	+0.029
3.200	+4.029e+03	+1.094e+03	+4.620e+03	+0.214
3.400	+5.862e+03	+3.204e+02	+4.405e+03	+0.052
3.600	+6.243e+03	+1.490e+03	+6.679e+03	+0.193
3.800	+5.069e+03	+1.645e+03	+6.343e+03	+0.245
4.000	+5.483e+03	-1.689e+02	+7.879e+03	-0.032
4.200	+6.353e+03	+7.995e+02	+6.935e+03	+0.112
4.400	+5.077e+03	+4.862e+02	+6.504e+03	+0.087
4.600	+5.708e+03	+1.886e+03	+4.660e+03	+0.248
4.800	+6.483e+03	-8.264e+02	+4.544e+03	-0.146
5.000	+3.887e+03	+9.569e+02	+6.461e+03	+0.198
5.200	+5.475e+03	+4.508e+02	+5.675e+03	+0.076
5.400	+6.442e+03	+5.537e+02	+6.906e+03	+0.079
5.600	+6.779e+03	+1.160e+03	+5.829e+03	+0.146
5.800	+6.287e+03	+1.237e+03	+6.313e+03	+0.164
6.000	+3.980e+03	+1.329e+03	+6.242e+03	+0.250
6.200	+4.849e+03	+1.156e+03	+5.192e+03	+0.193
6.400	+5.609e+03	-4.963e+02	+7.910e+03	-0.097
6.600	+7.602e+03	+8.418e+02	+6.957e+03	+0.100
6.800	+5.675e+03	+2.541e+03	+4.812e+03	+0.309
7.000	+4.882e+03	+1.100e+03	+5.727e+03	+0.184
7.200	+6.742e+03	+4.085e+02	+5.444e+03	+0.057
7.400	+5.315e+03	+5.803e+01	+3.933e+03	+0.011
7.600	+3.406e+03	+1.128e+03	+5.022e+03	+0.249
7.800	+7.405e+03	+9.677e+02	+5.548e+03	+0.116
8.000	+5.464e+03	+1.827e+03	+8.610e+03	+0.251
8.200	+3.949e+03	+1.078e+03	+6.647e+03	+0.214
8.400	+6.599e+03	+5.794e+02	+5.608e+03	+0.081
8.600	+5.072e+03	+1.419e+03	+8.548e+03	+0.219
8.800	+5.429e+03	-8.696e+02	+6.417e+03	-0.191
9.000	+5.353e+03	+5.222e+01	+5.690e+03	+0.010
9.200	+4.821e+03	+1.903e+03	+7.260e+03	+0.283
9.400	+5.694e+03	+4.596e+02	+5.988e+03	+0.075
9.600	+7.725e+03	+5.144e+02	+5.694e+03	+0.062
9.800	+6.545e+03	-1.347e+02	+8.539e+03	-0.021
10.000	+6.187e+03	-4.479e+02	+7.561e+03	-0.078
10.200	+5.336e+03	+8.042e+02	+4.321e+03	+0.131
10.400	+5.373e+03	+1.175e+03	+6.180e+03	+0.179
10.600	+5.261e+03	+3.425e+02	+9.415e+03	+0.061
10.800	+6.627e+03	+3.159e+02	+7.313e+03	+0.045
11.000	+2.339e+03	+4.812e+03	+6.565e+03	+0.673
11.200	+2.794e+03	+3.730e+03	+5.440e+03	+0.572
11.400	+5.778e+03	-1.093e+03	+6.806e+03	-0.233
11.600	+5.711e+03	+9.286e+02	+7.460e+03	+0.140
11.800	+7.408e+03	+1.571e+02	+5.125e+03	+0.021
12.000	+6.362e+03	+5.588e+02	+5.848e+03	+0.081
12.200	+5.182e+03	+1.285e+03	+5.612e+03	+0.199
12.400	+5.024e+03	+9.353e+02	+4.993e+03	+0.157
12.600	+4.882e+03	+4.965e+02	+5.027e+03	+0.092
12.800	+6.161e+03	+1.186e+02	+7.056e+03	+0.019
13.000	+6.549e+03	+2.221e+03	+7.043e+03	+0.253
13.200	+3.284e+03	+9.344e+02	+6.088e+03	+0.222
13.400	+4.689e+03	+9.745e+02	+8.669e+03	+0.172
13.600	+7.189e+03	+1.050e+03	+8.709e+03	+0.127
13.800	+6.003e+03	+1.177e+03	+6.051e+03	+0.164
14.000	+6.049e+03	-2.290e+01	+7.914e+03	-0.004
14.200	+8.485e+03	+1.396e+03	+6.047e+03	+0.141
14.400	+6.082e+03	+1.982e+03	+5.218e+03	+0.246
14.600	+5.534e+03	-7.041e+02	+5.952e+03	-0.146
14.800	+4.497e+03	+7.343e+02	+6.774e+03	+0.140
15.000	+6.068e+03	+4.309e+02	+3.974e+03	+0.066
15.200	+4.224e+03	+6.822e+02	+9.504e+03	+0.139
15.400	+2.892e+03	+2.804e+03	+5.802e+03	+0.492
15.600	+3.105e+03	+4.906e+03	+5.788e+03	+0.612
15.800	+1.777e+03	+4.717e+03	+6.220e+03	+0.726
16.000	+2.740e+03	+4.149e+03	+8.608e+03	+0.602
16.200	+2.917e+03	+5.605e+03	+6.767e+03	+0.658
16.400	+5.450e+03	+8.216e+02	+6.999e+03	+0.131
16.600	+6.875e+03	+1.049e+02	+7.754e+03	+0.015
16.800	+6.221e+03	+1.233e+03	+7.242e+03	+0.165
17.000	+6.081e+03	+1.514e+03	+8.196e+03	+0.199
17.200	+4.437e+03	-2.686e+02	+5.835e+03	-0.064
17.400	+6.369e+03	+1.940e+03	+8.257e+03	+0.233
17.600	+6.077e+03	+5.586e+02	+5.618e+03	+0.084
17.800	+7.415e+03	+6.102e+02	+4.439e+03	+0.076
18.000	+5.243e+03	+1.044e+03	+6.986e+03	+0.166
18.200	+7.283e+03	+9.228e+02	+6.441e+03	+0.112
18.400	+5.301e+03	+9.302e+02	+7.655e+03	+0.149
18.600	+5.664e+03	+3.272e+02	+5.111e+03	+0.055
18.800	+3.254e+03	+3.648e+03	+7.154e+03	+0.529
19.000	+2.174e+03	+2.800e+03	+6.054e+03	+0.563
19.200	+2.801e+03	+5.154e+03	+4.221e+03	+0.648
19.400	+1.751e+03	+4.599e+03	+6.250e+03	+0.724
19.600	+3.412e+03	+5.837e+03	+8.675e+03	+0.631
19.800	+1.091e+03	+3.457e+03	+5.935e+03	+0.760
20.000	+1.842e+03	+5.043e+03	+6.860e+03	+0.732
20.200	+3.977e+03	+3.649e+03	+6.642e+03	+0.478
20.400	+4.040e+03	+2.931e+03	+6.114e+03	+0.420
20.600	+6.436e+03	+3.193e+02	+5.352e+03	+0.047
20.800	+6.171e+03	+6.353e+02	+7.016e+03	+0.093
