%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.620e+03	+5.292e+02	+4.815e+03	+0.103
0.200	+5.458e+03	+1.376e+03	+6.268e+03	+0.201
0.400	+4.193e+03	+1.517e+03	+5.756e+03	+0.266
0.600	+2.434e+03	+1.527e+03	+7.059e+03	+0.385
0.800	+5.814e+03	+9.330e+02	+6.558e+03	+0.138
1.000	+3.563e+03	+1.178e+03	+4.056e+03	+0.249
1.200	+4.153e+03	+3.000e+02	+5.051e+03	+0.067
1.400	+2.370e+03	+1.714e+03	+5.502e+03	+0.420
1.600	+4.823e+03	+1.781e+03	+6.186e+03	+0.270
1.800	+3.706e+03	+2.327e+03	+4.986e+03	+0.386
2.000	+3.335e+03	+9.998e+02	+4.953e+03	+0.231
2.200	+3.195e+03	+1.120e+03	+7.370e+03	+0.260
2.400	+3.120e+03	+9.891e+02	+4.892e+03	+0.241
2.600	+3.439e+03	+1.345e+03	+5.721e+03	+0.281
2.800	+3.507e+03	+2.691e+02	+7.583e+03	+0.071
3.000	+3.921e+03	+1.799e+03	+4.043e+03	+0.315
3.200	+3.356e+03	+1.959e+03	+3.240e+03	+0.369
3.400	+5.217e+03	+4.645e+02	+6.241e+03	+0.082
3.600	+4.361e+03	+1.412e+03	+4.048e+03	+0.245
3.800	+4.785e+03	+9.738e+02	+6.789e+03	+0.169
4.000	+2.105e+03	-3.665e+01	+6.192e+03	-0.018
4.200	+3.328e+03	+2.821e+03	+8.506e+03	+0.459
4.400	+3.403e+03	+7.541e+02	+7.450e+03	+0.181
4.600	+4.327e+03	+1.201e+03	+3.786e+03	+0.217
4.800	+4.473e+03	+5.793e+02	+5.715e+03	+0.115
5.000	+2.556e+03	+9.177e+02	+4.874e+03	+0.264
5.200	+3.968e+03	+6.114e+02	+4.935e+03	+0.133
5.400	+4.133e+03	+8.733e+02	+2.882e+03	+0.174
5.600	+2.091e+03	+1.282e+03	+8.464e+03	+0.380
5.800	+4.532e+03	+1.454e+03	+6.850e+03	+0.243
6.000	+3.953e+03	+4.042e+02	+4.013e+03	+0.093
6.200	+3.994e+03	+1.853e+03	+4.987e+03	+0.317
6.400	+5.959e+03	+1.828e+03	+5.266e+03	+0.235
6.600	+3.453e+03	+1.366e+03	+6.534e+03	+0.283
6.800	+4.224e+03	+1.561e+03	+5.116e+03	+0.270
7.000	+3.722e+03	+4.128e+02	+5.076e+03	+0.100
7.200	+4.078e+03	+4.562e+02	+5.872e+03	+0.101
7.400	+4.876e+03	+1.570e+03	+6.474e+03	+0.244
7.600	+4.492e+03	+1.388e+03	+6.490e+03	+0.236
7.800	+2.802e+03	+1.343e+03	+5.882e+03	+0.324
8.000	+5.356e+03	-4.687e+02	+7.160e+03	-0.096
8.200	+3.759e+03	+2.758e+03	+3.892e+03	+0.423
8.400	+3.118e+03	+1.990e+03	+5.485e+03	+0.390
8.600	+3.455e+03	+1.166e+03	+7.478e+03	+0.252
8.800	+5.285e+03	+1.739e+03	+4.813e+03	+0.248
9.000	+3.182e+03	+2.685e+02	+5.418e+03	+0.078
9.200	+3.569e+03	-2.680e+02	+5.963e+03	-0.081
9.400	+3.657e+03	+1.936e+02	+5.460e+03	+0.050
9.600	+2.839e+03	+1.621e+03	+6.215e+03	+0.363
9.800	+4.348e+03	+5.374e+02	+6.496e+03	+0.110
10.000	+2.893e+03	+3.290e+02	+6.125e+03	+0.102
10.200	+3.381e+03	+8.404e+02	+4.273e+03	+0.199
10.400	+4.865e+03	+7.823e+02	+9.551e+03	+0.139
10.600	+5.702e+03	+9.508e+02	+6.942e+03	+0.143
10.800	+2.135e+03	+7.015e+02	+6.261e+03	+0.247
11.000	+1.965e+03	+1.633e+03	+5.547e+03	+0.454
11.200	+4.636e+03	+8.763e+02	+3.488e+03	+0.159
11.400	+4.073e+03	+4.729e+02	+5.223e+03	+0.104
11.600	+5.985e+03	+8.528e+02	+6.999e+03	+0.125
11.800	+3.847e+03	+1.901e+02	+9.280e+03	+0.047
12.000	+4.694e+03	+6.814e+02	+7.997e+03	+0.127
12.200	+4.733e+03	+6.798e+02	+6.913e+03	+0.126
12.400	+3.797e+03	+1.931e+03	+5.184e+03	+0.337
12.600	+4.356e+03	+1.186e+03	+5.987e+03	+0.214
12.800	+5.465e+03	-4.923e+02	+7.286e+03	-0.099
13.000	+4.253e+03	+2.113e+03	+6.293e+03	+0.332
13.200	+3.898e+03	-2.737e+02	+7.660e+03	-0.076
13.400	+4.752e+03	+4.963e+02	+5.688e+03	+0.095
13.600	+3.545e+03	+4.739e+02	+5.530e+03	+0.118
13.800	+2.958e+03	+1.012e+03	+5.342e+03	+0.255
14.000	+3.858e+03	+5.243e+02	+7.529e+03	+0.120
14.200	+4.027e+03	-1.215e+02	+7.588e+03	-0.031
14.400	+5.792e+03	+3.114e+02	+4.599e+03	+0.051
14.600	+3.147e+03	+1.033e+03	+3.872e+03	+0.247
14.800	+3.485e+03	+1.201e+03	+6.901e+03	+0.256
15.000	+2.166e+03	+2.023e+03	+4.524e+03	+0.483
15.200	+3.804e+03	+1.261e+03	+2.756e+03	+0.249
15.400	+5.944e+03	+1.043e+03	+7.249e+03	+0.149
15.600	+4.934e+03	+2.101e+03	+4.063e+03	+0.299
15.800	+4.281e+03	+8.475e+02	+5.277e+03	+0.165
16.000	+3.967e+03	+1.148e+03	+6.304e+03	+0.224
16.200	+2.414e+03	+1.401e+03	+5.634e+03	+0.367
16.400	+5.122e+03	+2.822e+02	+5.310e+03	+0.052
16.600	+5.171e+03	+1.122e+03	+5.464e+03	+0.178
16.800	+3.623e+03	+1.178e+03	+4.374e+03	+0.245
17.000	+5.319e+03	+1.921e+03	+3.322e+03	+0.265
17.200	+2.576e+03	+8.409e+02	+4.889e+03	+0.246
17.400	+5.161e+03	+1.669e+03	+8.318e+03	+0.244
17.600	+5.597e+03	+2.173e+03	+6.035e+03	+0.280
17.800	+4.353e+03	+2.131e+03	+5.170e+03	+0.329
18.000	+4.805e+03	+1.972e+03	+5.690e+03	+0.291
18.200	+4.108e+03	+3.990e+02	+9.086e+03	+0.089
18.400	+3.922e+03	+5.786e+02	+4.622e+03	+0.129
18.600	+5.344e+03	-6.069e+02	+5.777e+03	-0.128
18.800	+3.988e+03	+1.349e+03	+5.962e+03	+0.253
19.000	+4.450e+03	+2.295e+03	+7.054e+03	+0.340
19.200	+2.910e+03	+1.557e+03	+5.266e+03	+0.349
19.400	+3.291e+03	+1.633e+03	+6.311e+03	+0.332
19.600	+3.458e+03	+1.480e+03	+5.649e+03	+0.300
19.800	+5.820e+03	+9.432e+02	+6.463e+03	+0.139
20.000	+5.312e+03	+1.125e+02	+7.863e+03	+0.021
20.200	+3.522e+03	+8.329e+02	+4.898e+03	+0.191
20.400	+3.334e+03	+1.675e+03	+5.747e+03	+0.334
20.600	+4.244e+03	+1.053e+03	+6.407e+03	+0.199
20.800	+4.752e+03	+1.530e+03	+5.198e+03	+0.244
