%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.550e+03	+1.170e+03	+4.929e+03	+0.174
0.200	+1.652e+03	+1.711e+03	+7.307e+03	+0.509
0.400	+5.519e+03	+1.550e+03	+6.079e+03	+0.219
0.600	+4.834e+03	+1.914e+03	+6.905e+03	+0.284
0.800	+6.556e+03	+1.715e+03	+7.371e+03	+0.207
1.000	+3.145e+03	+1.189e+03	+5.298e+03	+0.274
1.200	+3.888e+03	+1.073e+03	+7.991e+03	+0.216
1.400	+4.602e+03	+2.427e+03	+6.767e+03	+0.345
1.600	+4.850e+03	+1.578e+03	+6.721e+03	+0.246
1.800	+4.127e+03	+1.454e+03	+7.919e+03	+0.261
2.000	+6.252e+03	+3.124e+02	+7.349e+03	+0.048
2.200	+5.848e+03	+1.129e+03	+7.013e+03	+0.162
2.400	+2.205e+03	+1.106e+03	+4.741e+03	+0.334
2.600	+4.525e+03	+1.390e+03	+4.889e+03	+0.235
2.800	+4.542e+03	+1.482e+03	+6.955e+03	+0.246
3.000	+6.609e+03	+4.532e+02	+1.028e+04	+0.064
3.200	+2.472e+03	+1.072e+03	+6.784e+03	+0.303
3.400	+4.263e+03	+5.632e+02	+5.059e+03	+0.117
3.600	+4.153e+03	+1.931e+03	+5.377e+03	+0.317
3.800	+6.490e+03	+4.877e+02	+6.622e+03	+0.070
4.000	+7.305e+03	+5.162e+02	+5.601e+03	+0.066
4.200	+5.216e+03	+2.641e+03	+8.246e+03	+0.336
4.400	+2.373e+03	+1.198e+03	+7.309e+03	+0.336
4.600	+4.230e+03	+2.173e+03	+5.797e+03	+0.339
4.800	+2.885e+03	+1.261e+03	+7.149e+03	+0.304
5.000	+4.820e+03	+1.502e+03	+6.895e+03	+0.238
5.200	+3.984e+03	+2.190e+03	+3.159e+03	+0.355
5.400	+4.793e+03	+1.025e+03	+2.531e+03	+0.176
5.600	+5.772e+03	+2.875e+03	+5.700e+03	+0.332
5.800	+4.662e+03	+1.869e+03	+5.852e+03	+0.286
6.000	+4.761e+03	+6.676e+02	+4.533e+03	+0.123
6.200	+3.519e+03	+8.653e+02	+5.565e+03	+0.197
6.400	+4.172e+03	+2.202e+03	+6.729e+03	+0.345
6.600	+4.734e+03	+1.908e+03	+5.535e+03	+0.287
6.800	+4.966e+03	+9.705e+02	+4.795e+03	+0.163
7.000	+6.231e+03	+1.768e+03	+9.442e+03	+0.221
7.200	+3.964e+03	+6.417e+02	+5.263e+03	+0.139
7.400	+4.876e+03	+9.527e+02	+4.922e+03	+0.163
7.600	+5.116e+03	+7.246e+02	+7.628e+03	+0.124
7.800	+5.958e+03	+1.245e+03	+8.791e+03	+0.173
8.000	+7.688e+03	+6.300e+01	+5.926e+03	+0.008
8.200	+4.974e+03	+2.161e+02	+6.783e+03	+0.042
8.400	+5.942e+03	+1.311e+03	+9.817e+03	+0.181
8.600	+5.314e+03	+6.841e+02	+5.759e+03	+0.114
8.800	+5.349e+03	+1.193e+03	+4.420e+03	+0.182
9.000	+5.561e+03	+1.071e+03	+6.877e+03	+0.162
9.200	+5.708e+03	+2.703e+03	+6.590e+03	+0.321
9.400	+4.890e+03	+1.177e+03	+5.950e+03	+0.194
9.600	+6.357e+03	+1.401e+03	+5.361e+03	+0.181
9.800	+4.009e+03	+3.074e+03	+8.413e+03	+0.434
10.000	+4.438e+03	+1.255e+03	+8.097e+03	+0.220
10.200	+3.068e+03	+6.548e+02	+5.851e+03	+0.176
10.400	+5.287e+03	+7.168e+02	+7.900e+03	+0.119
10.600	+4.361e+03	-1.284e+02	+5.398e+03	-0.030
10.800	+5.512e+03	+1.497e+03	+6.013e+03	+0.214
11.000	+7.110e+03	+2.765e+03	+5.451e+03	+0.280
11.200	+3.041e+03	+1.779e+03	+6.548e+03	+0.369
11.400	+5.433e+03	+2.426e+03	+5.623e+03	+0.309
11.600	+5.530e+03	+1.728e+03	+5.520e+03	+0.238
11.800	+5.267e+03	+2.093e+03	+9.145e+03	+0.284
12.000	+6.042e+03	+1.029e+03	+6.343e+03	+0.146
12.200	+7.564e+03	+1.392e+03	+4.608e+03	+0.155
12.400	+4.931e+03	+1.052e+03	+6.042e+03	+0.176
12.600	+5.273e+03	+5.301e+00	+6.532e+03	+0.001
12.800	+6.432e+03	+1.102e+03	+7.080e+03	+0.146
13.000	+6.521e+03	+1.804e+03	+5.894e+03	+0.217
13.200	+3.495e+03	+1.495e+03	+7.219e+03	+0.300
13.400	+4.735e+03	+7.316e+02	+2.694e+03	+0.134
13.600	+4.851e+03	+1.136e+03	+4.817e+03	+0.190
13.800	+3.756e+03	+3.703e+03	+6.245e+03	+0.496
14.000	+4.498e+03	+1.611e+03	+7.970e+03	+0.264
14.200	+4.838e+03	+4.293e+02	+6.209e+03	+0.082
14.400	+6.288e+03	+3.035e+03	+7.377e+03	+0.326
14.600	+5.069e+03	+9.126e+02	+4.401e+03	+0.153
14.800	+3.534e+03	+1.755e+03	+3.548e+03	+0.332
15.000	+3.853e+03	+1.722e+03	+1.042e+04	+0.309
15.200	+4.950e+03	+1.184e+03	+6.257e+03	+0.193
15.400	+4.989e+03	+5.253e+02	+7.634e+03	+0.095
15.600	+4.264e+03	+5.007e+02	+5.536e+03	+0.105
