%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.597e+03	+1.518e+03	+5.163e+03	+0.248
0.200	+5.094e+03	+2.107e+03	+5.196e+03	+0.293
0.400	+2.627e+03	+2.682e+03	+5.454e+03	+0.505
0.600	+3.497e+03	+2.392e+03	+5.999e+03	+0.406
0.800	+2.696e+03	+3.586e+03	+6.803e+03	+0.571
1.000	+3.370e+03	+2.421e+03	+6.428e+03	+0.418
1.200	+1.551e+03	+3.856e+03	+5.166e+03	+0.713
1.400	+1.701e+03	+5.691e+03	+6.936e+03	+0.770
1.600	+3.977e+03	+2.841e+03	+3.828e+03	+0.417
1.800	+4.236e+02	+5.907e+03	+7.831e+03	+0.933
2.000	+1.581e+03	+2.035e+03	+1.137e+03	+0.563
2.200	+1.384e+03	+4.142e+03	+6.643e+03	+0.750
2.400	+1.692e+03	+4.443e+03	+6.852e+03	+0.724
2.600	+2.121e+03	+3.250e+03	+4.224e+03	+0.605
2.800	+9.381e+02	+5.726e+03	+5.766e+03	+0.859
3.000	+1.816e+03	+2.241e+03	+6.976e+03	+0.552
3.200	+2.558e+03	+5.285e+03	+7.198e+03	+0.674
3.400	+3.277e+03	+4.452e+03	+4.025e+03	+0.576
3.600	+1.497e+03	+4.715e+03	+5.944e+03	+0.759
3.800	+7.256e+02	+4.644e+03	+4.914e+03	+0.865
4.000	+1.036e+03	+3.625e+03	+5.235e+03	+0.778
4.200	+1.943e+03	+5.084e+03	+5.414e+03	+0.724
4.400	+2.003e+03	+2.647e+03	+5.895e+03	+0.569
4.600	+4.555e+03	-7.081e+02	+4.790e+03	-0.184
4.800	+4.014e+03	-1.608e+02	+5.243e+03	-0.042
5.000	+5.204e+03	+1.364e+03	+5.459e+03	+0.208
5.200	+6.857e+03	+1.283e+03	+6.677e+03	+0.158
5.400	+4.685e+03	+9.954e+02	+4.686e+03	+0.175
5.600	+3.541e+03	+6.079e+02	+6.547e+03	+0.147
5.800	+2.396e+03	+2.282e+03	+7.147e+03	+0.488
6.000	+3.706e+03	-1.199e+02	+4.889e+03	-0.033
6.200	+3.787e+03	+9.676e+02	+6.434e+03	+0.204
6.400	+4.865e+03	+3.139e+02	+5.104e+03	+0.061
6.600	+2.315e+03	+2.028e+03	+6.688e+03	+0.467
6.800	+3.990e+03	+1.049e+03	+6.245e+03	+0.208
7.000	+3.670e+03	+1.481e+03	+5.594e+03	+0.287
7.200	+5.673e+03	+3.937e+02	+3.855e+03	+0.065
7.400	+4.921e+03	-3.586e+02	+3.920e+03	-0.079
7.600	+6.414e+03	+8.809e+02	+4.623e+03	+0.121
7.800	+4.264e+03	+2.032e+02	+6.575e+03	+0.045
8.000	+4.086e+03	+3.516e+02	+5.516e+03	+0.079
8.200	+4.171e+03	+1.258e+03	+6.530e+03	+0.232
8.400	+5.678e+03	+1.671e+03	+7.635e+03	+0.227
8.600	+5.303e+03	+4.990e+02	+5.556e+03	+0.086
8.800	+6.528e+03	+1.275e+03	+5.446e+03	+0.163
9.000	+4.680e+03	+1.836e+03	+4.384e+03	+0.282
9.200	+1.951e+03	+9.546e+02	+4.836e+03	+0.328
9.400	+4.158e+03	+9.684e+02	+6.660e+03	+0.189
9.600	+3.644e+03	+8.579e+02	+6.308e+03	+0.191
9.800	+2.646e+03	+1.353e+03	+4.974e+03	+0.338
10.000	+4.054e+03	+1.092e+03	+5.955e+03	+0.212
10.200	+4.798e+03	+1.946e+03	+4.556e+03	+0.289
10.400	+4.513e+03	+4.030e+02	+7.273e+03	+0.082
10.600	+4.557e+03	+1.723e+03	+5.421e+03	+0.274
10.800	+6.440e+03	+4.021e+01	+6.622e+03	+0.006
11.000	+4.027e+03	+2.329e+03	+4.365e+03	+0.366
11.200	+5.471e+03	+1.153e+03	+4.982e+03	+0.174
11.400	+3.426e+03	+1.646e+03	+3.157e+03	+0.324
11.600	+5.498e+03	+7.240e+02	+8.236e+03	+0.116
11.800	+5.260e+03	+1.914e+03	+5.456e+03	+0.267
12.000	+3.600e+03	-1.338e+02	+7.792e+03	-0.039
12.200	+4.996e+03	+9.454e+02	+6.754e+03	+0.159
12.400	+5.841e+03	+1.607e+03	+8.429e+03	+0.216
12.600	+2.298e+03	-1.741e+02	+6.023e+03	-0.082
12.800	+5.667e+03	+2.093e+03	+7.823e+03	+0.270
13.000	+4.221e+03	+1.619e+03	+5.259e+03	+0.277
13.200	+4.042e+03	+6.584e+02	+7.256e+03	+0.140
13.400	+5.178e+03	+5.322e+02	+7.472e+03	+0.093
13.600	+4.735e+03	+1.650e+03	+6.565e+03	+0.258
13.800	+1.863e+03	+7.207e+02	+4.134e+03	+0.279
14.000	+4.204e+03	+1.564e+03	+5.954e+03	+0.271
