%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.967e+03	+6.397e+03	+5.822e+03	+0.765
0.200	+2.343e+03	+6.125e+03	+5.752e+03	+0.723
0.400	+2.299e+03	+2.560e+03	+6.883e+03	+0.527
0.600	+1.229e+03	+5.394e+03	+4.462e+03	+0.814
0.800	+1.792e+03	+5.357e+03	+6.751e+03	+0.749
1.000	+2.613e+03	+3.850e+03	+4.896e+03	+0.596
1.200	+2.556e+03	+5.568e+03	+5.577e+03	+0.685
1.400	+2.627e+03	+6.939e+03	+7.331e+03	+0.725
1.600	+2.732e+03	+3.949e+03	+7.031e+03	+0.591
1.800	+1.828e+03	+4.341e+03	+5.849e+03	+0.704
2.000	+2.133e+03	+3.729e+03	+5.469e+03	+0.636
2.200	+2.237e+03	+6.098e+03	+2.965e+03	+0.732
2.400	+2.509e+03	+3.954e+03	+7.235e+03	+0.612
2.600	+2.564e+03	+6.971e+03	+5.596e+03	+0.731
2.800	+2.373e+03	+4.858e+03	+5.137e+03	+0.672
3.000	+8.357e+02	+5.694e+03	+5.160e+03	+0.872
3.200	+7.460e+02	+2.804e+03	+1.014e+04	+0.790
3.400	+8.043e+02	+5.393e+03	+6.392e+03	+0.870
3.600	+1.660e+03	+4.552e+03	+6.384e+03	+0.733
3.800	+2.162e+03	+4.993e+03	+4.927e+03	+0.698
4.000	+1.364e+03	+5.803e+03	+6.252e+03	+0.810
4.200	+2.964e+03	+5.196e+03	+3.089e+03	+0.637
4.400	+1.418e+03	+4.179e+03	+6.096e+03	+0.747
4.600	+1.302e+03	+4.280e+03	+8.979e+03	+0.767
4.800	+7.794e+02	+6.130e+03	+3.926e+03	+0.887
5.000	+1.375e+02	+4.302e+03	+5.653e+03	+0.969
5.200	+3.272e+03	+7.525e+03	+4.327e+03	+0.697
5.400	+1.234e+03	+3.650e+03	+8.098e+03	+0.747
5.600	+2.184e+03	+4.766e+03	+2.244e+03	+0.686
5.800	+2.547e+03	+3.081e+03	+6.014e+03	+0.547
6.000	+1.326e+03	+4.398e+03	+5.175e+03	+0.768
6.200	+3.196e+03	+5.921e+03	+7.725e+03	+0.649
6.400	+1.961e+03	+4.022e+03	+4.829e+03	+0.672
6.600	+1.545e+03	+4.512e+03	+5.419e+03	+0.745
6.800	+8.458e+02	+3.700e+03	+4.346e+03	+0.814
7.000	+1.234e+03	+5.345e+03	+6.726e+03	+0.812
7.200	+1.540e+03	+5.399e+03	+4.088e+03	+0.778
7.400	+1.703e+03	+4.593e+03	+6.941e+03	+0.730
7.600	+8.363e+02	+6.534e+03	+6.077e+03	+0.887
7.800	-8.941e+01	+5.303e+03	+5.113e+03	+1.017
8.000	+3.326e+03	+4.028e+03	+6.591e+03	+0.548
8.200	+2.530e+03	+4.743e+03	+5.774e+03	+0.652
8.400	+2.068e+03	+5.796e+03	+5.558e+03	+0.737
8.600	+2.306e+03	+4.839e+03	+4.528e+03	+0.677
