%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.514e+03	+1.327e+03	+4.599e+03	+0.227
0.200	+3.514e+03	+1.435e+03	+4.385e+03	+0.290
0.400	+5.546e+03	+5.414e+02	+3.669e+03	+0.089
0.600	+4.084e+03	+1.541e+03	+5.879e+03	+0.274
0.800	+3.538e+03	-1.113e+03	+6.771e+03	-0.459
1.000	+3.897e+03	+3.543e+02	+5.969e+03	+0.083
1.200	+6.016e+03	+1.633e+03	+7.108e+03	+0.213
1.400	+4.503e+03	+9.337e+02	+6.004e+03	+0.172
1.600	+3.719e+03	+1.612e+03	+4.533e+03	+0.302
1.800	+2.600e+03	+2.136e+03	+7.865e+03	+0.451
2.000	+4.454e+03	+1.350e+03	+5.068e+03	+0.233
2.200	+4.032e+03	+1.907e+03	+4.703e+03	+0.321
2.400	+4.869e+03	+1.826e+03	+5.081e+03	+0.273
2.600	+2.003e+03	+6.161e+02	+4.384e+03	+0.235
2.800	+4.128e+03	+1.909e+01	+3.841e+03	+0.005
3.000	+5.393e+03	+5.898e+02	+4.277e+03	+0.099
3.200	+6.695e+03	+2.794e+03	+5.870e+03	+0.294
3.400	+3.361e+03	+8.990e+02	+5.249e+03	+0.211
3.600	+5.421e+03	+1.509e+03	+5.645e+03	+0.218
3.800	+4.341e+03	+1.342e+02	+7.709e+03	+0.030
4.000	+5.280e+03	+1.305e+03	+3.146e+03	+0.198
4.200	+5.300e+03	+1.698e+03	+6.975e+03	+0.243
4.400	+2.988e+03	+1.615e+03	+4.096e+03	+0.351
4.600	+3.051e+03	+2.130e+03	+6.047e+03	+0.411
4.800	+5.735e+03	+6.820e+02	+5.798e+03	+0.106
5.000	+4.816e+03	+1.022e+03	+5.824e+03	+0.175
5.200	+2.287e+03	+1.025e+03	+5.620e+03	+0.309
5.400	+5.049e+03	+1.907e+03	+5.213e+03	+0.274
5.600	+4.166e+03	+1.271e+03	+5.967e+03	+0.234
5.800	+4.605e+03	+1.231e+03	+3.307e+03	+0.211
6.000	+4.554e+03	-1.625e+02	+4.757e+03	-0.037
6.200	+3.673e+03	+9.426e+02	+6.530e+03	+0.204
6.400	+4.334e+03	+1.392e+03	+6.902e+03	+0.243
6.600	+4.523e+03	+6.838e+02	+4.992e+03	+0.131
6.800	+4.279e+03	+2.420e+03	+6.883e+03	+0.361
7.000	+4.101e+03	+2.521e+02	+8.488e+03	+0.058
7.200	+3.169e+03	+2.343e+03	+7.807e+03	+0.425
7.400	+5.009e+03	+8.821e+02	+7.321e+03	+0.150
7.600	+3.460e+03	+2.260e+02	+4.554e+03	+0.061
7.800	+1.950e+03	+4.152e+02	+5.125e+03	+0.176
8.000	+5.267e+03	+1.960e+03	+6.122e+03	+0.271
8.200	+4.785e+03	+8.319e+02	+6.559e+03	+0.148
8.400	+2.510e+03	+7.544e+02	+6.687e+03	+0.231
8.600	+2.082e+03	+2.763e+03	+6.078e+03	+0.570
8.800	+1.083e+03	+3.371e+03	+7.650e+03	+0.757
9.000	+1.664e+03	+2.608e+03	+5.053e+03	+0.611
9.200	-2.096e+02	+3.828e+03	+5.277e+03	+1.058
9.400	+1.510e+03	+3.913e+03	+5.954e+03	+0.722
9.600	+2.113e+02	+3.622e+03	+6.387e+03	+0.945
9.800	+1.730e+03	+3.682e+03	+3.119e+03	+0.680
10.000	+1.308e+03	+4.212e+03	+5.800e+03	+0.763
10.200	+1.032e+03	+3.472e+03	+7.535e+03	+0.771
10.400	+1.255e+03	+3.660e+03	+4.118e+03	+0.745
10.600	+8.736e+02	+3.001e+03	+5.302e+03	+0.774
10.800	+5.534e+02	+4.150e+03	+3.253e+03	+0.882
11.000	+1.678e+03	+3.307e+03	+6.566e+03	+0.663
11.200	+1.497e+03	+3.658e+03	+5.944e+03	+0.710
11.400	+1.487e+03	+4.635e+03	+4.884e+03	+0.757
11.600	+1.859e+03	+2.816e+03	+4.667e+03	+0.602
11.800	+1.218e+03	+3.468e+03	+5.513e+03	+0.740
12.000	+1.055e+03	+3.176e+03	+5.225e+03	+0.751
12.200	+1.847e+03	+2.862e+03	+5.296e+03	+0.608
12.400	+1.719e+03	+2.947e+03	+5.412e+03	+0.632
12.600	+1.137e+03	+5.663e+03	+5.643e+03	+0.833
12.800	+1.349e+03	+2.572e+03	+7.533e+03	+0.656
13.000	+1.625e+03	+3.922e+03	+5.801e+03	+0.707
13.200	+4.922e+02	+3.124e+03	+6.757e+03	+0.864
13.400	+2.123e+03	+2.974e+03	+5.485e+03	+0.584
13.600	-5.994e+02	+3.850e+03	+7.052e+03	+1.184
13.800	+8.417e+01	+6.072e+03	+6.736e+03	+0.986
14.000	+1.848e+03	+3.058e+03	+7.717e+03	+0.623
14.200	+3.406e+03	+2.253e+03	+2.896e+03	+0.398
14.400	+3.152e+03	+3.767e+03	+4.894e+03	+0.544
14.600	+1.335e+03	+2.896e+03	+5.015e+03	+0.684
14.800	+2.702e+03	+5.906e+03	+5.409e+03	+0.686
15.000	+1.747e+03	+4.732e+03	+3.728e+03	+0.730
15.200	+2.020e+03	+4.385e+03	+9.044e+03	+0.685
15.400	-5.942e+01	+2.762e+03	+6.973e+03	+1.022
15.600	+1.039e+03	+4.673e+03	+7.852e+03	+0.818
15.800	+1.320e+03	+4.336e+03	+4.526e+03	+0.767
16.000	+1.209e+03	+3.674e+03	+6.768e+03	+0.752
16.200	+1.693e+03	+4.405e+03	+4.342e+03	+0.722
16.400	+1.478e+03	+2.502e+03	+4.708e+03	+0.629
16.600	+2.002e+03	+3.822e+03	+3.170e+03	+0.656
16.800	+5.963e+01	+3.937e+03	+6.167e+03	+0.985
17.000	+2.309e+03	+4.529e+03	+4.044e+03	+0.662
17.200	+1.030e+03	+3.869e+03	+8.091e+03	+0.790
17.400	+1.346e+03	+5.559e+03	+4.708e+03	+0.805
17.600	+4.904e+02	+3.525e+03	+5.429e+03	+0.878
17.800	+6.095e+02	+5.634e+03	+8.030e+03	+0.902
18.000	+1.793e+03	+3.574e+03	+3.974e+03	+0.666
18.200	+2.552e+02	+3.549e+03	+5.257e+03	+0.933
18.400	+1.001e+03	+4.529e+03	+4.736e+03	+0.819
18.600	-8.089e+02	+3.741e+03	+4.007e+03	+1.276
18.800	+1.573e+03	+4.944e+03	+6.075e+03	+0.759
19.000	+1.374e+03	+3.535e+03	+3.331e+03	+0.720
19.200	+9.521e+02	+4.883e+03	+5.234e+03	+0.837
19.400	+1.067e+03	+3.442e+03	+5.346e+03	+0.763
19.600	+5.751e+02	+3.973e+03	+5.497e+03	+0.874
19.800	+1.349e+03	+5.324e+03	+3.445e+03	+0.798
20.000	+2.170e+03	+3.605e+03	+5.719e+03	+0.624
20.200	+1.983e+03	+5.055e+03	+5.148e+03	+0.718
20.400	+1.567e+03	+4.397e+03	+8.205e+03	+0.737
20.600	+6.475e+02	+2.172e+03	+4.068e+03	+0.770
20.800	+1.850e+03	+2.974e+03	+6.086e+03	+0.617
21.000	+5.309e+02	+2.965e+03	+4.222e+03	+0.848
21.200	+2.836e+02	+5.227e+03	+4.355e+03	+0.949
21.400	+2.286e+03	+3.845e+03	+6.328e+03	+0.627
21.600	+1.574e+03	+2.942e+03	+5.648e+03	+0.651
