%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.868e+03	+8.686e+02	+4.666e+03	+0.151
0.200	+4.178e+03	+1.049e+03	+6.176e+03	+0.201
0.400	+4.521e+03	-4.520e+02	+5.567e+03	-0.111
0.600	+4.045e+03	+1.129e+03	+4.443e+03	+0.218
0.800	+3.005e+03	+1.370e+03	+4.422e+03	+0.313
1.000	+4.101e+03	+2.155e+03	+8.270e+03	+0.344
1.200	+3.958e+03	+4.066e+02	+3.016e+03	+0.093
1.400	+5.308e+03	+1.792e+03	+4.804e+03	+0.252
1.600	+2.965e+03	+1.825e+02	+4.363e+03	+0.058
1.800	+5.186e+03	+1.422e+03	+4.555e+03	+0.215
2.000	+4.230e+03	+4.169e+02	+5.506e+03	+0.090
2.200	+4.028e+03	+1.793e+03	+4.547e+03	+0.308
2.400	+4.031e+03	+7.311e+01	+4.479e+03	+0.018
2.600	+4.898e+03	+1.157e+03	+6.786e+03	+0.191
2.800	+4.197e+03	+1.646e+03	+3.899e+03	+0.282
3.000	+5.569e+03	+1.875e+03	+6.002e+03	+0.252
3.200	+4.910e+03	+9.253e+02	+5.186e+03	+0.159
3.400	+2.168e+03	+1.008e+03	+5.657e+03	+0.317
3.600	+3.707e+03	+9.970e+02	+4.241e+03	+0.212
3.800	+4.971e+03	+9.992e+01	+4.825e+03	+0.020
4.000	+5.451e+03	+1.177e+03	+4.278e+03	+0.178
4.200	+3.702e+03	+1.631e+03	+7.213e+03	+0.306
4.400	+3.508e+03	+9.789e+02	+5.571e+03	+0.218
4.600	+5.241e+03	+7.857e+02	+6.856e+03	+0.130
4.800	+3.813e+03	+1.847e+03	+5.871e+03	+0.326
5.000	+3.933e+03	+2.157e+02	+4.926e+03	+0.052
5.200	+2.127e+03	+1.114e+03	+6.583e+03	+0.344
5.400	+2.460e+03	+5.856e+02	+3.557e+03	+0.192
5.600	+4.217e+03	+2.229e+02	+5.338e+03	+0.050
5.800	+1.706e+03	+3.889e+02	+5.401e+03	+0.186
6.000	+3.887e+03	+6.916e+02	+6.604e+03	+0.151
6.200	+4.703e+03	+1.695e+03	+6.157e+03	+0.265
6.400	+5.696e+03	+1.332e+03	+3.910e+03	+0.190
6.600	+3.479e+03	+8.058e+02	+3.381e+03	+0.188
6.800	+4.082e+03	+9.123e+00	+6.108e+03	+0.002
7.000	+3.772e+03	-6.417e+01	+5.379e+03	-0.017
7.200	+4.178e+03	+1.549e+03	+5.952e+03	+0.270
7.400	+4.937e+03	+1.878e+02	+4.407e+03	+0.037
7.600	+2.885e+03	+1.372e+03	+5.672e+03	+0.322
7.800	+4.831e+03	+1.476e+02	+6.193e+03	+0.030
8.000	+3.043e+03	+1.076e+03	+6.422e+03	+0.261
8.200	+4.757e+03	+9.081e+02	+4.892e+03	+0.160
8.400	+3.202e+03	+1.489e+03	+6.305e+03	+0.317
8.600	+5.240e+03	+3.904e+01	+3.088e+03	+0.007
8.800	+4.788e+03	+1.705e+03	+3.629e+03	+0.263
9.000	+5.013e+03	+1.413e+03	+4.899e+03	+0.220
9.200	+2.330e+03	+1.811e+03	+4.997e+03	+0.437
9.400	+4.360e+03	+1.861e+03	+4.349e+03	+0.299
9.600	+5.190e+03	+7.154e+02	+4.443e+03	+0.121
9.800	+5.511e+03	+1.182e+03	+5.689e+03	+0.177
10.000	+2.229e+03	+2.219e+02	+6.296e+03	+0.091
10.200	+4.981e+03	+1.305e+03	+7.313e+03	+0.208
10.400	+4.438e+03	+9.438e+02	+6.746e+03	+0.175
10.600	+4.321e+03	+1.483e+03	+5.453e+03	+0.255
10.800	+5.288e+03	+7.041e+02	+6.473e+03	+0.117
11.000	+4.306e+03	+1.201e+03	+6.250e+03	+0.218
11.200	+3.498e+03	-2.306e+02	+7.198e+03	-0.071
11.400	+4.642e+03	+1.900e+03	+5.512e+03	+0.290
11.600	+4.335e+03	+7.075e+02	+5.624e+03	+0.140
11.800	+5.026e+03	+1.681e+03	+6.669e+03	+0.251
12.000	+7.019e+03	+8.000e+02	+6.109e+03	+0.102
12.200	+4.109e+03	+4.340e+02	+6.124e+03	+0.096
12.400	+3.646e+03	+1.880e+03	+2.609e+03	+0.340
12.600	+4.916e+03	+9.867e+02	+7.009e+03	+0.167
12.800	+2.865e+03	+1.756e+03	+3.672e+03	+0.380
13.000	+5.954e+03	+8.783e+02	+6.033e+03	+0.129
13.200	+3.137e+03	-1.428e+02	+4.311e+03	-0.048
13.400	+4.033e+03	+2.255e+03	+3.209e+03	+0.359
13.600	+1.461e+03	+1.506e+03	+6.003e+03	+0.508
13.800	+3.271e+03	+1.008e+03	+5.552e+03	+0.236
14.000	+5.433e+03	+1.699e+03	+5.017e+03	+0.238
14.200	+4.275e+03	+1.621e+03	+4.483e+03	+0.275
14.400	+5.593e+03	+4.895e+02	+2.911e+03	+0.080
14.600	+4.713e+03	+1.406e+03	+4.841e+03	+0.230
14.800	+5.484e+03	+1.497e+03	+4.539e+03	+0.214
15.000	+3.727e+03	+1.037e+03	+7.020e+03	+0.218
15.200	+4.375e+03	+1.414e+03	+5.223e+03	+0.244
15.400	+2.923e+03	+2.138e+03	+4.676e+03	+0.422
15.600	+4.574e+03	+8.275e+02	+3.754e+03	+0.153
15.800	+5.014e+03	+1.119e+03	+5.729e+03	+0.182
16.000	+5.129e+03	+2.411e+03	+5.729e+03	+0.320
16.200	+5.795e+03	+5.377e+02	+5.205e+03	+0.085
16.400	+5.473e+03	+7.865e+02	+5.538e+03	+0.126
16.600	+3.228e+03	-1.863e+02	+6.590e+03	-0.061
16.800	+5.874e+03	+1.495e+03	+5.885e+03	+0.203
17.000	+5.522e+03	+1.184e+03	+5.174e+03	+0.177
17.200	+4.645e+03	-2.637e+02	+4.413e+03	-0.060
17.400	+5.362e+03	+6.006e+02	+5.132e+03	+0.101
17.600	+4.812e+03	+1.298e+03	+5.090e+03	+0.212
17.800	+4.785e+03	+2.360e+03	+5.058e+03	+0.330
18.000	+4.679e+03	+8.815e+02	+6.514e+03	+0.159
18.200	+3.623e+03	+1.145e+03	+7.933e+03	+0.240
18.400	+2.573e+03	+1.774e+03	+5.486e+03	+0.408
18.600	+4.563e+03	+1.200e+03	+5.223e+03	+0.208
18.800	+3.672e+03	+1.032e+02	+6.911e+03	+0.027
19.000	+5.303e+03	+8.014e+02	+2.705e+03	+0.131
19.200	+4.416e+03	+1.577e+03	+6.244e+03	+0.263
19.400	+4.553e+03	+7.544e+02	+5.092e+03	+0.142
19.600	+3.307e+03	+1.036e+03	+5.403e+03	+0.238
19.800	+4.057e+03	+1.553e+03	+3.981e+03	+0.277
20.000	+4.053e+03	+1.074e+03	+6.061e+03	+0.210
20.200	+3.759e+03	+1.116e+03	+4.159e+03	+0.229
20.400	+4.531e+03	+2.209e+03	+5.171e+03	+0.328
20.600	+5.535e+03	+1.423e+03	+5.600e+03	+0.205
20.800	+5.484e+03	+6.881e+02	+6.511e+03	+0.111
21.000	+6.179e+03	+7.694e+02	+3.919e+03	+0.111
21.200	+3.608e+03	+8.421e+02	+4.414e+03	+0.189
21.400	+2.278e+03	+1.671e+03	+4.425e+03	+0.423
21.600	+4.742e+03	+5.599e+02	+5.382e+03	+0.106
21.800	+2.954e+03	+1.602e+03	+4.627e+03	+0.352
22.000	+4.177e+03	+6.734e+02	+5.386e+03	+0.139
22.200	+5.400e+03	+2.190e+03	+5.784e+03	+0.289
22.400	+3.528e+03	+1.219e+03	+5.981e+03	+0.257
22.600	+3.156e+03	+1.109e+02	+4.705e+03	+0.034
22.800	+4.977e+03	+1.132e+03	+5.734e+03	+0.185
23.000	+3.149e+03	+1.775e+03	+5.252e+03	+0.360
23.200	+5.522e+03	+1.765e+03	+4.894e+03	+0.242
23.400	+5.467e+03	+4.599e+02	+4.836e+03	+0.078
23.600	+4.025e+03	+4.440e+02	+7.178e+03	+0.099
23.800	+5.098e+03	+8.329e+02	+5.983e+03	+0.140
