%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.291e+03	+1.808e+03	+4.684e+03	+0.355
0.200	+4.674e+03	+1.758e+03	+7.006e+03	+0.273
0.400	+6.229e+03	+1.444e+03	+5.689e+03	+0.188
0.600	+4.391e+03	+6.492e+02	+5.051e+03	+0.129
0.800	+6.002e+03	+2.900e+02	+5.859e+03	+0.046
1.000	+6.585e+03	+4.297e+01	+7.914e+03	+0.006
1.200	+4.648e+03	+1.577e+03	+6.414e+03	+0.253
1.400	+5.731e+03	+1.376e+03	+5.976e+03	+0.194
1.600	+5.327e+03	+2.929e+03	+6.803e+03	+0.355
1.800	+5.103e+03	+2.319e+03	+7.303e+03	+0.312
2.000	+5.877e+03	-2.885e+02	+1.600e+03	-0.052
2.200	+5.875e+03	-7.996e+01	+7.651e+03	-0.014
2.400	+3.808e+03	+1.734e+03	+9.508e+03	+0.313
2.600	+4.549e+03	+3.759e+02	+6.610e+03	+0.076
2.800	+4.878e+03	+8.008e+02	+8.189e+03	+0.141
3.000	+5.531e+03	+1.833e+03	+6.082e+03	+0.249
3.200	+4.586e+03	+3.927e+02	+5.571e+03	+0.079
3.400	+6.729e+03	+8.593e+02	+6.353e+03	+0.113
3.600	+4.285e+03	+1.004e+03	+4.021e+03	+0.190
3.800	+3.450e+03	+1.835e+03	+6.720e+03	+0.347
4.000	+4.547e+03	+2.602e+03	+5.788e+03	+0.364
4.200	+4.597e+03	+6.871e+02	+6.559e+03	+0.130
4.400	+5.870e+03	+1.083e+03	+5.581e+03	+0.156
4.600	+6.936e+03	+1.910e+03	+6.133e+03	+0.216
4.800	+2.540e+03	+1.040e+03	+7.525e+03	+0.291
5.000	+3.873e+03	+2.557e+03	+6.515e+03	+0.398
5.200	+4.163e+03	+5.457e+02	+7.499e+03	+0.116
5.400	+6.114e+03	+1.112e+03	+5.253e+03	+0.154
5.600	+4.879e+03	+1.222e+03	+6.204e+03	+0.200
5.800	+5.019e+03	+3.557e+03	+9.659e+03	+0.415
6.000	+5.114e+03	-4.422e+02	+6.454e+03	-0.095
6.200	+6.799e+03	+1.673e+03	+9.259e+03	+0.197
6.400	+4.381e+03	+1.857e+03	+5.660e+03	+0.298
6.600	+3.420e+03	+1.299e+03	+5.925e+03	+0.275
6.800	+4.502e+03	+1.863e+03	+1.053e+04	+0.293
7.000	+4.449e+03	+2.951e+01	+5.243e+03	+0.007
7.200	+5.120e+03	+1.092e+03	+5.698e+03	+0.176
7.400	+4.443e+03	-9.816e+01	+4.533e+03	-0.023
7.600	+5.446e+03	+9.725e+02	+8.086e+03	+0.152
7.800	+5.774e+03	+5.081e+02	+5.571e+03	+0.081
8.000	+5.228e+03	+1.149e+03	+5.230e+03	+0.180
8.200	+4.035e+03	+2.672e+03	+6.381e+03	+0.398
8.400	+5.947e+03	+9.980e+00	+5.735e+03	+0.002
8.600	+4.143e+03	+2.381e+03	+9.513e+03	+0.365
8.800	+5.618e+03	-4.736e+02	+6.651e+03	-0.092
9.000	+2.829e+03	+8.912e+01	+3.321e+03	+0.031
9.200	+4.722e+03	+3.593e+03	+6.115e+03	+0.432
9.400	+3.432e+03	+1.665e+03	+7.541e+03	+0.327
