%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.881e+03	+1.573e+03	+3.736e+03	+0.288
0.200	+5.157e+03	+7.130e+02	+5.055e+03	+0.121
0.400	+3.374e+03	-2.950e+01	+4.495e+03	-0.009
0.600	+3.871e+03	+1.019e+03	+4.911e+03	+0.208
0.800	+2.974e+03	+7.512e+02	+2.186e+03	+0.202
1.000	+3.708e+03	+9.305e+02	+5.511e+03	+0.201
1.200	+4.295e+03	+6.332e+02	+4.447e+03	+0.128
1.400	+5.243e+03	+3.535e+02	+4.332e+03	+0.063
1.600	+3.023e+03	+8.017e+02	+4.318e+03	+0.210
1.800	+4.378e+03	+1.140e+03	+4.010e+03	+0.207
2.000	+3.156e+03	+1.341e+02	+5.179e+03	+0.041
2.200	+3.561e+03	+4.797e+02	+4.187e+03	+0.119
2.400	+3.445e+03	+4.517e+02	+3.094e+03	+0.116
2.600	+3.528e+03	+1.097e+03	+5.745e+03	+0.237
2.800	+3.215e+03	+1.025e+03	+5.510e+03	+0.242
3.000	+4.394e+03	-1.532e+02	+4.172e+03	-0.036
3.200	+3.663e+03	+6.910e+01	+3.662e+03	+0.019
3.400	+4.660e+03	+5.165e+02	+6.123e+03	+0.100
3.600	+3.672e+03	+5.782e+02	+5.709e+03	+0.136
3.800	+3.888e+03	+9.110e+02	+4.994e+03	+0.190
4.000	+4.164e+03	+1.662e+03	+4.030e+03	+0.285
4.200	+4.845e+03	+9.700e+02	+3.701e+03	+0.167
4.400	+3.807e+03	+8.321e+02	+4.439e+03	+0.179
4.600	+3.405e+03	+1.327e+03	+5.465e+03	+0.280
4.800	+3.948e+03	-4.587e+02	+4.849e+03	-0.131
5.000	+3.341e+03	+8.678e+02	+2.787e+03	+0.206
5.200	+5.058e+03	+1.955e+03	+4.131e+03	+0.279
5.400	+5.004e+03	+1.029e+03	+2.749e+03	+0.171
5.600	+4.760e+03	+9.855e+02	+4.158e+03	+0.172
5.800	+4.513e+03	+4.918e+02	+3.422e+03	+0.098
6.000	+3.718e+03	+1.758e+02	+4.168e+03	+0.045
6.200	+3.940e+03	-2.289e+02	+4.506e+03	-0.062
6.400	+2.126e+03	+4.468e+02	+4.004e+03	+0.174
6.600	+5.167e+03	+1.386e+03	+4.573e+03	+0.212
6.800	+3.127e+03	+9.734e+02	+3.657e+03	+0.237
7.000	+5.184e+03	+1.305e+03	+5.190e+03	+0.201
7.200	+3.334e+03	+1.005e+03	+4.343e+03	+0.232
7.400	+4.382e+03	+9.418e+02	+4.683e+03	+0.177
7.600	+3.364e+03	+1.342e+03	+5.904e+03	+0.285
7.800	+3.816e+03	+1.336e+03	+4.570e+03	+0.259
8.000	+2.626e+03	+1.985e+02	+6.054e+03	+0.070
8.200	+2.925e+03	+1.519e+03	+4.268e+03	+0.342
8.400	+3.464e+03	+8.246e+02	+3.146e+03	+0.192
8.600	+3.480e+03	+1.919e+03	+6.025e+03	+0.355
8.800	+4.879e+03	+1.560e+03	+5.882e+03	+0.242
9.000	+2.506e+03	+3.855e+02	+5.574e+03	+0.133
9.200	+3.900e+03	-3.696e+02	+3.373e+03	-0.105
9.400	+5.055e+03	+1.183e+03	+4.394e+03	+0.190
9.600	+3.986e+03	+3.542e+02	+6.596e+03	+0.082
9.800	+4.052e+03	-8.586e+02	+4.755e+03	-0.269
10.000	+4.574e+03	-6.776e+02	+4.275e+03	-0.174
10.200	+2.656e+03	+4.452e+02	+5.667e+03	+0.144
10.400	+5.128e+03	+9.742e+02	+4.929e+03	+0.160
10.600	+3.377e+03	+1.207e+03	+3.990e+03	+0.263
10.800	+4.041e+03	+1.248e+03	+2.920e+03	+0.236
11.000	+3.596e+03	+4.458e+02	+5.112e+03	+0.110
11.200	+5.838e+03	+6.736e+02	+5.225e+03	+0.103
11.400	+2.414e+03	+6.732e+02	+4.445e+03	+0.218
11.600	+3.769e+03	+9.355e+02	+3.991e+03	+0.199
11.800	+3.169e+03	+3.322e+02	+4.591e+03	+0.095
12.000	+5.503e+03	+7.054e+02	+5.125e+03	+0.114
12.200	+3.001e+03	+3.437e+02	+5.559e+03	+0.103
12.400	+4.905e+03	+4.828e+02	+6.406e+03	+0.090
12.600	+4.332e+03	+8.639e+02	+5.948e+03	+0.166
12.800	+4.254e+03	+3.030e+02	+5.177e+03	+0.067
13.000	+3.150e+03	+2.892e+02	+4.395e+03	+0.084
13.200	+4.898e+03	+7.238e+02	+3.482e+03	+0.129
13.400	+3.262e+03	+8.964e+02	+5.309e+03	+0.216
13.600	+4.241e+03	+9.443e+02	+5.284e+03	+0.182
13.800	+3.968e+03	+1.162e+03	+4.151e+03	+0.226
14.000	+2.928e+03	+1.560e+03	+3.039e+03	+0.348
14.200	+3.861e+03	+1.739e+02	+5.275e+03	+0.043
14.400	+3.697e+03	+6.962e+02	+5.018e+03	+0.158
14.600	+3.646e+03	+1.360e+03	+5.824e+03	+0.272
14.800	+4.726e+03	-1.884e+02	+3.598e+03	-0.042
15.000	+1.613e+03	+3.242e+03	+4.868e+03	+0.668
15.200	+2.049e+03	+3.894e+03	+5.680e+03	+0.655
15.400	+4.190e+02	+3.216e+03	+3.383e+03	+0.885
15.600	+1.035e+03	+4.054e+03	+6.921e+03	+0.797
15.800	+1.530e+03	+1.911e+03	+3.471e+03	+0.555
16.000	+1.214e+03	+3.377e+03	+5.724e+03	+0.736
16.200	+1.448e+03	+2.071e+03	+5.336e+03	+0.589
16.400	+8.949e+02	+2.516e+03	+4.686e+03	+0.738
16.600	+1.378e+03	+3.075e+03	+5.426e+03	+0.691
16.800	+4.898e+02	+3.416e+03	+4.918e+03	+0.875
17.000	+2.058e+03	+2.966e+03	+6.862e+03	+0.590
17.200	+1.996e+02	+2.761e+03	+2.890e+03	+0.933
17.400	+2.033e+03	+4.625e+03	+5.654e+03	+0.695
17.600	+4.441e+02	+3.452e+03	+4.045e+03	+0.886
17.800	+1.456e+03	+3.303e+03	+4.982e+03	+0.694
18.000	+1.386e+03	+3.575e+03	+4.829e+03	+0.721
18.200	+4.076e+02	+2.698e+03	+5.105e+03	+0.869
18.400	+2.073e+03	+1.983e+03	+6.490e+03	+0.489
18.600	+4.723e+03	+5.658e+02	+5.268e+03	+0.107
18.800	+4.347e+03	-3.062e+02	+5.530e+03	-0.076
19.000	+4.249e+03	+9.066e+02	+3.392e+03	+0.176
19.200	+4.348e+03	+1.598e+02	+4.342e+03	+0.035
