%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.203e+03	+4.673e+03	+9.046e+03	+0.680
0.200	+2.297e+03	+5.148e+03	+7.544e+03	+0.691
0.400	+2.145e+03	+6.171e+03	+7.465e+03	+0.742
0.600	+2.059e+03	+5.046e+03	+6.576e+03	+0.710
0.800	+2.214e+03	+4.431e+03	+9.167e+03	+0.667
1.000	+2.977e+03	+5.548e+03	+8.075e+03	+0.651
1.200	+5.345e+03	+2.749e+03	+1.008e+04	+0.340
1.400	+6.262e+03	+1.626e+03	+7.331e+03	+0.206
1.600	+3.969e+03	+2.815e+03	+5.491e+03	+0.415
1.800	+6.745e+03	+2.164e+03	+7.952e+03	+0.243
2.000	+4.273e+03	+7.450e+02	+8.927e+03	+0.148
2.200	+6.386e+03	+1.664e+03	+7.911e+03	+0.207
2.400	+5.160e+03	+1.924e+03	+7.814e+03	+0.272
2.600	+5.408e+03	+2.285e+03	+6.602e+03	+0.297
2.800	+5.903e+03	+1.603e+03	+9.475e+03	+0.214
3.000	+4.562e+03	+1.972e+03	+8.054e+03	+0.302
3.200	+4.576e+03	+1.853e+03	+6.611e+03	+0.288
3.400	+4.501e+03	+1.671e+03	+5.722e+03	+0.271
3.600	+5.048e+03	+2.917e+03	+6.172e+03	+0.366
3.800	+4.722e+03	+2.442e+03	+8.603e+03	+0.341
4.000	+7.845e+03	+3.041e+03	+8.825e+03	+0.279
4.200	+5.872e+03	+8.092e+02	+8.695e+03	+0.121
4.400	+5.305e+03	+1.363e+03	+6.436e+03	+0.204
4.600	+5.152e+03	+1.593e+03	+6.352e+03	+0.236
4.800	+6.629e+03	+2.271e+03	+6.514e+03	+0.255
5.000	+5.069e+03	+5.721e+02	+7.147e+03	+0.101
5.200	+4.685e+03	+1.228e+03	+8.450e+03	+0.208
5.400	+6.345e+03	+2.563e+03	+7.614e+03	+0.288
5.600	+4.852e+03	+1.554e+03	+8.444e+03	+0.243
5.800	+5.618e+03	+2.599e+03	+6.939e+03	+0.316
6.000	+6.660e+03	+2.379e+03	+9.606e+03	+0.263
6.200	+6.552e+03	+1.823e+03	+9.046e+03	+0.218
6.400	+6.901e+03	+1.436e+03	+5.452e+03	+0.172
6.600	+7.301e+03	+1.305e+03	+7.067e+03	+0.152
6.800	+6.145e+03	+2.717e+03	+7.337e+03	+0.307
7.000	+5.393e+03	+1.285e+03	+6.850e+03	+0.192
7.200	+7.258e+03	+2.230e+03	+6.536e+03	+0.235
7.400	+5.127e+03	+1.396e+03	+8.072e+03	+0.214
7.600	+4.721e+03	+1.560e+03	+7.457e+03	+0.248
7.800	+5.552e+03	+1.130e+03	+6.175e+03	+0.169
8.000	+5.909e+03	+2.582e+03	+7.466e+03	+0.304
8.200	+6.360e+03	+1.465e+03	+7.463e+03	+0.187
8.400	+7.067e+03	+2.052e+03	+6.683e+03	+0.225
8.600	+6.209e+03	+1.629e+03	+7.723e+03	+0.208
8.800	+4.345e+03	+1.726e+03	+7.298e+03	+0.284
9.000	+5.785e+03	+1.738e+03	+7.229e+03	+0.231
9.200	+5.924e+03	+9.234e+02	+7.668e+03	+0.135
9.400	+5.309e+03	+2.933e+02	+8.454e+03	+0.052
9.600	+4.956e+03	+1.251e+03	+7.418e+03	+0.202
9.800	+4.820e+03	+1.643e+03	+5.234e+03	+0.254
10.000	+5.700e+03	+1.465e+03	+7.527e+03	+0.204
10.200	+6.037e+03	+1.881e+03	+7.379e+03	+0.238
10.400	+5.988e+03	+4.977e+02	+6.742e+03	+0.077
10.600	+5.930e+03	+6.749e+02	+7.440e+03	+0.102
10.800	+5.955e+03	+8.972e+02	+1.020e+04	+0.131
11.000	+7.127e+03	+1.472e+03	+8.347e+03	+0.171
11.200	+6.260e+03	+1.116e+03	+7.656e+03	+0.151
11.400	+5.024e+03	+1.455e+03	+6.999e+03	+0.225
11.600	+6.357e+03	+2.850e+03	+8.142e+03	+0.310
11.800	+4.945e+03	+2.042e+03	+6.426e+03	+0.292
12.000	+6.281e+03	+2.057e+03	+7.363e+03	+0.247
12.200	+3.922e+03	+2.164e+03	+6.892e+03	+0.356
12.400	+7.556e+03	+1.571e+03	+5.920e+03	+0.172
12.600	+5.464e+03	+2.377e+03	+5.804e+03	+0.303
12.800	+4.623e+03	+1.369e+03	+5.972e+03	+0.229
13.000	+3.886e+03	+2.432e+03	+8.213e+03	+0.385
13.200	+5.702e+03	+2.470e+03	+7.872e+03	+0.302
13.400	+3.507e+03	+2.125e+03	+5.465e+03	+0.377
13.600	+5.205e+03	+2.099e+03	+7.546e+03	+0.287
13.800	+6.035e+03	+1.709e+03	+6.865e+03	+0.221
14.000	+5.648e+03	+2.322e+03	+7.635e+03	+0.291
14.200	+3.539e+03	+1.712e+03	+7.303e+03	+0.326
14.400	+4.315e+03	+1.858e+03	+6.053e+03	+0.301
14.600	+5.700e+03	+1.657e+03	+8.712e+03	+0.225
14.800	+4.978e+03	+1.507e+03	+8.257e+03	+0.232
15.000	+3.619e+03	+1.120e+03	+7.425e+03	+0.236
15.200	+4.473e+03	+1.438e+03	+7.589e+03	+0.243
15.400	+4.701e+03	+2.107e+03	+7.768e+03	+0.309
15.600	+4.917e+03	+1.192e+03	+8.195e+03	+0.195
15.800	+6.089e+03	+1.799e+03	+7.071e+03	+0.228
16.000	+7.841e+03	+1.440e+03	+7.711e+03	+0.155
16.200	+3.930e+03	+1.181e+03	+7.794e+03	+0.231
16.400	+5.522e+03	+1.746e+03	+7.751e+03	+0.240
16.600	+4.234e+03	+2.226e+03	+7.199e+03	+0.345
16.800	+5.098e+03	+2.050e+03	+9.692e+03	+0.287
17.000	+5.128e+03	+1.631e+03	+6.384e+03	+0.241
17.200	+5.780e+03	+1.300e+03	+5.872e+03	+0.184
17.400	+5.318e+03	+1.710e+03	+7.108e+03	+0.243
17.600	+4.749e+03	+1.048e+03	+7.381e+03	+0.181
17.800	+5.047e+03	+2.638e+03	+7.709e+03	+0.343
18.000	+5.677e+03	+9.116e+02	+7.372e+03	+0.138
18.200	+5.117e+03	+7.082e+02	+6.761e+03	+0.122
18.400	+4.435e+03	+1.058e+03	+8.721e+03	+0.193
18.600	+5.571e+03	+2.451e+03	+8.265e+03	+0.306
18.800	+4.548e+03	+1.053e+03	+7.144e+03	+0.188
19.000	+6.043e+03	+1.494e+03	+6.894e+03	+0.198
19.200	+5.399e+03	+1.437e+03	+8.678e+03	+0.210
19.400	+4.841e+03	+7.351e+02	+7.041e+03	+0.132
19.600	+4.897e+03	+2.552e+02	+8.764e+03	+0.050
19.800	+5.057e+03	+1.602e+03	+6.318e+03	+0.241
20.000	+5.984e+03	+2.013e+03	+7.502e+03	+0.252
20.200	+4.373e+03	+1.395e+03	+8.621e+03	+0.242
20.400	+6.555e+03	+2.285e+03	+7.781e+03	+0.259
20.600	+5.919e+03	+1.767e+03	+6.748e+03	+0.230
20.800	+4.912e+03	+2.250e+03	+7.560e+03	+0.314
21.000	+4.788e+03	+1.084e+03	+8.822e+03	+0.185
21.200	+6.299e+03	+2.557e+03	+7.066e+03	+0.289
21.400	+4.119e+03	+2.159e+03	+5.409e+03	+0.344
21.600	+6.271e+03	+2.253e+03	+6.612e+03	+0.264
21.800	+6.957e+03	+1.591e+03	+6.386e+03	+0.186
22.000	+6.300e+03	+2.063e+03	+8.497e+03	+0.247
22.200	+6.440e+03	+1.039e+03	+7.906e+03	+0.139
22.400	+4.552e+03	+1.813e+03	+8.390e+03	+0.285
22.600	+3.104e+03	+2.595e+03	+7.559e+03	+0.455
22.800	+2.616e+03	+3.333e+03	+5.670e+03	+0.560
23.000	+2.760e+03	+3.583e+03	+4.378e+03	+0.565
23.200	+2.081e+03	+4.346e+03	+8.065e+03	+0.676
23.400	+6.906e+02	+6.427e+03	+6.450e+03	+0.903
23.600	+1.953e+03	+6.048e+03	+8.212e+03	+0.756
23.800	+2.604e+03	+3.874e+03	+6.876e+03	+0.598
24.000	+1.960e+03	+4.447e+03	+7.478e+03	+0.694
24.200	+1.676e+03	+4.169e+03	+8.737e+03	+0.713
24.400	+2.632e+03	+5.313e+03	+7.126e+03	+0.669
24.600	+2.295e+03	+4.805e+03	+5.282e+03	+0.677
24.800	+1.580e+03	+4.070e+03	+6.238e+03	+0.720
25.000	+1.732e+03	+5.567e+03	+7.387e+03	+0.763
25.200	+3.046e+03	+4.131e+03	+7.563e+03	+0.576
25.400	+2.343e+03	+5.109e+03	+9.173e+03	+0.686
25.600	+3.145e+03	+6.228e+03	+7.095e+03	+0.664
25.800	+3.281e+03	+5.339e+03	+5.722e+03	+0.619
26.000	+1.101e+03	+4.930e+03	+1.004e+04	+0.817
26.200	+2.069e+03	+3.935e+03	+7.758e+03	+0.655
26.400	+2.075e+03	+4.671e+03	+8.406e+03	+0.692
