%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.176e+03	+1.052e+03	+6.684e+03	+0.128
0.200	+3.861e+03	+2.915e+03	+8.262e+03	+0.430
0.400	+4.415e+03	+2.201e+03	+8.796e+03	+0.333
0.600	+5.750e+03	+1.308e+03	+6.163e+03	+0.185
0.800	+4.888e+03	+1.651e+03	+7.581e+03	+0.253
1.000	+4.943e+03	+2.541e+03	+7.257e+03	+0.340
1.200	+3.323e+03	+4.147e+03	+8.033e+03	+0.555
1.400	+1.718e+03	+5.505e+03	+6.758e+03	+0.762
1.600	+2.603e+03	+5.919e+03	+7.966e+03	+0.695
1.800	+2.423e+03	+5.434e+03	+7.016e+03	+0.692
2.000	+2.536e+03	+6.565e+03	+7.373e+03	+0.721
2.200	+1.321e+03	+4.799e+03	+8.059e+03	+0.784
2.400	+1.543e+03	+5.408e+03	+6.784e+03	+0.778
2.600	+3.126e+03	+4.244e+03	+5.919e+03	+0.576
2.800	+3.300e+03	+2.712e+03	+7.369e+03	+0.451
3.000	+4.965e+03	+1.095e+03	+6.752e+03	+0.181
3.200	+4.988e+03	+1.658e+03	+7.108e+03	+0.249
3.400	+4.478e+03	+1.721e+03	+4.788e+03	+0.278
3.600	+7.091e+03	+1.158e+03	+6.267e+03	+0.140
3.800	+5.505e+03	+1.099e+03	+6.190e+03	+0.166
4.000	+7.006e+03	+9.723e+02	+6.933e+03	+0.122
4.200	+4.716e+03	+1.413e+03	+7.008e+03	+0.231
4.400	+5.577e+03	+2.406e+03	+7.159e+03	+0.301
4.600	+5.813e+03	+2.720e+03	+8.221e+03	+0.319
4.800	+6.008e+03	+3.470e+03	+7.467e+03	+0.366
5.000	+5.065e+03	+2.028e+03	+9.283e+03	+0.286
5.200	+1.693e+03	+1.641e+03	+6.683e+03	+0.492
5.400	+5.719e+03	+7.781e+02	+8.605e+03	+0.120
5.600	+3.661e+03	+1.159e+03	+7.729e+03	+0.240
5.800	+6.129e+03	+3.105e+02	+7.658e+03	+0.048
6.000	+5.259e+03	+1.765e+03	+6.251e+03	+0.251
6.200	+5.394e+03	+4.833e+02	+8.055e+03	+0.082
6.400	+3.436e+03	+4.003e+03	+6.465e+03	+0.538
6.600	+2.130e+03	+6.414e+03	+6.787e+03	+0.751
6.800	+1.894e+03	+5.260e+03	+7.064e+03	+0.735
7.000	+1.832e+03	+4.877e+03	+7.103e+03	+0.727
7.200	+1.747e+03	+5.031e+03	+5.893e+03	+0.742
7.400	+2.482e+03	+4.274e+03	+7.187e+03	+0.633
7.600	+2.220e+03	+5.574e+03	+5.876e+03	+0.715
7.800	+2.237e+03	+4.892e+03	+6.093e+03	+0.686
8.000	+1.926e+03	+4.196e+03	+7.133e+03	+0.685
8.200	+1.620e+03	+6.313e+03	+6.927e+03	+0.796
8.400	+1.352e+03	+5.732e+03	+8.394e+03	+0.809
8.600	+3.021e+03	+6.587e+03	+5.457e+03	+0.686
8.800	+1.777e+03	+4.918e+03	+6.764e+03	+0.735
9.000	+2.367e+02	+5.127e+03	+7.647e+03	+0.956
9.200	+6.280e+03	+1.989e+03	+6.903e+03	+0.241
9.400	+5.273e+03	+1.009e+03	+9.478e+03	+0.161
9.600	+6.176e+03	+1.394e+03	+8.394e+03	+0.184
9.800	+6.268e+03	+1.560e+03	+8.020e+03	+0.199
10.000	+4.731e+03	+1.842e+03	+8.071e+03	+0.280
10.200	+6.695e+03	+1.544e+03	+6.765e+03	+0.187
10.400	+5.272e+03	+1.778e+03	+5.915e+03	+0.252
10.600	+6.879e+03	+1.645e+03	+7.588e+03	+0.193
10.800	+5.024e+03	+1.548e+03	+8.210e+03	+0.235
11.000	+5.092e+03	+7.544e+02	+7.347e+03	+0.129
11.200	+4.757e+03	+2.318e+03	+7.118e+03	+0.328
11.400	+4.675e+03	+2.707e+03	+8.406e+03	+0.367
11.600	+1.187e+03	+4.472e+03	+6.744e+03	+0.790
