%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.102e+03	+6.131e+03	+6.494e+03	+0.664
0.200	+3.474e+03	+5.001e+03	+4.881e+03	+0.590
0.400	+1.399e+03	+4.273e+03	+8.865e+03	+0.753
0.600	+2.588e+03	+6.183e+03	+7.560e+03	+0.705
0.800	+2.096e+03	+5.438e+03	+6.947e+03	+0.722
1.000	+2.583e+03	+5.876e+03	+6.306e+03	+0.695
1.200	+1.088e+03	+5.021e+03	+7.273e+03	+0.822
1.400	+2.110e+03	+4.227e+03	+8.239e+03	+0.667
1.600	+9.848e+02	+4.811e+03	+5.914e+03	+0.830
1.800	+1.820e+03	+5.123e+03	+7.277e+03	+0.738
2.000	+1.324e+03	+3.811e+03	+8.101e+03	+0.742
2.200	+1.389e+03	+5.329e+03	+7.868e+03	+0.793
2.400	+1.300e+03	+6.255e+03	+7.303e+03	+0.828
2.600	+2.622e+03	+5.157e+03	+7.752e+03	+0.663
2.800	+1.748e+03	+5.285e+03	+6.208e+03	+0.751
3.000	+2.494e+03	+5.255e+03	+8.265e+03	+0.678
3.200	+2.052e+03	+5.082e+03	+6.583e+03	+0.712
3.400	+1.448e+03	+5.642e+03	+6.723e+03	+0.796
3.600	+2.630e+03	+6.045e+03	+5.845e+03	+0.697
3.800	+3.120e+03	+5.746e+03	+6.722e+03	+0.648
4.000	+2.127e+03	+6.887e+03	+7.359e+03	+0.764
4.200	+2.434e+03	+4.430e+03	+8.658e+03	+0.645
4.400	+1.934e+03	+5.488e+03	+7.622e+03	+0.739
4.600	+2.125e+03	+5.504e+03	+8.412e+03	+0.721
4.800	+2.661e+03	+4.963e+03	+9.197e+03	+0.651
5.000	+3.127e+03	+4.448e+03	+6.829e+03	+0.587
5.200	+6.767e+03	+1.716e+03	+7.953e+03	+0.202
5.400	+5.682e+03	+2.375e+03	+5.830e+03	+0.295
5.600	+5.784e+03	+9.034e+02	+8.257e+03	+0.135
5.800	+6.052e+03	-6.696e+01	+6.901e+03	-0.011
6.000	+4.848e+03	+2.590e+03	+7.975e+03	+0.348
6.200	+6.157e+03	+7.843e+02	+5.249e+03	+0.113
6.400	+4.268e+03	+1.739e+03	+3.673e+03	+0.290
6.600	+5.024e+03	+2.964e+03	+9.333e+03	+0.371
6.800	+6.875e+03	+1.975e+03	+9.173e+03	+0.223
7.000	+3.626e+03	+2.698e+03	+8.563e+03	+0.427
7.200	+6.625e+03	+9.713e+02	+7.197e+03	+0.128
7.400	+4.860e+03	+3.800e+02	+6.711e+03	+0.073
7.600	+4.994e+03	+1.930e+03	+7.562e+03	+0.279
7.800	+3.959e+03	+2.432e+03	+5.950e+03	+0.381
8.000	+5.887e+03	+2.063e+03	+7.478e+03	+0.260
8.200	+4.304e+03	+2.489e+03	+6.868e+03	+0.366
8.400	+6.300e+03	+5.149e+01	+7.762e+03	+0.008
8.600	+6.359e+03	+9.499e+02	+6.367e+03	+0.130
8.800	+6.129e+03	+1.494e+03	+6.735e+03	+0.196
9.000	+6.038e+03	+1.435e+03	+7.071e+03	+0.192
9.200	+4.606e+03	+2.727e+03	+6.967e+03	+0.372
9.400	+4.936e+03	+1.450e+03	+8.187e+03	+0.227
9.600	+6.508e+03	+2.203e+03	+5.757e+03	+0.253
9.800	+4.196e+03	+1.746e+03	+6.862e+03	+0.294
10.000	+4.060e+03	+1.863e+03	+8.042e+03	+0.315
10.200	+5.749e+03	+2.889e+03	+7.926e+03	+0.334
10.400	+5.957e+03	+1.791e+03	+8.397e+03	+0.231
10.600	+4.716e+03	+1.734e+03	+8.214e+03	+0.269
10.800	+6.062e+03	+1.685e+03	+7.832e+03	+0.218
11.000	+5.294e+03	+1.756e+03	+6.776e+03	+0.249
11.200	+5.860e+03	+1.870e+03	+7.174e+03	+0.242
11.400	+5.335e+03	+2.551e+03	+6.671e+03	+0.323
11.600	+4.138e+03	+1.686e+03	+5.569e+03	+0.290
11.800	+5.029e+03	+1.707e+03	+7.598e+03	+0.253
12.000	+5.791e+03	+2.061e+03	+9.312e+03	+0.262
12.200	+4.700e+03	+1.811e+03	+5.352e+03	+0.278
12.400	+5.186e+03	+1.653e+03	+7.957e+03	+0.242
12.600	+5.028e+03	+1.513e+03	+7.184e+03	+0.231
12.800	+4.915e+03	+1.744e+03	+5.565e+03	+0.262
13.000	+5.551e+03	+2.211e+03	+7.536e+03	+0.285
13.200	+7.015e+03	+2.546e+03	+7.286e+03	+0.266
13.400	+5.960e+03	+1.293e+03	+8.539e+03	+0.178
13.600	+5.934e+03	+2.310e+03	+6.774e+03	+0.280
13.800	+6.499e+03	+1.335e+03	+6.838e+03	+0.170
14.000	+4.449e+03	+1.795e+03	+1.066e+04	+0.287
14.200	+7.276e+03	+1.245e+03	+6.067e+03	+0.146
14.400	+6.535e+03	+9.328e+02	+7.070e+03	+0.125
14.600	+5.011e+03	+2.484e+03	+6.269e+03	+0.331
14.800	+5.198e+03	+1.591e+03	+7.864e+03	+0.234
15.000	+3.653e+03	+1.931e+03	+7.055e+03	+0.346
15.200	+4.135e+03	+2.041e+03	+6.412e+03	+0.330
15.400	+5.467e+03	+2.542e+03	+7.506e+03	+0.317
15.600	+5.932e+03	+1.738e+03	+7.773e+03	+0.227
15.800	+5.950e+03	+7.459e+02	+8.431e+03	+0.111
16.000	+4.977e+03	+2.107e+03	+9.345e+03	+0.297
16.200	+5.718e+03	+3.515e+02	+6.155e+03	+0.058
16.400	+4.017e+03	+1.359e+03	+7.469e+03	+0.253
16.600	+3.605e+03	+2.510e+03	+7.023e+03	+0.410
16.800	+4.948e+03	+1.657e+03	+7.749e+03	+0.251
17.000	+4.317e+03	+2.151e+03	+7.098e+03	+0.333
17.200	+6.317e+03	+1.540e+03	+6.177e+03	+0.196
17.400	+5.632e+03	+2.154e+03	+7.550e+03	+0.277
17.600	+5.791e+03	+2.631e+03	+5.457e+03	+0.312
17.800	+5.025e+03	+1.929e+03	+8.225e+03	+0.277
18.000	+4.842e+03	+1.618e+03	+6.246e+03	+0.250
18.200	+5.112e+03	+4.654e+02	+6.611e+03	+0.083
18.400	+4.617e+03	+2.122e+03	+6.669e+03	+0.315
18.600	+4.382e+03	+2.183e+03	+7.518e+03	+0.332
18.800	+5.356e+03	+1.547e+03	+8.233e+03	+0.224
19.000	+5.682e+03	+9.044e+02	+6.873e+03	+0.137
19.200	+5.222e+03	+2.353e+03	+5.831e+03	+0.311
19.400	+5.026e+03	+2.327e+03	+7.808e+03	+0.316
19.600	+4.638e+03	+2.486e+03	+6.956e+03	+0.349
19.800	+5.471e+03	+1.422e+03	+6.086e+03	+0.206
20.000	+6.270e+03	+2.201e+03	+6.827e+03	+0.260
20.200	+5.741e+03	+1.549e+03	+7.599e+03	+0.212
20.400	+7.135e+03	+3.415e+03	+5.543e+03	+0.324
20.600	+6.178e+03	+1.662e+03	+6.859e+03	+0.212
20.800	+4.364e+03	+1.716e+03	+5.638e+03	+0.282
21.000	+5.885e+03	+2.974e+02	+5.604e+03	+0.048
21.200	+6.520e+03	+1.635e+03	+6.470e+03	+0.201
21.400	+5.610e+03	+1.605e+03	+4.816e+03	+0.222
21.600	+4.399e+03	+1.653e+03	+7.522e+03	+0.273
21.800	+5.847e+03	+1.379e+03	+7.423e+03	+0.191
22.000	+4.857e+03	+1.105e+03	+8.122e+03	+0.185
22.200	+4.339e+03	+2.758e+03	+7.274e+03	+0.389
22.400	+4.201e+03	+1.098e+03	+7.293e+03	+0.207
22.600	+5.431e+03	+1.939e+03	+7.235e+03	+0.263
22.800	+6.302e+03	+1.136e+03	+5.393e+03	+0.153
23.000	+4.630e+03	+1.489e+03	+7.252e+03	+0.243
23.200	+7.704e+03	+1.353e+03	+7.207e+03	+0.149
23.400	+6.532e+03	+2.086e+03	+7.426e+03	+0.242
23.600	+4.792e+03	+1.802e+03	+5.748e+03	+0.273
23.800	+4.324e+03	+1.065e+03	+8.088e+03	+0.198
24.000	+4.076e+03	+2.600e+03	+6.960e+03	+0.389
24.200	+5.864e+03	+2.552e+03	+6.628e+03	+0.303
24.400	+3.837e+03	+9.286e+02	+8.968e+03	+0.195
24.600	+5.093e+03	+2.608e+03	+5.708e+03	+0.339
24.800	+5.318e+03	+2.751e+03	+5.990e+03	+0.341
25.000	+5.299e+03	+5.538e+02	+5.851e+03	+0.095
25.200	+4.551e+03	+2.303e+03	+6.368e+03	+0.336
25.400	+4.879e+03	+2.300e+03	+8.242e+03	+0.320
25.600	+3.787e+03	+1.575e+03	+6.091e+03	+0.294
25.800	+4.414e+03	+1.052e+03	+6.207e+03	+0.192
26.000	+4.963e+03	+1.998e+03	+8.310e+03	+0.287
26.200	+7.052e+03	+2.795e+03	+9.005e+03	+0.284
26.400	+6.590e+03	+1.663e+03	+8.079e+03	+0.201
26.600	+3.571e+03	+3.163e+03	+8.036e+03	+0.470
26.800	+1.920e+03	+4.919e+03	+6.637e+03	+0.719
27.000	+1.945e+03	+6.091e+03	+6.273e+03	+0.758
27.200	+2.512e+03	+4.904e+03	+7.520e+03	+0.661
27.400	+1.188e+03	+7.026e+03	+7.927e+03	+0.855
27.600	+4.420e+03	+3.441e+03	+8.010e+03	+0.438
27.800	+2.063e+03	+4.892e+03	+8.539e+03	+0.703
28.000	+1.048e+03	+5.127e+03	+7.473e+03	+0.830
28.200	+2.863e+03	+4.727e+03	+5.809e+03	+0.623
28.400	+8.528e+02	+5.702e+03	+8.662e+03	+0.870
28.600	+7.300e+02	+6.402e+03	+6.880e+03	+0.898
28.800	+1.567e+03	+4.467e+03	+6.755e+03	+0.740
29.000	+2.091e+03	+4.791e+03	+7.416e+03	+0.696
29.200	+1.472e+03	+5.604e+03	+8.540e+03	+0.792
29.400	+3.048e+03	+4.963e+03	+7.496e+03	+0.620
29.600	+1.991e+03	+5.588e+03	+7.223e+03	+0.737
29.800	+2.322e+03	+4.216e+03	+6.560e+03	+0.645
30.000	+3.470e+02	+5.471e+03	+7.651e+03	+0.940
30.200	+1.975e+03	+4.871e+03	+8.553e+03	+0.712
30.400	+1.619e+03	+4.384e+03	+7.145e+03	+0.730
30.600	+1.622e+03	+6.062e+03	+7.994e+03	+0.789
30.800	+2.320e+03	+7.204e+03	+5.967e+03	+0.756
31.000	+1.984e+03	+4.725e+03	+7.002e+03	+0.704
31.200	+2.754e+03	+5.510e+03	+7.833e+03	+0.667
31.400	+1.919e+03	+5.502e+03	+7.169e+03	+0.741
31.600	+1.747e+03	+3.660e+03	+6.997e+03	+0.677
31.800	+1.946e+03	+5.732e+03	+6.864e+03	+0.747
32.000	+3.013e+03	+6.206e+03	+6.279e+03	+0.673
32.200	+2.371e+03	+4.789e+03	+7.621e+03	+0.669
32.400	+5.257e+03	+2.602e+03	+6.539e+03	+0.331
32.600	+3.995e+03	+2.573e+03	+5.517e+03	+0.392
32.800	+4.715e+03	+2.074e+03	+6.757e+03	+0.305
33.000	+5.238e+03	+2.351e+03	+8.241e+03	+0.310
33.200	+5.925e+03	+1.527e+03	+8.127e+03	+0.205
33.400	+5.502e+03	+3.136e+03	+7.582e+03	+0.363
33.600	+4.240e+03	+8.698e+02	+6.952e+03	+0.170
33.800	+4.768e+03	+2.106e+03	+8.720e+03	+0.306
34.000	+3.012e+03	+1.932e+03	+6.295e+03	+0.391
34.200	+6.245e+03	+7.396e+02	+8.881e+03	+0.106
34.400	+5.961e+03	+3.643e+02	+7.143e+03	+0.058
34.600	+5.185e+03	+1.922e+03	+4.609e+03	+0.270
34.800	+6.238e+03	+1.773e+03	+4.888e+03	+0.221
35.000	+4.970e+03	+1.592e+03	+8.647e+03	+0.243
35.200	+4.453e+03	+1.066e+03	+6.861e+03	+0.193
35.400	+4.798e+03	+1.478e+03	+6.662e+03	+0.236
35.600	+3.941e+03	+2.849e+03	+6.063e+03	+0.420
35.800	+1.936e+03	+5.819e+03	+6.861e+03	+0.750
36.000	+2.917e+03	+4.993e+03	+8.534e+03	+0.631
36.200	+2.464e+03	+5.322e+03	+7.942e+03	+0.684
36.400	+1.692e+03	+5.378e+03	+6.787e+03	+0.761
36.600	+2.048e+03	+6.275e+03	+6.781e+03	+0.754
36.800	+9.761e+02	+5.537e+03	+6.697e+03	+0.850
37.000	+2.028e+03	+5.533e+03	+8.245e+03	+0.732
37.200	+1.662e+03	+4.428e+03	+6.991e+03	+0.727
37.400	+2.339e+03	+4.685e+03	+6.662e+03	+0.667
37.600	+1.644e+03	+4.026e+03	+6.361e+03	+0.710
37.800	+2.879e+03	+5.272e+03	+8.774e+03	+0.647
38.000	+1.016e+03	+5.101e+03	+6.852e+03	+0.834
38.200	+1.773e+03	+5.545e+03	+7.557e+03	+0.758
38.400	+2.452e+03	+6.105e+03	+7.480e+03	+0.713
38.600	+1.933e+03	+6.159e+03	+8.370e+03	+0.761
38.800	+1.819e+03	+4.187e+03	+8.079e+03	+0.697
39.000	+1.545e+03	+5.461e+03	+6.109e+03	+0.779
39.200	+1.297e+03	+5.127e+03	+7.390e+03	+0.798
39.400	+1.919e+03	+6.307e+03	+8.436e+03	+0.767
39.600	+2.817e+03	+5.873e+03	+6.417e+03	+0.676
39.800	+1.685e+03	+6.377e+03	+7.311e+03	+0.791
40.000	+1.292e+03	+5.138e+03	+7.725e+03	+0.799
40.200	+2.101e+03	+5.171e+03	+7.760e+03	+0.711
40.400	+1.704e+03	+5.387e+03	+8.097e+03	+0.760
40.600	+2.879e+03	+5.149e+03	+7.909e+03	+0.641
40.800	+1.765e+03	+4.919e+03	+6.389e+03	+0.736
41.000	+3.418e+02	+5.693e+03	+6.034e+03	+0.943
41.200	+1.581e+03	+3.469e+03	+8.058e+03	+0.687
41.400	+2.358e+03	+5.147e+03	+8.777e+03	+0.686
41.600	+1.810e+03	+6.282e+03	+5.922e+03	+0.776
41.800	+1.376e+03	+6.190e+03	+9.370e+03	+0.818
42.000	+2.624e+03	+4.857e+03	+7.053e+03	+0.649
42.200	+2.580e+03	+4.393e+03	+5.591e+03	+0.630
42.400	+1.958e+03	+6.203e+03	+6.811e+03	+0.760
42.600	+3.148e+03	+6.351e+03	+7.139e+03	+0.669
42.800	+1.786e+03	+5.679e+03	+8.043e+03	+0.761
43.000	+3.328e+03	+5.274e+03	+9.797e+03	+0.613
43.200	+2.548e+03	+6.158e+03	+7.806e+03	+0.707
43.400	+1.701e+03	+4.892e+03	+8.603e+03	+0.742
43.600	+1.003e+03	+6.553e+03	+6.468e+03	+0.867
43.800	+3.102e+03	+5.693e+03	+7.477e+03	+0.647
44.000	+2.791e+03	+6.802e+03	+8.407e+03	+0.709
44.200	+2.171e+03	+5.269e+03	+8.267e+03	+0.708
44.400	+3.101e+03	+4.106e+03	+7.935e+03	+0.570
44.600	+2.942e+03	+4.996e+03	+8.081e+03	+0.629
44.800	+2.063e+03	+5.536e+03	+6.824e+03	+0.729
45.000	+2.495e+03	+6.876e+03	+8.267e+03	+0.734
45.200	+2.363e+03	+3.487e+03	+7.885e+03	+0.596
45.400	+2.389e+03	+4.724e+03	+4.985e+03	+0.664
45.600	+1.732e+03	+5.011e+03	+5.807e+03	+0.743
